ts,pred,side,entry,exit,pnl
2026-03-23T15:48:00+00:00,0,down,4400.98,4361.69,39.289999999999964
2026-03-23T15:49:00+00:00,0,down,4402.58,4354.9,47.68000000000029
2026-03-23T15:50:00+00:00,0,down,4401.23,4364.19,37.039999999999964
2026-03-23T15:53:00+00:00,0,down,4401.44,4371.69,29.75
2026-03-23T15:56:00+00:00,0,down,4366.96,4382.58,-15.61999999999989
2026-03-23T15:57:00+00:00,0,down,4371.35,4383.59,-12.239999999999782
2026-03-23T16:01:00+00:00,0,down,4374.46,4376.85,-2.3900000000003274
2026-03-23T16:02:00+00:00,0,down,4375.4,4378.85,-3.4500000000007276
2026-03-23T16:03:00+00:00,0,down,4367.46,4382.29,-14.829999999999927
2026-03-23T16:05:00+00:00,0,down,4359.38,4386.77,-27.390000000000327
2026-03-23T16:08:00+00:00,0,down,4379.71,4374.79,4.920000000000073
2026-03-23T16:10:00+00:00,0,down,4375.12,4386.52,-11.400000000000546
2026-03-23T16:11:00+00:00,0,down,4382.71,4379.46,3.25
2026-03-23T16:14:00+00:00,0,down,4384.14,4388.15,-4.009999999999309
2026-03-23T16:15:00+00:00,0,down,4387.13,4386.1,1.0299999999997453
2026-03-23T16:16:00+00:00,0,down,4384.91,4381.71,3.199999999999818
2026-03-23T16:17:00+00:00,0,down,4372.17,4377.96,-5.789999999999964
2026-03-23T16:18:00+00:00,0,down,4368.97,4376.87,-7.899999999999636
2026-03-23T16:19:00+00:00,0,down,4370.54,4375.72,-5.180000000000291
2026-03-23T16:20:00+00:00,0,down,4366.39,4385.01,-18.61999999999989
2026-03-23T16:21:00+00:00,0,down,4361.99,4383.72,-21.730000000000473
2026-03-23T16:22:00+00:00,0,down,4374.33,4375.36,-1.0299999999997453
2026-03-23T16:23:00+00:00,0,down,4372.78,4376.79,-4.010000000000218
2026-03-23T16:24:00+00:00,0,down,4372.07,4376.03,-3.9600000000000364
2026-03-23T16:25:00+00:00,0,down,4363.15,4374.9,-11.75
2026-03-23T16:26:00+00:00,0,down,4363.23,4378.57,-15.340000000000146
2026-03-23T16:31:00+00:00,0,down,4372.84,4399.33,-26.48999999999978
2026-03-23T16:32:00+00:00,0,down,4371.38,4396.88,-25.5
2026-03-23T16:33:00+00:00,0,down,4371.69,4404.94,-33.25
2026-03-23T16:35:00+00:00,0,down,4378.15,4398.94,-20.789999999999964
2026-03-23T16:48:00+00:00,0,down,4374.79,4403.71,-28.920000000000073
2026-03-23T16:49:00+00:00,0,down,4384.05,4405.72,-21.670000000000073
2026-03-23T16:55:00+00:00,0,down,4386.1,4434.6,-48.5
2026-03-23T17:01:00+00:00,0,down,4383.72,4426.24,-42.51999999999953
2026-03-23T17:22:00+00:00,0,down,4396.78,4419.35,-22.57000000000062
2026-03-23T17:25:00+00:00,0,down,4401.63,4428.92,-27.289999999999964
2026-03-23T17:31:00+00:00,0,down,4423.11,4423.52,-0.410000000000764
2026-03-23T19:13:00+00:00,2,up,4410.33,4410.97,0.6400000000003274
2026-03-23T19:16:00+00:00,2,up,4400.1,4402.12,2.019999999999527
2026-03-23T19:19:00+00:00,2,up,4405.31,4398.35,-6.960000000000036
2026-03-23T20:51:00+00:00,2,up,4410.54,4406.59,-3.949999999999818
2026-03-23T20:52:00+00:00,2,up,4407.62,4404.24,-3.380000000000109
2026-03-23T22:37:00+00:00,2,up,4411.52,4444.77,33.25
2026-03-23T22:40:00+00:00,2,up,4406.82,4437.23,30.409999999999854
2026-03-23T22:43:00+00:00,2,up,4407.42,4435.91,28.48999999999978
2026-03-23T23:09:00+00:00,2,up,4433.46,4440.2,6.739999999999782
2026-03-24T00:35:00+00:00,0,down,4369.65,4336.37,33.279999999999745
2026-03-24T00:36:00+00:00,0,down,4376.21,4336.74,39.470000000000255
2026-03-24T00:37:00+00:00,0,down,4373.38,4339.26,34.11999999999989
2026-03-24T00:38:00+00:00,0,down,4359.93,4340.2,19.730000000000473
2026-03-24T00:39:00+00:00,0,down,4349.02,4346.25,2.7700000000004366
2026-03-24T00:40:00+00:00,0,down,4343.04,4353.54,-10.5
2026-03-24T00:41:00+00:00,0,down,4347.1,4356.63,-9.529999999999745
2026-03-24T00:44:00+00:00,0,down,4344.15,4360.21,-16.0600000000004
