ts,pred,side,entry,exit,pnl
2026-02-04T18:03:00+00:00,2,up,4889.08,4934.52,45.44000000000051
2026-02-04T18:04:00+00:00,2,up,4897.06,4926.5,29.4399999999996
2026-02-04T18:05:00+00:00,2,up,4901.93,4925.34,23.409999999999854
2026-02-04T18:06:00+00:00,2,up,4909.37,4925.99,16.61999999999989
2026-02-04T18:07:00+00:00,2,up,4917.69,4923.88,6.190000000000509
2026-02-04T18:08:00+00:00,2,up,4916.3,4922.08,5.779999999999745
2026-02-04T18:09:00+00:00,2,up,4911.43,4923.76,12.329999999999927
2026-02-04T18:10:00+00:00,2,up,4911.88,4923.7,11.819999999999709
2026-02-04T18:11:00+00:00,2,up,4909.73,4918.34,8.610000000000582
2026-02-04T18:12:00+00:00,2,up,4908.39,4920.73,12.339999999999236
2026-02-04T18:13:00+00:00,2,up,4909.13,4912.02,2.8900000000003274
2026-02-04T18:14:00+00:00,2,up,4910.38,4904.98,-5.400000000000546
2026-02-04T18:15:00+00:00,2,up,4916.52,4914.5,-2.0200000000004366
2026-02-04T18:16:00+00:00,2,up,4912.98,4913.66,0.680000000000291
2026-02-04T18:17:00+00:00,2,up,4914.61,4918.39,3.780000000000655
2026-02-04T18:18:00+00:00,2,up,4908.05,4922.6,14.550000000000182
2026-02-04T18:19:00+00:00,2,up,4901.8,4920.38,18.579999999999927
2026-02-04T18:20:00+00:00,2,up,4899.6,4917.58,17.979999999999563
2026-02-04T18:21:00+00:00,2,up,4906.77,4915.89,9.11999999999989
2026-02-04T18:22:00+00:00,2,up,4907.1,4916.87,9.769999999999527
2026-02-04T18:23:00+00:00,0,down,4907.81,4919.1,-11.289999999999964
2026-02-04T18:24:00+00:00,2,up,4906.38,4917.58,11.199999999999818
2026-02-04T18:25:00+00:00,2,up,4922.58,4916.62,-5.960000000000036
2026-02-04T18:26:00+00:00,2,up,4925.33,4913.79,-11.539999999999964
2026-02-04T18:27:00+00:00,2,up,4928.33,4913.93,-14.399999999999636
2026-02-04T18:28:00+00:00,2,up,4934.52,4913.62,-20.900000000000546
2026-02-04T18:29:00+00:00,2,up,4926.5,4917.48,-9.020000000000437
2026-02-04T18:30:00+00:00,2,up,4925.34,4925.45,0.10999999999967258
2026-02-04T18:31:00+00:00,2,up,4925.99,4928.48,2.4899999999997817
2026-02-04T18:32:00+00:00,2,up,4923.88,4930.05,6.170000000000073
2026-02-04T18:33:00+00:00,2,up,4922.08,4930.72,8.640000000000327
2026-02-04T18:34:00+00:00,2,up,4923.76,4927.7,3.9399999999996
2026-02-04T18:35:00+00:00,2,up,4923.7,4927.44,3.7399999999997817
2026-02-04T18:36:00+00:00,2,up,4918.34,4929.97,11.63000000000011
2026-02-04T18:37:00+00:00,2,up,4920.73,4928.77,8.040000000000873
2026-02-04T18:38:00+00:00,2,up,4912.02,4929.64,17.61999999999989
2026-02-04T18:39:00+00:00,2,up,4904.98,4915.48,10.5
2026-02-04T18:40:00+00:00,2,up,4914.5,4923.92,9.420000000000073
2026-02-04T18:41:00+00:00,2,up,4913.66,4930.4,16.73999999999978
2026-02-04T18:42:00+00:00,2,up,4918.39,4930.1,11.710000000000036
2026-02-04T18:51:00+00:00,0,down,4913.79,4941.97,-28.18000000000029
2026-02-04T18:52:00+00:00,0,down,4913.93,4941.51,-27.579999999999927
2026-02-04T19:00:00+00:00,0,down,4927.44,4934.62,-7.180000000000291
2026-02-04T19:01:00+00:00,0,down,4929.97,4937.02,-7.050000000000182
2026-02-04T19:02:00+00:00,0,down,4928.77,4939.27,-10.5
2026-02-04T19:08:00+00:00,2,up,4941.25,4932.37,-8.88000000000011
2026-02-04T19:10:00+00:00,2,up,4940.88,4935.6,-5.279999999999745
2026-02-04T19:11:00+00:00,2,up,4939.09,4937.11,-1.980000000000473
2026-02-04T19:12:00+00:00,2,up,4945.02,4936.61,-8.410000000000764
2026-02-04T19:13:00+00:00,2,up,4943.93,4941.06,-2.869999999999891
2026-02-04T19:14:00+00:00,2,up,4946.99,4938.33,-8.659999999999854
2026-02-04T19:15:00+00:00,2,up,4945.64,4942.72,-2.9200000000000728
2026-02-04T19:16:00+00:00,2,up,4941.97,4942.09,0.11999999999989086
2026-02-04T19:17:00+00:00,2,up,4941.51,4940.04,-1.4700000000002547
2026-02-04T19:19:00+00:00,2,up,4937.98,4942.41,4.430000000000291
2026-02-04T19:23:00+00:00,2,up,4931.88,4937.94,6.059999999999491
2026-02-04T19:25:00+00:00,2,up,4934.62,4946.15,11.529999999999745
2026-02-04T19:26:00+00:00,2,up,4937.02,4945.35,8.329999999999927
2026-02-04T19:27:00+00:00,2,up,4939.27,4953.79,14.519999999999527
2026-02-04T19:28:00+00:00,2,up,4938.11,4949.35,11.240000000000691
2026-02-04T19:30:00+00:00,2,up,4936.06,4939.26,3.199999999999818
2026-02-04T19:31:00+00:00,2,up,4929.44,4936.9,7.460000000000036
2026-02-04T19:32:00+00:00,2,up,4930.24,4940.73,10.489999999999782
2026-02-04T19:33:00+00:00,2,up,4932.37,4941.14,8.770000000000437
2026-02-04T19:34:00+00:00,2,up,4931.63,4942.0,10.36999999999989
2026-02-04T19:35:00+00:00,2,up,4935.6,4937.48,1.8799999999991996
2026-02-04T19:36:00+00:00,2,up,4937.11,4939.35,2.240000000000691
2026-02-04T19:37:00+00:00,2,up,4936.61,4942.26,5.650000000000546
2026-02-04T19:39:00+00:00,2,up,4938.33,4941.58,3.25
2026-02-04T19:40:00+00:00,2,up,4942.72,4938.21,-4.510000000000218
2026-02-04T19:41:00+00:00,2,up,4942.09,4937.78,-4.3100000000004
2026-02-04T19:46:00+00:00,2,up,4948.98,4925.08,-23.899999999999636
2026-02-04T19:49:00+00:00,2,up,4938.37,4933.1,-5.269999999999527
2026-02-04T19:53:00+00:00,2,up,4949.35,4926.82,-22.530000000000655
2026-02-04T20:05:00+00:00,2,up,4938.21,4918.67,-19.539999999999964
2026-02-04T20:11:00+00:00,0,down,4925.08,4932.92,-7.8400000000001455
2026-02-04T20:12:00+00:00,0,down,4929.71,4939.68,-9.970000000000255
2026-02-04T20:13:00+00:00,0,down,4931.44,4940.51,-9.070000000000618
2026-02-04T20:25:00+00:00,2,up,4928.17,4945.48,17.30999999999949
2026-02-04T20:27:00+00:00,2,up,4927.63,4946.44,18.80999999999949
2026-02-04T20:28:00+00:00,2,up,4927.19,4947.1,19.910000000000764
2026-02-04T20:37:00+00:00,0,down,4939.68,4940.85,-1.1700000000000728
2026-02-04T20:41:00+00:00,0,down,4949.27,4949.98,-0.7099999999991269
2026-02-04T20:47:00+00:00,2,up,4945.82,4947.02,1.2000000000007276
2026-02-04T20:48:00+00:00,2,up,4940.15,4948.67,8.520000000000437
2026-02-04T20:49:00+00:00,2,up,4940.83,4953.65,12.819999999999709
2026-02-04T20:51:00+00:00,2,up,4946.1,4957.8,11.699999999999818
2026-02-04T20:56:00+00:00,0,down,4943.98,4950.04,-6.0600000000004
2026-02-04T20:57:00+00:00,0,down,4943.57,4950.36,-6.789999999999964
2026-02-04T20:58:00+00:00,0,down,4944.45,4951.6,-7.150000000000546
2026-02-04T20:59:00+00:00,2,up,4938.6,4953.73,15.1299999999992
