run_id,window,horizon,trend_threshold,long_target_threshold,short_target_threshold,long_adverse_limit,short_adverse_limit,min_15m_drop,min_15m_rise,max_flat_ratio,stage1_min_prob,stage2_min_prob,model_source,return_code,elapsed_s,status,trades,n_days,total_pnl,avg_trade,avg_day,positive_days_pct,stage1_balanced_accuracy,stage2_balanced_accuracy,score
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.5_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.0,0.5,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.5,0,7.34,OK,1240,69,4363.769999999998,3.519169354838708,63.24304347826084,73.91304347826086,0.6595789297814271,0.5339511088996237,5636.851543682231
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.0,0.48,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.5,0,5.4,OK,1238,68,4339.799999999994,3.505492730210011,63.820588235294025,75.0,0.6579656085614206,0.5361683355454058,5625.9683355454
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.0,0.48,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.5,0,6.03,OK,1238,68,4339.799999999994,3.505492730210011,63.820588235294025,75.0,0.6579656085614206,0.5361683355454058,5625.9683355454
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.0,0.48,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.5,0,5.49,OK,1225,68,4345.859999999991,3.5476408163265227,63.9097058823528,72.05882352941177,0.6548624654515073,0.5371050222858962,5603.553257580004
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.0,0.48,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.5,0,5.25,OK,1225,68,4345.859999999991,3.5476408163265227,63.9097058823528,72.05882352941177,0.6548624654515073,0.5371050222858962,5603.553257580004
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.5_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.0,0.5,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.5,0,5.29,OK,1218,68,4262.899999999994,3.4999178981937553,62.689705882352854,72.05882352941177,0.6557662670043274,0.5355311697246913,5519.019405018804
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.5_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.0,0.5,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.5,0,5.56,OK,1218,68,4262.899999999994,3.4999178981937553,62.689705882352854,72.05882352941177,0.6557662670043274,0.5355311697246913,5519.019405018804
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.52_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.0,0.52,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.5,0,5.72,OK,1195,68,4246.629999999993,3.5536652719665214,62.450441176470484,72.05882352941177,0.6541236333784792,0.5370324508529734,5504.250686147085
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.52_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.0,0.52,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.5,0,6.57,OK,1195,68,4246.629999999993,3.5536652719665214,62.450441176470484,72.05882352941177,0.6541236333784792,0.5370324508529734,5504.250686147085
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.5_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.0,0.5,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.5,0,5.17,OK,1202,68,4262.579999999991,3.5462396006655497,62.68499999999987,67.64705882352942,0.6526398334155619,0.5364712820274067,5475.521870262692
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.5_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.0,0.5,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.5,0,5.32,OK,1202,68,4262.579999999991,3.5462396006655497,62.68499999999987,67.64705882352942,0.6526398334155619,0.5364712820274067,5475.521870262692
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.52_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.0,0.52,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3_p10.48_p20.5,0,5.67,OK,1179,68,4197.74999999999,3.5604325699745463,61.73161764705868,70.58823529411765,0.6510801400890983,0.5381287716659919,5441.761124607158
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.52_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.0,0.52,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3_p10.48_p20.5,0,5.57,OK,1179,68,4197.74999999999,3.5604325699745463,61.73161764705868,70.58823529411765,0.6510801400890983,0.5381287716659919,5441.761124607158
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.48,0.5,trained,0,37.61,OK,1128,63,4175.789999999994,3.7019414893616966,66.28238095238085,68.25396825396825,0.6551330108427714,0.5341410635640571,5392.470746103733
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.48,0.5,trained,0,40.04,OK,1128,63,4175.789999999994,3.7019414893616966,66.28238095238085,68.25396825396825,0.6551330108427714,0.5341410635640571,5392.470746103733
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.52_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.52,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.17,OK,1138,64,4094.5499999999984,3.5980228471001743,63.977343749999974,71.875,0.6591635022365693,0.5399056370757576,5353.205637075756
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.52_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.52,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.12,OK,1138,64,4094.5499999999984,3.5980228471001743,63.977343749999974,71.875,0.6591635022365693,0.5399056370757576,5353.205637075756
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.5_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.5,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.34,OK,1160,64,4050.6499999999987,3.4919396551724127,63.29140624999998,73.4375,0.6625722688183653,0.5380222841225626,5323.047284122561
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.5_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.5,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.15,OK,1160,64,4050.6499999999987,3.4919396551724127,63.29140624999998,73.4375,0.6625722688183653,0.5380222841225626,5323.047284122561
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.5_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.5,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,5.26,OK,1102,62,4110.329999999991,3.7298820326678683,66.29564516129018,67.74193548387096,0.651814558929581,0.5340274787711456,5321.776833609846
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.5_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.5,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.46,OK,1102,62,4110.329999999991,3.7298820326678683,66.29564516129018,67.74193548387096,0.651814558929581,0.5340274787711456,5321.776833609846
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.5_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.5,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.23,OK,1141,63,4044.0499999999947,3.544303242769496,64.19126984126976,73.01587301587301,0.6588090342457734,0.5393910758828009,5313.599806041526
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.5_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.5,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.22,OK,1141,63,4044.0499999999947,3.544303242769496,64.19126984126976,73.01587301587301,0.6588090342457734,0.5393910758828009,5313.599806041526
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.48,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,5.61,OK,1108,62,4077.169999999991,3.6797563176895225,65.76080645161275,69.35483870967742,0.6513348405519012,0.5369124066285441,5307.63079372531
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.48,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,6.66,OK,1108,62,4077.169999999991,3.6797563176895225,65.76080645161275,69.35483870967742,0.6513348405519012,0.5369124066285441,5307.63079372531
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.52_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.52,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.18,OK,1118,63,4041.4999999999964,3.6149373881931988,64.15079365079359,69.84126984126983,0.6554300925742437,0.5412150293475001,5281.127727760195
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.52_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.52,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.21,OK,1118,63,4041.4999999999964,3.6149373881931988,64.15079365079359,69.84126984126983,0.6554300925742437,0.5412150293475001,5281.127727760195
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.55_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.55,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.29,OK,1064,61,4022.4999999999955,3.7805451127819505,65.9426229508196,70.49180327868852,0.6475582096830992,0.5434150641463528,5270.833096933234
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.55_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.55,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.37,OK,1064,61,4022.4999999999955,3.7805451127819505,65.9426229508196,70.49180327868852,0.6475582096830992,0.5434150641463528,5270.833096933234
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.48,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,4.87,OK,1099,62,4045.379999999989,3.680964513193803,65.24806451612886,67.74193548387096,0.647859049780352,0.5391339331431497,5261.9332879818485
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.48,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,9.02,OK,1099,62,4045.379999999989,3.680964513193803,65.24806451612886,67.74193548387096,0.647859049780352,0.5391339331431497,5261.9332879818485
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.55_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.55,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,8.93,OK,1100,62,3978.6899999999987,3.616990909090908,64.1724193548387,74.19354838709677,0.6542376798491916,0.5403302601393758,5260.955744010343
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.55_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.55,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.39,OK,1100,62,3978.6899999999987,3.616990909090908,64.1724193548387,74.19354838709677,0.6542376798491916,0.5403302601393758,5260.955744010343
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.48,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,7.23,OK,1154,65,4037.479999999994,3.49868284228769,62.115076923076835,66.15384615384615,0.6582886856562085,0.5404808177688036,5239.499279307259
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.48,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.42,OK,1154,65,4037.479999999994,3.49868284228769,62.115076923076835,66.15384615384615,0.6582886856562085,0.5404808177688036,5239.499279307259
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.5_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.5,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.04,OK,1127,63,4004.8299999999927,3.5535314995563376,63.56873015873004,68.25396825396825,0.6555792171255745,0.541004518610414,5228.37420115009
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.5_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.5,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,6.61,OK,1127,63,4004.8299999999927,3.5535314995563376,63.56873015873004,68.25396825396825,0.6555792171255745,0.541004518610414,5228.37420115009
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.52_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.52,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.23,OK,1105,63,4008.969999999995,3.6280271493212624,63.63444444444436,65.07936507936508,0.65234144195056,0.5428839809079986,5202.647631701644
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.52_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.52,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.06,OK,1105,63,4008.969999999995,3.6280271493212624,63.63444444444436,65.07936507936508,0.65234144195056,0.5428839809079986,5202.647631701644
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.5_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.5,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,4.98,OK,1074,61,3968.8699999999862,3.6954096834264303,65.06344262295059,68.85245901639344,0.6446766535556645,0.5392529950669486,5196.6475852308695
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.5_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.5,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.37,OK,1074,61,3968.8699999999862,3.6954096834264303,65.06344262295059,68.85245901639344,0.6446766535556645,0.5392529950669486,5196.6475852308695
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.5_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.5,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,5.1,OK,1085,61,3967.6799999999876,3.6568479262672695,65.0439344262293,68.85245901639344,0.6481109741775215,0.53673087084474,5192.935461008662
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.5_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.5,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.17,OK,1085,61,3967.6799999999876,3.6568479262672695,65.0439344262293,68.85245901639344,0.6481109741775215,0.53673087084474,5192.935461008662
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.55_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.55,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.33,OK,1081,61,3929.6799999999985,3.6352266419981483,64.42098360655736,72.1311475409836,0.6505755652468244,0.5416797281396374,5192.671203549472
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.55_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.55,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.2,OK,1081,61,3929.6799999999985,3.6352266419981483,64.42098360655736,72.1311475409836,0.6505755652468244,0.5416797281396374,5192.671203549472
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.52_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.52,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,5.93,OK,1083,62,3954.649999999996,3.6515697137580756,63.78467741935477,69.35483870967742,0.6479757584268255,0.5353543367241997,5183.552723820971
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.52_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.52,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.33,OK,1083,62,3954.649999999996,3.6515697137580756,63.78467741935477,69.35483870967742,0.6479757584268255,0.5353543367241997,5183.552723820971
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.48,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,0,5.6,OK,1171,65,3978.139999999996,3.3972160546541383,61.202153846153784,64.61538461538461,0.6615250372078212,0.5387902786022113,5163.084124756053
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.48,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,0,5.62,OK,1171,65,3978.139999999996,3.3972160546541383,61.202153846153784,64.61538461538461,0.6615250372078212,0.5387902786022113,5163.084124756053
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f3.5_p10.48_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,3.5,0.48,0.5,trained,0,38.87,OK,1191,66,3956.180000000001,3.321729638958859,59.94212121212123,65.15151515151516,0.6655589595340173,0.5370845793083174,5144.779730823469
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f3.5_p10.48_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,3.5,0.48,0.5,trained,0,39.25,OK,1191,66,3956.180000000001,3.321729638958859,59.94212121212123,65.15151515151516,0.6655589595340173,0.5370845793083174,5144.779730823469
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.52_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.52,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,5.2,OK,1067,61,3862.869999999991,3.620309278350507,63.325737704917884,70.49180327868852,0.6443201782558723,0.5376434641140523,5105.431496900928
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.52_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.52,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,6.0,OK,1067,61,3862.869999999991,3.620309278350507,63.325737704917884,70.49180327868852,0.6443201782558723,0.5376434641140523,5105.431496900928
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.52_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.52,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,5.09,OK,1053,61,3814.0299999999897,3.6220607787274357,62.52508196721295,68.85245901639344,0.6409920884122522,0.5406407840572263,5043.195374221151
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.52_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.52,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.74,OK,1053,61,3814.0299999999897,3.6220607787274357,62.52508196721295,68.85245901639344,0.6409920884122522,0.5406407840572263,5043.195374221151
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.55_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.55,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,5.66,OK,1049,61,3784.549999999992,3.6077693040991345,62.04180327868839,68.85245901639344,0.6433504487033183,0.534484066000728,5007.558656164654
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.55_p20.5,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.55,0.5,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.06,OK,1049,61,3784.549999999992,3.6077693040991345,62.04180327868839,68.85245901639344,0.6433504487033183,0.534484066000728,5007.558656164654
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.55_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.55,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,4.94,OK,1032,60,3663.0399999999854,3.549457364341071,61.05066666666642,71.66666666666667,0.6397894540711757,0.5362727169464652,4915.9793836131175
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.55_p20.55,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.55,0.55,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.07,OK,1032,60,3663.0399999999854,3.549457364341071,61.05066666666642,71.66666666666667,0.6397894540711757,0.5362727169464652,4915.9793836131175
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.55_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,0.0,4.0,0.55,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r0_f4_p10.48_p20.5,0,4.87,OK,1019,60,3646.7399999999843,3.5787438665358042,60.77899999999974,71.66666666666667,0.636761876891426,0.5398176023036777,4903.224268970329
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.55_p20.6,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,4.0,0.55,0.6,w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_f4_p10.48_p20.5,0,5.3,OK,1019,60,3646.7399999999843,3.5787438665358042,60.77899999999974,71.66666666666667,0.636761876891426,0.5398176023036777,4903.224268970329
