entry_time,entry_price,stop,target,timeout,target_updates,s1_prob,s2_prob,exit_time,exit_price,exit_reason,pnl,side
2026-03-19 14:05:00+00:00,4625.95,4650.95,4595.95,2026-03-19 14:35:00+00:00,1,0.7960498929023743,0.43589910864830017,2026-03-19 14:11:00+00:00,4648.06,reverse_signal,-22.110000000000582,down
2026-03-19 14:12:00+00:00,4648.08,4623.08,4678.08,2026-03-19 14:43:00+00:00,2,0.723580539226532,0.5651668906211853,2026-03-19 14:14:00+00:00,4623.08,stop_loss,-25.0,up
2026-03-19 14:15:00+00:00,4631.14,4606.14,4661.14,2026-03-19 14:45:00+00:00,0,0.8311824798583984,0.7288750410079956,2026-03-19 14:15:00+00:00,4618.35,reverse_signal,-12.789999999999964,up
2026-03-19 14:16:00+00:00,4617.71,4642.71,4580.5,2026-03-19 14:50:00+00:00,1,0.8457029461860657,0.35020017623901367,2026-03-19 14:21:00+00:00,4604.51,reverse_signal,13.199999999999818,down
2026-03-19 14:22:00+00:00,4604.75,4579.75,4639.46,2026-03-19 14:52:00+00:00,1,0.7586867809295654,0.5879676342010498,2026-03-19 14:24:00+00:00,4612.25,reverse_signal,7.5,up
2026-03-19 14:25:00+00:00,4612.12,4637.12,4582.12,2026-03-19 14:55:00+00:00,0,0.7713940143585205,0.3785816729068756,2026-03-19 14:29:00+00:00,4585.69,reverse_signal,26.43000000000029,down
2026-03-19 14:30:00+00:00,4585.52,4560.52,4615.52,2026-03-19 15:00:00+00:00,0,0.757885754108429,0.6552354097366333,2026-03-19 14:31:00+00:00,4593.82,reverse_signal,8.299999999999272,up
2026-03-19 14:32:00+00:00,4593.83,4618.83,4563.83,2026-03-19 15:06:00+00:00,3,0.7571574449539185,0.37682339549064636,2026-03-19 14:37:00+00:00,4618.83,stop_loss,-25.0,down
2026-03-19 14:39:00+00:00,4611.76,4636.76,4567.36,2026-03-19 15:35:00+00:00,14,0.8757720589637756,0.30326950550079346,2026-03-19 15:06:00+00:00,4636.76,stop_loss,-25.0,down
2026-03-19 15:08:00+00:00,4621.21,4646.21,4559.75,2026-03-19 16:01:00+00:00,14,0.7623009085655212,0.2938928008079529,2026-03-19 15:33:00+00:00,4574.71,reverse_signal,46.5,down
2026-03-19 15:34:00+00:00,4574.9,4549.9,4609.76,2026-03-19 16:13:00+00:00,5,0.7397786974906921,0.5882111191749573,2026-03-19 15:48:00+00:00,4580.23,reverse_signal,5.329999999999927,up
2026-03-19 15:49:00+00:00,4580.33,4605.33,4550.33,2026-03-19 16:23:00+00:00,3,0.554436981678009,0.29006072878837585,2026-03-19 15:56:00+00:00,4605.33,stop_loss,-25.0,down
2026-03-19 15:57:00+00:00,4608.42,4633.42,4553.2,2026-03-19 18:47:00+00:00,40,0.8266705274581909,0.33081838488578796,2026-03-19 18:47:00+00:00,4611.91,timeout,-3.4899999999997817,down
2026-03-19 19:01:00+00:00,4635.99,4660.99,4600.06,2026-03-19 19:40:00+00:00,7,0.5886367559432983,0.3448842763900757,2026-03-19 19:11:00+00:00,4660.99,stop_loss,-25.0,down
2026-03-19 19:12:00+00:00,4660.5,4685.5,4603.98,2026-03-19 20:30:00+00:00,25,0.7974916100502014,0.22880713641643524,2026-03-19 20:05:00+00:00,4653.7,reverse_signal,6.800000000000182,down
2026-03-19 20:06:00+00:00,4653.68,4628.68,4683.68,2026-03-19 20:36:00+00:00,0,0.6588311195373535,0.595360517501831,2026-03-19 20:36:00+00:00,4656.16,timeout,2.4799999999995634,up
2026-03-20 01:12:00+00:00,4658.55,4683.55,4621.0,2026-03-20 01:51:00+00:00,4,0.6614686846733093,0.3630202114582062,2026-03-20 01:40:00+00:00,4683.55,stop_loss,-25.0,down
2026-03-20 05:58:00+00:00,4689.4,4714.4,4659.4,2026-03-20 06:28:00+00:00,0,0.508736789226532,0.42841967940330505,2026-03-20 06:28:00+00:00,4681.56,timeout,7.839999999999236,down
2026-03-20 11:04:00+00:00,4656.73,4681.73,4626.73,2026-03-20 11:34:00+00:00,0,0.5084892511367798,0.3341074585914612,2026-03-20 11:34:00+00:00,4667.2,timeout,-10.470000000000255,down
2026-03-20 13:07:00+00:00,4660.18,4635.18,4694.29,2026-03-20 13:43:00+00:00,3,0.5648175477981567,0.7184036374092102,2026-03-20 13:31:00+00:00,4650.75,reverse_signal,-9.430000000000291,up
2026-03-20 13:32:00+00:00,4650.81,4675.81,4620.81,2026-03-20 14:02:00+00:00,0,0.5941991806030273,0.2421150952577591,2026-03-20 13:36:00+00:00,4656.9,reverse_signal,-6.089999999999236,down
2026-03-20 13:37:00+00:00,4656.85,4631.85,4686.85,2026-03-20 14:07:00+00:00,0,0.6089639067649841,0.7102129459381104,2026-03-20 13:51:00+00:00,4631.85,stop_loss,-25.0,up
2026-03-20 13:52:00+00:00,4631.43,4606.43,4661.43,2026-03-20 14:22:00+00:00,0,0.6307703256607056,0.7409561276435852,2026-03-20 14:08:00+00:00,4606.43,stop_loss,-25.0,up
2026-03-20 14:09:00+00:00,4601.23,4576.23,4631.23,2026-03-20 14:44:00+00:00,2,0.5133419632911682,0.6691551804542542,2026-03-20 14:15:00+00:00,4576.23,stop_loss,-25.0,up
2026-03-20 14:16:00+00:00,4579.36,4554.36,4609.36,2026-03-20 14:55:00+00:00,8,0.764266312122345,0.874294102191925,2026-03-20 14:27:00+00:00,4554.36,stop_loss,-25.0,up
2026-03-20 14:28:00+00:00,4555.46,4530.46,4610.79,2026-03-20 16:33:00+00:00,40,0.753147304058075,0.9480104446411133,2026-03-20 16:20:00+00:00,4610.79,target_hit,55.32999999999993,up
2026-03-20 17:16:00+00:00,4576.21,4601.21,4546.21,2026-03-20 17:46:00+00:00,0,0.5208014845848083,0.2898966073989868,2026-03-20 17:46:00+00:00,4567.46,timeout,8.75,down
2026-03-20 18:56:00+00:00,4485.67,4460.67,4543.19,2026-03-20 19:37:00+00:00,7,0.5806326866149902,0.8627803325653076,2026-03-20 19:08:00+00:00,4501.67,reverse_signal,16.0,up
2026-03-20 19:09:00+00:00,4501.42,4526.42,4464.74,2026-03-20 19:50:00+00:00,5,0.7666328549385071,0.4161019027233124,2026-03-20 19:50:00+00:00,4509.92,timeout,-8.5,down
2026-03-20 20:06:00+00:00,4496.61,4471.61,4532.21,2026-03-20 20:39:00+00:00,1,0.5033056139945984,0.8216065764427185,2026-03-20 20:39:00+00:00,4502.71,timeout,6.100000000000364,up
2026-03-22 22:02:00+00:00,4477.15,4502.15,4426.92,2026-03-22 22:36:00+00:00,4,0.6244319677352905,0.2013050615787506,2026-03-22 22:07:00+00:00,4502.15,stop_loss,-25.0,down
2026-03-22 22:08:00+00:00,4505.62,4480.62,4535.62,2026-03-22 22:41:00+00:00,1,0.6505645513534546,0.5758745074272156,2026-03-22 22:18:00+00:00,4516.1,reverse_signal,10.480000000000473,up
2026-03-22 22:19:00+00:00,4516.48,4541.48,4486.48,2026-03-22 22:58:00+00:00,3,0.8234143853187561,0.3642253577709198,2026-03-22 22:29:00+00:00,4524.82,reverse_signal,-8.340000000000146,down
2026-03-22 22:30:00+00:00,4525.03,4500.03,4555.03,2026-03-22 23:02:00+00:00,1,0.8392883539199829,0.5839604139328003,2026-03-22 22:36:00+00:00,4506.79,reverse_signal,-18.23999999999978,up
2026-03-22 22:37:00+00:00,4507.1,4532.1,4461.6,2026-03-22 23:43:00+00:00,8,0.7749099135398865,0.3771602511405945,2026-03-22 23:43:00+00:00,4489.67,timeout,17.43000000000029,down
