pattern,fh,sh,eh,ob,cool,os,rec,slk,rob,ros,n_bars,tpx,slx,rr,pt,nt,pnl,wr,dd
F60S90,60,90,360,-5,-20,-60,-30,5,20,15,607,0.6,0.25,2.4,0.45,3,-70.4566145919598,0.0,-49.00306093859035
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.65,0.25,2.6,0.4,10,-71.00217141800704,20.0,-139.49174094094496
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.65,0.25,2.6,0.45,10,-71.00217141800704,20.0,-139.49174094094496
F15S60,15,60,360,-5,-20,-60,-30,0,15,15,3958,0.65,0.35,1.8571428571428574,0.4,98,-71.24408378259295,37.755102040816325,-496.04710004759363
F60S90,60,90,360,-5,-20,-40,-30,5,20,10,1035,0.55,0.25,2.2,0.45,22,-71.57253533709309,36.36363636363637,-175.71858591284808
F15S60,15,60,360,-5,-20,-40,-20,0,15,15,4625,0.6,0.15,4.0,0.4,114,-71.87318716707614,31.57894736842105,-367.08301319049906
F60S90,60,90,360,-5,-20,-50,-30,5,20,15,1160,0.7,0.2,3.4999999999999996,0.45,6,-72.08350249747582,16.666666666666664,-110.71242397133119
F30S120,30,120,240,-5,-20,-40,-30,0,15,10,2078,0.6,0.15,4.0,0.45,9,-72.35015459346278,11.11111111111111,-120.44225817031747
F30S120,30,120,240,-5,-20,-40,-30,0,15,10,2078,0.6,0.15,4.0,0.4,9,-72.35015459346278,11.11111111111111,-120.44225817031747
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.6,0.25,2.4,0.4,13,-72.88922999783426,23.076923076923077,-122.4673234785405
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.6,0.25,2.4,0.4,2,-73.15455020928493,0.0,-2.819999999999709
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.6,0.25,2.4,0.45,2,-73.15455020928493,0.0,-2.819999999999709
F15S60,15,60,360,-5,-30,-40,-30,0,15,15,6070,0.6,0.15,4.0,0.45,136,-73.8955102163136,30.14705882352941,-461.8378400262727
F15S60,15,60,360,-5,-30,-40,-30,0,20,10,4477,0.6,0.15,4.0,0.45,83,-74.74555845630039,30.120481927710845,-299.4248632440458
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.6,0.15,4.0,0.4,5,-75.44849865535389,0.0,-66.53684113194777
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.65,0.35,1.8571428571428574,0.45,5,-75.69225036236912,0.0,-56.516125181184634
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.55,0.25,2.2,0.4,9,-75.86475155390781,33.33333333333333,-84.9818162030083
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.6,0.3,2.0,0.45,6,-76.15047081077228,16.666666666666664,-55.03324176868318
F15S60,15,60,360,-5,-30,-50,-30,0,20,15,3301,0.6,0.15,4.0,0.45,74,-77.17986481234175,28.37837837837838,-297.07618134497125
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.6,0.3,2.0,0.45,7,-77.61335745345923,14.285714285714285,-61.17667872672973
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.7,0.2,3.4999999999999996,0.45,6,-77.78402110287152,33.33333333333333,-36.166009842959284
F60S90,60,90,360,-5,-20,-50,-30,5,15,15,1099,0.6,0.25,2.4,0.4,14,-78.00570346073528,28.57142857142857,-130.9701038064959
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.65,0.25,2.6,0.45,58,-78.86151933083102,43.103448275862064,-330.4186636116574
F60S90,60,90,360,-5,-20,-50,-30,10,20,15,763,0.7,0.2,3.4999999999999996,0.4,8,-79.27384624197202,37.5,-162.6493311898521
F15S60,15,60,360,-5,-20,-60,-30,5,15,15,2840,0.55,0.25,2.2,0.4,103,-80.01441636650407,34.95145631067961,-313.29660034705375
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.65,0.25,2.6,0.4,6,-81.43609755868874,16.666666666666664,-82.51278925392944
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.65,0.25,2.6,0.45,6,-81.43609755868874,16.666666666666664,-82.51278925392944
F30S120,30,120,240,-5,-20,-40,-20,0,20,15,1499,0.7,0.2,3.4999999999999996,0.45,7,-82.6703382767596,0.0,-74.11862990510826
F15S60,15,60,360,-5,-20,-40,-20,5,15,15,3087,0.55,0.25,2.2,0.4,103,-84.94882830746883,46.601941747572816,-406.17266852692046
F60S90,60,90,360,-5,-20,-50,-30,10,20,15,763,0.6,0.15,4.0,0.4,9,-86.01173423560613,11.11111111111111,-81.27866472962796
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.6,0.25,2.4,0.4,194,-88.40325300657832,40.20618556701031,-751.2168662583604
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.55,0.25,2.2,0.4,203,-88.63154045934562,42.364532019704434,-754.7489708749754
F60S90,60,90,360,-5,-20,-40,-30,5,20,10,1035,0.6,0.25,2.4,0.4,25,-88.80508887509495,40.0,-215.46951041983175
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.6,0.15,4.0,0.45,11,-89.64006210196476,18.181818181818183,-146.26318160263963
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.55,0.25,2.2,0.4,26,-90.188025043361,42.30769230769231,-127.05802504336089
F15S60,15,60,360,-5,-30,-40,-30,0,15,15,6070,0.6,0.25,2.4,0.45,141,-90.99429942626921,43.262411347517734,-618.6131426945194
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.65,0.25,2.6,0.4,4,-91.36714843409572,0.0,-74.38455020928541
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.65,0.25,2.6,0.45,4,-92.87714843409594,0.0,-75.89455020928563
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.6,0.3,2.0,0.4,13,-94.56109699701665,23.076923076923077,-129.39778195020426
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.55,0.25,2.2,0.45,50,-95.79611994833112,36.0,-265.150565958656
F60S90,60,90,360,-5,-20,-50,-30,0,15,15,1599,0.7,0.2,3.4999999999999996,0.45,7,-96.828406129639,14.285714285714285,-143.22242354268928
F15S60,15,60,360,-5,-20,-40,-30,10,15,15,7430,0.65,0.35,1.8571428571428574,0.4,211,-97.02880703254004,43.127962085308056,-727.8444473863078
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.65,0.25,2.6,0.45,114,-97.4037347404128,35.96491228070175,-481.0126153864567
F60S90,60,90,360,-5,-20,-50,-30,10,20,15,763,0.55,0.25,2.2,0.4,12,-97.42576096379617,25.0,-167.0157609637963
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.6,0.25,2.4,0.4,7,-98.89485806697212,14.285714285714285,-86.57278925392984
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.6,0.25,2.4,0.45,7,-98.89485806697212,14.285714285714285,-86.57278925392984
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.55,0.25,2.2,0.4,9,-99.33159968608925,22.22222222222222,-108.10829138132976
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.6,0.3,2.0,0.45,132,-99.68703900461514,42.42424242424242,-558.1057063890621
F30S120,30,120,240,-5,-20,-40,-30,5,20,10,1400,0.6,0.15,4.0,0.45,5,-100.14278937526979,0.0,-89.9979043556832
F15S60,15,60,360,-5,-20,-50,-30,0,15,15,7269,0.65,0.25,2.6,0.4,193,-101.32174757161465,38.34196891191709,-862.290407916485
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.6,0.15,4.0,0.45,10,-101.55734088512463,10.0,-96.9568339949933
F60S90,60,90,360,-5,-20,-50,-30,0,20,15,1944,0.7,0.2,3.4999999999999996,0.4,10,-102.05688617084115,30.0,-163.083186570851
F15S60,15,60,360,-5,-20,-50,-30,10,20,15,4180,0.7,0.2,3.4999999999999996,0.4,90,-102.6330418444195,30.0,-339.2171422639076
F30S120,30,120,240,-5,-30,-40,-30,5,15,15,1133,0.7,0.2,3.4999999999999996,0.45,4,-102.87599620877336,0.0,-89.33232884538575
F15S60,15,60,360,-5,-20,-40,-30,10,20,15,8217,0.55,0.25,2.2,0.4,314,-103.50815641518284,37.57961783439491,-826.7753903223552
F15S60,15,60,360,-5,-20,-50,-30,0,20,10,3949,0.7,0.2,3.4999999999999996,0.4,54,-104.60542044000977,25.925925925925924,-362.1655185571485
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.6,0.3,2.0,0.4,9,-105.13762846202553,11.11111111111111,-88.70094973529604
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.65,0.35,1.8571428571428574,0.4,15,-105.82392751112002,26.666666666666668,-213.39249771433697
F15S60,15,60,360,-5,-20,-40,-20,5,15,15,3087,0.6,0.15,4.0,0.45,63,-105.84021770370373,33.33333333333333,-374.86463886076945
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.55,0.25,2.2,0.45,8,-107.03159968608907,12.5,-108.10829138132976
F15S60,15,60,360,-5,-30,-50,-30,0,15,15,2836,0.65,0.35,1.8571428571428574,0.45,66,-107.19282587427506,43.93939393939394,-477.06101268729526
F60S90,60,90,360,-5,-20,-40,-30,5,20,10,1035,0.6,0.3,2.0,0.45,19,-108.776957055798,36.84210526315789,-164.73793682516362
F15S60,15,60,360,-5,-20,-40,-20,0,20,15,5230,0.7,0.2,3.4999999999999996,0.45,77,-109.97129474066514,33.76623376623377,-444.9808397618094
F15S60,15,60,360,-5,-20,-50,-30,0,20,10,3949,0.6,0.15,4.0,0.45,62,-110.53874494430102,25.806451612903224,-251.40772303175618
F15S60,15,60,360,-5,-20,-40,-30,10,20,15,8217,0.65,0.25,2.6,0.45,194,-113.10006982392042,37.628865979381445,-711.1747421835535
F15S60,15,60,360,-5,-20,-50,-30,0,20,10,3949,0.7,0.2,3.4999999999999996,0.45,43,-113.75963731682987,23.25581395348837,-305.10251054620494
F15S60,15,60,360,-5,-20,-40,-20,5,15,15,3087,0.6,0.25,2.4,0.4,82,-114.1681376678439,40.243902439024396,-399.95249124031943
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.6,0.15,4.0,0.4,15,-114.56422177740842,20.0,-175.4458287348998
F15S60,15,60,360,-5,-20,-40,-20,5,20,15,3263,0.55,0.25,2.2,0.4,128,-115.38167072902252,42.1875,-587.4970079232953
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.65,0.35,1.8571428571428574,0.4,62,-117.31126478022406,38.70967741935484,-396.4813739110764
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.65,0.35,1.8571428571428574,0.4,144,-118.07467098069037,45.83333333333333,-726.1516093112637
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.65,0.25,2.6,0.45,5,-118.25628074755696,0.0,-104.55904847528245
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.6,0.25,2.4,0.4,159,-119.82687105881996,42.138364779874216,-628.8806890741489
F60S90,60,90,360,-5,-20,-50,-30,5,15,15,1099,0.55,0.25,2.2,0.45,12,-120.15390232526624,25.0,-174.20705676582838
F15S60,15,60,360,-5,-30,-50,-30,0,15,15,2836,0.65,0.35,1.8571428571428574,0.4,77,-121.1178478299812,44.15584415584416,-402.3321582670551
F15S60,15,60,360,-5,-20,-40,-20,10,20,15,2805,0.7,0.2,3.4999999999999996,0.45,42,-123.7680788169605,28.57142857142857,-373.99960595326866
F60S90,60,90,360,-5,-20,-60,-30,5,15,15,588,0.6,0.3,2.0,0.45,3,-126.25254600235348,0.0,-51.503090515589065
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.6,0.3,2.0,0.4,8,-127.17881890563785,25.0,-134.2092329321631
F60S90,60,90,360,-5,-20,-60,-30,5,15,15,588,0.6,0.3,2.0,0.4,5,-127.39497071381538,20.0,-80.67551522705071
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.6,0.3,2.0,0.45,7,-128.3888189056379,14.285714285714285,-135.41923293216314
F15S60,15,60,360,-5,-30,-40,-30,0,15,15,6070,0.6,0.3,2.0,0.4,177,-128.72231577761386,45.76271186440678,-740.9051202182181
F60S90,60,90,360,-5,-20,-50,-30,0,15,15,1599,0.7,0.2,3.4999999999999996,0.4,9,-130.10303240044777,11.11111111111111,-176.49704981349805
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.6,0.25,2.4,0.45,168,-132.13162498426027,38.095238095238095,-704.8985784956244
F15S60,15,60,360,-5,-20,-50,-30,0,20,10,3949,0.65,0.35,1.8571428571428574,0.4,105,-132.58038543754083,40.0,-482.8754610158858
F15S60,15,60,360,-5,-30,-40,-30,0,15,15,6070,0.65,0.35,1.8571428571428574,0.4,148,-133.28725076955197,47.97297297297297,-900.2886315097435
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.6,0.25,2.4,0.4,4,-134.30839806287622,0.0,-74.0249614104332
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.6,0.25,2.4,0.45,4,-134.30839806287622,0.0,-74.0249614104332
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.7,0.2,3.4999999999999996,0.4,7,-134.3620323627838,28.57142857142857,-92.74402110287156
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.7,0.2,3.4999999999999996,0.45,7,-135.84198192242275,14.285714285714285,-147.28502524647
F15S60,15,60,360,-5,-30,-40,-30,10,15,15,4457,0.65,0.25,2.6,0.4,123,-135.8780138608131,35.77235772357724,-557.7874097404679
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.55,0.25,2.2,0.45,22,-137.5376752644397,40.909090909090914,-174.4076752644396
F15S60,15,60,360,-5,-30,-50,-30,0,15,15,2836,0.6,0.3,2.0,0.45,72,-137.656981337841,41.66666666666667,-426.5619913214655
F15S60,15,60,360,-5,-20,-40,-30,10,20,15,8217,0.7,0.2,3.4999999999999996,0.4,192,-137.85685350232916,32.8125,-823.807204716878
F60S90,60,90,360,-5,-20,-40,-30,5,20,10,1035,0.6,0.3,2.0,0.4,25,-138.29664579410064,40.0,-242.25797790466595
F15S60,15,60,360,-5,-20,-50,-30,5,15,15,5154,0.7,0.2,3.4999999999999996,0.4,113,-139.042571876917,26.548672566371685,-424.64091954270543
F15S60,15,60,360,-5,-30,-40,-30,0,20,10,4477,0.7,0.2,3.4999999999999996,0.45,59,-140.71041084269245,28.8135593220339,-294.799113028414
F15S60,15,60,360,-5,-20,-40,-30,10,15,15,7430,0.65,0.35,1.8571428571428574,0.45,181,-140.76452044364214,44.19889502762431,-790.2885045647172
F15S60,15,60,360,-5,-20,-40,-30,5,20,15,9291,0.7,0.2,3.4999999999999996,0.4,208,-141.3706442486241,33.17307692307692,-563.8776953960692
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.6,0.25,2.4,0.45,7,-142.14252899347002,14.285714285714285,-128.44529672119552
F15S60,15,60,360,-5,-20,-40,-30,10,15,15,7430,0.65,0.25,2.6,0.45,175,-144.04157438829634,37.714285714285715,-859.6232391604317
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.6,0.3,2.0,0.4,56,-144.9670199626721,37.5,-315.41525416696186
F15S60,15,60,360,-5,-30,-50,-30,0,20,15,3301,0.6,0.15,4.0,0.4,89,-147.85055640328073,25.842696629213485,-360.7858790137934
F15S60,15,60,360,-5,-20,-40,-30,0,15,15,12484,0.7,0.2,3.4999999999999996,0.4,235,-149.16587360287122,32.340425531914896,-850.570556706562
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.6,0.15,4.0,0.45,7,-150.55857491108964,0.0,-144.12585740412487
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.7,0.2,3.4999999999999996,0.4,8,-153.41458404614878,12.5,-147.28502524647
F15S60,15,60,360,-5,-20,-40,-30,0,15,15,12484,0.6,0.15,4.0,0.4,293,-153.85563674843206,26.96245733788396,-672.15203470817
F15S60,15,60,360,-5,-20,-40,-20,10,20,15,2805,0.65,0.25,2.6,0.45,55,-154.0349416032982,34.54545454545455,-377.4190224809563
F15S60,15,60,360,-5,-20,-40,-30,10,20,15,8217,0.55,0.25,2.2,0.45,272,-154.11243373189154,37.5,-833.2422809030209
F15S60,15,60,360,-5,-20,-40,-30,5,20,10,4446,0.6,0.25,2.4,0.4,157,-154.3259493748128,42.038216560509554,-584.7532927427928
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.55,0.25,2.2,0.4,6,-156.48098231200856,33.33333333333333,-159.6909823120086
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.55,0.25,2.2,0.45,6,-156.48098231200856,33.33333333333333,-159.6909823120086
F15S60,15,60,360,-5,-30,-40,-30,10,15,15,4457,0.7,0.2,3.4999999999999996,0.4,95,-160.35176618522928,34.73684210526316,-522.6150004436331
F15S60,15,60,360,-5,-20,-40,-20,10,20,15,2805,0.55,0.25,2.2,0.4,108,-160.4893448870148,41.66666666666667,-346.8830909901826
F15S60,15,60,360,-5,-20,-40,-20,0,20,15,5230,0.6,0.15,4.0,0.4,142,-161.0115115113622,28.169014084507044,-531.2499279241329
F15S60,15,60,360,-5,-20,-40,-30,5,20,10,4446,0.55,0.25,2.2,0.45,155,-162.25100874041027,41.29032258064516,-519.3107008407337
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.65,0.35,1.8571428571428574,0.45,171,-163.54650014177287,43.27485380116959,-745.1513366950544
F15S60,15,60,360,-5,-20,-60,-30,0,15,15,3958,0.65,0.25,2.6,0.4,91,-164.95423791442454,36.26373626373626,-410.34484744835845
F15S60,15,60,360,-5,-20,-40,-20,0,20,15,5230,0.6,0.15,4.0,0.45,115,-165.87835273049313,26.956521739130434,-425.1943888557721
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.6,0.25,2.4,0.4,9,-165.95775483394164,11.11111111111111,-152.26052256166713
F15S60,15,60,360,-5,-30,-50,-30,0,15,15,2836,0.65,0.25,2.6,0.45,81,-166.85607826737441,37.03703703703704,-405.8931778109559
F15S60,15,60,360,-5,-30,-40,-30,0,15,15,6070,0.65,0.35,1.8571428571428574,0.45,125,-168.53759406082736,46.400000000000006,-852.5329057355862
F15S60,15,60,360,-5,-20,-50,-30,0,20,10,3949,0.65,0.35,1.8571428571428574,0.45,85,-170.86319518104256,38.82352941176471,-522.071042078755
F15S60,15,60,360,-5,-30,-40,-30,5,20,15,4902,0.55,0.25,2.2,0.45,188,-171.98204931989767,38.82978723404255,-663.2116474812105
F15S60,15,60,360,-5,-20,-60,-30,5,15,15,2840,0.65,0.25,2.6,0.4,76,-172.8187850512636,28.947368421052634,-396.66443837133056
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.65,0.35,1.8571428571428574,0.45,53,-174.7978545152514,39.62264150943396,-481.1163262737423
F15S60,15,60,360,-5,-20,-50,-30,0,15,15,7269,0.6,0.15,4.0,0.4,202,-176.15551790558766,29.7029702970297,-570.8416826056682
F15S60,15,60,360,-5,-30,-50,-30,0,20,15,3301,0.7,0.2,3.4999999999999996,0.4,77,-176.54245396745318,33.76623376623377,-390.78173246637016
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.6,0.25,2.4,0.4,62,-179.17460394432146,45.16129032258064,-455.4406247894394
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.65,0.25,2.6,0.4,64,-179.17991323494925,39.0625,-412.93419856787295
F15S60,15,60,360,-5,-20,-50,-30,0,15,10,3266,0.7,0.2,3.4999999999999996,0.4,43,-181.23744109476775,27.906976744186046,-267.16290931542335
F15S60,15,60,360,-5,-20,-50,-30,10,20,15,4180,0.6,0.3,2.0,0.45,130,-181.8093823771096,41.53846153846154,-588.1770000736069
F15S60,15,60,360,-5,-20,-50,-30,10,15,15,3927,0.6,0.3,2.0,0.45,117,-181.99795093184503,40.17094017094017,-484.1683069939295
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.55,0.25,2.2,0.4,9,-182.85539017072097,11.11111111111111,-155.65015244248934
F15S60,15,60,360,-5,-20,-40,-20,10,20,15,2805,0.65,0.35,1.8571428571428574,0.45,48,-182.93688736442027,45.83333333333333,-517.9987170576469
F15S60,15,60,360,-5,-20,-60,-30,0,20,15,4303,0.65,0.35,1.8571428571428574,0.4,102,-183.66417522799338,37.254901960784316,-604.2180306546265
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.65,0.35,1.8571428571428574,0.4,8,-183.9427930465804,0.0,-164.7666678653959
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.6,0.25,2.4,0.45,53,-185.07081582582805,45.28301886792453,-458.8699333514405
F15S60,15,60,360,-5,-20,-40,-30,5,15,15,8690,0.65,0.35,1.8571428571428574,0.45,196,-185.6670924317973,43.36734693877551,-1094.9796509912862
F15S60,15,60,360,-5,-30,-40,-30,5,20,15,4902,0.7,0.2,3.4999999999999996,0.4,106,-186.76774087002877,31.132075471698112,-415.83637609864763
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.55,0.25,2.2,0.4,66,-189.481960046965,36.36363636363637,-373.6946599659891
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.55,0.25,2.2,0.4,218,-193.01210496143995,35.77981651376147,-728.1334496754794
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.7,0.2,3.4999999999999996,0.4,117,-193.5468537590241,28.205128205128204,-281.4417402910549
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.6,0.25,2.4,0.4,242,-195.8435552121823,40.082644628099175,-873.5140567239832
F15S60,15,60,360,-5,-20,-40,-20,5,15,15,3087,0.55,0.25,2.2,0.45,88,-197.7744395592522,43.18181818181818,-424.0242658955767
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.65,0.35,1.8571428571428574,0.45,113,-202.63291250768089,44.24778761061947,-919.2627477946071
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.55,0.25,2.2,0.45,52,-203.91908557734996,32.69230769230769,-343.9628150747362
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.65,0.25,2.6,0.4,8,-205.85532922283937,0.0,-192.15809695056487
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.55,0.25,2.2,0.4,291,-206.13756063331812,38.144329896907216,-719.9036867450964
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.6,0.25,2.4,0.45,206,-206.9828741389465,40.77669902912621,-910.0502279800317
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.65,0.25,2.6,0.4,223,-210.58498132954082,38.56502242152467,-776.8749706645553
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.65,0.35,1.8571428571428574,0.45,122,-211.71345614151187,45.90163934426229,-797.5932784530137
F15S60,15,60,360,-5,-30,-50,-30,0,20,15,3301,0.6,0.25,2.4,0.4,119,-213.00594199961824,38.655462184873954,-609.7266146610937
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.6,0.15,4.0,0.45,8,-213.35239245875073,0.0,-203.0932100555856
F15S60,15,60,360,-5,-20,-40,-20,0,20,15,5230,0.65,0.35,1.8571428571428574,0.4,135,-215.5913370897233,45.18518518518518,-842.8759140954571
F15S60,15,60,360,-5,-20,-50,-30,0,20,10,3949,0.6,0.15,4.0,0.4,81,-217.8878953351009,28.39506172839506,-388.4397015385821
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.55,0.25,2.2,0.45,8,-217.90539017072115,0.0,-190.70015244248953
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.6,0.25,2.4,0.45,169,-219.09449921048963,40.828402366863905,-869.3998722876204
F15S60,15,60,360,-5,-20,-50,-30,10,20,15,4180,0.65,0.25,2.6,0.45,109,-221.5769257657903,33.94495412844037,-530.9050746128655
F15S60,15,60,360,-5,-30,-40,-30,0,20,15,7470,0.65,0.25,2.6,0.4,174,-224.5162854892742,37.93103448275862,-702.9189907266577
F15S60,15,60,360,-5,-20,-40,-20,0,15,15,4625,0.6,0.15,4.0,0.45,82,-224.75188846024594,30.48780487804878,-320.47117511417537
F15S60,15,60,360,-5,-30,-40,-30,5,20,15,4902,0.65,0.25,2.6,0.45,126,-225.0406771659882,38.88888888888889,-738.2042243768528
F15S60,15,60,360,-5,-20,-50,-30,10,15,15,3927,0.65,0.35,1.8571428571428574,0.45,99,-226.77596895038823,34.34343434343434,-490.01781986349033
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.55,0.25,2.2,0.4,74,-226.9200218453002,41.891891891891895,-378.4227669064394
F15S60,15,60,360,-5,-20,-50,-30,0,15,10,3266,0.55,0.25,2.2,0.45,102,-229.4415687321166,42.15686274509804,-571.323979030617
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.6,0.25,2.4,0.4,206,-231.84699357681393,38.83495145631068,-785.1532990934325
F15S60,15,60,360,-5,-20,-40,-20,5,15,15,3087,0.65,0.25,2.6,0.4,66,-234.84005450073528,33.33333333333333,-511.2385032852899
F15S60,15,60,360,-5,-20,-50,-30,0,20,10,3949,0.6,0.25,2.4,0.45,99,-236.00695636682258,38.38383838383838,-498.1550591409482
F15S60,15,60,360,-5,-20,-40,-30,5,15,15,8690,0.65,0.35,1.8571428571428574,0.4,223,-236.86367476181113,41.70403587443946,-1162.5244068456304
F15S60,15,60,360,-5,-20,-40,-30,10,20,15,8217,0.7,0.2,3.4999999999999996,0.45,155,-237.46804262381056,30.32258064516129,-658.5237782420377
F15S60,15,60,360,-5,-30,-50,-30,0,20,15,3301,0.65,0.25,2.6,0.4,107,-239.31820873564948,37.38317757009346,-390.43767387311345
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.6,0.15,4.0,0.45,176,-241.7072362905128,28.97727272727273,-638.1811763732562
F15S60,15,60,360,-5,-30,-40,-30,0,20,15,7470,0.6,0.3,2.0,0.4,217,-242.92915647252948,42.857142857142854,-673.9473679578286
F15S60,15,60,360,-5,-20,-40,-30,5,20,15,9291,0.65,0.25,2.6,0.4,240,-247.65271321040882,37.5,-904.4825243463138
F15S60,15,60,360,-5,-30,-50,-30,0,20,15,3301,0.65,0.35,1.8571428571428574,0.4,104,-248.14429909719638,41.34615384615385,-554.168391374963
F15S60,15,60,360,-5,-20,-50,-30,0,15,10,3266,0.7,0.2,3.4999999999999996,0.45,32,-250.00012059792334,21.875,-282.5125561982968
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.65,0.35,1.8571428571428574,0.45,132,-250.15462861089236,40.15151515151515,-568.4907279886702
F15S60,15,60,360,-5,-30,-40,-30,0,15,15,6070,0.6,0.3,2.0,0.45,145,-250.3747736627538,43.44827586206896,-704.4686547396104
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.55,0.25,2.2,0.4,62,-251.01449206328698,33.87096774193548,-361.12428761568117
F15S60,15,60,360,-5,-20,-50,-30,0,20,15,8170,0.6,0.25,2.4,0.4,239,-251.23238027216757,38.912133891213394,-727.1664450765397
F15S60,15,60,360,-5,-30,-40,-30,0,20,15,7470,0.55,0.25,2.2,0.45,221,-253.49171440819055,37.55656108597285,-608.8594059083889
F15S60,15,60,360,-5,-20,-50,-30,0,20,15,8170,0.7,0.2,3.4999999999999996,0.45,138,-257.73544366522583,31.88405797101449,-619.1990856464217
F15S60,15,60,360,-5,-20,-40,-20,5,20,15,3263,0.7,0.2,3.4999999999999996,0.4,58,-258.94672645827586,29.310344827586203,-433.30219454488315
