tp,sl,horizon,n,wr,avg_pnl,net_pnl,gross_profit,gross_loss,profit_factor,expectancy
50,8,30,712,0.29775280898876405,-0.35691011235954784,-254.11999999999807,3640.2599999999984,3894.3799999999965,0.9347469943867834,-0.35691011235954784
50,8,45,689,0.27866473149492016,-0.3562409288824288,-245.44999999999345,3630.050000000004,3875.4999999999973,0.936666236614632,-0.3562409288824288
50,8,60,683,0.26939970717423134,-0.4418448023425951,-301.77999999999247,3620.8400000000056,3922.619999999998,0.923066725810812,-0.4418448023425951
50,8,90,677,0.258493353028065,-0.3194091580502132,-216.23999999999432,3739.230000000005,3955.4699999999993,0.9453314018308837,-0.3194091580502132
50,10,30,638,0.34169278996865204,-0.41625391849529736,-265.5699999999997,3685.999999999999,3951.569999999999,0.9327938009449409,-0.41625391849529736
50,10,45,611,0.3158756137479542,-0.50759410801963,-310.13999999999396,3638.4600000000064,3948.6000000000004,0.9214557058197858,-0.50759410801963
50,10,60,603,0.3150912106135987,-0.5456550580431052,-329.02999999999247,3642.520000000007,3971.5499999999993,0.9171532525084684,-0.5456550580431052
50,10,90,597,0.3065326633165829,-0.3551591289782149,-212.0299999999943,3778.8300000000063,3990.8600000000006,0.9468711004645629,-0.3551591289782149
50,12,30,593,0.3676222596964587,-0.6493086003372603,-385.0399999999954,3678.25,4063.2899999999954,0.9052393503786351,-0.6493086003372603
50,12,45,565,0.3433628318584071,-0.710300884955734,-401.3199999999897,3666.5000000000073,4067.819999999997,0.9013427339459489,-0.710300884955734
50,12,60,557,0.34111310592459604,-0.7833752244164993,-436.33999999999014,3675.7900000000072,4112.129999999997,0.8938895414298695,-0.7833752244164993
50,12,90,550,0.3381818181818182,-0.5593272727272498,-307.6299999999874,3820.3900000000103,4128.019999999998,0.9254775897403628,-0.5593272727272498
50,15,30,542,0.4132841328413284,-0.6413468634686375,-347.6100000000015,3671.069999999997,4018.6799999999985,0.9135014482367341,-0.6413468634686375
50,15,45,514,0.39883268482490275,-0.6076848249027191,-312.34999999999764,3696.220000000003,4008.5700000000006,0.9220794447895391,-0.6076848249027191
50,15,60,498,0.3895582329317269,-0.8508835341365403,-423.73999999999705,3637.1800000000003,4060.9199999999973,0.8956541867360113,-0.8508835341365403
50,15,90,499,0.3907815631262525,-0.5937875751502846,-296.299999999992,3870.410000000007,4166.709999999999,0.9288887395571105,-0.5937875751502846
50,20,30,484,0.4690082644628099,0.000950413223140571,0.4600000000000364,3689.1799999999976,3688.7199999999975,1.0001247045045436,0.000950413223140571
50,20,45,460,0.45217391304347826,-0.32291304347825484,-148.53999999999724,3673.7400000000043,3822.2800000000016,0.9611383781407963,-0.32291304347825484
50,20,60,449,0.4521158129175947,-0.5817149220489949,-261.1899999999987,3669.5800000000017,3930.7700000000004,0.933552459187386,-0.5817149220489949
50,20,90,441,0.46258503401360546,-0.3216553287981744,-141.8499999999949,3867.270000000005,4009.12,0.9646181705710992,-0.3216553287981744
50,25,30,457,0.48358862144420134,-0.35542669584243947,-162.42999999999483,3591.920000000002,3754.3499999999967,0.9567355201299839,-0.35542669584243947
50,25,45,430,0.45813953488372094,-0.5858837209302142,-251.9299999999921,3525.8300000000063,3777.7599999999984,0.9333123332345113,-0.5858837209302142
50,25,60,425,0.4752941176470588,-0.7552235294117503,-320.9699999999939,3613.340000000003,3934.3099999999968,0.9184177149233298,-0.7552235294117503
50,25,90,415,0.4843373493975904,-0.5417590361445606,-224.82999999999265,3782.660000000007,4007.49,0.9438975518341923,-0.5417590361445606
50,30,30,435,0.49885057471264366,-0.35613793103448294,-154.92000000000007,3460.6099999999988,3615.529999999999,0.9571515102903309,-0.35613793103448294
50,30,45,409,0.48655256723716384,-0.4070171149144105,-166.4699999999939,3460.810000000005,3627.279999999999,0.9541061070554261,-0.4070171149144105
50,30,60,397,0.49622166246851385,-0.7287153652392814,-289.2999999999947,3469.4000000000024,3758.699999999997,0.9230318993268963,-0.7287153652392814
50,30,90,387,0.49870801033591733,-0.5323255813953377,-206.00999999999567,3624.2500000000064,3830.260000000002,0.9462151394422322,-0.5323255813953377
