side,signal_ts,entry_time,entry_price,entry_style,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win
1,2026-05-05 07:15:00+00:00,2026-05-05 07:16:00+00:00,4552.21,breakout,4547.37,4566.7300000000005,4.8400000000001455,14.520000000000437,120,2026-05-05 09:16:00+00:00,4547.37,4552.21,0,2026-05-05 07:46:00+00:00,4547.37,stop_loss,-4.8400000000001455,False
-1,2026-05-05 07:45:00+00:00,2026-05-05 07:46:00+00:00,4553.31,breakout,4558.03,4539.150000000002,4.719999999999345,14.159999999998035,120,2026-05-05 09:46:00+00:00,4553.31,4558.03,0,2026-05-05 08:53:00+00:00,4558.03,stop_loss,-4.719999999999345,False
-1,2026-05-05 09:15:00+00:00,2026-05-05 09:20:00+00:00,4553.64,breakout,4559.36,4536.480000000002,5.719999999999345,17.159999999998035,120,2026-05-05 11:30:00+00:00,4553.64,4559.36,1,2026-05-05 11:30:00+00:00,4555.62,timeout,-1.9799999999995634,False
-1,2026-05-05 12:45:00+00:00,2026-05-05 12:46:00+00:00,4568.85,breakout,4574.75,4551.1500000000015,5.899999999999636,17.69999999999891,120,2026-05-05 14:46:00+00:00,4568.85,4574.75,0,2026-05-05 13:04:00+00:00,4574.75,stop_loss,-5.899999999999636,False
1,2026-05-05 13:15:00+00:00,2026-05-05 13:16:00+00:00,4571.14,breakout,4566.96,4583.680000000001,4.180000000000291,12.540000000000873,120,2026-05-05 15:16:00+00:00,4566.96,4571.14,0,2026-05-05 13:17:00+00:00,4583.680000000001,target_hit,12.540000000000873,True
-1,2026-05-05 13:30:00+00:00,2026-05-05 13:35:00+00:00,4575.64,breakout,4580.54,4560.940000000001,4.899999999999636,14.699999999998909,120,2026-05-05 15:45:00+00:00,4575.64,4580.54,1,2026-05-05 13:51:00+00:00,4580.54,stop_loss,-4.899999999999636,False
1,2026-05-05 14:15:00+00:00,2026-05-05 14:25:00+00:00,4584.69,breakout,4579.03,4601.669999999999,5.6599999999998545,16.979999999999563,120,2026-05-05 16:30:00+00:00,4579.03,4584.69,1,2026-05-05 14:37:00+00:00,4579.03,stop_loss,-5.6599999999998545,False
-1,2026-05-05 15:30:00+00:00,2026-05-05 15:32:00+00:00,4576.6,breakout,4580.3,4565.500000000001,3.699999999999818,11.099999999999454,120,2026-05-05 17:32:00+00:00,4576.6,4580.3,0,2026-05-05 16:03:00+00:00,4565.500000000001,target_hit,11.099999999999454,True
-1,2026-05-05 16:30:00+00:00,2026-05-05 16:31:00+00:00,4557.4,breakout,4562.08,4543.359999999999,4.680000000000291,14.040000000000873,120,2026-05-05 18:31:00+00:00,4557.4,4562.08,0,2026-05-05 16:56:00+00:00,4562.08,stop_loss,-4.680000000000291,False
-1,2026-05-06 07:15:00+00:00,2026-05-06 07:16:00+00:00,4660.8,breakout,4664.99,4648.230000000001,4.1899999999996,12.5699999999988,120,2026-05-06 09:16:00+00:00,4660.8,4664.99,0,2026-05-06 07:24:00+00:00,4664.99,stop_loss,-4.1899999999996,False
-1,2026-05-06 08:15:00+00:00,2026-05-06 08:18:00+00:00,4678.27,breakout,4682.59,4665.310000000001,4.319999999999709,12.959999999999127,120,2026-05-06 10:45:00+00:00,4678.27,4682.59,1,2026-05-06 08:50:00+00:00,4682.59,stop_loss,-4.319999999999709,False
1,2026-05-06 09:00:00+00:00,2026-05-06 09:01:00+00:00,4701.21,breakout,4679.47,4766.429999999999,21.73999999999978,65.21999999999935,120,2026-05-06 13:45:00+00:00,4679.47,4701.21,6,2026-05-06 12:10:00+00:00,4679.47,stop_loss,-21.73999999999978,False
-1,2026-05-06 12:15:00+00:00,2026-05-06 12:16:00+00:00,4681.34,breakout,4686.5,4665.860000000001,5.1599999999998545,15.479999999999563,120,2026-05-06 14:16:00+00:00,4681.34,4686.5,0,2026-05-06 12:18:00+00:00,4665.860000000001,target_hit,15.479999999999563,True
-1,2026-05-06 12:45:00+00:00,2026-05-06 12:54:00+00:00,4677.88,breakout,4685.6,4654.719999999999,7.720000000000255,23.160000000000764,120,2026-05-06 14:54:00+00:00,4677.88,4685.6,0,2026-05-06 13:00:00+00:00,4685.6,stop_loss,-7.720000000000255,False
-1,2026-05-06 13:00:00+00:00,2026-05-06 13:05:00+00:00,4679.03,breakout,4684.9,4661.42,5.869999999999891,17.609999999999673,120,2026-05-06 15:05:00+00:00,4679.03,4684.9,0,2026-05-06 13:06:00+00:00,4684.9,stop_loss,-5.869999999999891,False
1,2026-05-06 13:30:00+00:00,2026-05-06 13:32:00+00:00,4691.56,breakout,4682.91,4717.510000000002,8.650000000000546,25.950000000001637,120,2026-05-06 16:00:00+00:00,4682.91,4691.56,2,2026-05-06 14:15:00+00:00,4717.510000000002,target_hit,25.950000000001637,True
1,2026-05-06 14:15:00+00:00,2026-05-06 14:16:00+00:00,4706.83,breakout,4701.19,4723.750000000001,5.640000000000327,16.920000000000982,120,2026-05-06 16:45:00+00:00,4701.19,4706.83,2,2026-05-06 14:54:00+00:00,4701.19,stop_loss,-5.640000000000327,False
-1,2026-05-06 15:00:00+00:00,2026-05-06 15:01:00+00:00,4708.13,breakout,4714.21,4689.89,6.079999999999927,18.23999999999978,120,2026-05-06 17:15:00+00:00,4708.13,4714.21,1,2026-05-06 15:43:00+00:00,4689.89,target_hit,18.23999999999978,True
-1,2026-05-06 16:00:00+00:00,2026-05-06 16:01:00+00:00,4687.72,breakout,4691.41,4676.6500000000015,3.6899999999996,11.0699999999988,120,2026-05-06 18:15:00+00:00,4687.72,4691.41,1,2026-05-06 16:41:00+00:00,4691.41,stop_loss,-3.6899999999996,False
