entry,exit,pnl,type,_leg,side
2025-11-17 14:39:00+00:00,2025-11-17 15:24:00+00:00,1.6900000000000546,v16_dip_short,v16_dip_short,-1
2025-11-17 20:51:00+00:00,2025-11-17 21:37:00+00:00,-7.129999999999654,v16_dip_short,v16_dip_short,-1
2025-11-18 14:04:00+00:00,2025-11-18 14:49:00+00:00,-5.410000000000309,v16_dip_short,v16_dip_short,-1
2025-11-19 17:51:00+00:00,2025-11-19 18:37:00+00:00,-3.2100000000000364,v16_dip_short,v16_dip_short,-1
2025-11-20 09:37:00+00:00,2025-11-20 10:22:00+00:00,3.5300000000002,v16_dip_short,v16_dip_short,-1
2025-11-20 13:07:00+00:00,2025-11-20 15:04:00+00:00,-1.9299999999998363,v16_dip_short,v16_dip_short,-1
2025-11-21 16:52:00+00:00,2025-11-21 17:37:00+00:00,14.890000000000327,v16_dip_short,v16_dip_short,-1
2025-11-25 17:34:00+00:00,2025-11-25 18:19:00+00:00,11.460000000000036,v16_dip_short,v16_dip_short,-1
2025-11-28 14:39:00+00:00,2025-11-28 15:24:00+00:00,11.890000000000327,v16_dip_short,v16_dip_short,-1
2025-12-02 14:51:00+00:00,2025-12-02 15:25:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2025-12-02 16:37:00+00:00,2025-12-02 17:22:00+00:00,-4.639999999999418,v16_dip_short,v16_dip_short,-1
2025-12-04 14:10:00+00:00,2025-12-04 14:55:00+00:00,-0.03999999999996362,v16_dip_short,v16_dip_short,-1
2025-12-10 19:35:00+00:00,2025-12-10 20:20:00+00:00,-23.920000000000073,v16_dip_short,v16_dip_short,-1
2025-12-11 15:52:00+00:00,2025-12-11 16:37:00+00:00,0.07999999999992724,v16_dip_short,v16_dip_short,-1
2025-12-11 19:05:00+00:00,2025-12-11 19:51:00+00:00,-3.8100000000004,v16_dip_short,v16_dip_short,-1
2025-12-12 10:39:00+00:00,2025-12-12 11:24:00+00:00,-11.1899999999996,v16_dip_short,v16_dip_short,-1
2025-12-15 18:39:00+00:00,2025-12-15 19:24:00+00:00,-2.5,v16_dip_short,v16_dip_short,-1
2025-12-16 18:37:00+00:00,2025-12-16 19:22:00+00:00,0.5700000000006185,v16_dip_short,v16_dip_short,-1
2025-12-17 08:52:00+00:00,2025-12-17 09:37:00+00:00,-1.069999999999709,v16_dip_short,v16_dip_short,-1
2025-12-23 15:40:00+00:00,2025-12-23 16:25:00+00:00,-8.6899999999996,v16_dip_short,v16_dip_short,-1
2025-12-23 19:06:00+00:00,2025-12-23 19:51:00+00:00,3.8499999999994543,v16_dip_short,v16_dip_short,-1
2025-12-24 16:37:00+00:00,2025-12-24 17:22:00+00:00,-5.850000000000364,v16_dip_short,v16_dip_short,-1
2025-12-26 15:39:00+00:00,2025-12-26 16:24:00+00:00,0.41999999999916326,v16_dip_short,v16_dip_short,-1
2025-12-31 12:40:00+00:00,2025-12-31 13:25:00+00:00,-10.359999999999673,v16_dip_short,v16_dip_short,-1
2026-01-07 14:54:00+00:00,2026-01-07 15:39:00+00:00,-1.1599999999998545,v16_dip_short,v16_dip_short,-1
2026-01-09 15:24:00+00:00,2026-01-09 16:24:00+00:00,5.739999999999782,v16_dip_short,v16_dip_short,-1
