tp,sl,horizon,n,wr,avg_pnl,net_pnl,gross_profit,gross_loss,profit_factor,expectancy
40,10,30,1586,0.3348045397225725,-0.32990542244640064,-523.2299999999914,9450.100000000008,9973.329999999998,0.9475370813960843,-0.32990542244640064
40,10,45,1539,0.3170890188434048,-0.2629694606887501,-404.7099999999864,9574.300000000008,9979.009999999995,0.9594438726887751,-0.2629694606887501
40,10,60,1519,0.3146807109940751,-0.16824884792625722,-255.5699999999847,9782.930000000015,10038.499999999998,0.9745410170842274,-0.16824884792625722
40,10,90,1503,0.3047238855622089,-0.04658017298735453,-70.00999999999385,10051.760000000006,10121.77,0.9930832255623281,-0.04658017298735453
40,12,30,1490,0.36845637583892615,-0.3202483221476425,-477.16999999998734,9806.340000000011,10283.509999999997,0.9535985281290157,-0.3202483221476425
40,12,45,1442,0.3502080443828017,-0.26588072122051293,-383.3999999999796,10013.950000000012,10397.349999999991,0.96312521940687,-0.26588072122051293
40,12,60,1422,0.3488045007032349,-0.1399718706047695,-199.03999999998223,10270.690000000015,10469.729999999998,0.9809890035368646,-0.1399718706047695
40,12,90,1406,0.33926031294452347,-0.06413229018491276,-90.16999999998734,10534.96000000001,10625.129999999997,0.9915135155993398,-0.06413229018491276
40,15,30,1359,0.4105960264900662,-0.24141280353200711,-328.07999999999765,9942.670000000006,10270.750000000002,0.9680568605019111,-0.24141280353200711
40,15,45,1310,0.3969465648854962,-0.10493129770991709,-137.4599999999914,10177.560000000003,10315.019999999995,0.9866738018927746,-0.10493129770991709
40,15,60,1282,0.3954758190327613,-0.05525741029640665,-70.83999999999332,10362.730000000007,10433.57,0.9932103776559708,-0.05525741029640665
40,15,90,1274,0.38540031397174257,-0.07435635792778401,-94.72999999999683,10705.320000000005,10800.050000000003,0.9912287443113691,-0.07435635792778401
40,20,30,1232,0.4577922077922078,0.00034902597403396165,0.43000000000984073,9894.060000000009,9893.630000000001,1.000043462308577,0.00034902597403396165
40,20,45,1180,0.44322033898305085,-0.08060169491524355,-95.1099999999874,10023.880000000008,10118.989999999994,0.990600840597729,-0.08060169491524355
40,20,60,1159,0.44779982743744606,-0.03176013805003407,-36.809999999989486,10329.21000000001,10366.02,0.9964489746305727,-0.03176013805003407
40,20,90,1139,0.4424934152765584,-0.03873573309920574,-44.11999999999534,10649.010000000006,10693.130000000001,0.995873986381911,-0.03873573309920574
40,25,30,1150,0.4817391304347826,-0.02470434782607378,-28.409999999984848,9690.17000000001,9718.579999999994,0.9970767334322519,-0.02470434782607378
40,25,45,1097,0.4658158614402917,-0.005141294439365917,-5.639999999984411,9824.750000000005,9830.38999999999,0.9994262689476221,-0.005141294439365917
40,25,60,1078,0.4805194805194805,0.032161410018564755,34.670000000012806,10169.440000000008,10134.769999999995,1.0034208965768352,0.032161410018564755
40,25,90,1056,0.4744318181818182,0.009242424242430478,9.760000000006585,10568.050000000007,10558.289999999999,1.0009243921127386,0.009242424242430478
40,30,30,1112,0.49910071942446044,-0.005962230215813941,-6.6299999999851025,9631.62000000001,9638.249999999995,0.9993121157886562,-0.005962230215813941
40,30,45,1057,0.4957426679280984,0.17517502365186235,185.1600000000185,9872.190000000006,9687.029999999988,1.0191142176704333,0.17517502365186235
