side,signal_ts,entry_time,entry_price,stop,target,timeout,tp,sl,horizon,target_updates,stop_updates,exit_time,exit_price,exit_reason,pnl,win,minute_in_15m,slot_rip_pts,prev_15m_body,month,hour_lon
-1,2025-10-22 19:03:00+00:00,2025-10-22 19:04:00+00:00,4086.15,4121.15,4035.17,2025-10-22 20:33:00+00:00,50.0,35.0,60,9,0,2025-10-22 20:33:00+00:00,4094.25,timeout,-8.099999999999909,False,3,7.720000000000255,0.5100000000002183,2025-10,20
-1,2025-10-23 09:51:00+00:00,2025-10-23 09:52:00+00:00,4118.57,4153.57,4068.5699999999997,2025-10-23 10:54:00+00:00,50.0,35.0,60,3,0,2025-10-23 10:54:00+00:00,4105.5,timeout,13.069999999999709,True,6,5.079999999999927,3.0700000000006185,2025-10,10
-1,2025-10-23 12:50:00+00:00,2025-10-23 12:51:00+00:00,4124.9,4159.9,4074.8999999999996,2025-10-23 15:53:00+00:00,50.0,35.0,60,24,0,2025-10-23 15:53:00+00:00,4142.26,timeout,-17.360000000000582,False,5,5.300000000001091,6.650000000000546,2025-10,13
-1,2025-10-23 17:37:00+00:00,2025-10-23 17:38:00+00:00,4135.69,4170.69,4084.2700000000004,2025-10-23 18:39:00+00:00,50.0,35.0,60,2,0,2025-10-23 18:39:00+00:00,4140.64,timeout,-4.950000000000728,False,7,7.039999999999054,0.5100000000002183,2025-10,18
-1,2025-10-24 09:06:00+00:00,2025-10-24 09:07:00+00:00,4070.19,4105.1900000000005,4020.19,2025-10-24 10:09:00+00:00,50.0,35.0,60,3,0,2025-10-24 10:09:00+00:00,4066.58,timeout,3.6100000000001273,True,6,6.119999999999891,9.050000000000182,2025-10,10
-1,2025-10-24 13:32:00+00:00,2025-10-24 13:33:00+00:00,4119.22,4154.22,4066.4300000000003,2025-10-24 14:37:00+00:00,50.0,35.0,60,4,0,2025-10-24 14:37:00+00:00,4125.33,timeout,-6.109999999999673,False,2,8.75,27.879999999999654,2025-10,14
-1,2025-10-24 15:47:00+00:00,2025-10-24 15:48:00+00:00,4128.65,4163.65,4078.6499999999996,2025-10-24 16:54:00+00:00,50.0,35.0,60,3,0,2025-10-24 16:54:00+00:00,4130.66,timeout,-2.0100000000002183,False,2,7.399999999999636,10.88000000000011,2025-10,16
-1,2025-10-27 10:04:00+00:00,2025-10-27 10:05:00+00:00,4043.92,4078.92,3991.89,2025-10-27 11:39:00+00:00,50.0,35.0,60,7,0,2025-10-27 11:39:00+00:00,4016.54,timeout,27.38000000000011,True,4,5.190000000000055,3.569999999999709,2025-10,10
-1,2025-10-27 15:53:00+00:00,2025-10-27 15:54:00+00:00,3990.0,4025.0,3940.0,2025-10-27 17:39:00+00:00,50.0,35.0,60,2,0,2025-10-27 17:39:00+00:00,4001.56,timeout,-11.559999999999945,False,8,7.099999999999909,11.590000000000146,2025-10,15
-1,2025-10-28 10:49:00+00:00,2025-10-28 10:50:00+00:00,3922.74,3957.74,3869.9700000000003,2025-10-28 12:24:00+00:00,50.0,35.0,60,7,0,2025-10-28 12:24:00+00:00,3926.38,timeout,-3.6400000000003274,False,4,5.489999999999782,3.789999999999509,2025-10,10
-1,2025-10-28 13:18:00+00:00,2025-10-28 13:19:00+00:00,3931.5,3966.5,3879.7799999999997,2025-10-28 16:39:00+00:00,50.0,35.0,60,20,0,2025-10-28 15:47:00+00:00,3966.5,stop_loss,-35.0,False,3,7.350000000000364,4.7199999999998,2025-10,13
-1,2025-10-28 16:32:00+00:00,2025-10-28 16:33:00+00:00,3964.11,3999.11,3914.11,2025-10-28 17:33:00+00:00,50.0,35.0,60,0,0,2025-10-28 17:33:00+00:00,3964.45,timeout,-0.33999999999969077,False,2,5.070000000000164,0.0500000000001819,2025-10,16
-1,2025-10-29 09:18:00+00:00,2025-10-29 09:19:00+00:00,4018.99,4053.99,3968.99,2025-10-29 11:23:00+00:00,50.0,35.0,60,7,0,2025-10-29 11:23:00+00:00,4024.67,timeout,-5.680000000000291,False,3,5.25,1.7699999999999818,2025-10,9
-1,2025-10-29 17:34:00+00:00,2025-10-29 17:35:00+00:00,3993.08,4028.08,3942.66,2025-10-29 19:08:00+00:00,50.0,35.0,60,8,0,2025-10-29 18:42:00+00:00,3942.66,target_hit,50.42000000000007,True,4,5.849999999999454,2.9100000000003092,2025-10,17
-1,2025-10-30 09:03:00+00:00,2025-10-30 09:04:00+00:00,3989.43,4024.43,3939.29,2025-10-30 10:09:00+00:00,50.0,35.0,60,6,0,2025-10-30 10:09:00+00:00,3997.42,timeout,-7.9900000000002365,False,3,8.039999999999964,2.600000000000364,2025-10,9
-1,2025-10-30 12:02:00+00:00,2025-10-30 12:03:00+00:00,3980.59,4015.59,3919.29,2025-10-30 14:32:00+00:00,50.0,35.0,60,13,0,2025-10-30 14:32:00+00:00,3998.34,timeout,-17.75,False,2,5.570000000000164,2.930000000000291,2025-10,12
-1,2025-10-31 10:08:00+00:00,2025-10-31 10:09:00+00:00,4015.07,4050.07,3965.07,2025-10-31 11:09:00+00:00,50.0,35.0,60,1,0,2025-10-31 11:09:00+00:00,4005.71,timeout,9.360000000000127,True,8,5.730000000000018,1.180000000000291,2025-10,10
-1,2025-10-31 12:22:00+00:00,2025-10-31 12:23:00+00:00,4020.37,4055.37,3970.37,2025-10-31 13:47:00+00:00,50.0,35.0,60,4,0,2025-10-31 13:47:00+00:00,4022.28,timeout,-1.9100000000003092,False,7,6.559999999999491,0.7600000000002183,2025-10,12
-1,2025-10-31 14:32:00+00:00,2025-10-31 14:33:00+00:00,4020.55,4055.55,3969.76,2025-10-31 15:34:00+00:00,50.0,35.0,60,2,0,2025-10-31 15:34:00+00:00,4021.76,timeout,-1.2100000000000364,False,2,6.5900000000001455,0.7200000000002547,2025-10,14
-1,2025-10-31 15:52:00+00:00,2025-10-31 15:53:00+00:00,4020.24,4055.24,3970.24,2025-10-31 16:54:00+00:00,50.0,35.0,60,2,0,2025-10-31 16:54:00+00:00,3980.68,timeout,39.559999999999945,True,7,5.1599999999998545,0.8299999999999272,2025-10,15
-1,2025-11-03 09:09:00+00:00,2025-11-03 09:10:00+00:00,4025.3,4060.3,3975.3,2025-11-03 10:10:00+00:00,50.0,35.0,60,0,0,2025-11-03 10:10:00+00:00,3997.96,timeout,27.340000000000146,True,9,5.380000000000109,1.5799999999999272,2025-11,9
-1,2025-11-03 11:24:00+00:00,2025-11-03 11:25:00+00:00,4004.62,4039.62,3954.62,2025-11-03 12:25:00+00:00,50.0,35.0,60,0,0,2025-11-03 12:25:00+00:00,4006.1,timeout,-1.4800000000000182,False,9,5.119999999999891,1.6399999999998727,2025-11,11
-1,2025-11-03 13:36:00+00:00,2025-11-03 13:37:00+00:00,4019.6,4054.6,3968.44,2025-11-03 14:39:00+00:00,50.0,35.0,60,3,0,2025-11-03 14:39:00+00:00,4010.13,timeout,9.4699999999998,True,6,6.649999999999636,1.9400000000005093,2025-11,13
-1,2025-11-03 15:38:00+00:00,2025-11-03 15:39:00+00:00,4015.64,4050.64,3965.64,2025-11-03 16:39:00+00:00,50.0,35.0,60,1,0,2025-11-03 16:39:00+00:00,4002.42,timeout,13.2199999999998,True,8,5.220000000000255,1.199999999999818,2025-11,15
-1,2025-11-03 19:53:00+00:00,2025-11-03 19:54:00+00:00,4006.19,4041.19,3956.19,2025-11-03 20:54:00+00:00,50.0,35.0,60,1,0,2025-11-03 20:54:00+00:00,4011.89,timeout,-5.699999999999818,False,8,5.339999999999691,0.8899999999998727,2025-11,19
-1,2025-11-04 08:22:00+00:00,2025-11-04 08:23:00+00:00,3997.23,4032.23,3947.23,2025-11-04 09:23:00+00:00,50.0,35.0,60,0,0,2025-11-04 09:23:00+00:00,3994.28,timeout,2.949999999999818,True,7,6.0,1.699999999999818,2025-11,8
-1,2025-11-04 11:50:00+00:00,2025-11-04 11:51:00+00:00,3999.08,4034.08,3949.08,2025-11-04 12:51:00+00:00,50.0,35.0,60,0,0,2025-11-04 12:51:00+00:00,3987.29,timeout,11.789999999999964,True,5,6.380000000000109,0.12000000000034561,2025-11,11
