fast_h,slow_h,ob,cool,os,rec,slk,exec_h,tp_x,sl_x,rr,bars,pos,hr,tp$,sl$,score
15,90,-20,-40,-80,-40,5,240,0.3,0.15,2.0,434,91,20.967741935483872,25.73800820032654,12.86900410016327,91
15,90,-10,-40,-80,-40,5,240,0.3,0.15,2.0,427,91,21.311475409836063,25.648586730971147,12.824293365485573,91
15,90,-10,-50,-70,-40,10,240,0.35,0.15,2.3333333333333335,511,90,17.61252446183953,28.386740016400825,12.165745721314641,90
30,60,-20,-50,-70,-50,5,240,0.4,0.2,2.0,602,90,14.950166112956811,33.09517249602577,16.547586248012884,90
15,240,-20,-40,-70,-50,5,240,0.4,0.2,2.0,536,91,16.977611940298505,32.17222541779273,16.086112708896366,90
15,60,-10,-50,-80,-40,10,360,0.3,0.15,2.0,363,90,24.793388429752067,24.63996684538749,12.319983422693745,90
15,90,-20,-50,-70,-40,10,240,0.35,0.15,2.3333333333333335,517,90,17.408123791102515,28.4896804598366,12.209863054215685,90
60,90,-20,-40,-80,-50,5,360,0.4,0.15,2.666666666666667,375,90,24.0,32.83675566024195,12.31378337259073,90
30,60,-20,-50,-70,-50,10,240,0.4,0.15,2.666666666666667,671,90,13.412816691505217,32.70234667109676,12.263380001661284,90
15,90,-10,-40,-80,-40,5,360,0.4,0.2,2.0,427,90,21.07728337236534,34.19811564129487,17.099057820647435,90
60,120,-10,-40,-70,-50,5,360,0.4,0.2,2.0,348,91,26.14942528735632,32.39382826971333,16.196914134856666,90
30,90,-10,-40,-80,-50,5,240,0.3,0.2,1.4999999999999998,341,90,26.392961876832842,24.761467422796024,16.50764494853068,90
30,90,-20,-40,-80,-50,10,360,0.3,0.15,2.0,323,89,27.55417956656347,24.339057615954765,12.169528807977382,89
15,240,-10,-40,-70,-50,5,240,0.4,0.2,2.0,521,90,17.274472168905948,31.988419032977202,15.994209516488601,89
30,60,-20,-50,-70,-50,5,240,0.4,0.15,2.666666666666667,602,89,14.784053156146179,33.09517249602577,12.410689686009663,89
15,90,-10,-40,-80,-40,10,360,0.4,0.2,2.0,419,89,21.241050119331742,33.407020189792334,16.703510094896167,89
60,120,-10,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,394,89,22.588832487309645,32.144974167673475,12.054365312877552,89
60,120,-10,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,348,88,25.287356321839084,32.39382826971333,12.147685601142497,88
60,120,-10,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,348,88,25.287356321839084,28.344599735999164,12.147685601142497,88
30,90,-20,-50,-70,-50,10,360,0.3,0.15,2.0,333,88,26.426426426426424,21.633479417769703,10.816739708884851,88
15,240,-10,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,529,89,16.824196597353495,32.73501085988139,12.27562907245552,88
30,60,-20,-40,-70,-40,10,360,0.35,0.2,1.7499999999999998,382,88,23.036649214659686,27.053844044324123,15.4593394538995,88
30,60,-20,-40,-70,-40,5,240,0.3,0.2,1.4999999999999998,402,88,21.890547263681594,23.975755055025378,15.983836703350251,88
15,90,-20,-50,-80,-50,5,240,0.35,0.15,2.3333333333333335,492,88,17.88617886178862,28.10310412045415,12.044187480194633,88
15,90,-10,-50,-80,-50,5,240,0.35,0.15,2.3333333333333335,476,87,18.277310924369747,28.16428766687876,12.070409000090896,87
30,60,-10,-40,-70,-40,10,360,0.3,0.2,1.4999999999999998,344,87,25.290697674418606,22.771038053286752,15.180692035524505,87
30,90,-20,-40,-80,-50,10,240,0.3,0.2,1.4999999999999998,323,87,26.93498452012384,24.339057615954765,16.226038410636512,87
30,90,-10,-40,-80,-50,5,360,0.4,0.15,2.666666666666667,341,87,25.513196480938415,33.01528989706136,12.380733711398012,87
15,60,-20,-50,-80,-40,5,360,0.35,0.15,2.3333333333333335,368,87,23.641304347826086,28.6869693397585,12.294415431325078,87
30,90,-20,-50,-70,-50,10,360,0.35,0.2,1.7499999999999998,333,87,26.126126126126124,25.239059320731325,14.422319611846472,87
15,240,-20,-50,-70,-50,10,360,0.3,0.2,1.4999999999999998,279,87,31.182795698924732,22.642719960703747,15.095146640469169,87
30,90,-10,-40,-80,-50,10,360,0.35,0.2,1.7499999999999998,282,86,30.49645390070922,27.28783245303845,15.593047116021973,86
30,90,-10,-50,-70,-50,10,360,0.3,0.2,1.4999999999999998,264,86,32.57575757575758,21.00314555582929,14.00209703721953,86
15,120,-20,-50,-70,-40,10,360,0.35,0.2,1.7499999999999998,311,86,27.652733118971064,28.264426135267183,16.151100648724107,86
60,120,-10,-40,-70,-50,10,240,0.4,0.2,2.0,394,86,21.82741116751269,32.144974167673475,16.072487083836737,86
15,120,-10,-50,-70,-40,10,360,0.35,0.2,1.7499999999999998,309,86,27.831715210355988,28.0338998266324,16.019371329504235,86
60,90,-20,-40,-80,-50,10,360,0.4,0.2,2.0,300,86,28.666666666666668,31.429303779377598,15.714651889688799,86
60,120,-10,-40,-70,-50,5,240,0.4,0.2,2.0,348,86,24.71264367816092,32.39382826971333,16.196914134856666,86
30,90,-20,-40,-80,-50,10,360,0.4,0.2,2.0,323,86,26.625386996904027,32.452076821273025,16.226038410636512,86
15,60,-20,-50,-80,-40,10,360,0.35,0.15,2.3333333333333335,372,86,23.118279569892472,28.721271502186596,12.309116358079967,86
30,60,-10,-40,-70,-40,5,240,0.3,0.2,1.4999999999999998,367,86,23.43324250681199,23.517084073044906,15.67805604869661,86
30,60,-20,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,402,85,21.144278606965177,27.971714230862933,11.987877527512689,85
15,120,-20,-50,-70,-40,5,360,0.35,0.2,1.7499999999999998,304,85,27.960526315789476,28.211270507727907,16.12072600441595,85
15,90,-20,-40,-80,-40,5,360,0.4,0.15,2.666666666666667,434,85,19.5852534562212,34.31734426710206,12.86900410016327,85
60,90,-20,-40,-80,-50,10,360,0.35,0.15,2.3333333333333335,300,85,28.333333333333332,27.500640806955403,11.785988917266598,85
30,60,-20,-40,-70,-40,5,360,0.4,0.2,2.0,402,85,21.144278606965177,31.967673406700502,15.983836703350251,85
30,90,-20,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,399,85,21.303258145363408,29.615573907323864,12.692388817424511,85
30,60,-20,-40,-70,-40,10,240,0.3,0.2,1.4999999999999998,382,86,22.5130890052356,23.189009180849247,15.4593394538995,85
60,120,-10,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,394,85,21.573604060913706,32.144974167673475,12.054365312877552,85
15,120,-10,-50,-70,-40,5,360,0.35,0.2,1.7499999999999998,304,85,27.960526315789476,28.211270507727907,16.12072600441595,85
15,60,-10,-50,-80,-40,5,360,0.35,0.15,2.3333333333333335,360,85,23.61111111111111,28.695244021266817,12.297961723400068,85
30,90,-20,-50,-70,-50,10,240,0.3,0.2,1.4999999999999998,333,85,25.525525525525527,21.633479417769703,14.422319611846472,85
30,90,-10,-40,-80,-50,5,240,0.3,0.15,2.0,341,84,24.633431085043988,24.761467422796024,12.380733711398012,84
15,90,-20,-40,-80,-40,10,360,0.4,0.15,2.666666666666667,426,84,19.718309859154928,33.541487071860026,12.578057651947509,84
15,240,-20,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,536,84,15.671641791044777,32.17222541779273,12.06458453167227,84
60,90,-10,-40,-80,-50,5,360,0.3,0.2,1.4999999999999998,261,84,32.18390804597701,23.86814959450542,15.912099729670285,84
15,90,-20,-50,-80,-50,10,240,0.35,0.15,2.3333333333333335,494,85,17.20647773279352,27.925146733841277,11.967920028789122,84
60,120,-10,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,348,84,24.137931034482758,32.39382826971333,12.147685601142497,84
30,60,-10,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,367,84,22.888283378746593,27.436598085219057,11.758542036522453,84
15,240,-10,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,521,84,16.122840690978887,31.988419032977202,11.995657137366448,84
30,90,-20,-50,-70,-50,5,360,0.3,0.15,2.0,328,84,25.609756097560975,22.269740208786843,11.134870104393421,84
15,60,-10,-50,-80,-40,10,360,0.35,0.15,2.3333333333333335,363,84,23.140495867768596,28.746627986285404,12.319983422693745,84
60,90,-20,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,375,83,22.133333333333333,28.732161202711698,12.31378337259073,83
30,60,-10,-40,-70,-40,5,360,0.4,0.2,2.0,367,83,22.615803814713896,31.35611209739322,15.67805604869661,83
30,60,-20,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,402,83,20.64676616915423,27.971714230862933,15.983836703350251,83
30,60,-20,-40,-70,-40,10,360,0.3,0.15,2.0,382,83,21.727748691099478,23.189009180849247,11.594504590424624,83
15,240,-10,-50,-70,-50,10,360,0.3,0.2,1.4999999999999998,268,83,30.970149253731343,22.626334169779245,15.084222779852832,83
15,120,-20,-50,-70,-40,5,240,0.3,0.2,1.4999999999999998,304,83,27.302631578947366,24.181089006623925,16.12072600441595,83
15,120,-10,-50,-70,-40,5,240,0.3,0.2,1.4999999999999998,304,83,27.302631578947366,24.181089006623925,16.12072600441595,83
15,120,-20,-50,-70,-40,10,240,0.3,0.2,1.4999999999999998,311,83,26.688102893890676,24.226650973086155,16.151100648724107,83
15,90,-10,-50,-80,-50,10,240,0.35,0.15,2.3333333333333335,476,83,17.436974789915965,28.0120265197407,12.005154222746015,83
15,240,-20,-50,-70,-50,10,240,0.3,0.2,1.4999999999999998,279,82,29.39068100358423,22.642719960703747,15.095146640469169,82
15,240,-20,-50,-70,-50,10,360,0.35,0.2,1.7499999999999998,279,82,29.39068100358423,26.41650662082104,15.095146640469169,82
30,60,-20,-40,-70,-40,10,360,0.4,0.2,2.0,382,82,21.465968586387437,30.918678907799,15.4593394538995,82
15,90,-10,-50,-70,-40,5,240,0.4,0.2,2.0,503,82,16.302186878727635,32.45606749457072,16.22803374728536,82
15,120,-10,-50,-70,-40,10,240,0.3,0.2,1.4999999999999998,309,83,26.860841423948216,24.029056994256344,16.019371329504235,82
15,90,-10,-40,-80,-40,5,360,0.4,0.15,2.666666666666667,427,82,19.20374707259953,34.19811564129487,12.824293365485573,82
30,90,-10,-40,-80,-50,5,240,0.35,0.2,1.7499999999999998,341,82,24.04692082111437,28.888378659928694,16.50764494853068,82
15,90,-20,-50,-70,-40,5,240,0.4,0.2,2.0,509,82,16.110019646365423,32.57539681257959,16.287698406289795,82
30,90,-20,-40,-80,-50,10,360,0.35,0.15,2.3333333333333335,323,82,25.386996904024766,28.39556721861389,12.169528807977382,82
15,240,-20,-50,-70,-50,5,360,0.3,0.2,1.4999999999999998,262,81,30.916030534351147,22.524285880301974,15.016190586867985,81
15,120,-20,-50,-70,-40,5,360,0.3,0.15,2.0,304,81,26.644736842105267,24.181089006623925,12.090544503311962,81
15,60,-20,-50,-80,-40,10,360,0.4,0.2,2.0,372,81,21.774193548387096,32.824310288213255,16.412155144106627,81
15,120,-10,-50,-70,-40,10,360,0.3,0.15,2.0,309,81,26.21359223300971,24.029056994256344,12.014528497128172,81
15,60,-20,-50,-80,-40,5,360,0.4,0.2,2.0,368,81,22.01086956521739,32.78510781686687,16.392553908433435,81
30,60,-20,-40,-70,-40,5,240,0.3,0.15,2.0,402,81,20.149253731343283,23.975755055025378,11.987877527512689,81
15,90,-10,-40,-80,-40,10,360,0.4,0.15,2.666666666666667,419,81,19.331742243436754,33.407020189792334,12.527632571172123,81
30,90,-10,-40,-80,-50,10,360,0.3,0.15,2.0,282,81,28.723404255319153,23.38957067403296,11.69478533701648,81
30,60,-10,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,367,81,22.070844686648503,27.436598085219057,15.67805604869661,81
60,90,-10,-40,-80,-50,10,360,0.3,0.2,1.4999999999999998,224,81,36.160714285714285,23.34606015948105,15.5640401063207,81
60,90,-20,-40,-80,-50,10,240,0.3,0.15,2.0,300,81,27.0,23.571977834533197,11.785988917266598,81
15,120,-10,-50,-70,-40,5,360,0.3,0.15,2.0,304,81,26.644736842105267,24.181089006623925,12.090544503311962,81
30,60,-10,-40,-70,-40,10,360,0.35,0.2,1.7499999999999998,344,81,23.546511627906977,26.566211062167874,15.180692035524505,81
15,120,-20,-50,-70,-40,10,360,0.3,0.15,2.0,311,81,26.04501607717042,24.226650973086155,12.113325486543078,81
15,240,-20,-50,-70,-50,10,360,0.3,0.15,2.0,279,81,29.03225806451613,22.642719960703747,11.321359980351874,81
30,60,-20,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,382,81,21.20418848167539,27.053844044324123,15.4593394538995,80
15,90,-20,-50,-70,-40,10,240,0.4,0.2,2.0,517,80,15.473887814313347,32.55963481124183,16.279817405620914,80
15,240,-10,-50,-70,-50,5,360,0.3,0.2,1.4999999999999998,255,81,31.76470588235294,22.365132220519005,14.91008814701267,80
15,90,-10,-50,-70,-40,10,240,0.4,0.2,2.0,511,80,15.655577299412915,32.44198859017238,16.22099429508619,80
60,90,-20,-40,-80,-50,10,240,0.35,0.2,1.7499999999999998,300,80,26.666666666666668,27.500640806955403,15.714651889688799,80
60,90,-20,-40,-80,-50,10,360,0.4,0.15,2.666666666666667,300,80,26.666666666666668,31.429303779377598,11.785988917266598,80
30,60,-10,-40,-70,-40,10,240,0.3,0.2,1.4999999999999998,344,79,22.96511627906977,22.771038053286752,15.180692035524505,79
30,60,-10,-40,-70,-40,10,360,0.3,0.15,2.0,344,79,22.96511627906977,22.771038053286752,11.385519026643376,79
30,90,-20,-50,-70,-50,5,360,0.35,0.2,1.7499999999999998,328,79,24.085365853658537,25.98136357691798,14.84649347252456,79
30,90,-10,-40,-80,-50,10,240,0.3,0.2,1.4999999999999998,282,79,28.01418439716312,23.38957067403296,15.593047116021973,79
30,60,-10,-40,-70,-40,5,240,0.3,0.15,2.0,367,79,21.525885558583106,23.517084073044906,11.758542036522453,79
15,90,-20,-50,-80,-50,5,240,0.4,0.2,2.0,492,79,16.056910569105693,32.11783328051903,16.058916640259515,79
30,90,-10,-50,-70,-50,5,360,0.3,0.2,1.4999999999999998,255,79,30.980392156862745,21.204142853833513,14.136095235889014,79
30,90,-20,-40,-80,-50,10,360,0.4,0.15,2.666666666666667,323,79,24.458204334365323,32.452076821273025,12.169528807977382,78
15,240,-10,-50,-70,-50,10,240,0.3,0.2,1.4999999999999998,268,78,29.1044776119403,22.626334169779245,15.084222779852832,78
30,90,-20,-50,-70,-50,10,360,0.35,0.15,2.3333333333333335,333,78,23.423423423423422,25.239059320731325,10.816739708884851,78
15,60,-10,-50,-80,-40,10,360,0.4,0.2,2.0,363,78,21.487603305785125,32.85328912718333,16.426644563591665,78
15,240,-10,-50,-70,-50,10,360,0.35,0.2,1.7499999999999998,268,78,29.1044776119403,26.397389864742447,15.084222779852832,78
30,90,-20,-40,-80,-50,10,240,0.3,0.15,2.0,323,78,24.148606811145513,24.339057615954765,12.169528807977382,78
15,60,-10,-50,-80,-40,5,360,0.4,0.2,2.0,360,79,21.944444444444443,32.79456459573351,16.397282297866756,78
30,60,-20,-40,-70,-40,10,240,0.3,0.15,2.0,382,78,20.418848167539267,23.189009180849247,11.594504590424624,78
15,60,-20,-50,-80,-40,10,240,0.3,0.2,1.4999999999999998,372,77,20.698924731182796,24.618232716159934,16.412155144106627,77
60,90,-10,-40,-80,-50,5,360,0.35,0.2,1.7499999999999998,261,77,29.50191570881226,27.846174526922994,15.912099729670285,77
30,60,-10,-50,-70,-50,5,240,0.4,0.15,2.666666666666667,514,77,14.980544747081712,32.65620997452725,12.24607874044772,77
15,60,-10,-50,-80,-40,5,240,0.3,0.2,1.4999999999999998,360,77,21.38888888888889,24.595923446800136,16.397282297866756,77
15,90,-10,-50,-80,-50,5,240,0.4,0.2,2.0,476,78,16.386554621848738,32.187757333575725,16.093878666787862,77
15,60,-20,-50,-80,-40,5,240,0.3,0.2,1.4999999999999998,368,77,20.92391304347826,24.588830862650155,16.392553908433435,77
30,60,-20,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,382,77,20.157068062827225,27.053844044324123,11.594504590424624,77
15,90,-20,-50,-80,-50,10,240,0.4,0.2,2.0,494,77,15.587044534412955,31.914453410104322,15.957226705052161,77
30,90,-20,-50,-70,-50,10,240,0.3,0.15,2.0,333,77,23.123123123123122,21.633479417769703,10.816739708884851,77
30,60,-10,-50,-70,-50,5,240,0.4,0.2,2.0,514,77,14.980544747081712,32.65620997452725,16.328104987263625,77
15,120,-10,-50,-80,-50,5,360,0.3,0.2,1.4999999999999998,266,77,28.947368421052634,22.35116981565172,14.900779877101142,77
30,60,-20,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,402,77,19.154228855721392,31.967673406700502,11.987877527512689,77
15,240,-10,-50,-70,-50,10,360,0.3,0.15,2.0,268,77,28.73134328358209,22.626334169779245,11.313167084889622,77
15,120,-20,-50,-70,-40,10,360,0.4,0.2,2.0,311,76,24.437299035369776,32.302201297448214,16.151100648724107,76
15,90,-20,-50,-70,-40,5,240,0.4,0.15,2.666666666666667,509,76,14.931237721021612,32.57539681257959,12.215773804717347,76
15,240,-20,-50,-70,-50,5,360,0.35,0.2,1.7499999999999998,262,76,29.00763358778626,26.278333527018965,15.016190586867985,76
15,120,-10,-50,-70,-40,5,360,0.4,0.2,2.0,304,76,25.0,32.2414520088319,16.12072600441595,76
15,240,-10,-50,-70,-50,5,240,0.3,0.2,1.4999999999999998,255,76,29.80392156862745,22.365132220519005,14.91008814701267,76
15,60,-10,-50,-80,-40,10,240,0.3,0.2,1.4999999999999998,363,76,20.9366391184573,24.63996684538749,16.426644563591665,76
15,240,-20,-50,-70,-50,5,240,0.3,0.2,1.4999999999999998,262,76,29.00763358778626,22.524285880301974,15.016190586867985,76
30,90,-10,-40,-80,-50,10,360,0.4,0.2,2.0,282,76,26.95035460992908,31.186094232043946,15.593047116021973,76
30,60,-10,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,367,76,20.708446866485016,31.35611209739322,11.758542036522453,76
15,120,-20,-50,-70,-40,5,240,0.35,0.2,1.7499999999999998,304,76,25.0,28.211270507727907,16.12072600441595,76
60,90,-10,-40,-80,-50,10,360,0.35,0.2,1.7499999999999998,224,76,33.92857142857143,27.237070186061228,15.5640401063207,76
15,120,-10,-50,-70,-40,10,360,0.4,0.2,2.0,309,76,24.59546925566343,32.03874265900847,16.019371329504235,76
15,120,-10,-50,-70,-40,10,240,0.35,0.2,1.7499999999999998,309,76,24.59546925566343,28.0338998266324,16.019371329504235,76
30,90,-20,-50,-70,-50,5,240,0.3,0.2,1.4999999999999998,328,77,23.47560975609756,22.269740208786843,14.84649347252456,76
15,120,-10,-50,-70,-40,5,240,0.35,0.2,1.7499999999999998,304,76,25.0,28.211270507727907,16.12072600441595,76
15,240,-20,-50,-70,-50,10,360,0.35,0.15,2.3333333333333335,279,77,27.598566308243726,26.41650662082104,11.321359980351874,76
15,240,-20,-50,-70,-50,10,240,0.3,0.15,2.0,279,77,27.598566308243726,22.642719960703747,11.321359980351874,76
15,90,-10,-50,-70,-40,5,240,0.4,0.15,2.666666666666667,503,76,15.109343936381709,32.45606749457072,12.171025310464021,76
15,120,-20,-50,-70,-40,10,240,0.35,0.2,1.7499999999999998,311,76,24.437299035369776,28.264426135267183,16.151100648724107,76
15,240,-10,-50,-70,-50,5,360,0.35,0.2,1.7499999999999998,255,76,29.80392156862745,26.09265425727217,14.91008814701267,76
15,120,-20,-50,-80,-50,5,360,0.3,0.2,1.4999999999999998,274,77,28.102189781021895,22.369779960201917,14.913186640134613,76
15,120,-20,-50,-70,-40,5,360,0.4,0.2,2.0,304,76,25.0,32.2414520088319,16.12072600441595,76
60,90,-20,-40,-80,-50,5,240,0.4,0.2,2.0,375,75,20.0,32.83675566024195,16.418377830120974,75
15,120,-10,-50,-70,-40,10,360,0.35,0.15,2.3333333333333335,309,75,24.271844660194176,28.0338998266324,12.014528497128172,75
15,120,-20,-50,-70,-40,10,360,0.35,0.15,2.3333333333333335,311,75,24.115755627009648,28.264426135267183,12.113325486543078,75
30,60,-20,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,402,76,18.90547263681592,27.971714230862933,11.987877527512689,75
30,90,-10,-50,-70,-50,10,360,0.3,0.15,2.0,264,75,28.40909090909091,21.00314555582929,10.501572777914644,75
30,90,-10,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,341,76,22.28739002932551,28.888378659928694,12.380733711398012,75
30,60,-10,-40,-70,-40,10,360,0.4,0.2,2.0,344,75,21.802325581395348,30.36138407104901,15.180692035524505,75
15,120,-20,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,270,75,27.77777777777778,22.013781864100956,14.675854576067303,75
15,90,-20,-40,-80,-40,5,240,0.35,0.2,1.7499999999999998,434,75,17.28110599078341,30.027676233714296,17.15867213355103,75
30,90,-10,-40,-80,-50,10,360,0.35,0.15,2.3333333333333335,282,75,26.595744680851062,27.28783245303845,11.69478533701648,75
15,90,-10,-50,-80,-50,10,240,0.4,0.2,2.0,476,75,15.756302521008402,32.01374459398938,16.00687229699469,75
15,240,-10,-50,-70,-50,5,360,0.3,0.15,2.0,255,75,29.411764705882355,22.365132220519005,11.182566110259502,75
15,90,-20,-50,-80,-50,5,240,0.4,0.15,2.666666666666667,492,74,15.040650406504067,32.11783328051903,12.044187480194633,74
15,120,-10,-50,-70,-40,10,240,0.3,0.15,2.0,309,74,23.948220064724918,24.029056994256344,12.014528497128172,74
15,240,-20,-50,-70,-50,5,360,0.3,0.15,2.0,262,75,28.62595419847328,22.524285880301974,11.262142940150987,74
30,90,-20,-40,-80,-50,10,240,0.35,0.2,1.7499999999999998,323,75,23.219814241486066,28.39556721861389,16.226038410636512,74
15,120,-10,-50,-70,-40,5,360,0.35,0.15,2.3333333333333335,304,75,24.671052631578945,28.211270507727907,12.090544503311962,74
15,90,-20,-50,-70,-40,10,240,0.4,0.15,2.666666666666667,517,74,14.313346228239846,32.55963481124183,12.209863054215685,74
15,120,-20,-50,-70,-40,10,240,0.3,0.15,2.0,311,74,23.79421221864952,24.226650973086155,12.113325486543078,74
15,120,-10,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,262,75,28.62595419847328,21.98401742433316,14.656011616222106,74
60,90,-10,-40,-80,-50,5,360,0.3,0.15,2.0,261,74,28.35249042145594,23.86814959450542,11.93407479725271,74
15,120,-10,-50,-70,-40,5,240,0.3,0.15,2.0,304,75,24.671052631578945,24.181089006623925,12.090544503311962,74
15,90,-20,-40,-80,-40,10,240,0.35,0.2,1.7499999999999998,426,74,17.370892018779344,29.34880118787752,16.770743535930013,74
15,90,-10,-40,-80,-40,5,240,0.35,0.2,1.7499999999999998,427,74,17.330210772833723,29.923351186133,17.099057820647435,74
30,60,-10,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,367,74,20.16348773841962,27.436598085219057,11.758542036522453,74
30,60,-10,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,344,74,21.511627906976745,26.566211062167874,15.180692035524505,74
15,120,-20,-50,-70,-40,5,360,0.35,0.15,2.3333333333333335,304,75,24.671052631578945,28.211270507727907,12.090544503311962,74
15,120,-20,-50,-70,-40,5,240,0.3,0.15,2.0,304,75,24.671052631578945,24.181089006623925,12.090544503311962,74
15,60,-20,-50,-80,-40,5,360,0.4,0.15,2.666666666666667,368,74,20.108695652173914,32.78510781686687,12.294415431325078,74
60,90,-20,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,300,74,24.666666666666668,27.500640806955403,11.785988917266598,74
30,90,-20,-40,-80,-50,5,240,0.4,0.2,2.0,399,75,18.796992481203006,33.846370179798704,16.923185089899352,74
30,60,-10,-50,-70,-50,10,240,0.4,0.2,2.0,561,73,13.01247771836007,32.2718347428694,16.1359173714347,73
30,90,-20,-50,-70,-50,5,240,0.3,0.15,2.0,328,73,22.25609756097561,22.269740208786843,11.134870104393421,73
15,240,-20,-50,-70,-50,10,360,0.4,0.2,2.0,279,73,26.16487455197133,30.190293280938338,15.095146640469169,73
30,60,-10,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,344,73,21.22093023255814,26.566211062167874,11.385519026643376,73
15,240,-10,-50,-70,-50,10,360,0.35,0.15,2.3333333333333335,268,73,27.238805970149254,26.397389864742447,11.313167084889622,73
15,90,-10,-50,-80,-50,5,240,0.4,0.15,2.666666666666667,476,73,15.336134453781513,32.187757333575725,12.070409000090896,73
30,60,-10,-50,-70,-50,10,240,0.4,0.15,2.666666666666667,561,73,13.01247771836007,32.2718347428694,12.101938028576027,73
15,240,-10,-50,-70,-50,10,240,0.3,0.15,2.0,268,73,27.238805970149254,22.626334169779245,11.313167084889622,73
30,90,-20,-50,-70,-50,5,360,0.35,0.15,2.3333333333333335,328,73,22.25609756097561,25.98136357691798,11.134870104393421,73
15,90,-10,-50,-70,-40,10,240,0.4,0.15,2.666666666666667,511,74,14.481409001956946,32.44198859017238,12.165745721314641,73
30,60,-20,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,382,73,19.10994764397906,27.053844044324123,11.594504590424624,73
15,90,-10,-40,-80,-40,10,240,0.35,0.2,1.7499999999999998,419,73,17.42243436754177,29.231142666068287,16.703510094896167,73
30,90,-10,-50,-70,-50,5,360,0.3,0.15,2.0,255,72,28.235294117647058,21.204142853833513,10.602071426916757,72
60,90,-20,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,375,73,19.466666666666665,32.83675566024195,12.31378337259073,72
15,60,-10,-50,-80,-40,5,360,0.4,0.15,2.666666666666667,360,72,20.0,32.79456459573351,12.297961723400068,72
15,60,-20,-50,-80,-40,10,360,0.4,0.15,2.666666666666667,372,73,19.623655913978492,32.824310288213255,12.309116358079967,72
30,60,-10,-40,-70,-40,10,240,0.3,0.15,2.0,344,72,20.930232558139537,22.771038053286752,11.385519026643376,72
15,120,-10,-50,-80,-50,5,360,0.35,0.2,1.7499999999999998,266,72,27.06766917293233,26.076364784927,14.900779877101142,72
30,90,-20,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,399,73,18.295739348370926,33.846370179798704,12.692388817424511,72
30,60,-20,-40,-70,-40,10,360,0.4,0.15,2.666666666666667,382,72,18.848167539267017,30.918678907799,11.594504590424624,72
15,120,-20,-50,-80,-50,5,360,0.35,0.2,1.7499999999999998,274,72,26.277372262773724,26.098076620235567,14.913186640134613,72
30,60,-20,-40,-70,-40,10,240,0.4,0.2,2.0,382,72,18.848167539267017,30.918678907799,15.4593394538995,72
30,90,-10,-40,-80,-50,10,360,0.4,0.15,2.666666666666667,282,72,25.53191489361702,31.186094232043946,11.69478533701648,72
15,240,-10,-50,-70,-50,5,360,0.35,0.15,2.3333333333333335,255,71,27.84313725490196,26.09265425727217,11.182566110259502,71
15,240,-10,-50,-70,-50,5,240,0.3,0.15,2.0,255,71,27.84313725490196,22.365132220519005,11.182566110259502,71
15,240,-20,-50,-70,-50,5,240,0.3,0.15,2.0,262,71,27.099236641221374,22.524285880301974,11.262142940150987,71
30,90,-10,-50,-70,-50,10,240,0.3,0.2,1.4999999999999998,264,72,27.27272727272727,21.00314555582929,14.00209703721953,71
30,90,-10,-50,-70,-50,10,360,0.35,0.2,1.7499999999999998,264,72,27.27272727272727,24.503669815134174,14.00209703721953,71
15,90,-20,-50,-80,-50,10,240,0.4,0.15,2.666666666666667,494,72,14.5748987854251,31.914453410104322,11.967920028789122,71
15,60,-10,-50,-80,-40,10,360,0.4,0.15,2.666666666666667,363,71,19.55922865013774,32.85328912718333,12.319983422693745,71
15,240,-20,-50,-70,-50,5,360,0.35,0.15,2.3333333333333335,262,71,27.099236641221374,26.278333527018965,11.262142940150987,71
15,120,-10,-50,-70,-40,5,240,0.35,0.15,2.3333333333333335,304,70,23.026315789473685,28.211270507727907,12.090544503311962,70
