signal_ts,entry_time,entry_price,side,exit_time,exit_reason,pnl,scaled_half,win,target_updates
2026-05-18 07:30:00+00:00,2026-05-18 07:31:00+00:00,4559.1,1,2026-05-18 07:41:00+00:00,timeout,-8.490000000000691,False,False,0
2026-05-18 14:00:00+00:00,2026-05-18 14:01:00+00:00,4573.54,1,2026-05-18 14:11:00+00:00,timeout,-5.5900000000001455,False,False,0
2026-05-18 15:30:00+00:00,2026-05-18 15:31:00+00:00,4534.69,-1,2026-05-18 15:41:00+00:00,timeout,-9.430000000000291,False,False,0
2026-05-19 12:45:00+00:00,2026-05-19 12:46:00+00:00,4537.59,-1,2026-05-19 12:56:00+00:00,timeout,-3.7100000000000364,False,False,0
2026-05-19 13:30:00+00:00,2026-05-19 13:31:00+00:00,4490.06,-1,2026-05-19 13:31:00+00:00,target_full,7.5,True,True,0
2026-05-20 14:15:00+00:00,2026-05-20 14:16:00+00:00,4483.68,1,2026-05-20 14:16:00+00:00,target_full,7.5,True,True,0
2026-05-20 14:45:00+00:00,2026-05-20 14:46:00+00:00,4517.56,1,2026-05-20 14:49:00+00:00,trail_stop,5.0,True,True,0
2026-05-20 15:30:00+00:00,2026-05-20 15:31:00+00:00,4531.24,1,2026-05-20 15:36:00+00:00,trail_stop,5.0,True,True,0
2026-05-22 14:15:00+00:00,2026-05-22 14:16:00+00:00,4497.78,-1,2026-05-22 14:17:00+00:00,trail_stop,5.0,True,True,0
2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,4431.16,-1,2026-05-27 15:11:00+00:00,timeout,1.7799999999997453,False,True,0
2026-05-28 14:30:00+00:00,2026-05-28 14:31:00+00:00,4466.69,-1,2026-05-28 14:33:00+00:00,trail_stop,5.0,True,True,0
2026-05-29 14:15:00+00:00,2026-05-29 14:16:00+00:00,4543.93,1,2026-05-29 14:26:00+00:00,timeout,-14.720000000000255,False,False,0
2026-06-01 12:45:00+00:00,2026-06-01 12:46:00+00:00,4507.05,-1,2026-06-01 12:56:00+00:00,timeout,4.150000000000546,False,True,0
2026-06-01 13:30:00+00:00,2026-06-01 13:31:00+00:00,4461.52,1,2026-06-01 13:32:00+00:00,trail_stop,5.0,True,True,0
2026-06-01 17:30:00+00:00,2026-06-01 17:31:00+00:00,4484.84,1,2026-06-01 17:41:00+00:00,timeout,-0.8500000000003638,False,False,0
2026-06-05 14:15:00+00:00,2026-06-05 14:16:00+00:00,4367.47,1,2026-06-05 14:26:00+00:00,timeout,-11.260000000000218,False,False,0
2026-06-08 14:00:00+00:00,2026-06-08 14:01:00+00:00,4326.59,1,2026-06-08 14:11:00+00:00,timeout,-6.930000000000291,False,False,0
2026-06-08 14:15:00+00:00,2026-06-08 14:16:00+00:00,4318.28,1,2026-06-08 14:21:00+00:00,trail_stop,5.0,True,True,0
2026-06-08 15:00:00+00:00,2026-06-08 15:01:00+00:00,4332.51,-1,2026-06-08 15:08:00+00:00,trail_stop,5.0,True,True,0
2026-06-09 14:15:00+00:00,2026-06-09 14:16:00+00:00,4318.57,-1,2026-06-09 14:18:00+00:00,target_full,7.5,True,True,0
2026-06-09 14:30:00+00:00,2026-06-09 14:31:00+00:00,4315.51,-1,2026-06-09 14:34:00+00:00,trail_stop,5.0,True,True,0
2026-06-09 16:00:00+00:00,2026-06-09 16:01:00+00:00,4275.4,1,2026-06-09 16:03:00+00:00,trail_stop,5.0,True,True,0
2026-06-10 08:45:00+00:00,2026-06-10 08:46:00+00:00,4169.52,-1,2026-06-10 08:56:00+00:00,timeout,-2.199999999999818,False,False,0
2026-06-10 09:45:00+00:00,2026-06-10 09:46:00+00:00,4174.13,1,2026-06-10 09:56:00+00:00,timeout,-6.710000000000036,False,False,0
2026-06-10 12:30:00+00:00,2026-06-10 12:31:00+00:00,4168.24,-1,2026-06-10 12:31:00+00:00,target_full,7.5,True,True,0
2026-06-10 13:00:00+00:00,2026-06-10 13:01:00+00:00,4148.68,1,2026-06-10 13:02:00+00:00,trail_stop,5.0,True,True,0
2026-06-10 13:15:00+00:00,2026-06-10 13:16:00+00:00,4142.28,1,2026-06-10 13:26:00+00:00,timeout,5.2150000000001455,True,True,0
2026-06-10 13:30:00+00:00,2026-06-10 13:31:00+00:00,4149.19,-1,2026-06-10 13:34:00+00:00,trail_stop,5.0,True,True,0
2026-06-10 13:45:00+00:00,2026-06-10 13:46:00+00:00,4183.96,-1,2026-06-10 13:47:00+00:00,trail_stop,5.0,True,True,0
2026-06-10 14:00:00+00:00,2026-06-10 14:01:00+00:00,4175.16,1,2026-06-10 14:11:00+00:00,timeout,0.31999999999970896,False,True,0
2026-06-10 14:45:00+00:00,2026-06-10 14:46:00+00:00,4149.79,-1,2026-06-10 14:49:00+00:00,target_full,7.5,True,True,0
2026-06-10 15:15:00+00:00,2026-06-10 15:16:00+00:00,4119.46,1,2026-06-10 15:21:00+00:00,trail_stop,5.0,True,True,0
2026-06-10 16:45:00+00:00,2026-06-10 16:46:00+00:00,4120.56,1,2026-06-10 16:56:00+00:00,timeout,-0.24000000000069122,False,False,0
2026-06-10 17:15:00+00:00,2026-06-10 17:16:00+00:00,4116.99,1,2026-06-10 17:26:00+00:00,timeout,-3.369999999999891,False,False,0
2026-06-11 12:45:00+00:00,2026-06-11 12:46:00+00:00,4075.05,-1,2026-06-11 12:56:00+00:00,timeout,-3.4899999999997817,False,False,0
2026-06-11 13:15:00+00:00,2026-06-11 13:16:00+00:00,4075.42,1,2026-06-11 13:26:00+00:00,timeout,-0.6399999999998727,False,False,0
2026-06-11 14:00:00+00:00,2026-06-11 14:01:00+00:00,4081.6,1,2026-06-11 14:09:00+00:00,stop_loss,-20.0,False,False,0
