entry,exit,pnl,reason,type,side,entry_price,exit_price
2025-04-11 10:45:00+00:00,2025-04-11 11:00:00+00:00,-15.0,sl,ret,1,5991.5,5976.5
2025-04-11 14:00:00+00:00,2025-04-11 14:30:00+00:00,-15.0,sl,ret,1,5975.6,5960.6
2025-04-21 14:30:00+00:00,2025-04-21 16:00:00+00:00,-15.0,sl,ret,1,6220.7,6205.7
2025-04-23 13:15:00+00:00,2025-04-23 13:30:00+00:00,-15.0,sl,ret,1,6324.6,6309.6
2025-04-23 16:00:00+00:00,2025-04-23 16:30:00+00:00,30.0,tp,ret,1,6184.9,6214.9
2025-04-23 16:45:00+00:00,2025-04-23 17:00:00+00:00,-15.0,sl,ret,1,6227.7,6212.7
2025-04-24 15:15:00+00:00,2025-04-24 15:30:00+00:00,-15.0,sl,ret,1,6238.9,6223.9
2025-04-28 15:30:00+00:00,2025-04-28 16:45:00+00:00,-15.0,sl,ret,1,6161.8,6146.8
2025-04-30 13:45:00+00:00,2025-04-30 14:00:00+00:00,-15.0,sl,ret,1,5939.8,5924.8
2025-05-01 15:00:00+00:00,2025-05-01 15:15:00+00:00,-15.0,sl,ret,1,5832.5,5817.5
2025-05-02 14:00:00+00:00,2025-05-02 14:15:00+00:00,-15.0,sl,ret,1,5799.0,5784.0
2025-05-02 14:45:00+00:00,2025-05-02 15:15:00+00:00,30.0,tp,ret,1,5811.9,5841.9
2025-05-02 16:15:00+00:00,2025-05-02 16:45:00+00:00,30.0,tp,ret,1,5797.5,5827.5
2025-05-05 14:15:00+00:00,2025-05-05 15:15:00+00:00,-15.0,sl,ret,1,5656.2,5641.2
2025-05-09 13:15:00+00:00,2025-05-09 13:30:00+00:00,-15.0,sl,ret,1,6034.9,6019.9
2025-05-12 07:45:00+00:00,2025-05-12 08:15:00+00:00,-15.0,sl,ret,1,6228.4,6213.4
2025-05-15 07:00:00+00:00,2025-05-15 07:15:00+00:00,-15.0,sl,ret,1,6072.7,6057.7
2025-05-15 14:15:00+00:00,2025-05-15 14:30:00+00:00,-15.0,sl,ret,1,6114.1,6099.1
2025-05-16 09:30:00+00:00,2025-05-16 10:45:00+00:00,30.0,tp,ret,1,6108.6,6138.6
2025-05-20 08:45:00+00:00,2025-05-20 09:15:00+00:00,-15.0,sl,ret,1,6210.1,6195.1
2025-05-22 07:00:00+00:00,2025-05-22 07:15:00+00:00,-15.0,sl,ret,1,6054.0,6039.0
2025-05-22 13:45:00+00:00,2025-05-22 14:00:00+00:00,-15.0,sl,ret,1,6064.4,6049.4
2025-05-22 14:45:00+00:00,2025-05-22 15:45:00+00:00,-15.0,sl,ret,1,6086.3,6071.3
2025-05-23 11:45:00+00:00,2025-05-23 12:00:00+00:00,-15.0,sl,ret,1,6059.2,6044.2
2025-05-23 13:15:00+00:00,2025-05-23 13:30:00+00:00,30.0,tp,ret,1,6030.0,6060.0
2025-05-23 15:00:00+00:00,2025-05-23 15:15:00+00:00,-15.0,sl,ret,1,6148.2,6133.2
2025-05-27 13:15:00+00:00,2025-05-27 13:30:00+00:00,30.0,tp,ret,1,6072.5,6102.5
2025-05-30 12:45:00+00:00,2025-05-30 13:15:00+00:00,30.0,tp,ret,1,5988.6,6018.6
2025-05-30 13:30:00+00:00,2025-05-30 13:45:00+00:00,-15.0,sl,ret,1,6033.3,6018.3
2025-05-30 14:00:00+00:00,2025-05-30 14:15:00+00:00,30.0,tp,ret,1,6005.9,6035.9
2025-06-02 13:30:00+00:00,2025-06-02 13:45:00+00:00,-15.0,sl,ret,1,6279.9,6264.9
2025-06-02 14:00:00+00:00,2025-06-02 15:00:00+00:00,30.0,tp,ret,1,6213.2,6243.2
2025-06-04 14:45:00+00:00,2025-06-04 15:00:00+00:00,-15.0,sl,ret,1,6289.1,6274.1
2025-06-04 16:00:00+00:00,2025-06-04 18:30:00+00:00,31.400000000000546,ny_close,ret,1,6209.2,6240.6
2025-06-13 10:45:00+00:00,2025-06-13 11:00:00+00:00,-15.0,sl,ret,1,7249.9,7234.9
2025-06-13 11:15:00+00:00,2025-06-13 11:45:00+00:00,-15.0,sl,ret,1,7217.4,7202.4
2025-06-13 14:00:00+00:00,2025-06-13 14:15:00+00:00,30.0,tp,ret,1,7114.4,7144.4
2025-06-13 15:30:00+00:00,2025-06-13 16:00:00+00:00,30.0,tp,ret,1,7079.9,7109.9
2025-06-16 07:30:00+00:00,2025-06-16 07:45:00+00:00,-15.0,sl,ret,1,7197.0,7182.0
2025-06-16 08:00:00+00:00,2025-06-16 08:15:00+00:00,30.0,tp,ret,1,7118.1,7148.1
2025-06-16 11:30:00+00:00,2025-06-16 11:45:00+00:00,-15.0,sl,ret,1,7069.5,7054.5
2025-06-16 14:00:00+00:00,2025-06-16 14:15:00+00:00,30.0,tp,ret,1,6846.5,6876.5
2025-06-16 14:30:00+00:00,2025-06-16 14:45:00+00:00,30.0,tp,ret,1,6847.1,6877.1
2025-06-17 15:00:00+00:00,2025-06-17 15:15:00+00:00,30.0,tp,ret,1,7203.7,7233.7
2025-06-18 07:15:00+00:00,2025-06-18 07:45:00+00:00,-15.0,sl,ret,1,7302.3,7287.3
2025-06-18 09:00:00+00:00,2025-06-18 10:00:00+00:00,30.0,tp,ret,1,7236.2,7266.2
2025-06-18 11:15:00+00:00,2025-06-18 11:30:00+00:00,30.0,tp,ret,1,7329.5,7359.5
2025-06-18 11:45:00+00:00,2025-06-18 12:15:00+00:00,30.0,tp,ret,1,7336.4,7366.4
2025-06-18 15:15:00+00:00,2025-06-18 15:30:00+00:00,-15.0,sl,ret,1,7202.0,7187.0
2025-06-19 15:00:00+00:00,2025-06-19 15:15:00+00:00,30.0,tp,ret,1,7518.9,7548.9
2025-06-19 15:45:00+00:00,2025-06-19 16:00:00+00:00,30.0,tp,ret,1,7500.8,7530.8
2025-06-19 16:30:00+00:00,2025-06-19 16:45:00+00:00,30.0,tp,ret,1,7497.6,7527.6
2025-06-20 10:00:00+00:00,2025-06-20 10:45:00+00:00,-15.0,sl,ret,1,7381.3,7366.3
2025-06-20 11:30:00+00:00,2025-06-20 11:45:00+00:00,-15.0,sl,ret,1,7385.0,7370.0
2025-06-20 13:30:00+00:00,2025-06-20 13:45:00+00:00,-15.0,sl,ret,1,7310.6,7295.6
2025-06-20 14:30:00+00:00,2025-06-20 15:00:00+00:00,30.0,tp,ret,1,7335.5,7365.5
2025-06-23 10:15:00+00:00,2025-06-23 10:45:00+00:00,30.0,tp,ret,1,7401.0,7431.0
2025-06-23 11:30:00+00:00,2025-06-23 11:45:00+00:00,-15.0,sl,ret,1,7443.7,7428.7
2025-06-24 08:00:00+00:00,2025-06-24 08:15:00+00:00,30.0,tp,ret,1,6612.1,6642.1
2025-06-24 10:45:00+00:00,2025-06-24 11:00:00+00:00,-15.0,sl,ret,1,6636.3,6621.3
2025-06-24 11:15:00+00:00,2025-06-24 11:30:00+00:00,30.0,tp,ret,1,6617.6,6647.6
2025-06-24 13:15:00+00:00,2025-06-24 13:30:00+00:00,-15.0,sl,ret,1,6549.8,6534.8
2025-06-24 14:30:00+00:00,2025-06-24 14:45:00+00:00,30.0,tp,ret,1,6465.4,6495.4
2025-06-24 15:45:00+00:00,2025-06-24 16:00:00+00:00,-15.0,sl,ret,1,6486.6,6471.6
2025-06-25 09:15:00+00:00,2025-06-25 10:30:00+00:00,-15.0,sl,ret,1,6480.7,6465.7
2025-06-25 14:00:00+00:00,2025-06-25 14:30:00+00:00,30.0,tp,ret,1,6467.6,6497.6
2025-06-25 14:45:00+00:00,2025-06-25 15:15:00+00:00,30.0,tp,ret,1,6491.8,6521.8
2025-06-25 16:45:00+00:00,2025-06-25 17:00:00+00:00,-15.0,sl,ret,1,6550.9,6535.9
2025-06-26 16:00:00+00:00,2025-06-26 17:15:00+00:00,-15.0,sl,ret,1,6556.5,6541.5
2025-07-01 14:45:00+00:00,2025-07-01 15:15:00+00:00,30.0,tp,ret,1,6475.5,6505.5
2025-07-03 16:15:00+00:00,2025-07-03 18:30:00+00:00,10.100000000000364,ny_close,ret,1,6622.7,6632.8
2025-07-11 14:00:00+00:00,2025-07-11 14:30:00+00:00,30.0,tp,ret,1,6679.4,6709.4
2025-07-15 13:30:00+00:00,2025-07-15 14:15:00+00:00,-15.0,sl,ret,1,6577.9,6562.9
2025-07-15 15:45:00+00:00,2025-07-15 16:30:00+00:00,-15.0,sl,ret,1,6569.9,6554.9
2025-07-16 15:30:00+00:00,2025-07-16 16:00:00+00:00,30.0,tp,ret,1,6481.7,6511.7
2025-07-18 16:15:00+00:00,2025-07-18 16:30:00+00:00,-15.0,sl,ret,1,6639.7,6624.7
2025-07-21 08:30:00+00:00,2025-07-21 09:00:00+00:00,-15.0,sl,ret,1,6586.4,6571.4
2025-07-28 13:30:00+00:00,2025-07-28 14:15:00+00:00,30.0,tp,ret,1,6641.1,6671.1
2025-07-30 08:45:00+00:00,2025-07-30 10:00:00+00:00,-15.0,sl,ret,1,6859.8,6844.8
2025-08-01 14:45:00+00:00,2025-08-01 16:15:00+00:00,30.0,tp,ret,1,6697.2,6727.2
2025-08-05 15:00:00+00:00,2025-08-05 15:15:00+00:00,-15.0,sl,ret,1,6501.4,6486.4
2025-08-06 16:15:00+00:00,2025-08-06 16:45:00+00:00,30.0,tp,ret,1,6428.1,6458.1
2025-08-11 16:00:00+00:00,2025-08-11 17:15:00+00:00,30.0,tp,ret,1,6320.8,6350.8
2025-08-22 14:45:00+00:00,2025-08-22 15:15:00+00:00,-15.0,sl,ret,1,6361.5,6346.5
2025-08-26 15:30:00+00:00,2025-08-26 18:30:00+00:00,-16.899999999999636,ny_close,ret,1,6331.9,6315.0
2025-09-02 12:45:00+00:00,2025-09-02 13:00:00+00:00,-15.0,sl,ret,1,6470.9,6455.9
2025-09-03 13:45:00+00:00,2025-09-03 14:00:00+00:00,-15.0,sl,ret,1,6418.2,6403.2
2025-09-03 16:15:00+00:00,2025-09-03 16:30:00+00:00,-15.0,sl,ret,1,6420.4,6405.4
2025-09-05 13:15:00+00:00,2025-09-05 13:30:00+00:00,30.0,tp,ret,1,6183.1,6213.1
2025-09-09 13:30:00+00:00,2025-09-09 14:45:00+00:00,30.0,tp,ret,1,6291.9,6321.9
2025-09-12 13:00:00+00:00,2025-09-12 16:30:00+00:00,-15.0,sl,ret,1,6308.2,6293.2
2025-09-19 14:45:00+00:00,2025-09-19 15:15:00+00:00,-15.0,sl,ret,1,6285.9,6270.9
2025-10-06 14:15:00+00:00,2025-10-06 14:45:00+00:00,-15.0,sl,ret,1,6145.0,6130.0
2025-10-07 14:15:00+00:00,2025-10-07 15:00:00+00:00,30.0,tp,ret,1,6108.1,6138.1
2025-10-10 15:00:00+00:00,2025-10-10 15:15:00+00:00,-15.0,sl,ret,1,5966.7,5951.7
2025-10-10 16:00:00+00:00,2025-10-10 16:15:00+00:00,-15.0,sl,ret,1,5865.5,5850.5
2025-10-24 12:15:00+00:00,2025-10-24 12:30:00+00:00,-15.0,sl,ret,1,6214.9,6199.9
2025-10-28 08:00:00+00:00,2025-10-28 08:15:00+00:00,-15.0,sl,ret,1,6033.1,6018.1
2025-10-28 14:45:00+00:00,2025-10-28 15:00:00+00:00,-15.0,sl,ret,1,6019.6,6004.6
2025-10-31 13:30:00+00:00,2025-10-31 14:15:00+00:00,-15.0,sl,ret,1,6079.9,6064.9
2025-11-05 16:45:00+00:00,2025-11-05 17:15:00+00:00,-15.0,sl,ret,1,5980.3,5965.3
2025-11-06 14:30:00+00:00,2025-11-06 15:15:00+00:00,-15.0,sl,ret,1,5915.8,5900.8
2025-11-14 12:30:00+00:00,2025-11-14 14:00:00+00:00,30.0,tp,ret,1,5945.0,5975.0
2025-11-20 16:30:00+00:00,2025-11-20 16:45:00+00:00,30.0,tp,ret,1,5902.4,5932.4
2025-11-20 17:00:00+00:00,2025-11-20 17:15:00+00:00,-15.0,sl,ret,1,5897.6,5882.6
2025-11-21 16:00:00+00:00,2025-11-21 16:15:00+00:00,-15.0,sl,ret,1,5765.2,5750.2
2026-01-06 16:00:00+00:00,2026-01-06 16:15:00+00:00,-15.0,sl,ret,1,5805.7,5790.7
2026-01-13 10:00:00+00:00,2026-01-13 10:30:00+00:00,-15.0,sl,ret,1,6034.7,6019.7
2026-01-15 10:00:00+00:00,2026-01-15 10:30:00+00:00,-15.0,sl,ret,1,5923.2,5908.2
2026-01-15 13:00:00+00:00,2026-01-15 13:30:00+00:00,-15.0,sl,ret,1,5923.0,5908.0
2026-01-23 14:15:00+00:00,2026-01-23 14:45:00+00:00,30.0,tp,ret,1,6087.4,6117.4
2026-01-26 09:15:00+00:00,2026-01-26 09:30:00+00:00,-15.0,sl,ret,1,6110.5,6095.5
2026-01-26 15:00:00+00:00,2026-01-26 15:15:00+00:00,30.0,tp,ret,1,6057.9,6087.9
2026-01-27 14:15:00+00:00,2026-01-27 14:30:00+00:00,-15.0,sl,ret,1,6140.4,6125.4
2026-01-28 15:45:00+00:00,2026-01-28 17:00:00+00:00,-15.0,sl,ret,1,6280.6,6265.6
2026-01-29 10:00:00+00:00,2026-01-29 10:15:00+00:00,-15.0,sl,ret,1,6465.7,6450.7
2026-01-29 15:30:00+00:00,2026-01-29 15:45:00+00:00,-15.0,sl,ret,1,6470.0,6455.0
2026-01-30 09:45:00+00:00,2026-01-30 10:00:00+00:00,-15.0,sl,ret,1,6461.9,6446.9
2026-01-30 10:15:00+00:00,2026-01-30 10:30:00+00:00,30.0,tp,ret,1,6412.5,6442.5
2026-01-30 11:30:00+00:00,2026-01-30 11:45:00+00:00,30.0,tp,ret,1,6423.6,6453.6
2026-01-30 12:30:00+00:00,2026-01-30 13:00:00+00:00,30.0,tp,ret,1,6484.6,6514.6
2026-01-30 16:45:00+00:00,2026-01-30 17:30:00+00:00,-15.0,sl,ret,1,6542.3,6527.3
2026-02-02 08:45:00+00:00,2026-02-02 09:00:00+00:00,-15.0,sl,ret,1,6193.3,6178.3
2026-02-02 13:15:00+00:00,2026-02-02 13:45:00+00:00,30.0,tp,ret,1,6148.7,6178.7
2026-02-03 15:00:00+00:00,2026-02-03 16:00:00+00:00,30.0,tp,ret,1,6246.5,6276.5
2026-02-03 17:45:00+00:00,2026-02-03 18:00:00+00:00,30.0,tp,ret,1,6273.5,6303.5
2026-02-04 16:15:00+00:00,2026-02-04 17:00:00+00:00,30.0,tp,ret,1,6294.3,6324.3
2026-02-05 12:15:00+00:00,2026-02-05 12:30:00+00:00,-15.0,sl,ret,1,6428.9,6413.9
2026-02-05 15:30:00+00:00,2026-02-05 15:45:00+00:00,-15.0,sl,ret,1,6284.5,6269.5
2026-02-06 09:45:00+00:00,2026-02-06 10:00:00+00:00,-15.0,sl,ret,1,6398.6,6383.6
2026-02-06 13:00:00+00:00,2026-02-06 13:15:00+00:00,30.0,tp,ret,1,6279.0,6309.0
2026-02-09 15:00:00+00:00,2026-02-09 16:00:00+00:00,30.0,tp,ret,1,6382.6,6412.6
2026-02-12 17:00:00+00:00,2026-02-12 17:15:00+00:00,-15.0,sl,ret,1,6265.3,6250.3
2026-02-17 15:30:00+00:00,2026-02-17 15:45:00+00:00,-15.0,sl,ret,1,6208.6,6193.6
2026-02-19 09:30:00+00:00,2026-02-19 11:45:00+00:00,30.0,tp,ret,1,6578.3,6608.3
2026-02-19 14:15:00+00:00,2026-02-19 14:30:00+00:00,-15.0,sl,ret,1,6616.5,6601.5
2026-02-19 15:00:00+00:00,2026-02-19 15:15:00+00:00,-15.0,sl,ret,1,6620.1,6605.1
2026-02-20 09:45:00+00:00,2026-02-20 10:00:00+00:00,-15.0,sl,ret,1,6622.2,6607.2
2026-02-20 15:15:00+00:00,2026-02-20 15:45:00+00:00,-15.0,sl,ret,1,6618.8,6603.8
2026-02-24 15:30:00+00:00,2026-02-24 15:45:00+00:00,30.0,tp,ret,1,6586.4,6616.4
2026-02-24 16:00:00+00:00,2026-02-24 16:30:00+00:00,30.0,tp,ret,1,6584.5,6614.5
2026-02-26 16:45:00+00:00,2026-02-26 17:00:00+00:00,-15.0,sl,ret,1,6614.6,6599.6
2026-02-27 15:00:00+00:00,2026-02-27 15:45:00+00:00,-15.0,sl,ret,1,6677.7,6662.7
2026-02-27 16:00:00+00:00,2026-02-27 16:30:00+00:00,-15.0,sl,ret,1,6679.9,6664.9
2026-03-02 09:00:00+00:00,2026-03-02 09:15:00+00:00,-15.0,sl,ret,1,7221.2,7206.2
2026-03-02 09:30:00+00:00,2026-03-02 09:45:00+00:00,30.0,tp,ret,1,7171.7,7201.7
2026-03-02 11:30:00+00:00,2026-03-02 11:45:00+00:00,-15.0,sl,ret,1,7159.9,7144.9
2026-03-02 13:00:00+00:00,2026-03-02 13:15:00+00:00,-15.0,sl,ret,1,7204.3,7189.3
2026-03-02 14:45:00+00:00,2026-03-02 15:00:00+00:00,-15.0,sl,ret,1,7114.3,7099.3
2026-03-02 15:45:00+00:00,2026-03-02 16:15:00+00:00,-15.0,sl,ret,1,7112.4,7097.4
2026-03-02 17:15:00+00:00,2026-03-02 17:30:00+00:00,-15.0,sl,ret,1,7038.4,7023.4
2026-03-03 08:15:00+00:00,2026-03-03 08:30:00+00:00,30.0,tp,ret,1,7345.7,7375.7
2026-03-03 11:30:00+00:00,2026-03-03 11:45:00+00:00,30.0,tp,ret,1,7612.7,7642.7
2026-03-03 12:45:00+00:00,2026-03-03 13:00:00+00:00,30.0,tp,ret,1,7565.0,7595.0
2026-03-03 14:30:00+00:00,2026-03-03 14:45:00+00:00,-15.0,sl,ret,1,7651.2,7636.2
2026-03-03 15:00:00+00:00,2026-03-03 15:15:00+00:00,30.0,tp,ret,1,7603.6,7633.6
2026-03-03 16:30:00+00:00,2026-03-03 16:45:00+00:00,-15.0,sl,ret,1,7596.0,7581.0
2026-03-04 08:00:00+00:00,2026-03-04 08:15:00+00:00,30.0,tp,ret,1,7571.9,7601.9
2026-03-04 09:00:00+00:00,2026-03-04 09:15:00+00:00,-15.0,sl,ret,1,7611.3,7596.3
2026-03-04 10:15:00+00:00,2026-03-04 10:30:00+00:00,30.0,tp,ret,1,7471.8,7501.8
2026-03-04 10:45:00+00:00,2026-03-04 11:00:00+00:00,-15.0,sl,ret,1,7459.8,7444.8
2026-03-04 11:30:00+00:00,2026-03-04 11:45:00+00:00,30.0,tp,ret,1,7409.3,7439.3
2026-03-04 12:15:00+00:00,2026-03-04 12:30:00+00:00,30.0,tp,ret,1,7390.3,7420.3
2026-03-04 13:00:00+00:00,2026-03-04 13:15:00+00:00,30.0,tp,ret,1,7347.9,7377.9
2026-03-04 14:15:00+00:00,2026-03-04 14:30:00+00:00,30.0,tp,ret,1,7329.8,7359.8
2026-03-04 15:00:00+00:00,2026-03-04 15:15:00+00:00,30.0,tp,ret,1,7363.8,7393.8
2026-03-04 16:15:00+00:00,2026-03-04 16:30:00+00:00,30.0,tp,ret,1,7366.1,7396.1
2026-03-05 08:00:00+00:00,2026-03-05 08:15:00+00:00,30.0,tp,ret,1,7619.2,7649.2
2026-03-05 10:30:00+00:00,2026-03-05 10:45:00+00:00,30.0,tp,ret,1,7562.5,7592.5
2026-03-05 11:15:00+00:00,2026-03-05 11:45:00+00:00,30.0,tp,ret,1,7587.2,7617.2
2026-03-05 13:15:00+00:00,2026-03-05 13:30:00+00:00,-15.0,sl,ret,1,7625.2,7610.2
2026-03-05 15:00:00+00:00,2026-03-05 15:15:00+00:00,-15.0,sl,ret,1,7717.2,7702.2
2026-03-05 15:45:00+00:00,2026-03-05 16:00:00+00:00,30.0,tp,ret,1,7779.3,7809.3
2026-03-05 16:30:00+00:00,2026-03-05 16:45:00+00:00,-15.0,sl,ret,1,7853.4,7838.4
2026-03-05 17:30:00+00:00,2026-03-05 17:45:00+00:00,-15.0,sl,ret,1,7849.6,7834.6
2026-03-06 09:00:00+00:00,2026-03-06 09:15:00+00:00,30.0,tp,ret,1,7995.3,8025.3
2026-03-06 13:00:00+00:00,2026-03-06 13:15:00+00:00,30.0,tp,ret,1,8416.7,8446.7
2026-03-06 15:00:00+00:00,2026-03-06 15:15:00+00:00,30.0,tp,ret,1,8602.7,8632.7
2026-03-09 07:00:00+00:00,2026-03-09 07:15:00+00:00,30.0,tp,ret,1,10150.0,10180.0
2026-03-09 13:15:00+00:00,2026-03-09 13:30:00+00:00,30.0,tp,ret,1,9642.1,9672.1
2026-03-09 14:45:00+00:00,2026-03-09 15:00:00+00:00,30.0,tp,ret,1,9709.7,9739.7
2026-03-09 16:45:00+00:00,2026-03-09 17:00:00+00:00,30.0,tp,ret,1,9223.5,9253.5
2026-03-10 09:15:00+00:00,2026-03-10 09:30:00+00:00,30.0,tp,ret,1,8560.1,8590.1
2026-03-10 12:45:00+00:00,2026-03-10 13:00:00+00:00,-15.0,sl,ret,1,8779.5,8764.5
2026-03-10 16:30:00+00:00,2026-03-10 16:45:00+00:00,-15.0,sl,ret,1,8300.0,8285.0
2026-03-11 08:00:00+00:00,2026-03-11 08:15:00+00:00,-15.0,sl,ret,1,8431.6,8416.6
2026-03-11 09:45:00+00:00,2026-03-11 10:00:00+00:00,30.0,tp,ret,1,8689.0,8719.0
2026-03-12 11:30:00+00:00,2026-03-12 11:45:00+00:00,30.0,tp,ret,1,9069.0,9099.0
2026-03-13 09:45:00+00:00,2026-03-13 10:15:00+00:00,-15.0,sl,ret,1,9499.2,9484.2
2026-03-13 11:45:00+00:00,2026-03-13 12:00:00+00:00,30.0,tp,ret,1,9296.4,9326.4
2026-03-13 13:30:00+00:00,2026-03-13 13:45:00+00:00,30.0,tp,ret,1,9261.4,9291.4
2026-03-16 07:00:00+00:00,2026-03-16 07:15:00+00:00,30.0,tp,ret,1,9750.9,9780.9
2026-03-16 08:00:00+00:00,2026-03-16 08:15:00+00:00,30.0,tp,ret,1,9881.6,9911.6
2026-03-16 08:30:00+00:00,2026-03-16 08:45:00+00:00,30.0,tp,ret,1,9872.6,9902.6
2026-03-16 09:30:00+00:00,2026-03-16 09:45:00+00:00,-15.0,sl,ret,1,9804.1,9789.1
2026-03-16 10:15:00+00:00,2026-03-16 10:30:00+00:00,-15.0,sl,ret,1,9731.0,9716.0
2026-03-16 12:45:00+00:00,2026-03-16 13:00:00+00:00,30.0,tp,ret,1,9396.8,9426.8
2026-03-16 13:30:00+00:00,2026-03-16 13:45:00+00:00,30.0,tp,ret,1,9369.5,9399.5
2026-03-16 15:00:00+00:00,2026-03-16 15:15:00+00:00,30.0,tp,ret,1,9390.0,9420.0
2026-03-16 15:30:00+00:00,2026-03-16 15:45:00+00:00,-15.0,sl,ret,1,9433.2,9418.2
2026-03-17 08:30:00+00:00,2026-03-17 08:45:00+00:00,30.0,tp,ret,1,9675.6,9705.6
2026-03-17 10:45:00+00:00,2026-03-17 11:00:00+00:00,30.0,tp,ret,1,9568.6,9598.6
2026-03-17 13:00:00+00:00,2026-03-17 13:15:00+00:00,30.0,tp,ret,1,9441.3,9471.3
2026-03-17 13:45:00+00:00,2026-03-17 14:00:00+00:00,30.0,tp,ret,1,9363.7,9393.7
2026-03-17 14:30:00+00:00,2026-03-17 14:45:00+00:00,-15.0,sl,ret,1,9423.5,9408.5
2026-03-17 16:30:00+00:00,2026-03-17 16:45:00+00:00,30.0,tp,ret,1,9385.0,9415.0
2026-03-18 07:15:00+00:00,2026-03-18 07:30:00+00:00,30.0,tp,ret,1,9276.2,9306.2
2026-03-18 09:30:00+00:00,2026-03-18 10:00:00+00:00,30.0,tp,ret,1,9404.1,9434.1
2026-03-18 10:15:00+00:00,2026-03-18 11:00:00+00:00,30.0,tp,ret,1,9419.7,9449.7
2026-03-18 11:45:00+00:00,2026-03-18 12:00:00+00:00,-15.0,sl,ret,1,9448.2,9433.2
2026-03-18 15:00:00+00:00,2026-03-18 15:15:00+00:00,-15.0,sl,ret,1,9782.6,9767.6
2026-03-18 16:45:00+00:00,2026-03-18 17:00:00+00:00,30.0,tp,ret,1,9690.3,9720.3
2026-03-19 07:00:00+00:00,2026-03-19 07:15:00+00:00,30.0,tp,ret,1,9620.6,9650.6
2026-03-19 08:15:00+00:00,2026-03-19 08:30:00+00:00,30.0,tp,ret,1,9601.6,9631.6
2026-03-19 09:00:00+00:00,2026-03-19 09:15:00+00:00,30.0,tp,ret,1,9641.4,9671.4
2026-03-19 09:45:00+00:00,2026-03-19 10:00:00+00:00,-15.0,sl,ret,1,9679.1,9664.1
2026-03-19 16:00:00+00:00,2026-03-19 16:15:00+00:00,-15.0,sl,ret,1,9807.8,9792.8
2026-03-19 16:45:00+00:00,2026-03-19 17:00:00+00:00,-15.0,sl,ret,1,9730.3,9715.3
2026-03-20 07:30:00+00:00,2026-03-20 07:45:00+00:00,-15.0,sl,ret,1,9439.4,9424.4
2026-03-20 10:15:00+00:00,2026-03-20 10:45:00+00:00,-15.0,sl,ret,1,9582.3,9567.3
2026-03-20 11:00:00+00:00,2026-03-20 11:15:00+00:00,-15.0,sl,ret,1,9545.1,9530.1
2026-03-20 11:30:00+00:00,2026-03-20 11:45:00+00:00,30.0,tp,ret,1,9442.6,9472.6
2026-03-20 15:15:00+00:00,2026-03-20 15:30:00+00:00,30.0,tp,ret,1,9621.6,9651.6
2026-03-20 15:45:00+00:00,2026-03-20 16:00:00+00:00,-15.0,sl,ret,1,9642.5,9627.5
2026-03-20 16:30:00+00:00,2026-03-20 16:45:00+00:00,30.0,tp,ret,1,9701.5,9731.5
2026-03-23 08:00:00+00:00,2026-03-23 08:15:00+00:00,-15.0,sl,ret,1,10053.1,10038.1
2026-03-23 08:30:00+00:00,2026-03-23 08:45:00+00:00,-15.0,sl,ret,1,9987.9,9972.9
2026-03-23 09:15:00+00:00,2026-03-23 09:30:00+00:00,30.0,tp,ret,1,9810.1,9840.1
2026-03-23 10:45:00+00:00,2026-03-23 11:00:00+00:00,-15.0,sl,ret,1,9827.3,9812.3
2026-03-23 15:00:00+00:00,2026-03-23 15:15:00+00:00,-15.0,sl,ret,1,8848.4,8833.4
2026-03-23 16:45:00+00:00,2026-03-23 17:00:00+00:00,30.0,tp,ret,1,8920.7,8950.7
2026-03-24 07:15:00+00:00,2026-03-24 07:30:00+00:00,30.0,tp,ret,1,8999.3,9029.3
2026-03-24 08:15:00+00:00,2026-03-24 08:30:00+00:00,30.0,tp,ret,1,8911.7,8941.7
2026-03-24 09:45:00+00:00,2026-03-24 10:00:00+00:00,-15.0,sl,ret,1,9028.1,9013.1
2026-03-24 14:00:00+00:00,2026-03-24 14:15:00+00:00,-15.0,sl,ret,1,9138.1,9123.1
2026-03-24 16:30:00+00:00,2026-03-24 16:45:00+00:00,30.0,tp,ret,1,9169.6,9199.6
2026-03-25 07:00:00+00:00,2026-03-25 07:15:00+00:00,-15.0,sl,ret,1,8869.6,8854.6
2026-03-25 07:45:00+00:00,2026-03-25 08:00:00+00:00,-15.0,sl,ret,1,8815.6,8800.6
2026-03-25 08:15:00+00:00,2026-03-25 08:30:00+00:00,-15.0,sl,ret,1,8736.4,8721.4
2026-03-25 13:15:00+00:00,2026-03-25 13:45:00+00:00,30.0,tp,ret,1,8720.7,8750.7
2026-03-25 15:30:00+00:00,2026-03-25 15:45:00+00:00,30.0,tp,ret,1,8894.1,8924.1
2026-03-26 10:15:00+00:00,2026-03-26 10:30:00+00:00,30.0,tp,ret,1,9240.6,9270.6
2026-03-26 12:15:00+00:00,2026-03-26 12:30:00+00:00,-15.0,sl,ret,1,9364.7,9349.7
2026-03-26 13:00:00+00:00,2026-03-26 13:15:00+00:00,-15.0,sl,ret,1,9362.5,9347.5
2026-03-26 13:45:00+00:00,2026-03-26 14:00:00+00:00,-15.0,sl,ret,1,9287.9,9272.9
2026-03-26 16:15:00+00:00,2026-03-26 16:30:00+00:00,30.0,tp,ret,1,9373.8,9403.8
