timestamp,open,high,low,close,regime
2026-04-29 01:00:00+00:00,4600.48,4600.68,4576.74,4585.07,1
2026-04-29 02:00:00+00:00,4585.1,4604.35,4585.1,4593.86,1
2026-04-29 03:00:00+00:00,4593.96,4603.53,4592.36,4595.54,0
2026-04-29 04:00:00+00:00,4595.78,4605.89,4595.27,4604.8,0
2026-04-29 05:00:00+00:00,4604.74,4607.97,4590.89,4591.25,1
2026-04-29 06:00:00+00:00,4591.24,4598.69,4580.77,4584.66,1
2026-04-29 07:00:00+00:00,4584.75,4589.08,4567.47,4567.84,1
2026-04-29 08:00:00+00:00,4567.81,4576.91,4557.4,4573.14,1
2026-04-29 09:00:00+00:00,4573.2,4580.93,4551.66,4555.62,1
2026-04-29 10:00:00+00:00,4555.45,4576.58,4555.29,4569.98,1
2026-04-29 11:00:00+00:00,4569.92,4572.2,4559.36,4561.8,1
2026-04-29 12:00:00+00:00,4561.75,4569.11,4542.25,4544.91,1
2026-04-29 13:00:00+00:00,4545.35,4553.42,4510.28,4522.12,2
2026-04-29 14:00:00+00:00,4522.05,4542.51,4517.84,4539.44,1
2026-04-29 15:00:00+00:00,4539.3,4558.9,4536.24,4547.75,1
2026-04-29 16:00:00+00:00,4547.79,4565.15,4543.47,4545.37,1
2026-04-29 17:00:00+00:00,4545.43,4554.67,4541.6,4546.96,1
2026-04-29 18:00:00+00:00,4546.94,4552.97,4518.04,4538.3,1
2026-04-29 19:00:00+00:00,4538.32,4550.65,4533.14,4547.09,1
2026-04-29 20:00:00+00:00,4546.76,4553.92,4541.52,4543.99,0
2026-04-29 22:00:00+00:00,4543.1,4553.01,4539.32,4552.28,0
2026-04-29 23:00:00+00:00,4552.3,4562.16,4549.92,4561.86,0
2026-04-30 00:00:00+00:00,4561.96,4574.1,4556.61,4569.85,1
2026-04-30 01:00:00+00:00,4569.75,4582.63,4564.73,4579.41,1
2026-04-30 02:00:00+00:00,4579.6,4581.91,4559.92,4564.92,1
2026-04-30 03:00:00+00:00,4564.86,4569.3,4555.71,4556.25,1
2026-04-30 04:00:00+00:00,4556.16,4557.2,4540.75,4542.34,1
2026-04-30 05:00:00+00:00,4542.53,4569.79,4542.42,4562.58,1
2026-04-30 06:00:00+00:00,4562.57,4591.68,4560.15,4589.45,1
2026-04-30 07:00:00+00:00,4589.49,4605.65,4584.89,4598.7,1
2026-04-30 08:00:00+00:00,4598.68,4629.68,4597.36,4616.36,1
2026-04-30 09:00:00+00:00,4616.47,4631.69,4614.33,4625.3,1
2026-04-30 10:00:00+00:00,4625.35,4646.9,4623.71,4639.78,1
2026-04-30 11:00:00+00:00,4639.8,4645.53,4626.88,4630.34,1
2026-04-30 12:00:00+00:00,4630.35,4640.29,4624.66,4639.58,1
2026-04-30 13:00:00+00:00,4639.59,4646.17,4610.61,4611.14,1
2026-04-30 14:00:00+00:00,4610.97,4626.08,4609.68,4619.95,1
2026-04-30 15:00:00+00:00,4619.81,4625.73,4611.47,4615.58,0
2026-04-30 16:00:00+00:00,4615.62,4618.04,4605.25,4607.78,0
2026-04-30 17:00:00+00:00,4607.91,4621.68,4607.89,4617.11,0
2026-04-30 18:00:00+00:00,4617.29,4625.32,4616.88,4622.65,0
2026-04-30 19:00:00+00:00,4622.6,4627.47,4614.53,4616.9,0
2026-04-30 20:00:00+00:00,4616.87,4622.62,4615.44,4622.48,0
2026-04-30 22:00:00+00:00,4627.93,4633.05,4625.39,4630.5,0
2026-04-30 23:00:00+00:00,4630.58,4634.22,4626.35,4626.42,0
2026-05-01 00:00:00+00:00,4626.75,4631.21,4618.77,4619.62,0
2026-05-01 01:00:00+00:00,4619.5,4622.46,4613.63,4621.46,0
2026-05-01 02:00:00+00:00,4621.27,4636.29,4616.77,4619.22,1
2026-05-01 03:00:00+00:00,4619.6,4632.03,4617.67,4626.91,1
2026-05-01 04:00:00+00:00,4627.12,4629.21,4609.12,4609.45,1
2026-05-01 05:00:00+00:00,4609.39,4616.26,4602.73,4604.92,1
2026-05-01 06:00:00+00:00,4605.03,4608.15,4590.56,4595.31,1
2026-05-01 07:00:00+00:00,4595.31,4598.3,4576.01,4578.39,1
2026-05-01 08:00:00+00:00,4578.38,4582.75,4565.16,4568.82,1
2026-05-01 09:00:00+00:00,4569.22,4573.39,4560.11,4562.97,0
2026-05-01 10:00:00+00:00,4562.98,4576.29,4561.73,4566.94,0
2026-05-01 11:00:00+00:00,4567.47,4579.77,4562.52,4578.9,1
2026-05-01 12:00:00+00:00,4578.75,4607.76,4575.03,4591.25,1
2026-05-01 13:00:00+00:00,4590.68,4629.21,4586.48,4625.54,2
2026-05-01 14:00:00+00:00,4626.42,4660.37,4625.94,4632.19,1
2026-05-01 15:00:00+00:00,4632.18,4648.12,4618.99,4643.2,1
2026-05-01 16:00:00+00:00,4643.1,4650.52,4634.14,4639.02,1
2026-05-01 17:00:00+00:00,4639.0,4642.98,4627.24,4629.63,1
2026-05-01 18:00:00+00:00,4629.58,4630.9,4613.74,4624.2,1
2026-05-01 19:00:00+00:00,4624.27,4627.96,4608.75,4611.09,1
2026-05-01 20:00:00+00:00,4610.9,4619.62,4607.19,4614.38,0
2026-05-03 22:00:00+00:00,4620.73,4629.6,4612.71,4619.07,0
2026-05-03 23:00:00+00:00,4619.06,4620.85,4611.41,4614.16,0
2026-05-04 00:00:00+00:00,4614.0,4616.78,4601.95,4613.02,0
2026-05-04 01:00:00+00:00,4613.04,4614.14,4592.81,4613.22,1
2026-05-04 02:00:00+00:00,4613.0,4618.81,4591.34,4605.99,1
2026-05-04 03:00:00+00:00,4605.88,4617.29,4598.61,4615.25,1
2026-05-04 04:00:00+00:00,4615.11,4615.67,4605.42,4606.1,1
2026-05-04 05:00:00+00:00,4606.12,4613.08,4592.56,4599.15,1
2026-05-04 06:00:00+00:00,4599.34,4600.93,4583.72,4588.61,1
2026-05-04 07:00:00+00:00,4588.7,4593.52,4578.02,4579.26,1
2026-05-04 08:00:00+00:00,4579.37,4581.61,4573.84,4577.28,0
2026-05-04 09:00:00+00:00,4577.3,4584.59,4572.2,4575.63,0
2026-05-04 10:00:00+00:00,4575.95,4576.29,4526.12,4562.91,2
2026-05-04 11:00:00+00:00,4563.21,4570.88,4551.47,4559.87,1
2026-05-04 12:00:00+00:00,4560.57,4579.33,4559.45,4568.55,1
2026-05-04 13:00:00+00:00,4568.46,4576.82,4555.89,4564.27,1
2026-05-04 14:00:00+00:00,4564.1,4583.46,4553.58,4561.73,1
2026-05-04 15:00:00+00:00,4561.92,4566.35,4513.86,4521.7,2
2026-05-04 16:00:00+00:00,4521.67,4526.96,4500.82,4510.89,1
2026-05-04 17:00:00+00:00,4511.9,4531.78,4511.08,4522.44,1
2026-05-04 18:00:00+00:00,4522.48,4525.46,4509.87,4516.33,0
2026-05-04 19:00:00+00:00,4516.38,4527.34,4511.51,4517.93,0
2026-05-04 20:00:00+00:00,4517.92,4523.92,4511.75,4522.25,0
2026-05-04 22:00:00+00:00,4523.19,4524.75,4515.59,4517.76,0
2026-05-04 23:00:00+00:00,4517.67,4521.9,4516.34,4519.15,0
2026-05-05 00:00:00+00:00,4519.14,4530.52,4513.37,4530.12,1
2026-05-05 01:00:00+00:00,4529.93,4542.65,4525.42,4541.13,1
2026-05-05 02:00:00+00:00,4541.07,4546.93,4534.54,4539.34,0
2026-05-05 03:00:00+00:00,4539.19,4542.8,4532.48,4534.62,0
2026-05-05 04:00:00+00:00,4534.53,4536.9,4527.96,4533.81,0
2026-05-05 05:00:00+00:00,4533.88,4551.93,4531.42,4545.92,1
2026-05-05 06:00:00+00:00,4546.01,4552.29,4533.77,4548.06,1
2026-05-05 07:00:00+00:00,4548.01,4558.37,4543.45,4545.72,0
2026-05-05 08:00:00+00:00,4545.76,4559.61,4545.61,4558.43,0
2026-05-05 09:00:00+00:00,4558.48,4560.77,4551.37,4556.22,0
2026-05-05 10:00:00+00:00,4556.27,4556.98,4540.39,4543.89,1
2026-05-05 11:00:00+00:00,4543.54,4564.94,4539.89,4562.8,1
2026-05-05 12:00:00+00:00,4562.84,4574.6,4554.29,4564.57,1
2026-05-05 13:00:00+00:00,4564.45,4584.97,4564.3,4579.15,1
2026-05-05 14:00:00+00:00,4580.65,4586.6,4565.99,4582.35,1
2026-05-05 15:00:00+00:00,4581.69,4583.97,4568.57,4568.83,1
2026-05-05 16:00:00+00:00,4568.84,4569.28,4553.82,4561.39,1
2026-05-05 17:00:00+00:00,4561.4,4562.86,4553.3,4560.01,0
2026-05-05 18:00:00+00:00,4560.04,4565.93,4557.76,4561.15,0
2026-05-05 19:00:00+00:00,4561.17,4561.48,4551.58,4554.64,0
2026-05-05 20:00:00+00:00,4555.07,4560.22,4554.23,4556.94,0
2026-05-05 22:00:00+00:00,4557.32,4577.48,4546.41,4573.67,1
2026-05-05 23:00:00+00:00,4573.51,4595.83,4569.49,4594.26,1
2026-05-06 00:00:00+00:00,4594.84,4620.19,4588.21,4618.86,1
2026-05-06 01:00:00+00:00,4618.52,4629.31,4609.62,4626.05,1
2026-05-06 02:00:00+00:00,4625.7,4641.9,4625.36,4640.6,1
2026-05-06 03:00:00+00:00,4640.48,4651.99,4638.49,4643.74,0
2026-05-06 04:00:00+00:00,4643.77,4653.9,4643.56,4648.96,0
2026-05-06 05:00:00+00:00,4648.94,4663.8,4644.57,4663.0,1
2026-05-06 06:00:00+00:00,4662.99,4670.25,4657.13,4669.27,1
2026-05-06 07:00:00+00:00,4669.49,4682.06,4657.58,4681.83,1
2026-05-06 08:00:00+00:00,4681.85,4702.63,4671.74,4700.05,1
2026-05-06 09:00:00+00:00,4700.31,4708.62,4689.29,4702.1,1
2026-05-06 10:00:00+00:00,4702.14,4723.09,4695.61,4718.11,1
2026-05-06 11:00:00+00:00,4718.12,4721.23,4690.77,4692.08,1
2026-05-06 12:00:00+00:00,4691.98,4693.44,4660.37,4683.4,1
2026-05-06 13:00:00+00:00,4683.36,4708.0,4669.01,4702.13,1
2026-05-06 14:00:00+00:00,4702.15,4717.5,4697.53,4703.22,1
2026-05-06 15:00:00+00:00,4703.23,4706.03,4687.87,4687.87,1
2026-05-06 16:00:00+00:00,4687.81,4692.23,4679.37,4682.95,0
2026-05-06 17:00:00+00:00,4683.05,4688.33,4678.8,4684.15,0
2026-05-06 18:00:00+00:00,4684.18,4690.66,4681.85,4686.07,0
2026-05-06 19:00:00+00:00,4687.04,4700.34,4686.89,4692.73,0
2026-05-06 20:00:00+00:00,4693.21,4699.8,4685.4,4691.14,0
2026-05-06 22:00:00+00:00,4695.46,4699.97,4689.39,4695.04,0
2026-05-06 23:00:00+00:00,4694.92,4699.78,4690.19,4699.22,0
2026-05-07 00:00:00+00:00,4699.27,4701.54,4685.56,4688.66,1
2026-05-07 01:00:00+00:00,4688.74,4721.31,4685.23,4714.86,1
2026-05-07 02:00:00+00:00,4714.8,4718.87,4699.85,4707.44,1
2026-05-07 03:00:00+00:00,4707.34,4710.09,4698.89,4699.14,0
2026-05-07 04:00:00+00:00,4699.1,4700.97,4692.15,4696.61,0
2026-05-07 05:00:00+00:00,4696.5,4706.74,4694.76,4701.26,0
2026-05-07 06:00:00+00:00,4701.24,4750.67,4701.05,4739.29,2
2026-05-07 07:00:00+00:00,4739.33,4750.96,4731.63,4743.44,1
2026-05-07 08:00:00+00:00,4743.46,4753.67,4730.77,4731.12,1
2026-05-07 09:00:00+00:00,4731.13,4739.62,4721.88,4729.17,1
2026-05-07 10:00:00+00:00,4728.42,4740.09,4726.59,4735.97,1
2026-05-07 11:00:00+00:00,4736.59,4743.79,4727.3,4742.84,1
2026-05-07 12:00:00+00:00,4742.96,4752.79,4733.51,4750.34,1
2026-05-07 13:00:00+00:00,4750.42,4758.62,4731.45,4746.56,1
2026-05-07 14:00:00+00:00,4746.18,4763.57,4741.23,4762.86,1
2026-05-07 15:00:00+00:00,4762.8,4764.86,4726.59,4729.48,2
2026-05-07 16:00:00+00:00,4729.6,4729.94,4704.32,4715.15,1
2026-05-07 17:00:00+00:00,4715.38,4719.61,4688.0,4711.56,1
2026-05-07 18:00:00+00:00,4711.55,4716.37,4695.45,4709.48,1
2026-05-07 19:00:00+00:00,4709.84,4713.2,4697.84,4703.24,1
2026-05-07 20:00:00+00:00,4703.48,4719.34,4685.08,4685.96,1
2026-05-07 22:00:00+00:00,4691.06,4698.85,4681.52,4686.12,1
2026-05-07 23:00:00+00:00,4686.15,4705.83,4684.73,4704.44,1
2026-05-08 00:00:00+00:00,4705.04,4709.74,4693.59,4701.59,1
2026-05-08 01:00:00+00:00,4701.56,4725.61,4700.48,4722.86,1
2026-05-08 02:00:00+00:00,4722.95,4733.04,4707.31,4713.61,1
2026-05-08 03:00:00+00:00,4713.6,4731.29,4710.73,4720.4,1
2026-05-08 04:00:00+00:00,4719.94,4723.51,4709.06,4711.2,1
2026-05-08 05:00:00+00:00,4711.23,4731.62,4709.93,4727.68,1
2026-05-08 06:00:00+00:00,4727.71,4734.63,4712.9,4725.79,1
2026-05-08 07:00:00+00:00,4725.63,4726.29,4697.35,4708.16,1
2026-05-08 08:00:00+00:00,4708.14,4723.61,4706.6,4715.78,1
2026-05-08 09:00:00+00:00,4715.98,4723.04,4707.42,4711.84,1
2026-05-08 10:00:00+00:00,4711.81,4727.89,4711.16,4719.77,1
2026-05-08 11:00:00+00:00,4720.06,4727.54,4713.9,4717.92,1
2026-05-08 12:00:00+00:00,4718.27,4732.18,4701.96,4724.45,1
2026-05-08 13:00:00+00:00,4724.12,4748.59,4716.55,4748.54,1
2026-05-08 14:00:00+00:00,4748.52,4749.96,4713.47,4716.09,1
2026-05-08 15:00:00+00:00,4716.02,4721.06,4702.08,4707.18,1
2026-05-08 16:00:00+00:00,4707.28,4720.44,4705.5,4712.42,0
2026-05-08 17:00:00+00:00,4712.46,4722.92,4712.18,4720.7,0
2026-05-08 18:00:00+00:00,4720.84,4728.97,4720.03,4721.91,0
2026-05-08 19:00:00+00:00,4721.9,4726.87,4721.2,4724.08,0
2026-05-08 20:00:00+00:00,4724.19,4724.39,4712.97,4715.37,0
2026-05-10 22:00:00+00:00,4700.38,4701.36,4678.74,4692.11,1
2026-05-10 23:00:00+00:00,4691.91,4698.85,4689.01,4691.83,0
2026-05-11 00:00:00+00:00,4691.82,4693.62,4669.83,4683.85,1
2026-05-11 01:00:00+00:00,4683.61,4706.02,4675.13,4685.8,1
2026-05-11 02:00:00+00:00,4685.84,4700.29,4676.59,4681.92,1
2026-05-11 03:00:00+00:00,4681.73,4690.53,4675.02,4678.94,0
2026-05-11 04:00:00+00:00,4679.56,4680.03,4668.45,4672.2,0
2026-05-11 05:00:00+00:00,4672.12,4680.95,4648.09,4652.35,1
2026-05-11 06:00:00+00:00,4652.38,4680.58,4649.37,4678.42,1
2026-05-11 07:00:00+00:00,4678.52,4680.42,4664.58,4667.85,1
2026-05-11 08:00:00+00:00,4667.88,4679.01,4664.33,4667.52,1
2026-05-11 09:00:00+00:00,4667.55,4670.13,4650.63,4657.07,1
2026-05-11 10:00:00+00:00,4656.94,4667.79,4656.53,4664.09,0
2026-05-11 11:00:00+00:00,4664.2,4677.47,4664.2,4674.49,0
2026-05-11 12:00:00+00:00,4674.9,4701.23,4667.56,4700.04,1
2026-05-11 13:00:00+00:00,4700.14,4748.68,4698.98,4736.67,2
2026-05-11 14:00:00+00:00,4736.51,4738.75,4715.2,4725.79,1
2026-05-11 15:00:00+00:00,4725.69,4738.53,4722.85,4732.22,1
2026-05-11 16:00:00+00:00,4732.39,4733.6,4708.09,4716.66,1
2026-05-11 17:00:00+00:00,4716.61,4724.77,4715.95,4723.88,0
2026-05-11 18:00:00+00:00,4724.2,4729.6,4721.21,4724.93,0
2026-05-11 19:00:00+00:00,4725.02,4736.44,4722.66,4733.66,0
2026-05-11 20:00:00+00:00,4734.3,4738.63,4730.08,4735.79,0
2026-05-11 22:00:00+00:00,4740.01,4755.1,4737.66,4750.88,1
2026-05-11 23:00:00+00:00,4751.49,4769.67,4746.12,4767.46,1
2026-05-12 00:00:00+00:00,4767.34,4773.84,4748.75,4749.25,1
2026-05-12 01:00:00+00:00,4749.24,4755.92,4720.24,4727.15,1
2026-05-12 02:00:00+00:00,4727.12,4734.03,4722.47,4730.34,0
2026-05-12 03:00:00+00:00,4730.28,4733.44,4718.04,4720.32,0
2026-05-12 04:00:00+00:00,4720.34,4730.56,4711.46,4714.34,0
2026-05-12 05:00:00+00:00,4714.3,4722.12,4708.9,4714.57,0
2026-05-12 06:00:00+00:00,4714.59,4714.59,4694.51,4697.13,1
2026-05-12 07:00:00+00:00,4697.01,4703.94,4687.38,4700.11,0
2026-05-12 08:00:00+00:00,4700.07,4707.09,4697.31,4703.68,0
2026-05-12 09:00:00+00:00,4703.63,4705.18,4694.17,4699.46,0
2026-05-12 10:00:00+00:00,4699.43,4708.6,4685.24,4694.4,1
2026-05-12 11:00:00+00:00,4694.62,4709.27,4687.13,4706.64,1
2026-05-12 12:00:00+00:00,4706.66,4711.84,4689.57,4705.7,1
2026-05-12 13:00:00+00:00,4705.67,4709.19,4677.05,4679.62,1
2026-05-12 14:00:00+00:00,4679.63,4695.06,4669.68,4673.07,1
2026-05-12 15:00:00+00:00,4673.26,4676.32,4638.42,4666.04,1
2026-05-12 16:00:00+00:00,4666.06,4675.15,4664.1,4671.31,0
2026-05-12 17:00:00+00:00,4671.34,4682.49,4671.28,4678.81,0
2026-05-12 18:00:00+00:00,4678.32,4698.3,4676.27,4696.27,1
2026-05-12 19:00:00+00:00,4696.42,4715.83,4696.38,4715.81,1
2026-05-12 20:00:00+00:00,4715.42,4719.57,4712.36,4715.3,0
2026-05-12 22:00:00+00:00,4715.62,4722.48,4709.5,4717.22,0
2026-05-12 23:00:00+00:00,4717.19,4724.06,4715.56,4717.02,0
2026-05-13 00:00:00+00:00,4717.11,4726.94,4714.34,4714.66,0
2026-05-13 01:00:00+00:00,4715.02,4717.9,4700.93,4702.72,1
2026-05-13 02:00:00+00:00,4702.36,4707.62,4687.66,4692.14,1
2026-05-13 03:00:00+00:00,4692.09,4706.15,4689.0,4696.15,1
2026-05-13 04:00:00+00:00,4696.18,4703.58,4695.46,4699.68,0
2026-05-13 05:00:00+00:00,4699.61,4707.55,4693.4,4704.02,0
2026-05-13 06:00:00+00:00,4704.06,4715.37,4699.28,4701.78,0
2026-05-13 07:00:00+00:00,4702.06,4708.92,4696.71,4703.08,0
2026-05-13 08:00:00+00:00,4703.1,4704.24,4694.44,4700.77,0
2026-05-13 09:00:00+00:00,4700.82,4701.93,4685.94,4700.83,0
2026-05-13 10:00:00+00:00,4700.89,4710.75,4693.88,4694.19,0
2026-05-13 11:00:00+00:00,4694.4,4705.49,4691.62,4697.51,0
2026-05-13 12:00:00+00:00,4697.28,4701.69,4675.88,4683.84,1
2026-05-13 13:00:00+00:00,4683.56,4694.79,4669.67,4679.32,1
2026-05-13 14:00:00+00:00,4679.38,4691.07,4672.98,4679.81,1
2026-05-13 15:00:00+00:00,4679.96,4699.9,4679.0,4695.73,1
2026-05-13 16:00:00+00:00,4695.82,4709.94,4695.19,4695.91,0
2026-05-13 17:00:00+00:00,4695.95,4701.37,4684.78,4685.77,0
2026-05-13 18:00:00+00:00,4685.69,4694.11,4677.76,4684.88,0
2026-05-13 19:00:00+00:00,4685.0,4690.57,4683.57,4688.21,0
2026-05-13 20:00:00+00:00,4688.35,4692.45,4685.16,4689.54,0
2026-05-13 22:00:00+00:00,4693.18,4701.01,4689.28,4700.04,0
2026-05-13 23:00:00+00:00,4699.88,4702.34,4693.33,4696.69,0
2026-05-14 00:00:00+00:00,4696.67,4707.08,4689.65,4705.11,1
2026-05-14 01:00:00+00:00,4705.05,4707.4,4683.59,4688.72,1
2026-05-14 02:00:00+00:00,4688.79,4700.31,4680.28,4685.9,1
2026-05-14 03:00:00+00:00,4685.99,4693.0,4673.58,4675.19,1
2026-05-14 04:00:00+00:00,4675.09,4712.55,4668.37,4702.92,2
2026-05-14 05:00:00+00:00,4703.0,4703.9,4689.36,4690.12,1
2026-05-14 06:00:00+00:00,4689.34,4702.56,4686.41,4700.77,1
2026-05-14 07:00:00+00:00,4699.95,4719.19,4691.15,4693.47,1
2026-05-14 08:00:00+00:00,4693.42,4706.83,4692.38,4693.55,0
2026-05-14 09:00:00+00:00,4693.62,4703.18,4688.25,4699.7,0
2026-05-14 10:00:00+00:00,4699.72,4705.44,4691.35,4697.0,0
2026-05-14 11:00:00+00:00,4696.77,4705.22,4689.6,4694.65,0
2026-05-14 12:00:00+00:00,4694.81,4710.42,4692.57,4705.09,1
2026-05-14 13:00:00+00:00,4705.1,4708.18,4666.82,4679.8,2
2026-05-14 14:00:00+00:00,4679.69,4701.13,4677.65,4679.94,1
2026-05-14 15:00:00+00:00,4679.62,4689.44,4676.81,4686.1,0
2026-05-14 16:00:00+00:00,4685.9,4686.96,4670.59,4678.77,0
2026-05-14 17:00:00+00:00,4678.95,4683.08,4676.43,4678.42,0
2026-05-14 18:00:00+00:00,4678.47,4678.73,4666.75,4671.72,0
2026-05-14 19:00:00+00:00,4671.76,4671.92,4653.38,4654.53,1
2026-05-14 20:00:00+00:00,4654.54,4656.89,4644.14,4650.56,1
2026-05-14 22:00:00+00:00,4649.05,4665.58,4646.42,4662.62,1
2026-05-14 23:00:00+00:00,4662.68,4665.57,4647.11,4652.2,1
2026-05-15 00:00:00+00:00,4652.21,4658.16,4613.79,4630.11,2
2026-05-15 01:00:00+00:00,4629.63,4631.35,4607.36,4614.12,1
2026-05-15 02:00:00+00:00,4614.29,4623.6,4609.33,4618.36,1
2026-05-15 03:00:00+00:00,4618.19,4622.36,4607.42,4615.48,1
2026-05-15 04:00:00+00:00,4615.46,4621.66,4604.31,4606.06,1
2026-05-15 05:00:00+00:00,4606.42,4606.66,4557.84,4558.81,2
2026-05-15 06:00:00+00:00,4558.93,4580.67,4556.2,4569.85,1
2026-05-15 07:00:00+00:00,4570.05,4588.88,4566.24,4570.85,1
2026-05-15 08:00:00+00:00,4571.06,4572.29,4550.06,4554.7,1
2026-05-15 09:00:00+00:00,4554.71,4564.01,4531.88,4545.83,1
2026-05-15 10:00:00+00:00,4545.92,4572.99,4544.25,4566.13,1
2026-05-15 11:00:00+00:00,4566.08,4570.23,4549.9,4552.15,1
2026-05-15 12:00:00+00:00,4552.11,4559.02,4543.69,4546.08,1
2026-05-15 13:00:00+00:00,4546.94,4557.87,4511.49,4533.98,2
2026-05-15 14:00:00+00:00,4533.52,4566.74,4525.56,4562.97,2
2026-05-15 15:00:00+00:00,4563.0,4563.89,4533.83,4539.99,1
2026-05-15 16:00:00+00:00,4540.2,4548.15,4529.5,4544.27,1
2026-05-15 17:00:00+00:00,4544.22,4564.53,4543.34,4559.59,1
2026-05-15 18:00:00+00:00,4559.73,4563.24,4552.62,4559.44,0
2026-05-15 19:00:00+00:00,4559.45,4560.37,4545.24,4546.04,1
2026-05-15 20:00:00+00:00,4546.03,4546.61,4533.02,4539.9,1
2026-05-17 22:00:00+00:00,4531.55,4555.62,4527.55,4546.12,1
2026-05-17 23:00:00+00:00,4546.24,4548.23,4532.13,4537.23,1
2026-05-18 00:00:00+00:00,4537.89,4542.83,4480.26,4516.12,2
2026-05-18 01:00:00+00:00,4514.69,4535.61,4489.16,4525.41,2
2026-05-18 02:00:00+00:00,4525.34,4542.82,4521.81,4533.86,1
2026-05-18 03:00:00+00:00,4533.8,4548.44,4525.39,4541.52,1
2026-05-18 04:00:00+00:00,4541.43,4550.08,4530.04,4540.79,1
2026-05-18 05:00:00+00:00,4540.91,4552.29,4530.29,4531.14,1
2026-05-18 06:00:00+00:00,4530.7,4548.13,4529.8,4547.1,1
2026-05-18 07:00:00+00:00,4547.09,4560.18,4538.33,4546.48,1
2026-05-18 08:00:00+00:00,4546.46,4557.23,4542.61,4550.2,0
2026-05-18 09:00:00+00:00,4550.23,4552.28,4540.09,4542.96,0
2026-05-18 10:00:00+00:00,4542.95,4548.01,4532.07,4540.44,0
2026-05-18 11:00:00+00:00,4540.79,4566.92,4529.96,4550.79,1
2026-05-18 12:00:00+00:00,4551.04,4575.07,4545.33,4571.52,1
2026-05-18 13:00:00+00:00,4572.35,4584.41,4561.94,4575.97,1
2026-05-18 14:00:00+00:00,4575.96,4575.96,4537.94,4546.56,2
2026-05-18 15:00:00+00:00,4546.54,4548.23,4532.01,4543.75,1
2026-05-18 16:00:00+00:00,4543.92,4554.46,4534.15,4550.28,1
2026-05-18 17:00:00+00:00,4550.31,4558.53,4545.66,4547.05,1
2026-05-18 18:00:00+00:00,4547.04,4547.99,4534.21,4536.01,1
2026-05-18 19:00:00+00:00,4536.03,4565.27,4535.42,4558.42,1
2026-05-18 20:00:00+00:00,4558.48,4566.72,4557.77,4566.27,1
2026-05-18 22:00:00+00:00,4569.11,4578.63,4554.64,4573.25,1
2026-05-18 23:00:00+00:00,4573.23,4588.99,4573.23,4582.13,1
2026-05-19 00:00:00+00:00,4582.15,4589.65,4561.6,4563.46,1
2026-05-19 01:00:00+00:00,4563.05,4572.49,4554.48,4564.14,1
2026-05-19 02:00:00+00:00,4563.66,4563.68,4546.11,4547.23,1
2026-05-19 03:00:00+00:00,4547.21,4555.1,4544.22,4545.49,0
2026-05-19 04:00:00+00:00,4545.51,4545.95,4538.33,4542.59,0
2026-05-19 05:00:00+00:00,4542.95,4546.79,4531.36,4540.85,0
2026-05-19 06:00:00+00:00,4541.16,4553.97,4533.74,4548.02,1
2026-05-19 07:00:00+00:00,4547.51,4559.43,4541.61,4557.29,1
2026-05-19 08:00:00+00:00,4557.62,4559.38,4536.35,4542.98,1
2026-05-19 09:00:00+00:00,4542.87,4546.95,4536.33,4542.0,0
2026-05-19 10:00:00+00:00,4541.32,4545.04,4525.55,4545.04,1
2026-05-19 11:00:00+00:00,4545.05,4548.05,4530.08,4531.04,1
2026-05-19 12:00:00+00:00,4531.02,4547.21,4527.71,4537.5,1
2026-05-19 13:00:00+00:00,4537.42,4537.69,4464.79,4503.43,2
2026-05-19 14:00:00+00:00,4503.01,4514.0,4484.68,4494.09,1
2026-05-19 15:00:00+00:00,4494.23,4509.32,4489.95,4508.27,1
2026-05-19 16:00:00+00:00,4508.89,4512.5,4496.29,4507.69,0
2026-05-19 17:00:00+00:00,4507.54,4511.24,4499.29,4500.81,0
2026-05-19 18:00:00+00:00,4501.26,4503.84,4490.46,4493.78,0
2026-05-19 19:00:00+00:00,4493.42,4497.63,4481.29,4483.43,0
2026-05-19 20:00:00+00:00,4483.67,4488.34,4481.02,4482.16,0
2026-05-19 22:00:00+00:00,4482.21,4486.33,4477.46,4484.34,0
2026-05-19 23:00:00+00:00,4483.99,4496.19,4480.02,4489.62,1
2026-05-20 00:00:00+00:00,4489.66,4509.11,4479.77,4501.0,1
2026-05-20 01:00:00+00:00,4500.94,4505.58,4456.5,4481.21,2
2026-05-20 02:00:00+00:00,4482.49,4487.23,4458.5,4465.31,1
2026-05-20 03:00:00+00:00,4465.27,4467.16,4453.75,4463.75,0
2026-05-20 04:00:00+00:00,4463.43,4470.9,4456.49,4462.41,0
2026-05-20 05:00:00+00:00,4462.22,4479.29,4462.02,4472.84,0
2026-05-20 06:00:00+00:00,4472.56,4478.64,4461.82,4474.61,0
2026-05-20 07:00:00+00:00,4474.35,4485.98,4472.13,4478.61,0
2026-05-20 08:00:00+00:00,4478.27,4489.94,4476.83,4484.34,0
2026-05-20 09:00:00+00:00,4483.81,4491.17,4472.93,4485.27,0
2026-05-20 10:00:00+00:00,4485.08,4497.11,4484.98,4494.66,0
2026-05-20 11:00:00+00:00,4494.63,4501.3,4491.06,4499.26,0
2026-05-20 12:00:00+00:00,4498.79,4505.49,4492.97,4496.46,0
2026-05-20 13:00:00+00:00,4496.45,4506.3,4482.1,4483.13,1
