side,signal_ts,entry_time,entry_price,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win,struct_trend,struct_last_kind,struct_last_swing_price,struct_dist_pts,struct_leg_pts,struct_prior_leg_pts,struct_pullback_pct,struct_leg_age_15m,struct_hh,struct_hl,struct_lh,struct_ll,struct_aligned,with_trend,counter_trend,range_regime
1,2026-02-25 09:15:00+00:00,2026-02-25 09:16:00+00:00,5183.0,5181.26,5188.219999999999,1.7399999999997817,5.219999999999345,120,2026-02-25 11:16:00+00:00,5181.26,5186.92,0,2026-02-25 09:21:00+00:00,5188.219999999999,target_hit,5.219999999999345,True,1.0,1.0,5211.55,-28.660000000000764,28.660000000000764,55.47999999999956,0.5165825522711065,13.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2026-02-25 10:00:00+00:00,2026-02-25 10:01:00+00:00,5194.57,5188.86,5211.7,5.710000000000036,17.13000000000011,120,2026-02-25 12:01:00+00:00,5188.86,5193.68,0,2026-02-25 10:04:00+00:00,5188.86,stop_loss,-5.710000000000036,False,1.0,1.0,5211.55,-17.170000000000982,17.170000000000982,55.47999999999956,0.3094808940158817,16.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-02-25 10:15:00+00:00,2026-02-25 10:16:00+00:00,5183.0,5190.13,5161.61,7.130000000000109,21.390000000000327,120,2026-02-25 12:16:00+00:00,5186.16,5190.13,0,2026-02-25 11:15:00+00:00,5161.61,target_hit,21.390000000000327,True,1.0,1.0,5211.55,-28.42999999999938,28.42999999999938,55.47999999999956,0.5124369142033094,17.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2026-02-25 11:45:00+00:00,2026-02-25 11:46:00+00:00,5174.44,5168.08,5193.519999999999,6.359999999999673,19.079999999999018,120,2026-02-25 16:00:00+00:00,5168.08,5173.14,5,2026-02-25 14:35:00+00:00,5168.08,stop_loss,-6.359999999999673,False,1.0,-1.0,5155.02,19.26000000000022,19.26000000000022,93.48999999999978,0.20601133811103073,1.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2026-02-25 14:45:00+00:00,2026-02-25 14:46:00+00:00,5177.68,5174.52,5187.16,3.1599999999998545,9.479999999999563,120,2026-02-25 16:46:00+00:00,5174.52,5182.17,0,2026-02-25 14:52:00+00:00,5187.16,target_hit,9.479999999999563,True,0.0,-1.0,5157.96,19.589999999999236,19.589999999999236,37.25999999999931,0.525764895330102,0.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2026-02-25 15:00:00+00:00,2026-02-25 15:01:00+00:00,5191.46,5178.12,5231.4800000000005,13.340000000000146,40.02000000000044,120,2026-02-25 17:01:00+00:00,5178.12,5182.06,0,2026-02-25 15:27:00+00:00,5178.12,stop_loss,-13.340000000000146,False,0.0,-1.0,5157.96,32.74000000000069,32.74000000000069,37.25999999999931,0.8786902844874208,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2026-02-25 15:30:00+00:00,2026-02-25 15:31:00+00:00,5177.76,5192.0,5135.040000000001,14.239999999999782,42.719999999999345,120,2026-02-25 17:31:00+00:00,5186.14,5192.0,0,2026-02-25 15:41:00+00:00,5192.0,stop_loss,-14.239999999999782,False,0.0,-1.0,5157.96,19.73999999999978,19.73999999999978,37.25999999999931,0.5297906602254469,3.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2026-02-25 15:45:00+00:00,2026-02-25 15:46:00+00:00,5187.6,5173.86,5228.820000000002,13.740000000000691,41.220000000002074,120,2026-02-25 18:45:00+00:00,5173.86,5180.27,2,2026-02-25 18:45:00+00:00,5200.68,timeout,13.079999999999927,True,0.0,-1.0,5157.96,29.1850000000004,29.1850000000004,37.25999999999931,0.7832796564680875,4.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2026-02-25 19:00:00+00:00,2026-02-25 19:01:00+00:00,5202.79,5198.34,5216.139999999999,4.449999999999818,13.349999999999454,120,2026-02-25 21:01:00+00:00,5198.34,5207.31,0,2026-02-25 19:05:00+00:00,5198.34,stop_loss,-4.449999999999818,False,1.0,1.0,5218.42,-15.80999999999949,15.80999999999949,34.31999999999971,0.46066433566432474,7.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2026-02-25 19:30:00+00:00,2026-02-25 19:31:00+00:00,5204.2,5194.69,5232.7300000000005,9.510000000000218,28.530000000000655,120,2026-02-25 22:00:00+00:00,5194.69,5204.66,1,2026-02-25 20:15:00+00:00,5194.69,stop_loss,-9.510000000000218,False,1.0,1.0,5218.42,-14.864999999999782,14.864999999999782,34.31999999999971,0.43312937062936796,9.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-02-25 20:30:00+00:00,2026-02-25 20:31:00+00:00,5185.25,5197.98,5147.060000000001,12.729999999999563,38.18999999999869,120,2026-02-25 22:45:00+00:00,5191.08,5197.98,1,2026-02-25 20:58:00+00:00,5147.060000000001,target_hit,38.18999999999869,True,1.0,1.0,5218.42,-32.850000000000364,32.850000000000364,34.31999999999971,0.9571678321678508,13.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2026-02-26 08:30:00+00:00,2026-02-26 08:31:00+00:00,5179.02,5190.3,5145.180000000001,11.279999999999745,33.839999999999236,120,2026-02-26 10:45:00+00:00,5185.48,5190.3,1,2026-02-26 10:05:00+00:00,5190.3,stop_loss,-11.279999999999745,False,-1.0,1.0,5206.79,-27.210000000000036,27.210000000000036,75.21000000000004,0.3617869964100522,12.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-02-26 11:00:00+00:00,2026-02-26 11:01:00+00:00,5170.07,5174.7,5156.179999999999,4.630000000000109,13.890000000000327,120,2026-02-26 13:01:00+00:00,5170.24,5174.7,0,2026-02-26 11:02:00+00:00,5174.7,stop_loss,-4.630000000000109,False,-1.0,1.0,5206.79,-36.57999999999993,36.57999999999993,75.21000000000004,0.4863714931525051,22.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-02-26 12:00:00+00:00,2026-02-26 12:01:00+00:00,5165.36,5172.29,5144.569999999999,6.930000000000291,20.790000000000873,120,2026-02-26 14:15:00+00:00,5166.33,5172.29,1,2026-02-26 12:17:00+00:00,5172.29,stop_loss,-6.930000000000291,False,-1.0,1.0,5206.79,-41.0,41.0,75.21000000000004,0.5451402738997471,26.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-02-26 12:30:00+00:00,2026-02-26 12:31:00+00:00,5180.37,5166.97,5220.569999999999,13.399999999999636,40.19999999999891,120,2026-02-26 15:00:00+00:00,5166.97,5172.29,1,2026-02-26 13:30:00+00:00,5166.97,stop_loss,-13.399999999999636,False,0.0,-1.0,5157.37,22.359999999999673,22.359999999999673,63.57999999999993,0.35168291915696287,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2026-02-26 13:30:00+00:00,2026-02-26 13:31:00+00:00,5169.78,5175.44,5152.8,5.6599999999998545,16.979999999999563,120,2026-02-26 15:31:00+00:00,5171.5,5175.44,0,2026-02-26 13:38:00+00:00,5175.44,stop_loss,-5.6599999999998545,False,0.0,1.0,5188.44,-18.529999999999745,18.529999999999745,49.42000000000007,0.37494941319303354,3.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2026-02-26 13:45:00+00:00,2026-02-26 13:46:00+00:00,5166.25,5176.98,5134.060000000001,10.729999999999563,32.18999999999869,120,2026-02-26 17:15:00+00:00,5166.0,5176.98,5,2026-02-26 15:27:00+00:00,5134.060000000001,target_hit,32.18999999999869,True,0.0,1.0,5188.44,-21.74499999999989,21.74499999999989,49.42000000000007,0.44000404694455403,4.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2026-02-26 15:30:00+00:00,2026-02-26 15:31:00+00:00,5144.42,5164.31,5084.749999999999,19.890000000000327,59.67000000000098,120,2026-02-26 17:31:00+00:00,5157.64,5164.31,0,2026-02-26 15:37:00+00:00,5164.31,stop_loss,-19.890000000000327,False,-1.0,-1.0,5128.58,16.31999999999971,16.31999999999971,31.06999999999971,0.5252655294496255,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-02-26 15:45:00+00:00,2026-02-26 15:46:00+00:00,5179.81,5152.04,5263.120000000002,27.770000000000437,83.31000000000131,120,2026-02-26 22:45:00+00:00,5152.04,5162.71,8,2026-02-26 23:01:00+00:00,5178.86,timeout,-0.9500000000007276,False,-1.0,-1.0,5128.58,50.88999999999942,50.88999999999942,31.06999999999971,1.6379143868683583,1.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
1,2026-02-27 08:15:00+00:00,2026-02-27 08:16:00+00:00,5179.23,5176.15,5188.469999999999,3.0799999999999272,9.239999999999782,120,2026-02-27 10:16:00+00:00,5176.15,5181.17,0,2026-02-27 08:23:00+00:00,5176.15,stop_loss,-3.0799999999999272,False,0.0,1.0,5201.8,-22.975000000000364,22.975000000000364,59.85999999999967,0.3838122285332524,45.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-02-27 08:30:00+00:00,2026-02-27 08:31:00+00:00,5179.01,5175.46,5189.660000000001,3.550000000000182,10.650000000000546,120,2026-02-27 10:31:00+00:00,5175.46,5179.98,0,2026-02-27 09:11:00+00:00,5175.46,stop_loss,-3.550000000000182,False,0.0,1.0,5201.8,-23.664999999999964,23.664999999999964,59.85999999999967,0.3953391246241245,46.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-02-27 10:15:00+00:00,2026-02-27 10:16:00+00:00,5175.25,5170.72,5188.839999999999,4.529999999999745,13.589999999999236,120,2026-02-27 12:16:00+00:00,5170.72,5175.29,0,2026-02-27 10:35:00+00:00,5170.72,stop_loss,-4.529999999999745,False,0.0,1.0,5201.8,-27.0600000000004,27.0600000000004,59.85999999999967,0.4520547945205571,53.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-02-27 13:15:00+00:00,2026-02-27 13:16:00+00:00,5219.92,5186.65,5319.730000000001,33.27000000000044,99.81000000000131,120,2026-02-27 22:30:00+00:00,5186.65,5191.97,12,2026-03-01 23:04:00+00:00,5319.730000000001,target_hit,99.81000000000131,True,1.0,-1.0,5168.56,50.86499999999887,50.86499999999887,73.22000000000025,0.6946872439224078,10.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2026-03-02 08:00:00+00:00,2026-03-02 08:01:00+00:00,5410.54,5405.08,5426.92,5.460000000000036,16.38000000000011,120,2026-03-02 10:01:00+00:00,5405.08,5410.45,0,2026-03-02 08:02:00+00:00,5405.08,stop_loss,-5.460000000000036,False,1.0,1.0,5420.08,-10.0,10.0,93.56999999999971,0.10687186063909405,2.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-03-02 08:15:00+00:00,2026-03-02 08:16:00+00:00,5405.18,5410.57,5389.010000000002,5.389999999999418,16.169999999998254,120,2026-03-02 10:16:00+00:00,5405.31,5410.57,0,2026-03-02 08:28:00+00:00,5410.57,stop_loss,-5.389999999999418,False,1.0,1.0,5420.08,-14.38000000000011,14.38000000000011,93.56999999999971,0.15368173559901843,3.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2026-03-02 08:45:00+00:00,2026-03-02 08:46:00+00:00,5405.05,5417.75,5366.950000000001,12.699999999999818,38.099999999999454,120,2026-03-02 16:00:00+00:00,5409.84,5417.75,9,2026-03-02 14:10:00+00:00,5366.950000000001,target_hit,38.099999999999454,True,1.0,1.0,5420.08,-14.299999999999272,14.299999999999272,93.56999999999971,0.15282676071389673,5.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2026-03-02 14:15:00+00:00,2026-03-02 14:16:00+00:00,5375.01,5396.11,5311.710000000002,21.099999999999454,63.29999999999836,120,2026-03-02 16:16:00+00:00,5388.18,5396.11,0,2026-03-02 14:26:00+00:00,5311.710000000002,target_hit,63.29999999999836,True,1.0,1.0,5420.08,-44.57500000000073,44.57500000000073,93.56999999999971,0.47638131879876955,27.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2026-03-02 14:30:00+00:00,2026-03-02 14:31:00+00:00,5332.22,5376.39,5199.71,44.17000000000007,132.51000000000022,120,2026-03-02 22:00:00+00:00,5367.0,5376.39,12,2026-03-02 23:01:00+00:00,5333.97,timeout,-1.75,False,1.0,1.0,5420.08,-87.26499999999942,87.26499999999942,93.56999999999971,0.9326172918670481,28.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2026-03-03 08:30:00+00:00,2026-03-03 08:31:00+00:00,5310.01,5322.6,5272.24,12.590000000000146,37.77000000000044,120,2026-03-03 11:00:00+00:00,5317.49,5322.6,1,2026-03-03 09:25:00+00:00,5272.24,target_hit,37.77000000000044,True,-1.0,1.0,5380.99,-70.59499999999935,70.59499999999935,160.21000000000004,0.44064040946257615,28.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-03-03 09:30:00+00:00,2026-03-03 09:31:00+00:00,5252.94,5299.61,5112.929999999999,46.67000000000007,140.01000000000022,120,2026-03-03 13:00:00+00:00,5292.5,5299.61,4,2026-03-03 11:29:00+00:00,5112.929999999999,target_hit,140.01000000000022,True,-1.0,1.0,5380.99,-127.26999999999953,127.26999999999953,160.21000000000004,0.7943948567505118,32.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-03-03 11:30:00+00:00,2026-03-03 11:31:00+00:00,5125.36,5204.01,4889.409999999998,78.65000000000055,235.95000000000164,120,2026-03-03 13:45:00+00:00,5185.5,5204.01,1,2026-03-03 12:26:00+00:00,5204.01,stop_loss,-78.65000000000055,False,-1.0,1.0,5380.99,-253.92000000000007,253.92000000000007,160.21000000000004,1.584919792771987,40.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-03-03 12:45:00+00:00,2026-03-03 12:46:00+00:00,5200.65,5209.8,5173.199999999998,9.150000000000546,27.450000000001637,120,2026-03-03 14:46:00+00:00,5187.51,5209.8,0,2026-03-03 12:51:00+00:00,5209.8,stop_loss,-9.150000000000546,False,-1.0,-1.0,5073.01,128.3099999999995,128.3099999999995,121.11999999999989,1.0593626155878435,4.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-03-03 13:15:00+00:00,2026-03-03 13:16:00+00:00,5165.96,5225.85,4986.289999999999,59.89000000000033,179.67000000000098,120,2026-03-03 22:45:00+00:00,5196.9,5225.85,14,2026-03-03 23:01:00+00:00,5094.43,timeout,71.52999999999975,True,-1.0,1.0,5227.46,-60.94499999999971,60.94499999999971,307.97999999999956,0.19788622637833558,1.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-03-04 08:15:00+00:00,2026-03-04 08:16:00+00:00,5156.74,5172.82,5108.5,16.079999999999927,48.23999999999978,120,2026-03-04 10:16:00+00:00,5166.63,5172.82,0,2026-03-04 08:42:00+00:00,5172.82,stop_loss,-16.079999999999927,False,1.0,-1.0,5118.62,38.24000000000069,38.24000000000069,112.85999999999967,0.33882686514266175,8.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2026-03-04 08:45:00+00:00,2026-03-04 08:46:00+00:00,5176.74,5161.17,5223.449999999999,15.569999999999709,46.70999999999913,120,2026-03-04 10:46:00+00:00,5161.17,5166.59,0,2026-03-04 09:00:00+00:00,5161.17,stop_loss,-15.569999999999709,False,1.0,-1.0,5118.62,57.720000000000255,57.720000000000255,112.85999999999967,0.5114300903774626,10.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-03-04 09:00:00+00:00,2026-03-04 09:01:00+00:00,5162.16,5181.7,5103.54,19.539999999999964,58.61999999999989,120,2026-03-04 11:15:00+00:00,5175.31,5181.7,1,2026-03-04 09:39:00+00:00,5181.7,stop_loss,-19.539999999999964,False,1.0,-1.0,5118.62,44.60999999999967,44.60999999999967,112.85999999999967,0.3952684742158409,11.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2026-03-04 09:45:00+00:00,2026-03-04 09:46:00+00:00,5183.18,5173.36,5212.640000000002,9.820000000000618,29.460000000001855,120,2026-03-04 14:15:00+00:00,5173.36,5177.79,5,2026-03-04 12:30:00+00:00,5173.36,stop_loss,-9.820000000000618,False,1.0,-1.0,5118.62,64.00500000000011,64.00500000000011,112.85999999999967,0.5671185539606618,14.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-03-04 12:30:00+00:00,2026-03-04 12:31:00+00:00,5173.14,5198.11,5098.230000000002,24.969999999999345,74.90999999999804,120,2026-03-04 15:45:00+00:00,5192.47,5198.11,2,2026-03-04 15:45:00+00:00,5142.39,timeout,30.75,True,1.0,1.0,5207.13,-33.470000000000255,33.470000000000255,73.21000000000004,0.4571779811501194,1.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2026-03-04 16:00:00+00:00,2026-03-04 16:01:00+00:00,5157.19,5138.27,5213.949999999997,18.919999999999163,56.75999999999749,120,2026-03-04 18:45:00+00:00,5138.27,5146.19,2,2026-03-04 17:22:00+00:00,5138.27,stop_loss,-18.919999999999163,False,1.0,1.0,5207.13,-50.35500000000047,50.35500000000047,73.21000000000004,0.6878158721486197,15.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-03-04 17:30:00+00:00,2026-03-04 17:31:00+00:00,5128.67,5144.01,5082.65,15.340000000000146,46.02000000000044,120,2026-03-04 19:45:00+00:00,5137.8,5144.01,1,2026-03-04 17:52:00+00:00,5144.01,stop_loss,-15.340000000000146,False,1.0,1.0,5207.13,-77.73000000000047,77.73000000000047,73.21000000000004,1.0617401994263138,21.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2026-03-04 18:00:00+00:00,2026-03-04 18:01:00+00:00,5142.43,5135.72,5162.56,6.710000000000036,20.13000000000011,120,2026-03-04 20:01:00+00:00,5135.72,5140.26,0,2026-03-04 18:04:00+00:00,5135.72,stop_loss,-6.710000000000036,False,1.0,1.0,5207.13,-65.69500000000062,65.69500000000062,73.21000000000004,0.897350088785693,23.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-03-04 18:15:00+00:00,2026-03-04 18:16:00+00:00,5122.33,5138.83,5072.83,16.5,49.5,120,2026-03-04 21:30:00+00:00,5131.72,5138.83,3,2026-03-04 19:55:00+00:00,5138.83,stop_loss,-16.5,False,1.0,1.0,5207.13,-84.44999999999982,84.44999999999982,73.21000000000004,1.153530938396391,24.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2026-03-04 20:00:00+00:00,2026-03-04 20:01:00+00:00,5136.46,5135.07,5140.630000000001,1.3900000000003274,4.170000000000982,120,2026-03-04 22:01:00+00:00,5135.07,5139.74,0,2026-03-04 20:02:00+00:00,5135.07,stop_loss,-1.3900000000003274,False,0.0,-1.0,5108.19,27.789999999999964,27.789999999999964,88.51000000000022,0.3139758219410224,5.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-03-04 20:45:00+00:00,2026-03-04 20:46:00+00:00,5142.16,5137.24,5156.92,4.920000000000073,14.760000000000218,120,2026-03-04 22:46:00+00:00,5137.24,5142.89,0,2026-03-04 20:48:00+00:00,5137.24,stop_loss,-4.920000000000073,False,0.0,-1.0,5108.19,33.77000000000044,33.77000000000044,88.51000000000022,0.3815388091741086,8.0,1.0,0.0,0.0,1.0,0.0,False,False,True
