entry_time,exit_time,entry_price,exit_price,pnl,side,pattern,exit_reason,matched_pattern
2025-10-17 19:20:00+00:00,2025-10-17 20:46:00+00:00,4214.25,4248.957064905028,34.707064905028346,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-20 00:00:00+00:00,2025-10-20 00:12:00+00:00,4238.02,4228.263258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-20 01:23:00+00:00,2025-10-20 05:59:00+00:00,4249.56,4239.803258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-20 07:31:00+00:00,2025-10-20 11:57:00+00:00,4253.11,4270.897064905028,17.787064905028274,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-20 14:00:00+00:00,2025-10-20 14:20:00+00:00,4301.03,4331.257064905028,30.227064905027873,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-20 14:28:00+00:00,2025-10-20 15:03:00+00:00,4325.43,4339.057064905028,13.62706490502751,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-20 16:29:00+00:00,2025-10-20 18:30:00+00:00,4346.29,4360.3370649050285,14.047064905028492,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-21 14:47:00+00:00,2025-10-21 14:57:00+00:00,4109.79,4126.387064905028,16.597064905027764,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-21 22:20:00+00:00,2025-10-21 23:18:00+00:00,4123.81,4114.053258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-22 00:15:00+00:00,2025-10-22 00:34:00+00:00,4038.21,4068.007064905028,29.797064905028037,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-22 00:35:00+00:00,2025-10-22 01:04:00+00:00,4071.09,4098.397064905028,27.3070649050278,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-22 01:40:00+00:00,2025-10-22 01:40:00+00:00,4093.16,4083.4032582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-22 01:41:00+00:00,2025-10-22 03:34:00+00:00,4091.84,4128.617064905028,36.777064905028055,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-22 03:58:00+00:00,2025-10-22 04:05:00+00:00,4132.62,4122.8632582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-22 04:06:00+00:00,2025-10-22 04:11:00+00:00,4124.56,4114.803258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-22 04:12:00+00:00,2025-10-22 05:20:00+00:00,4110.81,4145.877064905028,35.06706490502802,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-22 05:32:00+00:00,2025-10-22 06:36:00+00:00,4136.34,4149.887064905028,13.547064905027582,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-22 15:22:00+00:00,2025-10-22 15:24:00+00:00,4046.18,4036.4232582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-22 15:57:00+00:00,2025-10-22 15:59:00+00:00,4046.62,4036.8632582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-22 16:28:00+00:00,2025-10-22 16:32:00+00:00,4044.1,4059.397064905028,15.297064905028037,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-22 16:35:00+00:00,2025-10-22 16:51:00+00:00,4054.92,4045.1632582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-22 16:52:00+00:00,2025-10-22 18:35:00+00:00,4048.66,4080.227064905028,31.56706490502802,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-24 12:39:00+00:00,2025-10-24 13:06:00+00:00,4078.45,4096.857064905028,18.407064905028165,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-24 13:41:00+00:00,2025-10-24 13:42:00+00:00,4108.23,4098.473258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-24 13:43:00+00:00,2025-10-24 14:12:00+00:00,4101.54,4122.257064905028,20.717064905027655,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-24 14:48:00+00:00,2025-10-24 14:53:00+00:00,4124.55,4114.793258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-24 14:54:00+00:00,2025-10-24 16:28:00+00:00,4115.27,4138.147064905028,22.87706490502751,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-27 01:33:00+00:00,2025-10-27 02:00:00+00:00,4089.43,4079.6732582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-27 17:32:00+00:00,2025-10-27 19:29:00+00:00,4002.9,3993.1432582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-28 02:06:00+00:00,2025-10-28 02:22:00+00:00,4007.3,3997.543258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-28 23:12:00+00:00,2025-10-28 23:57:00+00:00,3948.45,3965.817064905028,17.3670649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-30 01:41:00+00:00,2025-10-30 02:04:00+00:00,3949.21,3939.4532582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-30 04:19:00+00:00,2025-10-30 04:34:00+00:00,3948.74,3969.357064905028,20.6170649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-30 05:05:00+00:00,2025-10-30 05:14:00+00:00,3972.14,3962.3832582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-30 05:18:00+00:00,2025-10-30 05:26:00+00:00,3959.91,3950.1532582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-30 05:27:00+00:00,2025-10-30 09:02:00+00:00,3953.68,3985.487064905028,31.807064905028255,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-30 14:34:00+00:00,2025-10-30 17:47:00+00:00,3992.67,4016.947064905028,24.277064905028055,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-03 01:41:00+00:00,2025-11-03 03:02:00+00:00,3993.72,4009.907064905028,16.187064905028365,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-03 04:20:00+00:00,2025-11-03 07:01:00+00:00,4005.82,4019.227064905028,13.40706490502771,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-04 15:34:00+00:00,2025-11-04 16:22:00+00:00,3957.05,3975.167064905028,18.117064905027746,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-05 06:00:00+00:00,2025-11-05 08:05:00+00:00,3965.3,3982.297064905028,16.997064905027855,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-10 02:07:00+00:00,2025-11-10 04:54:00+00:00,4042.12,4052.47,10.349999999999909,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-11-11 01:56:00+00:00,2025-11-11 03:16:00+00:00,4132.45,4145.517064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-12 09:28:00+00:00,2025-11-12 11:28:00+00:00,4125.43,4126.09,0.6599999999998545,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-11-12 15:26:00+00:00,2025-11-12 15:33:00+00:00,4163.53,4176.597064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-12 15:54:00+00:00,2025-11-12 16:07:00+00:00,4176.5,4189.567064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-12 17:19:00+00:00,2025-11-12 18:27:00+00:00,4194.27,4210.897064905028,16.62706490502751,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-13 06:03:00+00:00,2025-11-13 08:02:00+00:00,4209.89,4224.057064905028,14.167064905027473,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-13 21:08:00+00:00,2025-11-14 01:31:00+00:00,4170.86,4178.67,7.8100000000004,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-11-14 14:38:00+00:00,2025-11-14 16:38:00+00:00,4061.85,4104.5470649050285,42.69706490502858,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-14 18:04:00+00:00,2025-11-14 18:38:00+00:00,4087.08,4103.647064905028,16.56706490502802,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-17 07:20:00+00:00,2025-11-17 08:04:00+00:00,4076.43,4092.347064905028,15.917064905028383,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-17 17:21:00+00:00,2025-11-17 18:26:00+00:00,4078.87,4069.1132582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-17 20:47:00+00:00,2025-11-17 23:01:00+00:00,4032.63,4050.887064905028,18.257064905028074,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-18 00:56:00+00:00,2025-11-18 01:53:00+00:00,4034.6,4024.8432582042456,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-18 09:09:00+00:00,2025-11-18 09:56:00+00:00,4033.4,4047.347064905028,13.947064905028128,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-18 11:58:00+00:00,2025-11-18 12:57:00+00:00,4039.26,4029.503258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-18 15:49:00+00:00,2025-11-18 16:02:00+00:00,4057.85,4048.0932582042456,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-18 16:17:00+00:00,2025-11-18 19:58:00+00:00,4057.51,4082.057064905028,24.547064905027582,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-19 06:24:00+00:00,2025-11-19 08:11:00+00:00,4089.7,4079.9432582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-19 13:05:00+00:00,2025-11-19 13:15:00+00:00,4110.82,4101.063258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-20 02:51:00+00:00,2025-11-20 03:07:00+00:00,4067.56,4083.107064905028,15.547064905028037,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-20 03:42:00+00:00,2025-11-20 06:27:00+00:00,4069.52,4059.7632582042456,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-20 14:07:00+00:00,2025-11-20 14:46:00+00:00,4077.28,4091.857064905028,14.577064905027783,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-20 20:54:00+00:00,2025-11-20 23:08:00+00:00,4075.91,4077.89,1.9800000000000182,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-11-21 09:09:00+00:00,2025-11-21 10:13:00+00:00,4049.69,4039.9332582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-21 12:55:00+00:00,2025-11-21 13:45:00+00:00,4061.48,4075.247064905028,13.767064905027837,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-21 14:34:00+00:00,2025-11-21 16:50:00+00:00,4063.94,4088.197064905028,24.257064905028074,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-24 19:14:00+00:00,2025-11-24 20:33:00+00:00,4118.0,4131.067064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-24 23:12:00+00:00,2025-11-25 01:38:00+00:00,4131.28,4135.71,4.430000000000291,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-11-25 10:42:00+00:00,2025-11-25 12:44:00+00:00,4133.47,4123.713258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-25 14:07:00+00:00,2025-11-25 14:31:00+00:00,4140.99,4131.233258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-25 16:17:00+00:00,2025-11-25 17:33:00+00:00,4135.61,4154.467064905028,18.857064905027983,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-28 11:55:00+00:00,2025-11-28 14:11:00+00:00,4174.3,4190.197064905028,15.897064905027946,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-28 15:01:00+00:00,2025-11-28 15:11:00+00:00,4196.1,4186.343258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-11-28 15:27:00+00:00,2025-11-28 17:51:00+00:00,4194.1,4214.797064905028,20.69706490502722,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-11-30 23:22:00+00:00,2025-12-01 01:31:00+00:00,4220.91,4240.177064905028,19.267064905027837,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-01 06:46:00+00:00,2025-12-01 08:17:00+00:00,4236.77,4253.227064905028,16.457064905027437,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-01 08:43:00+00:00,2025-12-01 10:05:00+00:00,4242.79,4259.777064905028,16.98706490502809,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-01 10:34:00+00:00,2025-12-01 13:15:00+00:00,4253.42,4252.55,-0.8699999999998909,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-02 02:31:00+00:00,2025-12-02 06:26:00+00:00,4216.06,4206.303258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-02 11:54:00+00:00,2025-12-02 14:08:00+00:00,4202.88,4221.687064905028,18.8070649050278,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-02 14:42:00+00:00,2025-12-02 15:07:00+00:00,4218.65,4208.893258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-02 16:36:00+00:00,2025-12-02 20:38:00+00:00,4185.05,4211.187064905028,26.137064905027728,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-02 21:58:00+00:00,2025-12-03 01:05:00+00:00,4205.92,4216.84,10.920000000000073,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-03 14:50:00+00:00,2025-12-03 14:54:00+00:00,4218.86,4209.103258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-03 15:34:00+00:00,2025-12-03 15:59:00+00:00,4226.54,4216.783258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-04 14:54:00+00:00,2025-12-04 15:04:00+00:00,4205.45,4195.6932582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-04 15:33:00+00:00,2025-12-04 17:56:00+00:00,4206.53,4216.67,10.140000000000327,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-05 15:47:00+00:00,2025-12-05 15:52:00+00:00,4251.12,4241.3632582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-05 15:53:00+00:00,2025-12-05 16:09:00+00:00,4244.04,4234.283258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-05 17:31:00+00:00,2025-12-05 17:36:00+00:00,4218.56,4208.803258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-08 16:42:00+00:00,2025-12-08 18:56:00+00:00,4194.57,4184.813258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-09 08:13:00+00:00,2025-12-09 09:05:00+00:00,4188.04,4201.547064905028,13.507064905027619,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-10 21:08:00+00:00,2025-12-11 03:09:00+00:00,4226.04,4216.283258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-11 14:49:00+00:00,2025-12-11 15:41:00+00:00,4233.61,4251.117064905028,17.50706490502853,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-11 15:59:00+00:00,2025-12-11 16:47:00+00:00,4252.69,4268.647064905028,15.957064905028346,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-11 18:59:00+00:00,2025-12-11 21:15:00+00:00,4268.29,4273.03,4.739999999999782,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-12 09:33:00+00:00,2025-12-12 10:36:00+00:00,4309.68,4324.547064905028,14.867064905027291,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-12 12:48:00+00:00,2025-12-12 13:33:00+00:00,4328.27,4346.227064905028,17.957064905027437,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-12 16:48:00+00:00,2025-12-14 23:04:00+00:00,4277.88,4303.5,25.61999999999989,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-15 03:19:00+00:00,2025-12-15 05:23:00+00:00,4321.18,4328.53,7.349999999999454,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-15 07:48:00+00:00,2025-12-15 10:01:00+00:00,4341.37,4341.59,0.22000000000025466,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-15 17:40:00+00:00,2025-12-15 23:01:00+00:00,4303.52,4308.35,4.829999999999927,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-16 06:23:00+00:00,2025-12-16 07:27:00+00:00,4289.79,4280.033258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-16 13:36:00+00:00,2025-12-16 14:03:00+00:00,4305.54,4319.817064905028,14.277064905028055,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-17 14:14:00+00:00,2025-12-17 16:26:00+00:00,4331.98,4322.223258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-17 16:52:00+00:00,2025-12-17 19:00:00+00:00,4333.3,4333.43,0.13000000000010914,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-18 14:01:00+00:00,2025-12-18 14:41:00+00:00,4333.87,4324.1132582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-18 14:56:00+00:00,2025-12-18 16:02:00+00:00,4327.6,4342.797064905028,15.197064905027219,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-18 17:09:00+00:00,2025-12-18 17:09:00+00:00,4340.41,4330.6532582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-18 17:10:00+00:00,2025-12-18 20:47:00+00:00,4329.72,4334.65,4.9299999999993815,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-19 02:03:00+00:00,2025-12-19 02:37:00+00:00,4327.34,4317.583258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-19 15:27:00+00:00,2025-12-19 16:00:00+00:00,4338.64,4352.517064905028,13.87706490502751,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-19 16:12:00+00:00,2025-12-19 19:14:00+00:00,4345.62,4347.08,1.4600000000000364,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-22 00:10:00+00:00,2025-12-22 01:00:00+00:00,4357.89,4371.247064905028,13.357064905027983,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-22 01:17:00+00:00,2025-12-22 01:40:00+00:00,4364.64,4380.057064905028,15.417064905027473,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-22 05:42:00+00:00,2025-12-22 06:55:00+00:00,4401.38,4416.897064905028,15.517064905027837,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-22 16:02:00+00:00,2025-12-22 18:02:00+00:00,4429.63,4437.84,8.210000000000036,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-22 18:50:00+00:00,2025-12-22 21:14:00+00:00,4430.23,4442.84,12.610000000000582,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-23 01:21:00+00:00,2025-12-23 02:43:00+00:00,4476.04,4497.557064905028,21.517064905027837,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-23 15:36:00+00:00,2025-12-23 19:03:00+00:00,4449.35,4492.237064905028,42.88706490502773,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-23 19:20:00+00:00,2025-12-23 23:38:00+00:00,4490.11,4505.977064905028,15.8670649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-23 23:59:00+00:00,2025-12-24 00:42:00+00:00,4503.92,4516.987064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-24 01:03:00+00:00,2025-12-24 02:55:00+00:00,4509.4,4499.643258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-24 03:17:00+00:00,2025-12-24 05:30:00+00:00,4490.32,4493.62,3.300000000000182,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-24 16:05:00+00:00,2025-12-25 23:06:00+00:00,4468.25,4487.05,18.800000000000182,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-25 23:36:00+00:00,2025-12-26 00:29:00+00:00,4489.92,4507.157064905028,17.23706490502809,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-26 02:31:00+00:00,2025-12-26 07:08:00+00:00,4499.89,4513.77,13.88000000000011,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-26 14:41:00+00:00,2025-12-26 14:48:00+00:00,4524.3,4514.543258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-26 14:57:00+00:00,2025-12-26 15:34:00+00:00,4522.23,4540.387064905028,18.157064905028165,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-28 23:34:00+00:00,2025-12-28 23:51:00+00:00,4538.0,4528.243258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-29 00:34:00+00:00,2025-12-29 01:16:00+00:00,4494.01,4517.757064905028,23.7470649050274,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-29 01:28:00+00:00,2025-12-29 06:30:00+00:00,4497.9,4488.143258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-29 17:47:00+00:00,2025-12-29 21:23:00+00:00,4324.05,4333.76,9.710000000000036,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-12-30 02:07:00+00:00,2025-12-30 05:25:00+00:00,4354.78,4376.147064905028,21.3670649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-30 06:21:00+00:00,2025-12-30 06:36:00+00:00,4370.57,4360.813258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-30 09:10:00+00:00,2025-12-30 10:31:00+00:00,4371.26,4389.557064905028,18.297064905027582,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-30 10:45:00+00:00,2025-12-30 12:14:00+00:00,4383.25,4397.457064905028,14.207064905028346,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-31 02:12:00+00:00,2025-12-31 02:49:00+00:00,4365.06,4355.303258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-31 03:21:00+00:00,2025-12-31 04:54:00+00:00,4350.61,4340.853258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-31 06:11:00+00:00,2025-12-31 06:59:00+00:00,4296.97,4327.787064905028,30.81706490502802,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-31 08:52:00+00:00,2025-12-31 08:59:00+00:00,4313.38,4303.623258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-12-31 09:00:00+00:00,2025-12-31 09:26:00+00:00,4307.75,4324.827064905028,17.077064905028237,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-12-31 13:30:00+00:00,2025-12-31 13:53:00+00:00,4327.24,4343.277064905028,16.037064905028274,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-02 00:20:00+00:00,2026-01-02 02:56:00+00:00,4345.02,4362.147064905028,17.12706490502751,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-02 06:17:00+00:00,2026-01-02 08:34:00+00:00,4374.18,4387.817064905028,13.637064905027728,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-04 23:08:00+00:00,2026-01-04 23:12:00+00:00,4352.83,4367.447064905028,14.6170649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-04 23:33:00+00:00,2026-01-05 00:11:00+00:00,4361.26,4378.067064905028,16.8070649050278,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-05 00:42:00+00:00,2026-01-05 01:02:00+00:00,4389.64,4402.707064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-05 01:20:00+00:00,2026-01-05 06:25:00+00:00,4396.28,4421.387064905028,25.107064905027983,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-05 07:09:00+00:00,2026-01-05 08:48:00+00:00,4419.38,4432.447064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-05 09:08:00+00:00,2026-01-05 11:10:00+00:00,4427.28,4432.12,4.8400000000001455,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2026-01-05 14:02:00+00:00,2026-01-05 14:55:00+00:00,4421.04,4440.627064905028,19.587064905028456,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-05 17:04:00+00:00,2026-01-05 19:10:00+00:00,4436.38,4435.93,-0.4499999999998181,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2026-01-06 02:40:00+00:00,2026-01-06 03:18:00+00:00,4452.75,4467.477064905028,14.727064905027873,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-06 15:20:00+00:00,2026-01-06 15:37:00+00:00,4474.85,4465.093258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2026-01-06 15:44:00+00:00,2026-01-06 21:21:00+00:00,4476.0,4492.44,16.4399999999996,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2026-01-07 07:47:00+00:00,2026-01-07 11:36:00+00:00,4462.92,4453.163258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2026-01-07 15:32:00+00:00,2026-01-07 16:34:00+00:00,4446.01,4462.917064905028,16.907064905028165,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2026-01-07 17:57:00+00:00,2026-01-07 21:19:00+00:00,4450.67,4453.76,3.0900000000001455,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
