entry,exit,pnl,reason,type,side,entry_price,exit_price,_leg,_prob
2025-05-12 14:30:00+00:00,2025-05-12 15:00:00+00:00,-15.0,sl,ret,1,6222.4,6207.4,ret,0.725871741771698
2025-05-13 14:34:00+00:00,2025-05-13 16:04:00+00:00,-62.79999999999927,timeout,short_impulse,-1,,,si,0.5402773192631479
2025-05-14 14:37:00+00:00,2025-05-14 16:07:00+00:00,-15.300000000000182,timeout,short_impulse,-1,,,si,0.5661221454596151
2025-05-15 07:15:00+00:00,2025-05-15 08:15:00+00:00,-15.0,sl,ret_short,-1,6077.7,6092.7,ret_short,0.7825887799263
2025-05-15 13:45:00+00:00,2025-05-15 15:15:00+00:00,10.399999999999636,timeout,short_impulse,-1,,,si,0.5525744820307815
2025-05-15 15:15:00+00:00,2025-05-15 15:45:00+00:00,-15.0,sl,ret_short,-1,6093.1,6108.1,ret_short,0.7616044878959656
2025-05-16 09:00:00+00:00,2025-05-16 09:15:00+00:00,-15.0,sl,long_retrace,1,6123.6,6108.6,long_ret,0.5687434673309326
2025-05-19 16:45:00+00:00,2025-05-19 18:15:00+00:00,25.300000000000182,timeout,short_impulse,-1,,,si,0.5977199562860611
2025-05-21 14:15:00+00:00,2025-05-21 14:30:00+00:00,30.0,tp,ret_short,-1,6251.8,6221.8,ret_short,0.7197941541671753
2025-05-21 16:30:00+00:00,2025-05-21 16:45:00+00:00,-15.0,sl,ret_short,-1,6173.0,6188.0,ret_short,0.775213360786438
2025-05-23 12:15:00+00:00,2025-05-23 12:30:00+00:00,-15.0,sl,long_retrace,1,6054.2,6039.2,long_ret,0.610814094543457
2025-05-23 12:30:00+00:00,2025-05-23 13:00:00+00:00,-15.0,sl,ret,1,6042.2,6027.2,ret,0.8593264222145081
2025-05-23 13:00:00+00:00,2025-05-23 13:15:00+00:00,30.0,tp,ret,1,6027.0,6057.0,ret,0.8787806630134583
2025-05-23 13:15:00+00:00,2025-05-23 13:30:00+00:00,30.0,tp,long_retrace,1,6069.7,6099.7,long_ret,0.5525424480438232
2025-05-23 13:30:00+00:00,2025-05-23 13:45:00+00:00,-15.0,sl,long_retrace,1,6098.7,6083.7,long_ret,0.8642789721488953
2025-05-23 14:45:00+00:00,2025-05-23 15:15:00+00:00,30.0,tp,ret,1,6140.4,6170.4,ret,0.8022093772888184
2025-05-27 16:00:00+00:00,2025-05-27 18:30:00+00:00,25.5,ny_close,wr90,1,6052.2,6077.7,wr90,
2025-05-29 14:45:00+00:00,2025-05-29 17:45:00+00:00,-30.0,swing_break,wr90,1,6093.1,6063.1,wr90,
2025-05-30 11:57:00+00:00,2025-05-30 13:27:00+00:00,5.899999999999636,timeout,short_impulse,-1,,,si,0.5374077854908988
2025-05-30 13:45:00+00:00,2025-05-30 14:00:00+00:00,30.0,tp,ret,1,6001.9,6031.9,ret,0.5935657024383545
2025-05-30 14:15:00+00:00,2025-05-30 14:30:00+00:00,-15.0,sl,ret_short,-1,6030.2,6045.2,ret_short,0.7810530066490173
2025-05-30 16:30:00+00:00,2025-05-30 17:00:00+00:00,30.0,tp,long_retrace,1,5984.2,6014.2,long_ret,0.7848992943763733
2025-06-02 13:31:00+00:00,2025-06-02 15:01:00+00:00,27.800000000000182,timeout,short_impulse,-1,,,si,0.587800107250885
2025-06-04 13:00:00+00:00,2025-06-04 13:30:00+00:00,-15.0,sl,long_retrace,1,6300.6,6285.6,long_ret,0.5456516146659851
2025-06-04 13:38:00+00:00,2025-06-04 15:08:00+00:00,11.699999999999818,timeout,short_impulse,-1,,,si,0.5965772729374144
2025-06-04 15:18:00+00:00,2025-06-04 16:48:00+00:00,-24.899999999999636,timeout,short_impulse,-1,,,si,0.5565795688543167
2025-06-06 14:16:00+00:00,2025-06-06 15:46:00+00:00,-44.600000000000364,timeout,short_impulse,-1,,,si,0.5731113593386264
2025-06-09 14:00:00+00:00,2025-06-09 18:30:00+00:00,48.30000000000018,ny_close,wr90,1,6412.3,6460.6,wr90,
2025-06-11 09:45:00+00:00,2025-06-11 10:00:00+00:00,-15.0,sl,ret_short,-1,6484.7,6499.7,ret_short,0.6430764198303223
2025-06-11 10:00:00+00:00,2025-06-11 11:45:00+00:00,-15.0,sl,ret_short,-1,6507.2,6522.2,ret_short,0.6957899928092957
2025-06-11 15:00:00+00:00,2025-06-11 15:15:00+00:00,30.0,tp,ret,1,6532.1,6562.1,ret,0.8728045225143433
2025-06-12 13:30:00+00:00,2025-06-12 14:00:00+00:00,30.0,tp,long_retrace,1,6637.4,6667.4,long_ret,0.7882462739944458
2025-06-12 16:00:00+00:00,2025-06-12 16:15:00+00:00,-15.0,sl,ret,1,6708.1,6693.1,ret,0.7598934173583984
2025-06-12 16:45:00+00:00,2025-06-12 18:15:00+00:00,-15.0,sl,long_retrace,1,6713.1,6698.1,long_ret,0.5099043846130371
2025-06-13 08:30:00+00:00,2025-06-13 08:45:00+00:00,-15.0,sl,long_retrace,1,7190.9,7175.9,long_ret,0.6054834723472595
2025-06-13 09:15:00+00:00,2025-06-13 09:30:00+00:00,30.0,tp,ret,1,7112.5,7142.5,ret,0.6993657946586609
2025-06-13 11:30:00+00:00,2025-06-13 11:45:00+00:00,-15.0,sl,ret,1,7157.8,7142.8,ret,0.593460738658905
2025-06-13 11:45:00+00:00,2025-06-13 12:00:00+00:00,-15.0,sl,ret_short,-1,7178.8,7193.8,ret_short,0.5975417494773865
2025-06-13 12:30:00+00:00,2025-06-13 12:45:00+00:00,-15.0,sl,ret_short,-1,7226.2,7241.2,ret_short,0.6155314445495605
2025-06-13 13:45:00+00:00,2025-06-13 14:00:00+00:00,30.0,tp,ret,1,7121.3,7151.3,ret,0.6089501976966858
2025-06-13 14:00:00+00:00,2025-06-13 14:15:00+00:00,-15.0,sl,ret_short,-1,7146.0,7161.0,ret_short,0.7159125804901123
2025-06-13 14:15:00+00:00,2025-06-13 14:30:00+00:00,30.0,tp,ret_short,-1,7181.6,7151.6,ret_short,0.6358805894851685
2025-06-13 14:30:00+00:00,2025-06-13 14:45:00+00:00,-15.0,sl,ret,1,7139.9,7124.9,ret,0.5653037428855896
2025-06-13 15:00:00+00:00,2025-06-13 15:15:00+00:00,-15.0,sl,ret_short,-1,7089.1,7104.1,ret_short,0.8451390862464905
2025-06-13 16:00:00+00:00,2025-06-13 16:30:00+00:00,30.0,tp,ret,1,7051.7,7081.7,ret,0.6020672917366028
2025-06-13 16:30:00+00:00,2025-06-13 17:00:00+00:00,-15.0,sl,ret_short,-1,7088.2,7103.2,ret_short,0.5713359713554382
2025-06-16 08:30:00+00:00,2025-06-16 08:45:00+00:00,30.0,tp,ret_short,-1,7134.7,7104.7,ret_short,0.6923846006393433
2025-06-16 10:15:00+00:00,2025-06-16 10:45:00+00:00,-15.0,sl,ret,1,7108.3,7093.3,ret,0.7255569696426392
2025-06-16 11:00:00+00:00,2025-06-16 11:15:00+00:00,-15.0,sl,ret_short,-1,7082.4,7097.4,ret_short,0.6234117150306702
2025-06-16 13:00:00+00:00,2025-06-16 13:15:00+00:00,30.0,tp,ret_short,-1,7065.1,7035.1,ret_short,0.8152924180030823
2025-06-16 14:30:00+00:00,2025-06-16 14:45:00+00:00,-15.0,sl,ret_short,-1,6878.5,6893.5,ret_short,0.7831554412841797
2025-06-16 15:45:00+00:00,2025-06-16 16:00:00+00:00,30.0,tp,ret_short,-1,6989.4,6959.4,ret_short,0.5946324467658997
2025-06-17 07:00:00+00:00,2025-06-17 07:15:00+00:00,30.0,tp,long_retrace,1,7059.6,7089.6,long_ret,0.5491653084754944
2025-06-17 08:00:00+00:00,2025-06-17 08:15:00+00:00,-15.0,sl,long_retrace,1,7145.6,7130.6,long_ret,0.6608123779296875
2025-06-17 08:15:00+00:00,2025-06-17 08:45:00+00:00,-15.0,sl,ret,1,7124.0,7109.0,ret,0.7308477163314819
2025-06-17 11:30:00+00:00,2025-06-17 12:30:00+00:00,-15.0,sl,ret,1,7178.5,7163.5,ret,0.5749469995498657
2025-06-17 12:45:00+00:00,2025-06-17 13:00:00+00:00,30.0,tp,long_retrace,1,7157.4,7187.4,long_ret,0.6682552099227905
2025-06-17 14:00:00+00:00,2025-06-17 14:15:00+00:00,30.0,tp,ret,1,7206.6,7236.6,ret,0.5618340373039246
2025-06-17 15:15:00+00:00,2025-06-17 15:30:00+00:00,-15.0,sl,long_retrace,1,7245.5,7230.5,long_ret,0.5390976667404175
2025-06-18 10:00:00+00:00,2025-06-18 10:15:00+00:00,-15.0,sl,long_retrace,1,7315.9,7300.9,long_ret,0.8234366774559021
2025-06-18 11:00:00+00:00,2025-06-18 11:15:00+00:00,30.0,tp,ret,1,7333.6,7363.6,ret,0.6751744747161865
2025-06-18 11:30:00+00:00,2025-06-18 11:45:00+00:00,-15.0,sl,ret,1,7341.0,7326.0,ret,0.5538740158081055
2025-06-18 15:00:00+00:00,2025-06-18 15:15:00+00:00,-15.0,sl,ret,1,7198.5,7183.5,ret,0.8552039265632629
2025-06-18 16:15:00+00:00,2025-06-18 16:30:00+00:00,-15.0,sl,ret_short,-1,7265.4,7280.4,ret_short,0.6763513088226318
2025-06-18 16:30:00+00:00,2025-06-18 16:45:00+00:00,30.0,tp,ret,1,7257.4,7287.4,ret,0.7879794836044312
2025-06-18 16:45:00+00:00,2025-06-18 17:00:00+00:00,30.0,tp,long_retrace,1,7292.5,7322.5,long_ret,0.6033931374549866
2025-06-19 09:45:00+00:00,2025-06-19 10:15:00+00:00,30.0,tp,long_retrace,1,7373.2,7403.2,long_ret,0.8429084420204163
2025-06-20 11:45:00+00:00,2025-06-20 13:15:00+00:00,-34.29999999999927,timeout,short_impulse,-1,,,si,0.5108568389743673
2025-06-20 13:15:00+00:00,2025-06-20 13:30:00+00:00,-15.0,sl,ret,1,7312.5,7297.5,ret,0.5897613167762756
2025-06-20 14:15:00+00:00,2025-06-20 14:45:00+00:00,30.0,tp,ret,1,7330.5,7360.5,ret,0.6085821390151978
2025-06-20 15:06:00+00:00,2025-06-20 16:36:00+00:00,-9.5,timeout,short_impulse,-1,,,si,0.5424762150117314
2025-06-23 07:15:00+00:00,2025-06-23 07:45:00+00:00,-15.0,sl,long_retrace,1,7418.3,7403.3,long_ret,0.6974548697471619
2025-06-23 08:45:00+00:00,2025-06-23 11:30:00+00:00,60.5,structure_change,wr90,1,7360.5,7421.0,wr90,
2025-06-23 12:30:00+00:00,2025-06-23 12:45:00+00:00,30.0,tp,ret,1,7323.4,7353.4,ret,0.5717315077781677
2025-06-23 12:45:00+00:00,2025-06-23 13:00:00+00:00,-15.0,sl,ret_short,-1,7355.8,7370.8,ret_short,0.8006737232208252
2025-06-23 14:30:00+00:00,2025-06-23 14:45:00+00:00,-15.0,sl,long_retrace,1,7299.6,7284.6,long_ret,0.6380181908607483
2025-06-23 15:00:00+00:00,2025-06-23 15:15:00+00:00,30.0,tp,ret,1,7277.2,7307.2,ret,0.6009712815284729
2025-06-23 15:15:00+00:00,2025-06-23 15:30:00+00:00,-15.0,sl,ret_short,-1,7290.5,7305.5,ret_short,0.5612725615501404
2025-06-23 15:30:00+00:00,2025-06-23 15:45:00+00:00,-15.0,sl,ret_short,-1,7339.7,7354.7,ret_short,0.8885045647621155
2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,30.0,tp,ret_short,-1,7394.4,7364.4,ret_short,0.7926744222640991
2025-06-24 07:00:00+00:00,2025-06-24 07:15:00+00:00,-15.0,sl,ret_short,-1,6577.9,6592.9,ret_short,0.7157697677612305
2025-06-24 07:30:00+00:00,2025-06-24 07:45:00+00:00,30.0,tp,long_retrace,1,6627.3,6657.3,long_ret,0.6244766116142273
2025-06-24 08:45:00+00:00,2025-06-24 09:00:00+00:00,-15.0,sl,ret_short,-1,6606.6,6621.6,ret_short,0.6994881629943848
2025-06-24 09:00:00+00:00,2025-06-24 10:00:00+00:00,-15.0,sl,ret_short,-1,6618.8,6633.8,ret_short,0.664120078086853
2025-06-24 10:45:00+00:00,2025-06-24 11:15:00+00:00,30.0,tp,ret_short,-1,6642.4,6612.4,ret_short,0.7271919846534729
2025-06-24 12:15:00+00:00,2025-06-24 12:30:00+00:00,30.0,tp,ret_short,-1,6575.9,6545.9,ret_short,0.6312282681465149
2025-06-24 14:30:00+00:00,2025-06-24 14:45:00+00:00,-15.0,sl,ret_short,-1,6526.0,6541.0,ret_short,0.8416615128517151
2025-06-24 15:00:00+00:00,2025-06-24 15:15:00+00:00,30.0,tp,ret_short,-1,6524.0,6494.0,ret_short,0.6505423188209534
2025-06-25 13:45:00+00:00,2025-06-25 14:15:00+00:00,30.0,tp,ret,1,6464.7,6494.7,ret,0.7836748957633972
2025-06-25 15:00:00+00:00,2025-06-25 15:15:00+00:00,-15.0,sl,long_retrace,1,6522.5,6507.5,long_ret,0.677763819694519
2025-06-25 16:30:00+00:00,2025-06-25 16:45:00+00:00,-15.0,sl,ret,1,6551.0,6536.0,ret,0.7497518658638
2025-06-26 14:15:00+00:00,2025-06-26 14:30:00+00:00,-15.0,sl,ret_short,-1,6558.4,6573.4,ret_short,0.6005565524101257
2025-07-02 14:30:00+00:00,2025-07-02 18:30:00+00:00,138.30000000000018,ny_close,wr90,1,6520.7,6659.0,wr90,
2025-07-03 14:34:00+00:00,2025-07-03 16:04:00+00:00,-0.8000000000001819,timeout,short_impulse,-1,,,si,0.5250512830335125
2025-07-07 08:30:00+00:00,2025-07-07 08:45:00+00:00,-15.0,sl,ret_short,-1,6601.0,6616.0,ret_short,0.5993167161941528
2025-07-10 11:39:00+00:00,2025-07-10 13:09:00+00:00,54.5,timeout,short_impulse,-1,,,si,0.5309741046717926
2025-07-10 13:45:00+00:00,2025-07-10 14:00:00+00:00,-15.0,sl,ret_short,-1,6607.6,6622.6,ret_short,0.5980239510536194
2025-07-10 14:00:00+00:00,2025-07-10 14:45:00+00:00,30.0,tp,ret_short,-1,6641.2,6611.2,ret_short,0.7371807098388672
2025-07-11 13:30:00+00:00,2025-07-11 14:15:00+00:00,-15.0,sl,ret_short,-1,6695.6,6710.6,ret_short,0.6185621023178101
2025-07-17 13:15:00+00:00,2025-07-17 14:30:00+00:00,-15.0,sl,ret,1,6549.0,6534.0,ret,0.8811183571815491
2025-07-18 16:00:00+00:00,2025-07-18 16:15:00+00:00,-15.0,sl,ret,1,6638.1,6623.1,ret,0.6369541883468628
2025-07-22 13:41:00+00:00,2025-07-22 15:11:00+00:00,-11.600000000000364,timeout,short_impulse,-1,,,si,0.5029397346888324
2025-07-30 11:30:00+00:00,2025-07-30 18:30:00+00:00,123.80000000000018,ny_close,wr90,1,6856.3,6980.1,wr90,
2025-07-31 14:00:00+00:00,2025-07-31 14:30:00+00:00,30.0,tp,ret_short,-1,6941.6,6911.6,ret_short,0.7447789311408997
2025-07-31 16:00:00+00:00,2025-07-31 18:30:00+00:00,26.800000000000182,ny_close,wr90,1,6861.5,6888.3,wr90,
2025-08-01 12:46:00+00:00,2025-08-01 14:00:00+00:00,120.0,tp,short_impulse,-1,,,si,0.6294917133944684
2025-08-04 09:00:00+00:00,2025-08-04 10:15:00+00:00,30.0,tp,ret_short,-1,6613.9,6583.9,ret_short,0.5564173460006714
2025-08-04 13:15:00+00:00,2025-08-04 18:30:00+00:00,37.19999999999982,ny_close,wr90,1,6524.3,6561.5,wr90,
2025-08-05 07:06:00+00:00,2025-08-05 08:36:00+00:00,-12.0,timeout,short_impulse,-1,,,si,0.5608486018323335
2025-08-05 12:30:00+00:00,2025-08-05 13:15:00+00:00,-15.0,sl,ret_short,-1,6488.4,6503.4,ret_short,0.6133837699890137
2025-08-05 16:31:00+00:00,2025-08-05 18:01:00+00:00,3.600000000000364,timeout,short_impulse,-1,,,si,0.5272507213090505
2025-08-06 12:23:00+00:00,2025-08-06 13:53:00+00:00,-40.19999999999982,timeout,short_impulse,-1,,,si,0.5066937069937251
2025-08-06 16:30:00+00:00,2025-08-06 16:45:00+00:00,-15.0,sl,ret_short,-1,6475.8,6490.8,ret_short,0.7007371783256531
2025-08-07 08:01:00+00:00,2025-08-07 09:31:00+00:00,-16.400000000000546,timeout,short_impulse,-1,,,si,0.5257384878674525
2025-08-08 14:09:00+00:00,2025-08-08 15:25:00+00:00,-80.0,sl,short_impulse,-1,,,si,0.5027379704758835
2025-08-08 15:30:00+00:00,2025-08-08 15:45:00+00:00,-15.0,sl,ret_short,-1,6360.1,6375.1,ret_short,0.6568331122398376
2025-08-11 15:15:00+00:00,2025-08-11 15:30:00+00:00,-15.0,sl,ret_short,-1,6339.9,6354.9,ret_short,0.5927228331565857
2025-08-13 14:31:00+00:00,2025-08-13 16:01:00+00:00,79.0,timeout,short_impulse,-1,,,si,0.5782887614833665
2025-08-13 16:45:00+00:00,2025-08-13 18:30:00+00:00,21.099999999999454,ny_close,wr90,1,6172.3,6193.4,wr90,
2025-08-14 13:15:00+00:00,2025-08-14 13:45:00+00:00,30.0,tp,ret_short,-1,6297.0,6267.0,ret_short,0.6901547312736511
2025-08-21 14:00:00+00:00,2025-08-21 18:30:00+00:00,51.600000000000364,ny_close,wr90,1,6288.0,6339.6,wr90,
2025-08-26 12:15:00+00:00,2025-08-26 14:45:00+00:00,13.5,structure_change,wr90,1,6363.8,6377.3,wr90,
2025-08-26 15:04:00+00:00,2025-08-26 16:34:00+00:00,7.5,timeout,short_impulse,-1,,,si,0.5060073833197619
2025-09-02 13:00:00+00:00,2025-09-02 18:00:00+00:00,71.19999999999982,structure_change,wr90,1,6465.5,6536.7,wr90,
2025-09-03 15:30:00+00:00,2025-09-03 17:45:00+00:00,-24.5,swing_break,wr90,1,6384.5,6360.0,wr90,
2025-09-05 12:54:00+00:00,2025-09-05 14:24:00+00:00,7.599999999999454,timeout,short_impulse,-1,,,si,0.5112138917260448
2025-09-05 16:30:00+00:00,2025-09-05 18:30:00+00:00,25.0,ny_close,wr90,1,6149.9,6174.9,wr90,
2025-09-08 14:00:00+00:00,2025-09-08 18:45:00+00:00,3.899999999999636,ny_close,wr90,1,6203.1,6207.0,wr90,
2025-09-09 13:09:00+00:00,2025-09-09 14:39:00+00:00,-19.600000000000364,timeout,short_impulse,-1,,,si,0.6318203678501672
2025-09-10 14:31:00+00:00,2025-09-10 15:50:00+00:00,-80.0,sl,short_impulse,-1,,,si,0.5226989488998482
2025-09-12 12:35:00+00:00,2025-09-12 14:05:00+00:00,10.100000000000364,timeout,short_impulse,-1,,,si,0.5803074071077369
2025-09-17 14:37:00+00:00,2025-09-17 16:07:00+00:00,-18.399999999999636,timeout,short_impulse,-1,,,si,0.5499379675923555
2025-09-22 13:30:00+00:00,2025-09-22 18:30:00+00:00,38.69999999999982,ny_close,wr90,1,6192.8,6231.5,wr90,
2025-09-26 14:15:00+00:00,2025-09-26 14:45:00+00:00,30.0,tp,ret,1,6576.6,6606.6,ret,0.733158528804779
2025-09-30 15:51:00+00:00,2025-09-30 17:21:00+00:00,5.300000000000182,timeout,short_impulse,-1,,,si,0.546897521570427
2025-10-01 10:00:00+00:00,2025-10-01 10:15:00+00:00,-15.0,sl,ret_short,-1,6210.2,6225.2,ret_short,0.7408344149589539
2025-10-02 13:30:00+00:00,2025-10-02 14:00:00+00:00,-15.0,sl,ret_short,-1,6141.4,6156.4,ret_short,0.6361579895019531
2025-10-06 14:00:00+00:00,2025-10-06 14:45:00+00:00,-15.0,sl,ret,1,6142.4,6127.4,ret,0.633432149887085
2025-10-07 14:00:00+00:00,2025-10-07 14:45:00+00:00,30.0,tp,ret,1,6114.7,6144.7,ret,0.6051318049430847
2025-10-09 14:31:00+00:00,2025-10-09 16:01:00+00:00,15.5,timeout,short_impulse,-1,,,si,0.5028434182585877
2025-10-10 12:51:00+00:00,2025-10-10 14:21:00+00:00,33.0,timeout,short_impulse,-1,,,si,0.5120444699688574
2025-10-10 15:30:00+00:00,2025-10-10 15:45:00+00:00,30.0,tp,ret_short,-1,5922.7,5892.7,ret_short,0.5848495960235596
2025-10-13 13:15:00+00:00,2025-10-13 13:30:00+00:00,-30.0,swing_break,wr90,1,5928.1,5898.1,wr90,
2025-10-13 13:45:00+00:00,2025-10-13 15:15:00+00:00,-15.0,sl,long_retrace,1,5946.2,5931.2,long_ret,0.7972772717475891
2025-10-14 08:45:00+00:00,2025-10-14 09:00:00+00:00,-15.0,sl,long_retrace,1,5800.6,5785.6,long_ret,0.5111238360404968
2025-10-16 15:45:00+00:00,2025-10-16 16:00:00+00:00,-15.0,sl,ret_short,-1,5770.3,5785.3,ret_short,0.5920137166976929
2025-10-16 16:00:00+00:00,2025-10-16 16:30:00+00:00,30.0,tp,ret_short,-1,5791.3,5761.3,ret_short,0.7066209316253662
2025-10-21 16:42:00+00:00,2025-10-21 18:12:00+00:00,23.199999999999818,timeout,short_impulse,-1,,,si,0.538316732195231
2025-10-23 11:15:00+00:00,2025-10-23 11:30:00+00:00,-15.0,sl,ret,1,6167.5,6152.5,ret,0.6274922490119934
2025-10-23 11:30:00+00:00,2025-10-23 12:45:00+00:00,30.0,tp,ret,1,6138.7,6168.7,ret,0.6477065086364746
2025-10-23 13:45:00+00:00,2025-10-23 14:00:00+00:00,-15.0,sl,long_retrace,1,6162.5,6147.5,long_ret,0.6693762540817261
2025-10-23 16:00:00+00:00,2025-10-23 17:00:00+00:00,-15.0,sl,ret,1,6182.9,6167.9,ret,0.5971684455871582
2025-10-27 08:30:00+00:00,2025-10-27 10:00:00+00:00,20.099999999999454,timeout,short_impulse,-1,,,si,0.5043751985988012
2025-10-27 15:41:00+00:00,2025-10-27 17:11:00+00:00,-4.599999999999454,timeout,short_impulse,-1,,,si,0.583545881340276
2025-10-28 08:45:00+00:00,2025-10-28 14:00:00+00:00,19.099999999999454,structure_change,wr90,1,6013.1,6032.2,wr90,
2025-10-28 14:41:00+00:00,2025-10-28 16:11:00+00:00,14.0,timeout,short_impulse,-1,,,si,0.5054971733167827
2025-11-05 15:00:00+00:00,2025-11-05 16:15:00+00:00,21.199999999999818,structure_change,wr90,1,6013.8,6035.0,wr90,
2025-11-06 15:45:00+00:00,2025-11-06 19:30:00+00:00,22.5,ny_close,wr90,1,5906.4,5928.9,wr90,
2025-11-10 17:00:00+00:00,2025-11-10 19:30:00+00:00,44.100000000000364,ny_close,wr90,1,5957.0,6001.1,wr90,
2025-11-14 12:00:00+00:00,2025-11-14 12:15:00+00:00,-15.0,sl,long_retrace,1,5963.0,5948.0,long_ret,0.7059552073478699
2025-11-14 12:15:00+00:00,2025-11-14 13:45:00+00:00,30.0,tp,ret,1,5945.9,5975.9,ret,0.7241605520248413
2025-11-21 11:00:00+00:00,2025-11-21 12:45:00+00:00,68.39999999999964,structure_change,wr90,1,5776.5,5844.9,wr90,
2025-11-21 12:45:00+00:00,2025-11-21 14:00:00+00:00,30.0,tp,ret_short,-1,5844.9,5814.9,ret_short,0.8043404221534729
2025-11-21 15:00:00+00:00,2025-11-21 15:30:00+00:00,-15.0,sl,long_retrace,1,5760.8,5745.8,long_ret,0.8538792729377747
2025-11-21 15:30:00+00:00,2025-11-21 16:00:00+00:00,-30.0,swing_break,wr90,1,5775.7,5745.7,wr90,
2025-11-24 10:15:00+00:00,2025-11-24 13:00:00+00:00,40.600000000000364,structure_change,wr90,1,5762.2,5802.8,wr90,
2025-11-25 16:15:00+00:00,2025-11-25 19:30:00+00:00,20.700000000000728,ny_close,wr90,1,5748.9,5769.6,wr90,
2025-12-01 14:15:00+00:00,2025-12-01 19:30:00+00:00,29.0,ny_close,wr90,1,5895.8,5924.8,wr90,
2025-12-10 16:30:00+00:00,2025-12-10 19:30:00+00:00,64.60000000000036,ny_close,wr90,1,5783.0,5847.6,wr90,
2025-12-11 16:01:00+00:00,2025-12-11 17:31:00+00:00,-20.199999999999818,timeout,short_impulse,-1,,,si,0.5373721821415434
2025-12-15 16:45:00+00:00,2025-12-15 19:30:00+00:00,10.800000000000182,ny_close,wr90,1,5647.5,5658.3,wr90,
2025-12-16 14:01:00+00:00,2025-12-16 15:31:00+00:00,43.29999999999927,timeout,short_impulse,-1,,,si,0.5176406941305438
2025-12-16 15:45:00+00:00,2025-12-16 19:30:00+00:00,5.400000000000546,ny_close,wr90,1,5516.4,5521.8,wr90,
2026-01-02 15:30:00+00:00,2026-01-02 19:30:00+00:00,41.399999999999636,ny_close,wr90,1,5680.1,5721.5,wr90,
2026-01-05 15:00:00+00:00,2026-01-05 15:30:00+00:00,30.0,tp,ret,1,5754.0,5784.0,ret,0.7094345688819885
2026-01-05 15:30:00+00:00,2026-01-05 15:45:00+00:00,-15.0,sl,ret_short,-1,5809.1,5824.1,ret_short,0.7368453145027161
2026-01-05 15:45:00+00:00,2026-01-05 16:30:00+00:00,30.0,tp,ret_short,-1,5824.1,5794.1,ret_short,0.6282505989074707
2026-01-07 13:27:00+00:00,2026-01-07 14:57:00+00:00,21.300000000000182,timeout,short_impulse,-1,,,si,0.5191581314882708
2026-01-09 09:45:00+00:00,2026-01-09 17:00:00+00:00,163.39999999999964,structure_change,wr90,1,5783.6,5947.0,wr90,
2026-01-13 09:45:00+00:00,2026-01-13 10:30:00+00:00,-15.0,sl,ret,1,6037.8,6022.8,ret,0.7338630557060242
2026-01-13 14:15:00+00:00,2026-01-13 14:30:00+00:00,30.0,tp,long_retrace,1,6032.7,6062.7,long_ret,0.6144517064094543
2026-01-13 15:00:00+00:00,2026-01-13 16:15:00+00:00,30.0,tp,long_retrace,1,6092.3,6122.3,long_ret,0.6635010838508606
2026-01-20 14:15:00+00:00,2026-01-20 14:30:00+00:00,-15.0,sl,ret_short,-1,6022.7,6037.7,ret_short,0.6034422516822815
2026-01-21 09:00:00+00:00,2026-01-21 09:15:00+00:00,-15.0,sl,ret_short,-1,5956.2,5971.2,ret_short,0.7108957171440125
2026-01-22 10:30:00+00:00,2026-01-22 10:45:00+00:00,40.0,swing_break,wr90,1,6001.5,6041.5,wr90,
2026-01-22 14:45:00+00:00,2026-01-22 16:00:00+00:00,-15.0,sl,ret_short,-1,5971.8,5986.8,ret_short,0.6794056296348572
2026-01-23 14:00:00+00:00,2026-01-23 14:30:00+00:00,30.0,tp,ret,1,6089.2,6119.2,ret,0.806530773639679
2026-01-27 13:45:00+00:00,2026-01-27 14:00:00+00:00,30.0,tp,ret_short,-1,6170.4,6140.4,ret_short,0.6158327460289001
2026-01-28 10:30:00+00:00,2026-01-28 19:30:00+00:00,90.19999999999982,ny_close,wr90,1,6215.7,6305.9,wr90,
2026-01-29 15:00:00+00:00,2026-01-29 15:15:00+00:00,-15.0,sl,ret,1,6510.5,6495.5,ret,0.6640374064445496
2026-01-29 15:45:00+00:00,2026-01-29 16:00:00+00:00,-15.0,sl,long_retrace,1,6530.5,6515.5,long_ret,0.750298798084259
2026-01-29 16:30:00+00:00,2026-01-29 16:45:00+00:00,-15.0,sl,ret,1,6504.6,6489.6,ret,0.6868605017662048
2026-01-29 17:15:00+00:00,2026-01-29 17:45:00+00:00,-15.0,sl,long_retrace,1,6542.0,6527.0,long_ret,0.6264485716819763
2026-01-30 09:00:00+00:00,2026-01-30 09:30:00+00:00,-15.0,sl,ret_short,-1,6477.5,6492.5,ret_short,0.5532457828521729
2026-01-30 15:45:00+00:00,2026-01-30 16:00:00+00:00,-15.0,sl,ret_short,-1,6544.4,6559.4,ret_short,0.6006942987442017
2026-01-30 16:00:00+00:00,2026-01-30 16:15:00+00:00,-15.0,sl,ret_short,-1,6557.8,6572.8,ret_short,0.5668132901191711
2026-01-30 17:00:00+00:00,2026-01-30 17:15:00+00:00,30.0,tp,ret_short,-1,6561.7,6531.7,ret_short,0.8321151733398438
2026-01-30 17:15:00+00:00,2026-01-30 17:30:00+00:00,-15.0,sl,ret,1,6450.5,6435.5,ret,0.7148259282112122
2026-02-02 15:00:00+00:00,2026-02-02 15:15:00+00:00,30.0,tp,ret_short,-1,6222.6,6192.6,ret_short,0.759276807308197
