entry,exit,pnl,reason,type,side,_leg,_prob,entry_price,exit_price
2024-11-04 14:30:00+00:00,2024-11-04 14:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8477767705917358,,
2024-11-04 15:00:00+00:00,2024-11-04 15:30:00+00:00,-15.0,sl,ret,1,ret,0.6233377456665039,,
2024-11-06 10:30:00+00:00,2024-11-06 12:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8907418847084045,,
2024-11-06 13:45:00+00:00,2024-11-06 16:15:00+00:00,206.69999999999982,structure_change,wr90,1,wr90,0.8896466324122648,6990.6,7197.3
2024-11-06 16:15:00+00:00,2024-11-06 16:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5720203518867493,,
2024-11-07 12:00:00+00:00,2024-11-07 18:45:00+00:00,157.60000000000036,structure_change,wr90,1,wr90,0.8799229473980852,7075.4,7233.0
2024-11-08 15:30:00+00:00,2024-11-08 16:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7300984859466553,,
2024-11-12 16:15:00+00:00,2024-11-12 18:45:00+00:00,-30.0,swing_break,wr90,1,wr90,0.5859379009284743,6831.1,6801.1
2024-11-13 14:15:00+00:00,2024-11-13 14:30:00+00:00,-15.0,sl,ret,1,ret,0.7949280738830566,,
2024-11-13 15:15:00+00:00,2024-11-13 18:00:00+00:00,105.19999999999982,structure_change,wr90,1,wr90,0.5917485537812601,6750.0,6855.2
2024-11-15 15:45:00+00:00,2024-11-15 16:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7636615633964539,,
2024-11-15 16:00:00+00:00,2024-11-15 16:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8157093524932861,,
2024-11-18 08:45:00+00:00,2024-11-18 09:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5325333476066589,,
2024-11-19 15:32:00+00:00,2024-11-19 17:02:00+00:00,-30.799999999999272,timeout,short_impulse,-1,si,0.5359966240570203,,
2024-11-20 15:30:00+00:00,2024-11-20 17:30:00+00:00,-30.0,swing_break,wr90,1,wr90,0.675943619757793,6926.4,6896.4
2024-11-21 14:36:00+00:00,2024-11-21 16:06:00+00:00,-33.600000000000364,timeout,short_impulse,-1,si,0.5255293723580061,,
2024-11-21 16:29:00+00:00,2024-11-21 17:59:00+00:00,31.100000000000364,timeout,short_impulse,-1,si,0.5241669590422828,,
2024-11-22 09:15:00+00:00,2024-11-22 10:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6689008474349976,,
2024-11-22 14:00:00+00:00,2024-11-22 14:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5991712808609009,,
2024-11-22 14:30:00+00:00,2024-11-22 14:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.651043176651001,,
2024-11-22 15:00:00+00:00,2024-11-22 15:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5594147443771362,,
2024-11-22 16:00:00+00:00,2024-11-22 17:00:00+00:00,30.0,tp,ret,1,ret,0.8869879841804504,,
2024-11-25 13:56:00+00:00,2024-11-25 15:26:00+00:00,108.89999999999964,timeout,short_impulse,-1,si,0.5506723980670966,,
2024-11-25 16:30:00+00:00,2024-11-25 16:45:00+00:00,-30.0,swing_break,wr90,1,wr90,0.6045323870465614,6944.4,6914.4
2024-11-26 14:46:00+00:00,2024-11-26 16:16:00+00:00,22.899999999999636,timeout,short_impulse,-1,si,0.5746950558421005,,
2024-11-29 16:30:00+00:00,2024-11-29 16:45:00+00:00,-15.0,sl,ret,1,ret,0.5798016786575317,,
2024-12-02 15:15:00+00:00,2024-12-02 15:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7763521671295166,,
2024-12-02 17:30:00+00:00,2024-12-02 19:30:00+00:00,9.800000000000182,ny_close,wr90,1,wr90,0.595966850703229,6789.8,6799.6
2024-12-05 11:41:00+00:00,2024-12-05 13:11:00+00:00,-39.80000000000018,timeout,short_impulse,-1,si,0.5094780563636769,,
2024-12-05 15:45:00+00:00,2024-12-05 16:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5524855256080627,,
2024-12-05 16:30:00+00:00,2024-12-05 16:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5856226086616516,,
2024-12-11 15:30:00+00:00,2024-12-11 15:45:00+00:00,30.0,tp,ret,1,ret,0.6607663631439209,,
2024-12-12 16:30:00+00:00,2024-12-12 17:30:00+00:00,72.59999999999945,structure_change,wr90,1,wr90,0.9445903690436307,6924.8,6997.4
2024-12-18 14:45:00+00:00,2024-12-18 15:45:00+00:00,30.0,tp,ret,1,ret,0.6713966131210327,,
2024-12-30 16:30:00+00:00,2024-12-30 17:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5687442421913147,,
2025-01-06 16:00:00+00:00,2025-01-06 16:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5289983749389648,,
2025-01-10 09:15:00+00:00,2025-01-10 09:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6100444793701172,,
2025-01-10 12:00:00+00:00,2025-01-10 12:15:00+00:00,-15.0,sl,ret,1,ret,0.8022998571395874,,
2025-01-10 12:45:00+00:00,2025-01-10 13:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5912540555000305,,
2025-01-10 14:15:00+00:00,2025-01-10 14:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5935010313987732,,
2025-01-10 14:30:00+00:00,2025-01-10 15:00:00+00:00,-15.0,sl,ret,1,ret,0.7638826370239258,,
2025-01-10 16:30:00+00:00,2025-01-10 19:30:00+00:00,75.40000000000055,ny_close,wr90,1,wr90,0.7869380006164538,7535.2,7610.6
2025-01-13 14:15:00+00:00,2025-01-13 15:15:00+00:00,30.0,tp,long_retrace,1,long_ret,0.5741322040557861,,
2025-01-13 15:15:00+00:00,2025-01-13 15:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6420217156410217,,
2025-01-13 15:45:00+00:00,2025-01-13 16:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6776124835014343,,
2025-01-13 16:15:00+00:00,2025-01-13 17:00:00+00:00,30.0,tp,ret,1,ret,0.8348146080970764,,
2025-01-13 17:45:00+00:00,2025-01-13 18:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5611684322357178,,
2025-01-14 14:09:00+00:00,2025-01-14 15:39:00+00:00,10.399999999999636,timeout,short_impulse,-1,si,0.5310572106196547,,
2025-01-15 09:30:00+00:00,2025-01-15 10:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.8180691003799438,,
2025-01-15 16:15:00+00:00,2025-01-15 16:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6635374426841736,,
2025-01-15 16:45:00+00:00,2025-01-15 17:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7661885619163513,,
2025-01-15 17:15:00+00:00,2025-01-15 17:45:00+00:00,30.0,tp,ret,1,ret,0.7465773224830627,,
2025-01-16 15:45:00+00:00,2025-01-16 16:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7611857652664185,,
2025-01-17 16:45:00+00:00,2025-01-17 17:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5841059684753418,,
2025-01-20 14:00:00+00:00,2025-01-20 14:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.822687566280365,,
2025-01-20 16:30:00+00:00,2025-01-21 01:00:00+00:00,62.599999999999454,ny_close,wr90,1,wr90,0.9595424302461442,7621.3,7683.9
2025-01-22 15:00:00+00:00,2025-01-22 15:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5711385011672974,,
2025-01-22 16:15:00+00:00,2025-01-22 16:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8366860151290894,,
2025-01-22 16:45:00+00:00,2025-01-22 17:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7227089405059814,,
2025-01-22 17:15:00+00:00,2025-01-22 18:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7808507680892944,,
2025-01-23 16:45:00+00:00,2025-01-23 17:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7579197287559509,,
2025-01-23 17:30:00+00:00,2025-01-23 18:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6871165633201599,,
2025-01-24 14:51:00+00:00,2025-01-24 16:21:00+00:00,26.400000000000546,timeout,short_impulse,-1,si,0.5513858730716517,,
2025-01-24 17:15:00+00:00,2025-01-24 19:30:00+00:00,18.399999999999636,ny_close,wr90,1,wr90,0.9016688264781734,7428.8,7447.2
2025-01-27 17:15:00+00:00,2025-01-27 19:30:00+00:00,26.099999999999454,ny_close,wr90,1,wr90,0.7319838776361692,7269.8,7295.9
2025-01-28 14:00:00+00:00,2025-01-28 14:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7492433786392212,,
2025-01-28 14:15:00+00:00,2025-01-28 14:30:00+00:00,-15.0,sl,ret,1,ret,0.8297370672225952,,
2025-01-28 14:32:00+00:00,2025-01-28 16:02:00+00:00,42.70000000000073,timeout,short_impulse,-1,si,0.5639343661720442,,
2025-01-29 15:00:00+00:00,2025-01-29 15:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.675993025302887,,
2025-01-29 15:15:00+00:00,2025-01-29 15:45:00+00:00,30.0,tp,ret,1,ret,0.7059101462364197,,
2025-01-29 16:30:00+00:00,2025-01-29 17:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8396326899528503,,
2025-02-03 10:30:00+00:00,2025-02-03 10:45:00+00:00,-15.0,sl,ret,1,ret,0.6673955321311951,,
2025-02-03 13:05:00+00:00,2025-02-03 14:35:00+00:00,61.19999999999982,timeout,short_impulse,-1,si,0.5049519269125171,,
2025-02-03 15:45:00+00:00,2025-02-03 16:00:00+00:00,30.0,tp,ret,1,ret,0.6901112198829651,,
2025-02-03 16:00:00+00:00,2025-02-03 19:30:00+00:00,45.5,ny_close,wr90,1,wr90,0.7824003215195793,7234.8,7280.3
2025-02-04 15:00:00+00:00,2025-02-04 15:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7258601784706116,,
2025-02-04 15:15:00+00:00,2025-02-04 15:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6882243752479553,,
2025-02-04 16:45:00+00:00,2025-02-04 17:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7704933285713196,,
2025-02-06 15:00:00+00:00,2025-02-06 15:15:00+00:00,30.0,tp,long_retrace,1,long_ret,0.7084347009658813,,
2025-02-06 15:45:00+00:00,2025-02-06 16:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7131117582321167,,
2025-02-07 16:02:00+00:00,2025-02-07 17:32:00+00:00,-1.300000000000182,timeout,short_impulse,-1,si,0.5317559330691166,,
2025-02-11 15:30:00+00:00,2025-02-11 15:45:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.8104215860366821,,
2025-02-13 11:00:00+00:00,2025-02-13 19:30:00+00:00,76.39999999999964,ny_close,wr90,1,wr90,0.8255157532919766,7044.8,7121.2
2025-02-14 12:00:00+00:00,2025-02-14 12:30:00+00:00,30.0,tp,ret,1,ret,0.8935638070106506,,
2025-02-18 14:15:00+00:00,2025-02-18 14:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.7294836640357971,,
2025-02-18 14:30:00+00:00,2025-02-18 15:00:00+00:00,30.0,tp,ret,1,ret,0.6283836960792542,,
2025-02-26 16:00:00+00:00,2025-02-26 17:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8474735617637634,,
2025-02-26 17:30:00+00:00,2025-02-26 17:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7633224129676819,,
2025-03-03 14:30:00+00:00,2025-03-03 14:45:00+00:00,-15.0,sl,ret,1,ret,0.7355800271034241,,
2025-03-04 13:00:00+00:00,2025-03-04 14:45:00+00:00,-30.0,swing_break,wr90,1,wr90,0.8729839385361814,6729.3,6699.3
2025-03-05 15:00:00+00:00,2025-03-05 15:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8224735260009766,,
2025-03-05 17:00:00+00:00,2025-03-05 19:30:00+00:00,56.099999999999454,ny_close,wr90,1,wr90,0.6891890389770259,6549.8,6605.9
2025-03-06 09:00:00+00:00,2025-03-06 10:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.7240265607833862,,
2025-03-06 15:08:00+00:00,2025-03-06 16:38:00+00:00,63.80000000000018,timeout,short_impulse,-1,si,0.5015841089580755,,
2025-03-06 17:00:00+00:00,2025-03-06 17:15:00+00:00,30.0,tp,long_retrace,1,long_ret,0.5353280305862427,,
2025-03-06 17:15:00+00:00,2025-03-06 17:30:00+00:00,-30.0,swing_break,wr90,1,wr90,0.6445762549121522,6612.2,6582.2
2025-03-06 17:45:00+00:00,2025-03-06 19:30:00+00:00,24.600000000000364,ny_close,long_retrace,1,long_ret,0.6499714255332947,,
2025-03-07 14:00:00+00:00,2025-03-07 14:15:00+00:00,30.0,tp,long_retrace,1,long_ret,0.720781683921814,,
2025-03-07 17:00:00+00:00,2025-03-07 18:30:00+00:00,-15.0,sl,ret,1,ret,0.6123167872428894,,
2025-03-10 13:02:00+00:00,2025-03-10 14:32:00+00:00,79.89999999999964,timeout,short_impulse,-1,si,0.543656257841311,,
2025-03-10 15:45:00+00:00,2025-03-10 16:00:00+00:00,-12.400000000000546,swing_break,wr90,1,wr90,0.6563933366770471,6641.6,6629.2
2025-03-12 13:53:00+00:00,2025-03-12 15:23:00+00:00,-19.800000000000182,timeout,short_impulse,-1,si,0.6287091446061814,,
2025-03-13 16:00:00+00:00,2025-03-13 16:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.734005331993103,,
2025-03-27 13:35:00+00:00,2025-03-27 15:05:00+00:00,-60.0,timeout,short_impulse,-1,si,0.5100382586092637,,
2025-03-28 16:30:00+00:00,2025-03-28 18:30:00+00:00,4.800000000000182,ny_close,wr90,1,wr90,0.8226720825504806,6912.8,6917.6
2025-03-31 08:00:00+00:00,2025-03-31 08:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5663185119628906,,
2025-04-03 07:15:00+00:00,2025-04-03 07:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5689532160758972,,
2025-04-03 07:30:00+00:00,2025-04-03 07:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6225264668464661,,
2025-04-03 13:15:00+00:00,2025-04-03 13:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5691536664962769,,
2025-04-03 13:30:00+00:00,2025-04-03 13:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7070189714431763,,
2025-04-03 15:15:00+00:00,2025-04-03 18:30:00+00:00,42.5,ny_close,wr90,1,wr90,0.8117054473898018,6625.6,6668.1
2025-04-04 09:30:00+00:00,2025-04-04 10:00:00+00:00,30.0,tp,ret,1,ret,0.6763617992401123,,
2025-04-04 11:45:00+00:00,2025-04-04 12:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7813031077384949,,
2025-04-04 12:15:00+00:00,2025-04-04 12:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8444859981536865,,
2025-04-04 12:30:00+00:00,2025-04-04 12:45:00+00:00,-15.0,sl,ret,1,ret,0.7837848663330078,,
2025-04-04 12:45:00+00:00,2025-04-04 13:00:00+00:00,30.0,tp,ret,1,ret,0.6886202692985535,,
2025-04-04 14:45:00+00:00,2025-04-04 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7892343997955322,,
2025-04-07 10:00:00+00:00,2025-04-07 10:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6574870944023132,,
2025-04-07 10:30:00+00:00,2025-04-07 11:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7457787394523621,,
2025-04-07 11:15:00+00:00,2025-04-07 11:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6177005171775818,,
2025-04-07 13:45:00+00:00,2025-04-07 14:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.611556887626648,,
2025-04-07 15:30:00+00:00,2025-04-07 15:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8292456269264221,,
2025-04-07 16:15:00+00:00,2025-04-07 16:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5946219563484192,,
2025-04-08 08:15:00+00:00,2025-04-08 16:30:00+00:00,-30.0,swing_break,wr90,1,wr90,0.9009915748392859,6047.3,6017.3
2025-04-09 09:00:00+00:00,2025-04-09 09:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7767429351806641,,
2025-04-09 12:00:00+00:00,2025-04-09 12:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6832395195960999,,
2025-04-09 13:15:00+00:00,2025-04-09 13:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8028925061225891,,
2025-04-09 15:15:00+00:00,2025-04-09 15:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6981549263000488,,
2025-04-09 16:15:00+00:00,2025-04-09 16:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7173495292663574,,
2025-04-10 08:15:00+00:00,2025-04-10 08:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6385375261306763,,
2025-04-10 14:00:00+00:00,2025-04-10 14:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6925853490829468,,
2025-04-10 15:15:00+00:00,2025-04-10 15:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.736792802810669,,
2025-04-11 13:30:00+00:00,2025-04-11 14:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5199081897735596,,
2025-04-11 14:30:00+00:00,2025-04-11 14:45:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6791396737098694,,
2025-04-11 14:45:00+00:00,2025-04-11 15:00:00+00:00,30.0,tp,ret,1,ret,0.7244091033935547,,
2025-04-11 15:15:00+00:00,2025-04-11 15:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.711423933506012,,
2025-04-14 16:30:00+00:00,2025-04-14 18:30:00+00:00,55.899999999999636,ny_close,wr90,1,wr90,0.9602818767360373,6058.5,6114.4
2025-04-16 08:30:00+00:00,2025-04-16 08:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7597477436065674,,
2025-04-16 14:30:00+00:00,2025-04-16 15:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6065737009048462,,
2025-04-17 16:30:00+00:00,2025-04-17 17:00:00+00:00,-15.0,sl,ret,1,ret,0.7270772457122803,,
2025-04-21 14:00:00+00:00,2025-04-21 14:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7223859429359436,,
2025-04-23 13:15:00+00:00,2025-04-23 13:30:00+00:00,30.0,tp,ret,1,ret,0.7925195097923279,,
2025-04-23 13:40:00+00:00,2025-04-23 14:11:00+00:00,120.0,tp,short_impulse,-1,si,0.5066573357725281,,
2025-04-23 14:30:00+00:00,2025-04-23 14:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7633677124977112,,
2025-04-23 16:15:00+00:00,2025-04-23 16:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5513896346092224,,
2025-04-24 15:00:00+00:00,2025-04-24 15:15:00+00:00,-15.0,sl,ret,1,ret,0.6676148772239685,,
2025-04-24 15:15:00+00:00,2025-04-24 16:15:00+00:00,30.0,tp,ret,1,ret,0.7114539742469788,,
2025-04-25 11:00:00+00:00,2025-04-25 11:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5055930018424988,,
2025-04-25 13:00:00+00:00,2025-04-25 18:30:00+00:00,80.70000000000073,ny_close,wr90,1,wr90,0.9304762832768503,6216.9,6297.6
2025-04-29 09:15:00+00:00,2025-04-29 09:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5946409106254578,,
2025-04-29 15:00:00+00:00,2025-04-29 15:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5695881843566895,,
2025-05-01 11:00:00+00:00,2025-05-01 18:30:00+00:00,238.90000000000055,ny_close,wr90,1,wr90,0.9488122158951525,5659.7,5898.6
2025-05-02 14:15:00+00:00,2025-05-02 14:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7123903036117554,,
2025-05-02 15:15:00+00:00,2025-05-02 15:30:00+00:00,-15.0,sl,ret,1,ret,0.7769648432731628,,
2025-05-02 15:30:00+00:00,2025-05-02 15:45:00+00:00,30.0,tp,ret,1,ret,0.8282908797264099,,
2025-05-02 16:00:00+00:00,2025-05-02 16:30:00+00:00,30.0,tp,ret,1,ret,0.6756421327590942,,
2025-05-05 14:30:00+00:00,2025-05-05 15:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5684204697608948,,
2025-05-05 15:45:00+00:00,2025-05-05 18:30:00+00:00,18.800000000000182,ny_close,wr90,1,wr90,0.9468155597543579,5668.8,5687.6
2025-05-06 13:51:00+00:00,2025-05-06 15:21:00+00:00,-41.0,timeout,short_impulse,-1,si,0.5539662998860956,,
2025-05-08 13:15:00+00:00,2025-05-08 13:30:00+00:00,30.0,tp,ret,1,ret,0.8305054306983948,,
2025-05-09 14:30:00+00:00,2025-05-09 18:30:00+00:00,44.599999999999454,ny_close,wr90,1,wr90,0.9567114819083243,6022.1,6066.7
2025-05-12 14:30:00+00:00,2025-05-12 15:00:00+00:00,-15.0,sl,ret,1,ret,0.725871741771698,,
2025-05-13 14:34:00+00:00,2025-05-13 16:04:00+00:00,-62.79999999999927,timeout,short_impulse,-1,si,0.5402773192631479,,
2025-05-14 14:37:00+00:00,2025-05-14 16:07:00+00:00,-15.300000000000182,timeout,short_impulse,-1,si,0.5661221454596153,,
2025-05-15 07:15:00+00:00,2025-05-15 08:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7825887799263,,
2025-05-15 13:45:00+00:00,2025-05-15 15:15:00+00:00,10.399999999999636,timeout,short_impulse,-1,si,0.5525744820307815,,
2025-05-15 15:15:00+00:00,2025-05-15 15:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7616044878959656,,
2025-05-16 09:00:00+00:00,2025-05-16 09:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5687434673309326,,
2025-05-19 16:45:00+00:00,2025-05-19 18:15:00+00:00,25.300000000000182,timeout,short_impulse,-1,si,0.5977199562860611,,
2025-05-21 14:15:00+00:00,2025-05-21 14:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7197941541671753,,
2025-05-21 16:30:00+00:00,2025-05-21 16:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.775213360786438,,
2025-05-23 12:15:00+00:00,2025-05-23 12:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.610814094543457,,
2025-05-23 12:30:00+00:00,2025-05-23 13:00:00+00:00,-15.0,sl,ret,1,ret,0.8593264222145081,,
2025-05-23 13:00:00+00:00,2025-05-23 13:15:00+00:00,30.0,tp,ret,1,ret,0.8787806630134583,,
2025-05-23 13:15:00+00:00,2025-05-23 13:30:00+00:00,30.0,tp,long_retrace,1,long_ret,0.5525424480438232,,
2025-05-23 13:30:00+00:00,2025-05-23 13:45:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.8642789721488953,,
2025-05-23 14:45:00+00:00,2025-05-23 15:15:00+00:00,30.0,tp,ret,1,ret,0.8022093772888184,,
2025-05-27 16:00:00+00:00,2025-05-27 18:30:00+00:00,25.5,ny_close,wr90,1,wr90,0.9720897768119289,6052.2,6077.7
2025-05-29 14:45:00+00:00,2025-05-29 17:45:00+00:00,-30.0,swing_break,wr90,1,wr90,0.8277219591027746,6093.1,6063.1
2025-05-30 11:57:00+00:00,2025-05-30 13:27:00+00:00,5.899999999999636,timeout,short_impulse,-1,si,0.537407785490899,,
2025-05-30 13:45:00+00:00,2025-05-30 14:00:00+00:00,30.0,tp,ret,1,ret,0.5935657024383545,,
2025-05-30 14:15:00+00:00,2025-05-30 14:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7810530066490173,,
2025-05-30 16:30:00+00:00,2025-05-30 17:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.7848992943763733,,
2025-06-02 13:31:00+00:00,2025-06-02 15:01:00+00:00,27.800000000000182,timeout,short_impulse,-1,si,0.587800107250885,,
2025-06-04 13:00:00+00:00,2025-06-04 13:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5456516146659851,,
2025-06-04 13:38:00+00:00,2025-06-04 15:08:00+00:00,11.699999999999818,timeout,short_impulse,-1,si,0.5965772729374145,,
2025-06-04 15:18:00+00:00,2025-06-04 16:48:00+00:00,-24.899999999999636,timeout,short_impulse,-1,si,0.5565795688543167,,
2025-06-06 14:16:00+00:00,2025-06-06 15:46:00+00:00,-44.600000000000364,timeout,short_impulse,-1,si,0.5731113593386266,,
2025-06-09 14:00:00+00:00,2025-06-09 18:30:00+00:00,48.30000000000018,ny_close,wr90,1,wr90,0.6343518834895675,6412.3,6460.6
2025-06-11 09:45:00+00:00,2025-06-11 10:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6430764198303223,,
2025-06-11 10:00:00+00:00,2025-06-11 11:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6957899928092957,,
2025-06-11 15:00:00+00:00,2025-06-11 15:15:00+00:00,30.0,tp,ret,1,ret,0.8728045225143433,,
2025-06-12 13:30:00+00:00,2025-06-12 14:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.7882462739944458,,
2025-06-12 16:00:00+00:00,2025-06-12 16:15:00+00:00,-15.0,sl,ret,1,ret,0.7598934173583984,,
2025-06-12 16:45:00+00:00,2025-06-12 18:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5099043846130371,,
2025-06-13 08:30:00+00:00,2025-06-13 08:45:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6054834723472595,,
2025-06-13 09:15:00+00:00,2025-06-13 09:30:00+00:00,30.0,tp,ret,1,ret,0.6993657946586609,,
2025-06-13 11:30:00+00:00,2025-06-13 11:45:00+00:00,-15.0,sl,ret,1,ret,0.593460738658905,,
2025-06-13 11:45:00+00:00,2025-06-13 12:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5975417494773865,,
2025-06-13 12:30:00+00:00,2025-06-13 12:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6155314445495605,,
2025-06-13 13:45:00+00:00,2025-06-13 14:00:00+00:00,30.0,tp,ret,1,ret,0.6089501976966858,,
2025-06-13 14:00:00+00:00,2025-06-13 14:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7159125804901123,,
2025-06-13 14:15:00+00:00,2025-06-13 14:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6358805894851685,,
2025-06-13 14:30:00+00:00,2025-06-13 14:45:00+00:00,-15.0,sl,ret,1,ret,0.5653037428855896,,
2025-06-13 15:00:00+00:00,2025-06-13 15:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8451390862464905,,
2025-06-13 16:00:00+00:00,2025-06-13 16:30:00+00:00,30.0,tp,ret,1,ret,0.6020672917366028,,
2025-06-13 16:30:00+00:00,2025-06-13 17:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5713359713554382,,
2025-06-16 08:30:00+00:00,2025-06-16 08:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6923846006393433,,
2025-06-16 10:15:00+00:00,2025-06-16 10:45:00+00:00,-15.0,sl,ret,1,ret,0.7255569696426392,,
2025-06-16 11:00:00+00:00,2025-06-16 11:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6234117150306702,,
2025-06-16 13:00:00+00:00,2025-06-16 13:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8152924180030823,,
