entry,exit,pnl,reason,type,side
2025-06-05 17:01:00+00:00,,11.899999999999636,timeout,dip_long_15m,1
2025-06-05 18:31:00+00:00,,-8.400000000000546,timeout,dip_long_15m,1
2025-06-05 19:46:00+00:00,,-11.599999999999454,timeout,dip_long_15m,1
2025-06-06 14:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-06 15:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-06 15:23:00+00:00,,30.099999999999454,target_hit,dip_long_15m,1
2025-06-06 17:21:00+00:00,,19.699999999999818,timeout,dip_long_15m,1
2025-06-06 19:17:00+00:00,,-2.4000000000005457,timeout,dip_long_15m,1
2025-06-09 13:31:00+00:00,,36.20000000000073,target_hit,dip_long_15m,1
2025-06-09 15:06:00+00:00,,-7.599999999999454,timeout,dip_long_15m,1
2025-06-09 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-09 16:06:00+00:00,,12.5,timeout,dip_long_15m,1
2025-06-09 19:09:00+00:00,,0.3000000000001819,timeout,dip_long_15m,1
2025-06-10 14:32:00+00:00,,12.700000000000728,timeout,dip_long_15m,1
2025-06-10 16:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-10 17:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-10 18:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-10 18:33:00+00:00,,22.800000000000182,timeout,dip_long_15m,1
2025-06-11 13:32:00+00:00,,46.5,target_hit,dip_long_15m,1
2025-06-11 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-11 14:51:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-11 15:16:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-11 15:31:00+00:00,,19.400000000000546,timeout,dip_long_15m,1
2025-06-11 16:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-11 19:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-11 19:34:00+00:00,,10.100000000000364,timeout,dip_long_15m,1
2025-06-12 13:31:00+00:00,,38.30000000000018,target_hit,dip_long_15m,1
2025-06-12 15:02:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-12 16:39:00+00:00,,34.70000000000073,target_hit,dip_long_15m,1
2025-06-12 17:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 13:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 13:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 13:51:00+00:00,,36.399999999999636,target_hit,dip_long_15m,1
2025-06-13 15:01:00+00:00,,33.79999999999927,target_hit,dip_long_15m,1
2025-06-13 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 16:36:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-13 18:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 18:22:00+00:00,,35.69999999999982,target_hit,dip_long_15m,1
2025-06-13 19:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 19:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 19:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-13 19:49:00+00:00,,30.299999999999272,target_hit,dip_long_15m,1
2025-06-16 13:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 13:53:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 13:54:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 14:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 14:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 14:54:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-16 17:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 17:52:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-16 18:20:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 18:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-16 18:52:00+00:00,,-3.5,timeout,dip_long_15m,1
2025-06-17 13:46:00+00:00,,40.70000000000073,target_hit,dip_long_15m,1
2025-06-17 14:31:00+00:00,,32.49999999999909,target_hit,dip_long_15m,1
2025-06-17 16:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-17 16:09:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-17 16:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-17 16:35:00+00:00,,35.70000000000073,target_hit,dip_long_15m,1
2025-06-17 17:04:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-17 19:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-17 19:51:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-18 14:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:04:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-18 14:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:07:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:08:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-18 14:09:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 14:36:00+00:00,,54.70000000000073,target_hit,dip_long_15m,1
2025-06-18 15:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 16:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-18 16:37:00+00:00,,48.600000000000364,target_hit,dip_long_15m,1
2025-06-18 19:35:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-19 14:16:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-19 15:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 16:51:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-19 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 17:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 17:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 17:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 17:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 17:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 17:38:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 17:39:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-19 18:01:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-19 18:23:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-20 13:54:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-20 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-20 15:32:00+00:00,,43.49999999999909,target_hit,dip_long_15m,1
2025-06-20 16:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-20 16:09:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-20 16:47:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-20 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-20 17:08:00+00:00,,33.099999999999454,target_hit,dip_long_15m,1
2025-06-20 17:32:00+00:00,,30.600000000000364,target_hit,dip_long_15m,1
2025-06-20 18:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-20 18:37:00+00:00,,34.70000000000073,timeout,dip_long_15m,1
2025-06-23 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 13:54:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 14:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 14:05:00+00:00,,43.19999999999982,target_hit,dip_long_15m,1
2025-06-23 14:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 14:20:00+00:00,,57.5,target_hit,dip_long_15m,1
2025-06-23 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 17:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 17:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 17:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 17:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 17:38:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 17:46:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-23 18:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 18:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-23 18:47:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-24 14:22:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-24 14:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-24 15:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-24 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-24 16:38:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-24 17:04:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-24 17:17:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-24 18:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-24 18:39:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-24 19:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-24 19:05:00+00:00,,33.0,target_hit,dip_long_15m,1
2025-06-25 13:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-25 14:17:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-25 15:01:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-25 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-25 17:53:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-25 18:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-25 18:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-25 18:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-25 19:33:00+00:00,,-13.199999999999818,timeout,dip_long_15m,1
2025-06-26 13:46:00+00:00,,31.50000000000091,target_hit,dip_long_15m,1
2025-06-26 14:21:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-26 16:01:00+00:00,,34.69999999999891,target_hit,dip_long_15m,1
2025-06-26 17:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-26 18:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-26 18:08:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-26 18:09:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-26 19:49:00+00:00,,-11.800000000000182,timeout,dip_long_15m,1
2025-06-27 13:46:00+00:00,,10.600000000000364,timeout,dip_long_15m,1
2025-06-27 15:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-27 15:22:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-27 16:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-27 16:33:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-06-27 18:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-27 18:52:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-27 19:31:00+00:00,,-12.099999999999454,timeout,dip_long_15m,1
2025-06-30 13:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-30 14:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-30 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-30 15:37:00+00:00,,40.19999999999891,target_hit,dip_long_15m,1
2025-06-30 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-06-30 18:05:00+00:00,,0.5,timeout,dip_long_15m,1
2025-06-30 19:16:00+00:00,,13.5,timeout,dip_long_15m,1
2025-07-01 13:39:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-01 15:01:00+00:00,,19.800000000000182,timeout,dip_long_15m,1
2025-07-01 16:31:00+00:00,,4.699999999999818,timeout,dip_long_15m,1
2025-07-01 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-01 18:05:00+00:00,,25.700000000000728,timeout,dip_long_15m,1
2025-07-02 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-02 13:52:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-02 14:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-02 19:47:00+00:00,,15.200000000000728,timeout,dip_long_15m,1
2025-07-03 13:46:00+00:00,,41.79999999999927,target_hit,dip_long_15m,1
2025-07-03 14:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-03 15:39:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-03 16:01:00+00:00,,2.2000000000007276,timeout,dip_long_15m,1
2025-07-03 17:50:00+00:00,,18.300000000000182,timeout,dip_long_15m,1
2025-07-04 13:31:00+00:00,,-7.300000000000182,timeout,dip_long_15m,1
2025-07-04 14:35:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-04 15:49:00+00:00,,7.800000000000182,timeout,dip_long_15m,1
2025-07-07 14:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-07 14:06:00+00:00,,35.19999999999891,target_hit,dip_long_15m,1
2025-07-07 15:16:00+00:00,,41.80000000000018,target_hit,dip_long_15m,1
2025-07-07 16:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-07 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-07 18:17:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-07 19:17:00+00:00,,-10.199999999999818,timeout,dip_long_15m,1
2025-07-08 13:31:00+00:00,,34.30000000000018,target_hit,dip_long_15m,1
2025-07-08 14:53:00+00:00,,44.19999999999982,target_hit,dip_long_15m,1
2025-07-08 18:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-08 18:33:00+00:00,,-3.199999999999818,timeout,dip_long_15m,1
2025-07-09 13:32:00+00:00,,62.900000000000546,target_hit,dip_long_15m,1
2025-07-09 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-09 16:31:00+00:00,,7.700000000000728,timeout,dip_long_15m,1
2025-07-09 17:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-09 18:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-10 13:36:00+00:00,,45.30000000000018,target_hit,dip_long_15m,1
2025-07-10 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-10 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-10 15:53:00+00:00,,34.600000000000364,target_hit,dip_long_15m,1
2025-07-10 16:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-10 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-11 13:35:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-11 14:16:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-11 15:01:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-11 16:51:00+00:00,,11.5,timeout,dip_long_15m,1
2025-07-14 13:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-14 14:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-14 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-14 15:34:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-14 15:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-14 16:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-14 17:17:00+00:00,,-2.7000000000007276,timeout,dip_long_15m,1
2025-07-14 18:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-14 18:46:00+00:00,,7.5,timeout,dip_long_15m,1
2025-07-14 19:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-15 15:16:00+00:00,,32.19999999999982,target_hit,dip_long_15m,1
2025-07-15 15:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-15 15:39:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-15 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-15 16:37:00+00:00,,9.0,timeout,dip_long_15m,1
2025-07-15 19:32:00+00:00,,-6.0,timeout,dip_long_15m,1
2025-07-16 13:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-16 15:16:00+00:00,,16.399999999999636,timeout,dip_long_15m,1
2025-07-17 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-17 14:47:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-17 15:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-17 17:16:00+00:00,,32.69999999999982,target_hit,dip_long_15m,1
2025-07-17 19:47:00+00:00,,-2.4000000000005457,timeout,dip_long_15m,1
2025-07-18 13:48:00+00:00,,33.20000000000073,target_hit,dip_long_15m,1
2025-07-18 14:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-18 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-18 15:37:00+00:00,,36.69999999999891,target_hit,dip_long_15m,1
2025-07-18 16:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-18 16:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-18 18:01:00+00:00,,18.700000000000728,timeout,dip_long_15m,1
2025-07-21 14:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-21 14:08:00+00:00,,41.599999999999454,target_hit,dip_long_15m,1
2025-07-21 15:46:00+00:00,,7.5,timeout,dip_long_15m,1
2025-07-21 16:49:00+00:00,,8.200000000000728,timeout,dip_long_15m,1
2025-07-22 13:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-22 14:01:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-22 15:02:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-22 16:16:00+00:00,,21.0,timeout,dip_long_15m,1
2025-07-22 17:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-22 18:01:00+00:00,,38.600000000000364,target_hit,dip_long_15m,1
2025-07-23 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-23 13:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-23 13:53:00+00:00,,23.199999999999818,timeout,dip_long_15m,1
2025-07-23 17:01:00+00:00,,8.199999999999818,timeout,dip_long_15m,1
2025-07-23 18:02:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-23 19:18:00+00:00,,0.0,timeout,dip_long_15m,1
2025-07-24 13:31:00+00:00,,32.100000000000364,target_hit,dip_long_15m,1
2025-07-24 14:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-24 15:21:00+00:00,,31.600000000000364,target_hit,dip_long_15m,1
2025-07-24 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-24 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-24 16:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-24 16:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-24 16:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-24 17:16:00+00:00,,15.100000000000364,timeout,dip_long_15m,1
2025-07-25 13:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-25 14:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-25 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-25 15:38:00+00:00,,5.5,timeout,dip_long_15m,1
2025-07-25 17:46:00+00:00,,0.5999999999994543,timeout,dip_long_15m,1
2025-07-28 13:46:00+00:00,,-7.899999999999636,timeout,dip_long_15m,1
2025-07-28 14:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-28 15:02:00+00:00,,8.600000000000364,timeout,dip_long_15m,1
2025-07-28 16:31:00+00:00,,7.5,timeout,dip_long_15m,1
2025-07-28 19:02:00+00:00,,16.800000000000182,timeout,dip_long_15m,1
2025-07-29 14:36:00+00:00,,0.8000000000001819,timeout,dip_long_15m,1
2025-07-29 16:47:00+00:00,,35.00000000000091,target_hit,dip_long_15m,1
2025-07-29 18:18:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-29 19:31:00+00:00,,5.299999999999272,timeout,dip_long_15m,1
2025-07-30 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-30 15:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-30 16:52:00+00:00,,22.100000000000364,timeout,dip_long_15m,1
2025-07-30 18:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-30 18:31:00+00:00,,17.400000000000546,timeout,dip_long_15m,1
2025-07-31 13:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-31 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-31 15:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-31 15:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-31 15:36:00+00:00,,30.400000000000546,target_hit,dip_long_15m,1
2025-07-31 17:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-31 17:22:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-31 17:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-31 17:52:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-07-31 18:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-07-31 19:01:00+00:00,,17.0,timeout,dip_long_15m,1
2025-08-01 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-01 13:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-01 14:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-01 14:07:00+00:00,,33.80000000000109,target_hit,dip_long_15m,1
2025-08-01 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-01 14:47:00+00:00,,3.5,timeout,dip_long_15m,1
2025-08-01 16:31:00+00:00,,39.0,target_hit,dip_long_15m,1
2025-08-01 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-01 18:33:00+00:00,,2.5,timeout,dip_long_15m,1
2025-08-04 13:31:00+00:00,,35.19999999999891,target_hit,dip_long_15m,1
2025-08-04 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-04 16:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-04 16:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-04 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-04 18:47:00+00:00,,2.199999999999818,timeout,dip_long_15m,1
2025-08-05 14:31:00+00:00,,34.600000000000364,target_hit,dip_long_15m,1
2025-08-05 15:18:00+00:00,,29.100000000000364,timeout,dip_long_15m,1
2025-08-05 16:47:00+00:00,,17.899999999999636,timeout,dip_long_15m,1
2025-08-05 18:18:00+00:00,,-15.800000000000182,timeout,dip_long_15m,1
2025-08-06 13:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-06 14:31:00+00:00,,0.8000000000001819,timeout,dip_long_15m,1
2025-08-06 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-06 16:33:00+00:00,,30.69999999999891,target_hit,dip_long_15m,1
2025-08-06 17:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-06 18:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-06 18:21:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-06 18:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-06 19:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-06 19:03:00+00:00,,21.5,timeout,dip_long_15m,1
2025-08-07 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-07 14:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-07 14:24:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-07 15:33:00+00:00,,37.50000000000091,target_hit,dip_long_15m,1
2025-08-07 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-07 17:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-07 17:38:00+00:00,,-11.0,timeout,dip_long_15m,1
2025-08-08 13:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2025-08-08 14:31:00+00:00,,33.20000000000073,target_hit,dip_long_15m,1
2025-08-08 16:31:00+00:00,,33.80000000000018,target_hit,dip_long_15m,1
2025-08-08 18:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-08 18:46:00+00:00,,-13.800000000000182,timeout,dip_long_15m,1
2025-08-11 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-11 15:01:00+00:00,,32.899999999999636,target_hit,dip_long_15m,1
2025-08-11 15:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-11 16:16:00+00:00,,21.800000000000182,timeout,dip_long_15m,1
2025-08-11 17:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-11 17:46:00+00:00,,17.200000000000728,timeout,dip_long_15m,1
2025-08-11 18:46:00+00:00,,-6.0,timeout,dip_long_15m,1
2025-08-12 13:33:00+00:00,,17.5,timeout,dip_long_15m,1
2025-08-12 15:53:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-12 16:47:00+00:00,,4.199999999999818,timeout,dip_long_15m,1
2025-08-12 19:46:00+00:00,,-9.800000000000182,timeout,dip_long_15m,1
2025-08-13 13:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-13 14:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-13 15:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-13 16:01:00+00:00,,13.900000000000546,timeout,dip_long_15m,1
2025-08-13 18:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-14 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-14 14:35:00+00:00,,40.599999999999454,target_hit,dip_long_15m,1
2025-08-14 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-14 17:17:00+00:00,,15.400000000000546,timeout,dip_long_15m,1
2025-08-14 18:31:00+00:00,,2.7999999999992724,timeout,dip_long_15m,1
2025-08-15 13:35:00+00:00,,38.899999999999636,target_hit,dip_long_15m,1
2025-08-15 14:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2025-08-15 16:16:00+00:00,,-4.600000000000364,timeout,dip_long_15m,1
