mask,h,tp_x,sl_x,rr,bars,pos,hr,tp$,sl$,score
E_wr90_structure,480,0.2,0.15,1.3333333333333335,29361,8736,29.753754981097373,17.270364007115823,12.952773005336866,8736
E_wr90_structure,480,0.35,0.25,1.4,29361,8710,29.66520213889173,30.22313701245269,21.587955008894777,8710
C_wr90_mid_drop,240,0.35,0.1,3.4999999999999996,62656,8677,13.848633810010213,30.514797582338165,8.718513594953762,8676
D_wr30_bounce,360,0.4,0.1,4.0,63711,8591,13.484327667121848,34.78829945676886,8.697074864192215,8591
C_wr90_mid_drop,360,0.4,0.1,4.0,62656,8587,13.704992339121553,34.87405437981505,8.718513594953762,8587
D_wr30_bounce,240,0.4,0.15,2.666666666666667,63711,8499,13.339925601544476,34.78829945676886,13.045612296288319,8499
E_wr90_structure,240,0.25,0.2,1.25,29361,8415,28.660467967712272,21.587955008894777,17.270364007115823,8415
D_wr30_bounce,120,0.3,0.25,1.2,63711,8377,13.148435905887524,26.091224592576637,21.742687160480532,8377
C_wr90_mid_drop,240,0.4,0.15,2.666666666666667,62656,8367,13.353868743615935,34.87405437981505,13.077770392430642,8367
B_wr30_recovery,120,0.4,0.1,4.0,141277,8361,5.918160776347176,34.64414819311313,8.661037048278283,8361
E_wr90_structure,360,0.25,0.15,1.6666666666666667,29361,8313,28.313068355982423,21.587955008894777,12.952773005336866,8312
E_wr90_structure,360,0.3,0.2,1.4999999999999998,29361,8234,28.044003950819114,25.90554601067373,17.270364007115823,8234
E_wr90_structure,240,0.2,0.12,1.6666666666666667,29361,8204,27.94182759442798,17.270364007115823,10.362218404269495,8203
E_wr90_structure,480,0.25,0.15,1.6666666666666667,29361,8150,27.757910152923948,21.587955008894777,12.952773005336866,8150
D_wr30_bounce,120,0.3,0.2,1.4999999999999998,63711,8109,12.727786410509959,26.091224592576637,17.39414972838443,8109
C_wr90_mid_drop,120,0.3,0.25,1.2,62656,8064,12.870275791624106,26.155540784861284,21.7962839873844,8064
E_wr90_structure,360,0.2,0.12,1.6666666666666667,29361,7993,27.223187221143696,17.270364007115823,10.362218404269495,7993
A_wr15_overbought_bounce,480,0.2,0.25,0.8,18839,7981,42.36424438664473,17.33823528502547,21.672794106281835,7981
A_wr15_overbought_bounce,360,0.2,0.25,0.8,18839,7967,42.289930463400395,17.33823528502547,21.672794106281835,7967
E_wr90_structure,480,0.35,0.2,1.7499999999999998,29361,7811,26.603317325704168,30.22313701245269,17.270364007115823,7811
D_wr30_bounce,240,0.4,0.12,3.3333333333333335,63711,7804,12.249062171367582,34.78829945676886,10.436489837030654,7804
E_wr90_structure,120,0.2,0.25,0.8,29361,7799,26.562446783147713,17.270364007115823,21.587955008894777,7799
D_wr30_bounce,120,0.3,0.15,2.0,63711,7783,12.216100830311877,26.091224592576637,13.045612296288319,7783
C_wr90_mid_drop,240,0.4,0.12,3.3333333333333335,62656,7754,12.375510725229827,34.87405437981505,10.462216313944513,7754
C_wr90_mid_drop,120,0.3,0.2,1.4999999999999998,62656,7746,12.362742594484168,26.155540784861284,17.437027189907525,7746
E_wr90_structure,120,0.2,0.2,1.0,29361,7559,25.745035932018663,17.270364007115823,17.270364007115823,7559
E_wr90_structure,240,0.25,0.15,1.6666666666666667,29361,7534,25.65988896835939,21.587955008894777,12.952773005336866,7534
E_wr90_structure,360,0.35,0.25,1.4,29361,7517,25.60198903307108,30.22313701245269,21.587955008894777,7517
E_wr90_structure,480,0.3,0.15,2.0,29361,7457,25.397636320288818,25.90554601067373,12.952773005336866,7457
E_wr90_structure,480,0.4,0.25,1.6,29361,7453,25.384012806103335,34.54072801423165,21.587955008894777,7453
D_wr30_bounce,120,0.3,0.12,2.5,63711,7403,11.619657515970555,26.091224592576637,10.436489837030654,7403
C_wr90_mid_drop,120,0.3,0.15,2.0,62656,7375,11.770620531154238,26.155540784861284,13.077770392430642,7374
E_wr90_structure,240,0.2,0.1,2.0,29361,7373,25.111542522393655,17.270364007115823,8.635182003557912,7373
E_wr90_structure,480,0.2,0.12,1.6666666666666667,29361,7258,24.71986648956098,17.270364007115823,10.362218404269495,7258
A_wr15_overbought_bounce,240,0.2,0.25,0.8,18839,7225,38.35129253145072,17.33823528502547,21.672794106281835,7225
E_wr90_structure,360,0.25,0.12,2.0833333333333335,29361,7212,24.563196076427914,21.587955008894777,10.362218404269495,7212
A_wr15_overbought_bounce,480,0.25,0.25,1.0,18839,7211,38.27697860820638,21.672794106281835,21.672794106281835,7211
E_wr90_structure,360,0.3,0.15,2.0,29361,7191,24.491672626954124,25.90554601067373,12.952773005336866,7191
A_wr15_overbought_bounce,360,0.2,0.2,1.0,18839,7182,38.123042624343114,17.33823528502547,17.33823528502547,7181
E_wr90_structure,240,0.3,0.25,1.2,29361,7174,24.433772691665816,25.90554601067373,21.587955008894777,7174
D_wr30_bounce,240,0.4,0.1,4.0,63711,7142,11.209995134278225,34.78829945676886,8.697074864192215,7142
C_wr90_mid_drop,240,0.4,0.1,4.0,62656,7088,11.312563840653727,34.87405437981505,8.718513594953762,7087
E_wr90_structure,120,0.2,0.15,1.3333333333333335,29361,7042,23.984196723544837,17.270364007115823,12.952773005336866,7042
C_wr90_mid_drop,120,0.3,0.12,2.5,62656,7013,11.192862614913176,26.155540784861284,10.462216313944513,7013
A_wr15_overbought_bounce,480,0.2,0.2,1.0,18839,6998,37.14634534741759,17.33823528502547,17.33823528502547,6998
D_wr30_bounce,120,0.3,0.1,2.9999999999999996,63711,6993,10.976126571549653,26.091224592576637,8.697074864192215,6992
E_wr90_structure,360,0.35,0.2,1.7499999999999998,29361,6934,23.61636184053677,30.22313701245269,17.270364007115823,6934
E_wr90_structure,360,0.2,0.1,2.0,29361,6914,23.548244269609345,17.270364007115823,8.635182003557912,6914
E_wr90_structure,480,0.25,0.12,2.0833333333333335,29361,6877,23.422226763393617,21.587955008894777,10.362218404269495,6877
A_wr15_overbought_bounce,360,0.25,0.25,1.0,18839,6846,36.33950846647912,21.672794106281835,21.672794106281835,6846
E_wr90_structure,240,0.25,0.12,2.0833333333333335,29361,6832,23.26896222880692,21.587955008894777,10.362218404269495,6832
E_wr90_structure,240,0.3,0.2,1.4999999999999998,29361,6772,23.06460951602466,25.90554601067373,17.270364007115823,6772
A_wr15_overbought_bounce,240,0.2,0.2,1.0,18839,6729,35.718456393651465,17.33823528502547,17.33823528502547,6729
E_wr90_structure,480,0.4,0.2,2.0,29361,6699,22.81598038213957,34.54072801423165,17.270364007115823,6699
C_wr90_mid_drop,120,0.3,0.1,2.9999999999999996,62656,6665,10.637448927477017,26.155540784861284,8.718513594953762,6665
E_wr90_structure,480,0.35,0.15,2.3333333333333335,29361,6623,22.557133612615374,30.22313701245269,12.952773005336866,6623
E_wr90_structure,120,0.2,0.12,1.6666666666666667,29361,6561,22.345969142740373,17.270364007115823,10.362218404269495,6561
A_wr15_overbought_bounce,480,0.3,0.25,1.2,18839,6429,34.12601518127289,26.0073529275382,21.672794106281835,6429
A_wr15_overbought_bounce,480,0.25,0.2,1.25,18839,6404,33.99331174690801,21.672794106281835,17.33823528502547,6404
E_wr90_structure,480,0.3,0.12,2.5,29361,6377,21.7192874902081,25.90554601067373,10.362218404269495,6377
E_wr90_structure,360,0.3,0.12,2.5,29361,6311,21.49449950614761,25.90554601067373,10.362218404269495,6310
E_wr90_structure,360,0.25,0.1,2.5,29361,6288,21.416164299581077,21.587955008894777,8.635182003557912,6288
A_wr15_overbought_bounce,360,0.25,0.2,1.25,18839,6231,33.07500398110303,21.672794106281835,17.33823528502547,6231
F_wr240_mtf,360,0.2,0.25,0.8,14784,6220,42.07251082251082,17.10959621052298,21.386995263153725,6220
F_wr240_mtf,480,0.2,0.25,0.8,14784,6218,42.058982683982684,17.10959621052298,21.386995263153725,6218
E_wr90_structure,240,0.25,0.1,2.5,29361,6188,21.075576444943973,21.587955008894777,8.635182003557912,6188
E_wr90_structure,480,0.2,0.1,2.0,29361,6177,21.038111780933892,17.270364007115823,8.635182003557912,6177
E_wr90_structure,360,0.4,0.25,1.6,29361,6173,21.02448826674841,34.54072801423165,21.587955008894777,6173
E_wr90_structure,120,0.2,0.1,2.0,29361,6116,20.83035318960526,17.270364007115823,8.635182003557912,6116
E_wr90_structure,240,0.3,0.15,2.0,29361,6096,20.76223561867784,25.90554601067373,12.952773005336866,6096
E_wr90_structure,360,0.35,0.15,2.3333333333333335,29361,6069,20.67027689792582,30.22313701245269,12.952773005336866,6069
D_wr30_bounce,120,0.35,0.25,1.4,63711,6042,9.483448698027027,30.439762024672746,21.742687160480532,6042
A_wr15_overbought_bounce,360,0.2,0.15,1.3333333333333335,18839,6030,32.00806836880938,17.33823528502547,13.0036764637691,6030
E_wr90_structure,480,0.25,0.1,2.5,29361,5917,20.152583358877422,21.587955008894777,8.635182003557912,5917
C_wr90_mid_drop,120,0.35,0.25,1.4,62656,5879,9.382980081716036,30.514797582338165,21.7962839873844,5879
A_wr15_overbought_bounce,240,0.2,0.15,1.3333333333333335,18839,5861,31.110993152502786,17.33823528502547,13.0036764637691,5861
A_wr15_overbought_bounce,360,0.3,0.25,1.2,18839,5835,30.97298158076331,26.0073529275382,21.672794106281835,5835
D_wr30_bounce,120,0.35,0.2,1.7499999999999998,63711,5824,9.141278586115426,30.439762024672746,17.39414972838443,5823
A_wr15_overbought_bounce,240,0.25,0.25,1.0,18839,5791,30.73942353628112,21.672794106281835,21.672794106281835,5791
A_wr15_overbought_bounce,480,0.3,0.2,1.4999999999999998,18839,5769,30.622644514040026,26.0073529275382,17.33823528502547,5769
E_wr90_structure,480,0.4,0.15,2.666666666666667,29361,5730,19.515684070706037,34.54072801423165,12.952773005336866,5730
E_wr90_structure,480,0.35,0.12,2.9166666666666665,29361,5715,19.464595892510474,30.22313701245269,10.362218404269495,5715
E_wr90_structure,360,0.4,0.2,2.0,29361,5703,19.423725349954022,34.54072801423165,17.270364007115823,5703
A_wr15_overbought_bounce,480,0.2,0.15,1.3333333333333335,18839,5637,29.92197038059345,17.33823528502547,13.0036764637691,5637
E_wr90_structure,240,0.35,0.25,1.4,29361,5631,19.178502094615308,30.22313701245269,21.587955008894777,5631
A_wr15_overbought_bounce,480,0.35,0.25,1.4,18839,5622,29.84234831997452,30.341911748794566,21.672794106281835,5622
C_wr90_mid_drop,120,0.35,0.2,1.7499999999999998,62656,5607,8.948863636363637,30.514797582338165,17.437027189907525,5607
F_wr240_mtf,480,0.25,0.25,1.0,14784,5595,37.844967532467535,21.386995263153725,21.386995263153725,5595
D_wr30_bounce,120,0.35,0.15,2.3333333333333335,63711,5594,8.780273422171996,30.439762024672746,13.045612296288319,5594
E_wr90_structure,240,0.3,0.12,2.5,29361,5590,19.038861074214093,25.90554601067373,10.362218404269495,5590
F_wr240_mtf,360,0.2,0.2,1.0,14784,5557,37.587932900432904,17.10959621052298,17.10959621052298,5557
E_wr90_structure,360,0.3,0.1,2.9999999999999996,29361,5550,18.90262593235925,25.90554601067373,8.635182003557912,5549
E_wr90_structure,480,0.3,0.1,2.9999999999999996,29361,5524,18.814073090153606,25.90554601067373,8.635182003557912,5524
F_wr240_mtf,240,0.2,0.25,0.8,14784,5506,37.24296536796537,17.10959621052298,21.386995263153725,5506
A_wr15_overbought_bounce,240,0.25,0.2,1.25,18839,5406,28.695790647061948,21.672794106281835,17.33823528502547,5406
F_wr240_mtf,360,0.25,0.25,1.0,14784,5400,36.52597402597403,21.386995263153725,21.386995263153725,5400
F_wr240_mtf,480,0.2,0.2,1.0,14784,5384,36.417748917748916,17.10959621052298,17.10959621052298,5384
A_wr15_overbought_bounce,360,0.3,0.2,1.4999999999999998,18839,5364,28.472848877328943,26.0073529275382,17.33823528502547,5364
E_wr90_structure,360,0.35,0.12,2.9166666666666665,29361,5364,18.26913252273424,30.22313701245269,10.362218404269495,5364
E_wr90_structure,120,0.25,0.25,1.0,29361,5337,18.17717380198222,21.587955008894777,21.587955008894777,5337
A_wr15_overbought_bounce,360,0.25,0.15,1.6666666666666667,18839,5328,28.281755931843517,21.672794106281835,13.0036764637691,5328
C_wr90_mid_drop,120,0.35,0.15,2.3333333333333335,62656,5322,8.49399897854954,30.514797582338165,13.077770392430642,5322
D_wr30_bounce,120,0.35,0.12,2.9166666666666665,63711,5309,8.332940936416003,30.439762024672746,10.436489837030654,5309
E_wr90_structure,240,0.35,0.2,1.7499999999999998,29361,5298,18.04434453867375,30.22313701245269,17.270364007115823,5298
A_wr15_overbought_bounce,480,0.25,0.15,1.6666666666666667,18839,5260,27.92080259037104,21.672794106281835,13.0036764637691,5260
A_wr15_overbought_bounce,240,0.2,0.12,1.6666666666666667,18839,5197,27.58638993577154,17.33823528502547,10.40294117101528,5197
E_wr90_structure,120,0.25,0.2,1.25,29361,5170,17.60839208473826,21.587955008894777,17.270364007115823,5170
F_wr240_mtf,240,0.2,0.2,1.0,14784,5126,34.672619047619044,17.10959621052298,17.10959621052298,5125
E_wr90_structure,240,0.3,0.1,2.9999999999999996,29361,5094,17.34954531521406,25.90554601067373,8.635182003557912,5093
A_wr15_overbought_bounce,360,0.2,0.12,1.6666666666666667,18839,5088,27.00780296194065,17.33823528502547,10.40294117101528,5087
A_wr15_overbought_bounce,120,0.2,0.25,0.8,18839,5072,26.92287276394713,17.33823528502547,21.672794106281835,5072
A_wr15_overbought_bounce,480,0.35,0.2,1.7499999999999998,18839,5066,26.89102393969956,30.341911748794566,17.33823528502547,5066
C_wr90_mid_drop,120,0.35,0.12,2.9166666666666665,62656,5050,8.05988253319714,30.514797582338165,10.462216313944513,5050
F_wr240_mtf,480,0.3,0.25,1.2,14784,5022,33.96915584415584,25.664394315784463,21.386995263153725,5022
D_wr30_bounce,120,0.35,0.1,3.4999999999999996,63711,5020,7.8793300999827345,30.439762024672746,8.697074864192215,5020
E_wr90_structure,360,0.4,0.15,2.666666666666667,29361,5018,17.09069854568986,34.54072801423165,12.952773005336866,5018
E_wr90_structure,480,0.35,0.1,3.4999999999999996,29361,5013,17.073669152958004,30.22313701245269,8.635182003557912,5012
E_wr90_structure,480,0.4,0.12,3.3333333333333335,29361,4984,16.974898675113245,34.54072801423165,10.362218404269495,4984
A_wr15_overbought_bounce,120,0.2,0.2,1.0,18839,4907,26.04703009713891,17.33823528502547,17.33823528502547,4906
F_wr240_mtf,360,0.25,0.2,1.25,14784,4906,33.18452380952381,21.386995263153725,17.10959621052298,4906
F_wr240_mtf,480,0.25,0.2,1.25,14784,4887,33.056006493506494,21.386995263153725,17.10959621052298,4887
A_wr15_overbought_bounce,360,0.35,0.25,1.4,18839,4866,25.82939646478051,30.341911748794566,21.672794106281835,4866
E_wr90_structure,120,0.25,0.15,1.6666666666666667,29361,4850,16.518510949899525,21.587955008894777,12.952773005336866,4849
A_wr15_overbought_bounce,240,0.25,0.15,1.6666666666666667,18839,4809,25.52683263442858,21.672794106281835,13.0036764637691,4809
C_wr90_mid_drop,120,0.35,0.1,3.4999999999999996,62656,4805,7.668858529111339,30.514797582338165,8.718513594953762,4805
A_wr15_overbought_bounce,480,0.4,0.25,1.6,18839,4801,25.48436753543182,34.67647057005094,21.672794106281835,4801
A_wr15_overbought_bounce,480,0.3,0.15,2.0,18839,4785,25.39943733743829,26.0073529275382,13.0036764637691,4784
E_wr90_structure,240,0.35,0.15,2.3333333333333335,29361,4776,16.26647593746807,30.22313701245269,12.952773005336866,4776
E_wr90_structure,360,0.35,0.1,3.4999999999999996,29361,4751,16.181328973808796,30.22313701245269,8.635182003557912,4751
F_wr240_mtf,360,0.3,0.25,1.2,14784,4747,32.10903679653679,25.664394315784463,21.386995263153725,4746
A_wr15_overbought_bounce,240,0.3,0.25,1.2,18839,4682,24.85269918785498,26.0073529275382,21.672794106281835,4682
D_wr30_bounce,120,0.4,0.25,1.6,63711,4677,7.340961529406225,34.78829945676886,21.742687160480532,4677
A_wr15_overbought_bounce,480,0.2,0.12,1.6666666666666667,18839,4663,24.75184457773767,17.33823528502547,10.40294117101528,4663
A_wr15_overbought_bounce,240,0.2,0.1,2.0,18839,4637,24.613833005998195,17.33823528502547,8.669117642512735,4637
F_wr240_mtf,360,0.2,0.15,1.3333333333333335,14784,4634,31.344696969696972,17.10959621052298,12.832197157892232,4634
A_wr15_overbought_bounce,360,0.3,0.15,2.0,18839,4616,24.502362121131696,26.0073529275382,13.0036764637691,4616
A_wr15_overbought_bounce,360,0.25,0.12,2.0833333333333335,18839,4585,24.33780986251924,21.672794106281835,10.40294117101528,4584
E_wr90_structure,120,0.25,0.12,2.0833333333333335,29361,4554,15.510370900173701,21.587955008894777,10.362218404269495,4554
A_wr15_overbought_bounce,120,0.2,0.15,1.3333333333333335,18839,4548,24.14140877965922,17.33823528502547,13.0036764637691,4548
A_wr15_overbought_bounce,360,0.35,0.2,1.7499999999999998,18839,4506,23.918467009926218,30.341911748794566,17.33823528502547,4506
D_wr30_bounce,120,0.4,0.2,2.0,63711,4492,7.05058781058216,34.78829945676886,17.39414972838443,4492
E_wr90_structure,360,0.4,0.12,3.3333333333333335,29361,4482,15.265147644834986,34.54072801423165,10.362218404269495,4482
F_wr240_mtf,240,0.2,0.15,1.3333333333333335,14784,4482,30.31655844155844,17.10959621052298,12.832197157892232,4481
E_wr90_structure,240,0.4,0.25,1.6,29361,4453,15.166377166990225,34.54072801423165,21.587955008894777,4453
F_wr240_mtf,480,0.35,0.25,1.4,14784,4433,29.985119047619047,29.941793368415208,21.386995263153725,4433
F_wr240_mtf,480,0.3,0.2,1.4999999999999998,14784,4423,29.917478354978357,25.664394315784463,17.10959621052298,4423
F_wr240_mtf,240,0.25,0.25,1.0,14784,4420,29.897186147186144,21.386995263153725,21.386995263153725,4419
E_wr90_structure,240,0.35,0.12,2.9166666666666665,29361,4418,15.047171417867238,30.22313701245269,10.362218404269495,4418
A_wr15_overbought_bounce,480,0.25,0.12,2.0833333333333335,18839,4416,23.440734646212643,21.672794106281835,10.40294117101528,4416
C_wr90_mid_drop,120,0.4,0.25,1.6,62656,4403,7.027259959141982,34.87405437981505,21.7962839873844,4403
A_wr15_overbought_bounce,240,0.3,0.2,1.4999999999999998,18839,4403,23.371728860342905,26.0073529275382,17.33823528502547,4403
E_wr90_structure,480,0.4,0.1,4.0,29361,4399,14.982459725486189,34.54072801423165,8.635182003557912,4399
A_wr15_overbought_bounce,360,0.2,0.1,2.0,18839,4383,23.265566112850998,17.33823528502547,8.669117642512735,4382
F_wr240_mtf,360,0.3,0.2,1.4999999999999998,14784,4353,29.443993506493506,25.664394315784463,17.10959621052298,4353
A_wr15_overbought_bounce,480,0.4,0.2,2.0,18839,4338,23.026699930994212,34.67647057005094,17.33823528502547,4337
D_wr30_bounce,120,0.4,0.15,2.666666666666667,63711,4322,6.783757906797884,34.78829945676886,13.045612296288319,4322
A_wr15_overbought_bounce,240,0.25,0.12,2.0833333333333335,18839,4317,22.915229046127713,21.672794106281835,10.40294117101528,4317
F_wr240_mtf,480,0.2,0.15,1.3333333333333335,14784,4314,29.1801948051948,17.10959621052298,12.832197157892232,4313
E_wr90_structure,120,0.25,0.1,2.5,29361,4257,14.498824971901502,21.587955008894777,8.635182003557912,4257
A_wr15_overbought_bounce,480,0.35,0.15,2.3333333333333335,18839,4224,22.421572270290355,30.341911748794566,13.0036764637691,4224
A_wr15_overbought_bounce,120,0.2,0.12,1.6666666666666667,18839,4222,22.410955995541165,17.33823528502547,10.40294117101528,4222
F_wr240_mtf,360,0.25,0.15,1.6666666666666667,14784,4205,28.442911255411257,21.386995263153725,12.832197157892232,4205
C_wr90_mid_drop,120,0.4,0.2,2.0,62656,4203,6.708056690500511,34.87405437981505,17.437027189907525,4203
E_wr90_structure,240,0.4,0.2,2.0,29361,4192,14.277442866387386,34.54072801423165,17.270364007115823,4192
F_wr240_mtf,240,0.25,0.2,1.25,14784,4159,28.13176406926407,21.386995263153725,17.10959621052298,4159
D_wr30_bounce,120,0.4,0.12,3.3333333333333335,63711,4104,6.441587794886283,34.78829945676886,10.436489837030654,4104
G_wr_cross_combo,360,0.2,0.25,0.8,9784,4105,41.9562551103843,17.425554053466065,21.781942566832576,4104
A_wr15_overbought_bounce,480,0.3,0.12,2.5,18839,4093,21.726206274218377,26.0073529275382,10.40294117101528,4093
G_wr_cross_combo,480,0.2,0.25,0.8,9784,4085,41.75183973834832,17.425554053466065,21.781942566832576,4085
A_wr15_overbought_bounce,360,0.3,0.12,2.5,18839,4043,21.460799405488615,26.0073529275382,10.40294117101528,4043
E_wr90_structure,240,0.35,0.1,3.4999999999999996,29361,4031,13.729096420421646,30.22313701245269,8.635182003557912,4030
C_wr90_mid_drop,120,0.4,0.15,2.666666666666667,62656,4012,6.403217568947905,34.87405437981505,13.077770392430642,4011
A_wr15_overbought_bounce,360,0.25,0.1,2.5,18839,3993,21.19539253675885,21.672794106281835,8.669117642512735,3992
E_wr90_structure,360,0.4,0.1,4.0,29361,3990,13.589455400020437,34.54072801423165,8.635182003557912,3990
A_wr15_overbought_bounce,360,0.4,0.25,1.6,18839,3988,21.168851849885876,34.67647057005094,21.672794106281835,3988
F_wr240_mtf,480,0.25,0.15,1.6666666666666667,14784,3983,26.94128787878788,21.386995263153725,12.832197157892232,3983
F_wr240_mtf,360,0.35,0.25,1.4,14784,3959,26.778950216450216,29.941793368415208,21.386995263153725,3959
A_wr15_overbought_bounce,480,0.2,0.1,2.0,18839,3957,21.004299591273423,17.33823528502547,8.669117642512735,3957
A_wr15_overbought_bounce,240,0.3,0.15,2.0,18839,3945,20.94060194277828,26.0073529275382,13.0036764637691,3945
F_wr240_mtf,480,0.4,0.25,1.6,14784,3942,26.663961038961038,34.21919242104596,21.386995263153725,3942
F_wr240_mtf,480,0.35,0.2,1.7499999999999998,14784,3926,26.55573593073593,29.941793368415208,17.10959621052298,3926
F_wr240_mtf,240,0.2,0.12,1.6666666666666667,14784,3903,26.400162337662337,17.10959621052298,10.265757726313787,3903
A_wr15_overbought_bounce,120,0.2,0.1,2.0,18839,3898,20.6911194861723,17.33823528502547,8.669117642512735,3898
A_wr15_overbought_bounce,360,0.35,0.15,2.3333333333333335,18839,3895,20.675195074048517,30.341911748794566,13.0036764637691,3895
A_wr15_overbought_bounce,240,0.25,0.1,2.5,18839,3887,20.632729975051756,21.672794106281835,8.669117642512735,3887
D_wr30_bounce,120,0.4,0.1,4.0,63711,3880,6.090000156958767,34.78829945676886,8.697074864192215,3880
F_wr240_mtf,360,0.2,0.12,1.6666666666666667,14784,3809,25.764339826839826,17.10959621052298,10.265757726313787,3809
C_wr90_mid_drop,120,0.4,0.12,3.3333333333333335,62656,3800,6.064862104187947,34.87405437981505,10.462216313944513,3800
E_wr90_structure,240,0.4,0.15,2.666666666666667,29361,3794,12.921903204931711,34.54072801423165,12.952773005336866,3793
A_wr15_overbought_bounce,480,0.25,0.1,2.5,18839,3789,20.112532512341417,21.672794106281835,8.669117642512735,3788
G_wr_cross_combo,240,0.2,0.25,0.8,9784,3758,38.4096484055601,17.425554053466065,21.781942566832576,3758
F_wr240_mtf,360,0.3,0.15,2.0,14784,3750,25.365259740259738,25.664394315784463,12.832197157892232,3749
F_wr240_mtf,240,0.25,0.15,1.6666666666666667,14784,3727,25.209686147186144,21.386995263153725,12.832197157892232,3726
G_wr_cross_combo,360,0.2,0.2,1.0,9784,3721,38.03147996729354,17.425554053466065,17.425554053466065,3721
E_wr90_structure,120,0.3,0.25,1.2,29361,3712,12.642621164129286,25.90554601067373,21.587955008894777,3712
A_wr15_overbought_bounce,360,0.4,0.2,2.0,18839,3711,19.69849779712299,34.67647057005094,17.33823528502547,3711
A_wr15_overbought_bounce,240,0.35,0.25,1.4,18839,3686,19.56579436275811,30.341911748794566,21.672794106281835,3686
G_wr_cross_combo,480,0.25,0.25,1.0,9784,3677,37.58176614881439,21.781942566832576,21.781942566832576,3677
F_wr240_mtf,360,0.35,0.2,1.7499999999999998,14784,3648,24.675324675324674,29.941793368415208,17.10959621052298,3648
F_wr240_mtf,480,0.3,0.15,2.0,14784,3647,24.668560606060606,25.664394315784463,12.832197157892232,3647
A_wr15_overbought_bounce,480,0.4,0.15,2.666666666666667,18839,3646,19.3534688677743,34.67647057005094,13.0036764637691,3646
A_wr15_overbought_bounce,480,0.35,0.12,2.9166666666666665,18839,3639,19.31631190615213,30.341911748794566,10.40294117101528,3639
F_wr240_mtf,120,0.2,0.25,0.8,14784,3625,24.51975108225108,17.10959621052298,21.386995263153725,3624
C_wr90_mid_drop,120,0.4,0.1,4.0,62656,3607,5.756830949948927,34.87405437981505,8.718513594953762,3607
A_wr15_overbought_bounce,240,0.3,0.12,2.5,18839,3601,19.11460268591751,26.0073529275382,10.40294117101528,3601
E_wr90_structure,120,0.3,0.2,1.4999999999999998,29361,3595,12.244133374203876,25.90554601067373,17.270364007115823,3595
G_wr_cross_combo,480,0.2,0.2,1.0,9784,3589,36.682338511856095,17.425554053466065,17.425554053466065,3589
G_wr_cross_combo,360,0.25,0.25,1.0,9784,3565,36.437040065412916,21.781942566832576,21.781942566832576,3564
A_wr15_overbought_bounce,360,0.3,0.1,2.9999999999999996,18839,3555,18.870428366686127,26.0073529275382,8.669117642512735,3554
A_wr15_overbought_bounce,480,0.3,0.1,2.9999999999999996,18839,3547,18.82796326768937,26.0073529275382,8.669117642512735,3547
F_wr240_mtf,240,0.3,0.25,1.2,14784,3536,23.91774891774892,25.664394315784463,21.386995263153725,3536
F_wr240_mtf,360,0.25,0.12,2.0833333333333335,14784,3524,23.836580086580085,21.386995263153725,10.265757726313787,3524
E_wr90_structure,240,0.4,0.12,3.3333333333333335,29361,3507,11.944416062123226,34.54072801423165,10.362218404269495,3507
F_wr240_mtf,480,0.4,0.2,2.0,14784,3505,23.708062770562773,34.21919242104596,17.10959621052298,3505
A_wr15_overbought_bounce,120,0.25,0.25,1.0,18839,3503,18.59440522320718,21.672794106281835,21.672794106281835,3503
F_wr240_mtf,120,0.2,0.2,1.0,14784,3484,23.566017316017316,17.10959621052298,17.10959621052298,3484
G_wr_cross_combo,240,0.2,0.2,1.0,9784,3475,35.51717089125102,17.425554053466065,17.425554053466065,3475
A_wr15_overbought_bounce,240,0.35,0.2,1.7499999999999998,18839,3466,18.39800414034715,30.341911748794566,17.33823528502547,3466
F_wr240_mtf,480,0.2,0.12,1.6666666666666667,14784,3448,23.32251082251082,17.10959621052298,10.265757726313787,3448
A_wr15_overbought_bounce,360,0.35,0.12,2.9166666666666665,18839,3425,18.180370507988748,30.341911748794566,10.40294117101528,3425
F_wr240_mtf,240,0.2,0.1,2.0,14784,3384,22.88961038961039,17.10959621052298,8.55479810526149,3384
A_wr15_overbought_bounce,120,0.25,0.2,1.25,18839,3382,17.95212060088115,21.672794106281835,17.33823528502547,3381
E_wr90_structure,120,0.3,0.15,2.0,29361,3358,11.43694015871394,25.90554601067373,12.952773005336866,3358
F_wr240_mtf,360,0.4,0.25,1.6,14784,3350,22.659632034632036,34.21919242104596,21.386995263153725,3350
F_wr240_mtf,240,0.3,0.2,1.4999999999999998,14784,3334,22.551406926406926,25.664394315784463,17.10959621052298,3334
G_wr_cross_combo,480,0.3,0.25,1.2,9784,3331,34.045380212591986,26.138331080199094,21.781942566832576,3331
F_wr240_mtf,120,0.2,0.15,1.3333333333333335,14784,3280,22.18614718614719,17.10959621052298,12.832197157892232,3280
A_wr15_overbought_bounce,240,0.3,0.1,2.9999999999999996,18839,3277,17.39476617654865,26.0073529275382,8.669117642512735,3277
G_wr_cross_combo,480,0.25,0.2,1.25,9784,3264,33.36058871627146,21.781942566832576,17.425554053466065,3263
F_wr240_mtf,240,0.25,0.12,2.0833333333333335,14784,3257,22.030573593073594,21.386995263153725,10.265757726313787,3257
G_wr_cross_combo,360,0.25,0.2,1.25,9784,3255,33.26860179885527,21.781942566832576,17.425554053466065,3255
