side,entry_time,entry_price,stop,target,timeout,exit_time,exit_price,exit_reason,pnl
down,2026-02-18 13:31:00+00:00,4957.9,4972.9,4919.96,2026-02-18 15:31:00+00:00,2026-02-18 14:32:00+00:00,4972.9,Stop,-15.0
down,2026-02-18 14:33:00+00:00,4974.1,4989.1,4939.81,2026-02-18 15:45:00+00:00,2026-02-18 14:46:00+00:00,4989.1,Stop,-15.0
down,2026-02-18 14:47:00+00:00,4985.1,5000.1,4953.83,2026-02-18 15:57:00+00:00,2026-02-18 15:01:00+00:00,5000.1,Stop,-15.0
down,2026-02-18 15:02:00+00:00,4998.87,5013.87,4966.48,2026-02-18 16:18:00+00:00,2026-02-18 15:19:00+00:00,5004.46,Reverse,-5.5900000000001455
up,2026-02-18 15:20:00+00:00,5005.36,4990.36,5036.05,2026-02-18 16:25:00+00:00,2026-02-18 15:26:00+00:00,5007.57,Reverse,2.2100000000000364
down,2026-02-18 15:27:00+00:00,5006.55,5021.55,4967.56,2026-02-18 17:14:00+00:00,2026-02-18 17:02:00+00:00,4998.59,Reverse,7.960000000000036
up,2026-02-18 17:03:00+00:00,4999.51,4984.51,5029.51,2026-02-18 18:03:00+00:00,2026-02-18 17:08:00+00:00,5000.08,Reverse,0.569999999999709
down,2026-02-18 17:09:00+00:00,5000.46,5015.46,4970.46,2026-02-18 18:09:00+00:00,2026-02-18 18:09:00+00:00,5001.31,Timeout,-0.8500000000003638
down,2026-02-18 18:39:00+00:00,4984.15,4999.15,4944.66,2026-02-18 21:13:00+00:00,2026-02-18 20:15:00+00:00,4975.48,Reverse,8.670000000000073
up,2026-02-18 20:16:00+00:00,4978.08,4963.08,5008.08,2026-02-18 21:16:00+00:00,2026-02-18 20:17:00+00:00,4978.76,Reverse,0.680000000000291
down,2026-02-18 20:18:00+00:00,4977.21,4992.21,4947.21,2026-02-18 21:41:00+00:00,2026-02-18 20:47:00+00:00,4986.06,Reverse,-8.850000000000364
up,2026-02-18 20:48:00+00:00,4986.33,4971.33,5016.33,2026-02-18 21:48:00+00:00,2026-02-18 20:51:00+00:00,4984.57,Reverse,-1.7600000000002183
down,2026-02-18 20:52:00+00:00,4984.29,4999.29,4950.03,2026-02-18 22:36:00+00:00,2026-02-18 23:01:00+00:00,4970.21,Timeout,14.079999999999927
down,2026-02-18 23:33:00+00:00,4986.71,5001.71,4932.3,2026-02-19 01:29:00+00:00,2026-02-19 00:45:00+00:00,4964.39,Reverse,22.31999999999971
up,2026-02-19 00:46:00+00:00,4965.79,4950.79,4995.79,2026-02-19 01:46:00+00:00,2026-02-19 00:47:00+00:00,4965.95,Reverse,0.15999999999985448
down,2026-02-19 00:48:00+00:00,4964.95,4979.95,4934.69,2026-02-19 01:48:00+00:00,2026-02-19 00:49:00+00:00,4963.0,Reverse,1.949999999999818
up,2026-02-19 00:50:00+00:00,4964.08,4949.08,4994.08,2026-02-19 01:50:00+00:00,2026-02-19 00:52:00+00:00,4964.24,Reverse,0.15999999999985448
down,2026-02-19 00:53:00+00:00,4963.34,4978.34,4930.54,2026-02-19 02:39:00+00:00,2026-02-19 02:05:00+00:00,4978.34,Stop,-15.0
down,2026-02-19 02:17:00+00:00,4966.65,4981.65,4936.65,2026-02-19 03:23:00+00:00,2026-02-19 02:25:00+00:00,4970.68,Reverse,-4.030000000000655
up,2026-02-19 02:26:00+00:00,4972.1,4957.1,5002.1,2026-02-19 03:26:00+00:00,2026-02-19 02:27:00+00:00,4973.27,Reverse,1.1700000000000728
down,2026-02-19 02:28:00+00:00,4971.76,4986.76,4941.76,2026-02-19 03:28:00+00:00,2026-02-19 02:43:00+00:00,4971.21,Reverse,0.5500000000001819
up,2026-02-19 02:44:00+00:00,4972.23,4957.23,5002.23,2026-02-19 03:44:00+00:00,2026-02-19 02:45:00+00:00,4972.59,Reverse,0.3600000000005821
down,2026-02-19 02:46:00+00:00,4971.43,4986.43,4941.43,2026-02-19 03:46:00+00:00,2026-02-19 03:46:00+00:00,4979.72,Timeout,-8.289999999999964
down,2026-02-19 03:48:00+00:00,4980.38,4995.38,4950.38,2026-02-19 04:58:00+00:00,2026-02-19 04:28:00+00:00,4980.64,Reverse,-0.2600000000002183
up,2026-02-19 04:29:00+00:00,4981.33,4966.33,5011.33,2026-02-19 05:29:00+00:00,2026-02-19 04:31:00+00:00,4983.34,Reverse,2.0100000000002183
down,2026-02-19 04:32:00+00:00,4982.05,4997.05,4948.21,2026-02-19 05:48:00+00:00,2026-02-19 04:49:00+00:00,4978.46,Reverse,3.5900000000001455
up,2026-02-19 04:50:00+00:00,4980.12,4965.12,5010.12,2026-02-19 05:50:00+00:00,2026-02-19 04:50:00+00:00,4978.54,Reverse,-1.5799999999999272
down,2026-02-19 04:51:00+00:00,4976.77,4991.77,4946.77,2026-02-19 06:09:00+00:00,2026-02-19 05:10:00+00:00,4991.77,Stop,-15.0
down,2026-02-19 05:11:00+00:00,4991.04,5006.04,4957.59,2026-02-19 06:27:00+00:00,2026-02-19 06:27:00+00:00,5001.55,Timeout,-10.510000000000218
down,2026-02-19 06:58:00+00:00,5018.3,5033.3,4988.3,2026-02-19 08:09:00+00:00,2026-02-19 08:09:00+00:00,5009.91,Timeout,8.390000000000327
down,2026-02-19 09:31:00+00:00,5003.35,5018.35,4956.17,2026-02-19 11:47:00+00:00,2026-02-19 10:54:00+00:00,4989.79,Reverse,13.5600000000004
up,2026-02-19 10:55:00+00:00,4990.81,4975.81,5024.81,2026-02-19 12:09:00+00:00,2026-02-19 11:15:00+00:00,4993.39,Reverse,2.5799999999999272
down,2026-02-19 11:16:00+00:00,4991.7,5006.7,4948.25,2026-02-19 13:59:00+00:00,2026-02-19 13:13:00+00:00,4981.91,Reverse,9.789999999999964
up,2026-02-19 13:14:00+00:00,4982.99,4967.99,5012.99,2026-02-19 14:14:00+00:00,2026-02-19 13:30:00+00:00,4980.13,Reverse,-2.8599999999996726
down,2026-02-19 13:31:00+00:00,4978.33,4993.33,4948.33,2026-02-19 14:36:00+00:00,2026-02-19 13:37:00+00:00,4993.33,Stop,-15.0
down,2026-02-19 13:38:00+00:00,4992.28,5007.28,4942.85,2026-02-19 15:29:00+00:00,2026-02-19 14:31:00+00:00,4974.46,Reverse,17.81999999999971
up,2026-02-19 14:32:00+00:00,4975.5,4960.5,5005.5,2026-02-19 15:32:00+00:00,2026-02-19 14:38:00+00:00,4984.96,Reverse,9.460000000000036
down,2026-02-19 14:39:00+00:00,4983.75,4998.75,4953.75,2026-02-19 15:39:00+00:00,2026-02-19 14:41:00+00:00,4980.97,Reverse,2.7799999999997453
up,2026-02-19 14:42:00+00:00,4982.01,4967.01,5012.01,2026-02-19 15:42:00+00:00,2026-02-19 14:45:00+00:00,4990.04,Reverse,8.029999999999745
down,2026-02-19 14:46:00+00:00,4988.89,5003.89,4958.89,2026-02-19 15:52:00+00:00,2026-02-19 14:53:00+00:00,5003.89,Stop,-15.0
down,2026-02-19 14:54:00+00:00,5004.38,5019.38,4974.38,2026-02-19 15:54:00+00:00,2026-02-19 14:57:00+00:00,5007.15,Reverse,-2.769999999999527
up,2026-02-19 14:58:00+00:00,5008.33,4993.33,5038.33,2026-02-19 15:58:00+00:00,2026-02-19 14:58:00+00:00,5008.15,Reverse,-0.18000000000029104
down,2026-02-19 14:59:00+00:00,5007.1,5022.1,4968.6,2026-02-19 16:33:00+00:00,2026-02-19 15:34:00+00:00,5022.1,Stop,-15.0
down,2026-02-19 15:35:00+00:00,5021.56,5036.56,4983.7,2026-02-19 16:41:00+00:00,2026-02-19 15:53:00+00:00,5008.27,Reverse,13.289999999999964
up,2026-02-19 15:54:00+00:00,5009.01,4994.01,5039.01,2026-02-19 16:54:00+00:00,2026-02-19 16:00:00+00:00,5014.35,Reverse,5.3400000000001455
down,2026-02-19 16:01:00+00:00,5013.47,5028.47,4948.75,2026-02-19 20:13:00+00:00,2026-02-19 20:13:00+00:00,4990.22,Timeout,23.25
down,2026-02-19 20:47:00+00:00,5003.01,5018.01,4963.87,2026-02-19 22:44:00+00:00,2026-02-19 23:01:00+00:00,5001.39,Timeout,1.6199999999998909
down,2026-02-19 23:10:00+00:00,5004.47,5019.47,4958.0,2026-02-20 02:32:00+00:00,2026-02-20 01:38:00+00:00,4996.67,Reverse,7.800000000000182
up,2026-02-20 01:39:00+00:00,4997.57,4982.57,5027.57,2026-02-20 02:39:00+00:00,2026-02-20 02:06:00+00:00,5005.05,Reverse,7.480000000000473
down,2026-02-20 02:07:00+00:00,5003.83,5018.83,4965.14,2026-02-20 03:19:00+00:00,2026-02-20 02:20:00+00:00,4996.86,Reverse,6.970000000000255
up,2026-02-20 02:21:00+00:00,4997.89,4982.89,5027.89,2026-02-20 03:21:00+00:00,2026-02-20 02:21:00+00:00,4996.8,Reverse,-1.0900000000001455
down,2026-02-20 02:22:00+00:00,4995.71,5010.71,4957.26,2026-02-20 06:18:00+00:00,2026-02-20 05:21:00+00:00,4998.45,Reverse,-2.7399999999997817
up,2026-02-20 05:22:00+00:00,4999.91,4984.91,5029.91,2026-02-20 06:22:00+00:00,2026-02-20 05:22:00+00:00,5000.58,Reverse,0.6700000000000728
down,2026-02-20 05:23:00+00:00,4999.43,5014.43,4969.43,2026-02-20 06:52:00+00:00,2026-02-20 06:00:00+00:00,5014.43,Stop,-15.0
down,2026-02-20 06:03:00+00:00,5015.35,5030.35,4981.83,2026-02-20 07:14:00+00:00,2026-02-20 06:25:00+00:00,5030.35,Stop,-15.0
up,2026-02-20 06:29:00+00:00,5023.07,5008.07,5053.07,2026-02-20 07:29:00+00:00,2026-02-20 06:31:00+00:00,5023.53,Reverse,0.4600000000000364
down,2026-02-20 06:32:00+00:00,5022.31,5037.31,4982.1,2026-02-20 08:44:00+00:00,2026-02-20 07:45:00+00:00,5015.98,Reverse,6.330000000000837
up,2026-02-20 07:46:00+00:00,5015.98,5000.98,5045.98,2026-02-20 08:56:00+00:00,2026-02-20 08:01:00+00:00,5012.79,Reverse,-3.1899999999996
down,2026-02-20 08:02:00+00:00,5011.73,5026.73,4977.14,2026-02-20 09:36:00+00:00,2026-02-20 08:38:00+00:00,5026.73,Stop,-15.0
down,2026-02-20 08:41:00+00:00,5022.59,5037.59,4991.98,2026-02-20 09:42:00+00:00,2026-02-20 09:06:00+00:00,5037.59,Stop,-15.0
down,2026-02-20 09:27:00+00:00,5034.09,5049.09,5001.48,2026-02-20 10:39:00+00:00,2026-02-20 10:39:00+00:00,5036.9,Timeout,-2.8099999999994907
down,2026-02-20 10:46:00+00:00,5029.03,5044.03,4987.89,2026-02-20 13:14:00+00:00,2026-02-20 12:15:00+00:00,5019.11,Reverse,9.920000000000073
up,2026-02-20 12:16:00+00:00,5020.19,5005.19,5050.19,2026-02-20 13:27:00+00:00,2026-02-20 12:30:00+00:00,5011.45,Reverse,-8.739999999999782
down,2026-02-20 12:31:00+00:00,5010.36,5025.36,4980.36,2026-02-20 13:43:00+00:00,2026-02-20 12:44:00+00:00,5025.36,Stop,-15.0
down,2026-02-20 12:45:00+00:00,5025.18,5040.18,4992.14,2026-02-20 14:13:00+00:00,2026-02-20 13:18:00+00:00,5029.17,Reverse,-3.9899999999997817
up,2026-02-20 13:19:00+00:00,5030.15,5015.15,5060.15,2026-02-20 14:20:00+00:00,2026-02-20 13:30:00+00:00,5030.17,Reverse,0.020000000000436557
down,2026-02-20 13:31:00+00:00,5029.18,5044.18,4991.1,2026-02-20 14:49:00+00:00,2026-02-20 13:50:00+00:00,5044.18,Stop,-15.0
down,2026-02-20 13:51:00+00:00,5044.02,5059.02,5008.92,2026-02-20 15:18:00+00:00,2026-02-20 14:19:00+00:00,5041.54,Reverse,2.480000000000473
up,2026-02-20 14:20:00+00:00,5042.54,5027.54,5073.2,2026-02-20 15:21:00+00:00,2026-02-20 14:23:00+00:00,5042.43,Reverse,-0.10999999999967258
down,2026-02-20 14:24:00+00:00,5041.47,5056.47,5010.26,2026-02-20 15:43:00+00:00,2026-02-20 14:44:00+00:00,5056.47,Stop,-15.0
down,2026-02-20 14:45:00+00:00,5051.95,5066.95,4965.38,2026-02-20 16:19:00+00:00,2026-02-20 15:23:00+00:00,5029.06,Reverse,22.889999999999418
up,2026-02-20 15:24:00+00:00,5029.59,5014.59,5059.59,2026-02-20 16:24:00+00:00,2026-02-20 15:24:00+00:00,5024.89,Reverse,-4.699999999999818
down,2026-02-20 15:25:00+00:00,5023.65,5038.65,4982.23,2026-02-20 16:40:00+00:00,2026-02-20 15:41:00+00:00,5038.65,Stop,-15.0
down,2026-02-20 15:42:00+00:00,5038.03,5053.03,5008.03,2026-02-20 16:46:00+00:00,2026-02-20 15:47:00+00:00,5053.03,Stop,-15.0
down,2026-02-20 15:48:00+00:00,5051.19,5066.19,5010.09,2026-02-20 16:51:00+00:00,2026-02-20 15:53:00+00:00,5038.78,Reverse,12.409999999999854
up,2026-02-20 15:54:00+00:00,5040.3,5025.3,5073.21,2026-02-20 16:56:00+00:00,2026-02-20 15:57:00+00:00,5043.77,Reverse,3.4700000000002547
down,2026-02-20 15:58:00+00:00,5042.8,5057.8,5011.98,2026-02-20 17:28:00+00:00,2026-02-20 16:30:00+00:00,5057.8,Stop,-15.0
down,2026-02-20 16:36:00+00:00,5066.27,5081.27,5032.07,2026-02-20 17:43:00+00:00,2026-02-20 17:43:00+00:00,5069.91,Timeout,-3.639999999999418
down,2026-02-20 18:39:00+00:00,5071.08,5086.08,5036.56,2026-02-20 19:44:00+00:00,2026-02-20 18:51:00+00:00,5069.15,Reverse,1.930000000000291
up,2026-02-20 18:52:00+00:00,5070.5,5055.5,5100.5,2026-02-20 19:52:00+00:00,2026-02-20 19:01:00+00:00,5073.32,Reverse,2.819999999999709
down,2026-02-20 19:02:00+00:00,5072.13,5087.13,5040.4,2026-02-20 21:17:00+00:00,2026-02-20 20:22:00+00:00,5087.13,Stop,-15.0
down,2026-02-20 21:01:00+00:00,5096.18,5111.18,5062.21,2026-02-20 22:52:00+00:00,2026-02-22 23:01:00+00:00,5111.18,Stop,-15.0
down,2026-02-22 23:04:00+00:00,5116.66,5131.66,5086.66,2026-02-23 00:06:00+00:00,2026-02-22 23:07:00+00:00,5131.66,Stop,-15.0
down,2026-02-22 23:08:00+00:00,5130.86,5145.86,5100.86,2026-02-23 00:11:00+00:00,2026-02-22 23:14:00+00:00,5145.86,Stop,-15.0
down,2026-02-22 23:15:00+00:00,5146.47,5161.47,5112.06,2026-02-23 00:49:00+00:00,2026-02-22 23:50:00+00:00,5161.47,Stop,-15.0
down,2026-02-22 23:51:00+00:00,5161.32,5176.32,5101.99,2026-02-23 03:16:00+00:00,2026-02-23 02:41:00+00:00,5176.32,Stop,-15.0
down,2026-02-23 02:42:00+00:00,5174.3,5189.3,5123.92,2026-02-23 04:25:00+00:00,2026-02-23 03:26:00+00:00,5162.2,Reverse,12.100000000000364
up,2026-02-23 03:27:00+00:00,5163.84,5148.84,5193.84,2026-02-23 04:27:00+00:00,2026-02-23 03:27:00+00:00,5165.63,Reverse,1.7899999999999636
down,2026-02-23 03:28:00+00:00,5163.8,5178.8,5132.29,2026-02-23 05:07:00+00:00,2026-02-23 04:26:00+00:00,5160.31,Reverse,3.4899999999997817
up,2026-02-23 04:27:00+00:00,5161.34,5146.34,5191.34,2026-02-23 05:27:00+00:00,2026-02-23 04:30:00+00:00,5163.94,Reverse,2.5999999999994543
down,2026-02-23 04:31:00+00:00,5162.49,5177.49,5096.35,2026-02-23 08:48:00+00:00,2026-02-23 07:49:00+00:00,5136.46,Reverse,26.029999999999745
up,2026-02-23 07:50:00+00:00,5136.96,5121.96,5166.96,2026-02-23 08:50:00+00:00,2026-02-23 07:52:00+00:00,5136.89,Reverse,-0.06999999999970896
down,2026-02-23 07:53:00+00:00,5136.54,5151.54,5102.48,2026-02-23 09:07:00+00:00,2026-02-23 08:09:00+00:00,5136.65,Reverse,-0.10999999999967258
up,2026-02-23 08:10:00+00:00,5137.57,5122.57,5167.57,2026-02-23 09:10:00+00:00,2026-02-23 08:10:00+00:00,5138.03,Reverse,0.4600000000000364
down,2026-02-23 08:11:00+00:00,5137.34,5152.34,5106.24,2026-02-23 09:12:00+00:00,2026-02-23 08:13:00+00:00,5136.15,Reverse,1.1900000000005093
up,2026-02-23 08:14:00+00:00,5137.23,5122.23,5168.86,2026-02-23 09:27:00+00:00,2026-02-23 08:30:00+00:00,5124.89,Reverse,-12.339999999999236
down,2026-02-23 08:31:00+00:00,5124.31,5139.31,5094.31,2026-02-23 09:54:00+00:00,2026-02-23 08:55:00+00:00,5139.31,Stop,-15.0
down,2026-02-23 08:56:00+00:00,5139.91,5154.91,5109.82,2026-02-23 10:01:00+00:00,2026-02-23 10:01:00+00:00,5152.71,Timeout,-12.800000000000182
down,2026-02-23 10:44:00+00:00,5154.45,5169.45,5121.06,2026-02-23 12:16:00+00:00,2026-02-23 11:17:00+00:00,5149.23,Reverse,5.220000000000255
up,2026-02-23 11:18:00+00:00,5149.96,5134.96,5179.96,2026-02-23 12:18:00+00:00,2026-02-23 11:18:00+00:00,5151.72,Reverse,1.7600000000002183
down,2026-02-23 11:19:00+00:00,5150.61,5165.61,5117.71,2026-02-23 13:52:00+00:00,2026-02-23 12:55:00+00:00,5165.61,Stop,-15.0
down,2026-02-23 12:56:00+00:00,5164.27,5179.27,5116.61,2026-02-23 14:48:00+00:00,2026-02-23 13:49:00+00:00,5150.54,Reverse,13.730000000000473
up,2026-02-23 13:50:00+00:00,5151.27,5136.27,5181.27,2026-02-23 14:50:00+00:00,2026-02-23 13:51:00+00:00,5152.15,Reverse,0.8799999999991996
down,2026-02-23 13:52:00+00:00,5151.25,5166.25,5121.25,2026-02-23 14:52:00+00:00,2026-02-23 13:53:00+00:00,5150.53,Reverse,0.7200000000002547
up,2026-02-23 13:54:00+00:00,5150.85,5135.85,5180.85,2026-02-23 14:55:00+00:00,2026-02-23 14:01:00+00:00,5147.67,Reverse,-3.180000000000291
down,2026-02-23 14:02:00+00:00,5146.86,5161.86,5116.86,2026-02-23 15:12:00+00:00,2026-02-23 14:13:00+00:00,5153.15,Reverse,-6.289999999999964
up,2026-02-23 14:14:00+00:00,5153.47,5138.47,5187.16,2026-02-23 15:15:00+00:00,2026-02-23 14:16:00+00:00,5157.72,Reverse,4.25
down,2026-02-23 14:17:00+00:00,5157.39,5172.39,5127.39,2026-02-23 15:17:00+00:00,2026-02-23 14:17:00+00:00,5157.72,Reverse,-0.32999999999992724
up,2026-02-23 14:18:00+00:00,5158.11,5143.11,5188.11,2026-02-23 15:18:00+00:00,2026-02-23 14:18:00+00:00,5158.71,Reverse,0.6000000000003638
down,2026-02-23 14:19:00+00:00,5158.64,5173.64,5128.64,2026-02-23 15:31:00+00:00,2026-02-23 14:32:00+00:00,5173.64,Stop,-15.0
down,2026-02-23 14:33:00+00:00,5171.7,5186.7,5141.42,2026-02-23 15:42:00+00:00,2026-02-23 14:43:00+00:00,5186.7,Stop,-15.0
down,2026-02-23 14:45:00+00:00,5190.32,5205.32,5151.57,2026-02-23 16:44:00+00:00,2026-02-23 15:49:00+00:00,5205.32,Stop,-15.0
down,2026-02-23 16:01:00+00:00,5190.82,5205.82,5150.48,2026-02-23 17:14:00+00:00,2026-02-23 16:16:00+00:00,5205.82,Stop,-15.0
up,2026-02-23 16:25:00+00:00,5216.29,5201.29,5246.29,2026-02-23 17:25:00+00:00,2026-02-23 16:41:00+00:00,5211.25,Reverse,-5.039999999999964
down,2026-02-23 16:42:00+00:00,5210.96,5225.96,5168.88,2026-02-23 19:42:00+00:00,2026-02-23 19:42:00+00:00,5212.8,Timeout,-1.8400000000001455
down,2026-02-23 20:03:00+00:00,5220.33,5235.33,5190.33,2026-02-23 21:51:00+00:00,2026-02-23 20:52:00+00:00,5235.33,Stop,-15.0
down,2026-02-23 20:53:00+00:00,5235.86,5250.86,5201.48,2026-02-23 22:11:00+00:00,2026-02-23 21:14:00+00:00,5230.61,Reverse,5.25
up,2026-02-23 21:15:00+00:00,5232.01,5217.01,5262.01,2026-02-23 22:15:00+00:00,2026-02-23 21:15:00+00:00,5229.93,Reverse,-2.0799999999999272
down,2026-02-23 21:16:00+00:00,5228.83,5243.83,5198.07,2026-02-23 22:53:00+00:00,2026-02-23 23:01:00+00:00,5236.24,Timeout,-7.4099999999998545
down,2026-02-23 23:21:00+00:00,5245.25,5260.25,5155.38,2026-02-24 02:14:00+00:00,2026-02-24 01:15:00+00:00,5155.38,Target,89.86999999999989
up,2026-02-24 01:18:00+00:00,5164.08,5149.08,5194.08,2026-02-24 02:19:00+00:00,2026-02-24 01:24:00+00:00,5149.08,Stop,-15.0
up,2026-02-24 01:30:00+00:00,5166.59,5151.59,5196.59,2026-02-24 02:30:00+00:00,2026-02-24 01:30:00+00:00,5167.3,Reverse,0.7100000000000364
down,2026-02-24 01:31:00+00:00,5165.54,5180.54,5134.98,2026-02-24 02:43:00+00:00,2026-02-24 01:46:00+00:00,5180.54,Stop,-15.0
up,2026-02-24 02:05:00+00:00,5173.69,5158.69,5205.31,2026-02-24 03:13:00+00:00,2026-02-24 02:15:00+00:00,5174.03,Reverse,0.3400000000001455
down,2026-02-24 02:16:00+00:00,5172.78,5187.78,5142.78,2026-02-24 03:16:00+00:00,2026-02-24 02:16:00+00:00,5169.26,Reverse,3.519999999999527
up,2026-02-24 02:17:00+00:00,5170.45,5155.45,5200.45,2026-02-24 03:17:00+00:00,2026-02-24 02:17:00+00:00,5166.27,Reverse,-4.1799999999993815
down,2026-02-24 02:18:00+00:00,5164.47,5179.47,5134.47,2026-02-24 03:19:00+00:00,2026-02-24 02:20:00+00:00,5172.3,Reverse,-7.829999999999927
up,2026-02-24 02:21:00+00:00,5173.8,5158.8,5203.8,2026-02-24 03:21:00+00:00,2026-02-24 02:21:00+00:00,5173.21,Reverse,-0.5900000000001455
down,2026-02-24 02:22:00+00:00,5172.0,5187.0,5140.03,2026-02-24 03:26:00+00:00,2026-02-24 02:28:00+00:00,5172.39,Reverse,-0.3900000000003274
up,2026-02-24 02:29:00+00:00,5173.75,5158.75,5203.75,2026-02-24 03:29:00+00:00,2026-02-24 02:29:00+00:00,5173.86,Reverse,0.10999999999967258
down,2026-02-24 02:30:00+00:00,5172.46,5187.46,5142.46,2026-02-24 03:38:00+00:00,2026-02-24 02:39:00+00:00,5187.46,Stop,-15.0
down,2026-02-24 02:40:00+00:00,5188.02,5203.02,5153.83,2026-02-24 03:47:00+00:00,2026-02-24 03:47:00+00:00,5177.92,Timeout,10.100000000000364
down,2026-02-24 04:06:00+00:00,5164.14,5179.14,5134.14,2026-02-24 06:50:00+00:00,2026-02-24 05:51:00+00:00,5179.14,Stop,-15.0
down,2026-02-24 05:52:00+00:00,5178.05,5193.05,5140.94,2026-02-24 07:32:00+00:00,2026-02-24 06:33:00+00:00,5168.67,Reverse,9.38000000000011
up,2026-02-24 06:34:00+00:00,5169.83,5154.83,5199.83,2026-02-24 07:34:00+00:00,2026-02-24 06:35:00+00:00,5154.83,Stop,-15.0
down,2026-02-24 06:36:00+00:00,5160.16,5175.16,5129.34,2026-02-24 07:38:00+00:00,2026-02-24 06:39:00+00:00,5171.93,Reverse,-11.770000000000437
up,2026-02-24 06:40:00+00:00,5173.25,5158.25,5203.25,2026-02-24 07:40:00+00:00,2026-02-24 06:40:00+00:00,5171.03,Reverse,-2.2200000000002547
down,2026-02-24 06:41:00+00:00,5169.73,5184.73,5134.37,2026-02-24 08:28:00+00:00,2026-02-24 07:30:00+00:00,5184.73,Stop,-15.0
down,2026-02-24 07:33:00+00:00,5176.44,5191.44,5140.81,2026-02-24 09:49:00+00:00,2026-02-24 08:50:00+00:00,5173.65,Reverse,2.7899999999999636
up,2026-02-24 08:51:00+00:00,5174.71,5159.71,5204.71,2026-02-24 09:51:00+00:00,2026-02-24 08:51:00+00:00,5172.3,Reverse,-2.4099999999998545
down,2026-02-24 08:52:00+00:00,5171.45,5186.45,5141.45,2026-02-24 09:52:00+00:00,2026-02-24 08:52:00+00:00,5171.63,Reverse,-0.18000000000029104
up,2026-02-24 08:53:00+00:00,5172.45,5157.45,5202.45,2026-02-24 09:53:00+00:00,2026-02-24 08:54:00+00:00,5172.84,Reverse,0.3900000000003274
down,2026-02-24 08:55:00+00:00,5171.86,5186.86,5141.86,2026-02-24 10:01:00+00:00,2026-02-24 10:01:00+00:00,5174.29,Timeout,-2.430000000000291
down,2026-02-24 10:40:00+00:00,5166.67,5181.67,5136.3,2026-02-24 11:43:00+00:00,2026-02-24 10:53:00+00:00,5172.54,Reverse,-5.869999999999891
up,2026-02-24 10:54:00+00:00,5172.99,5157.99,5202.99,2026-02-24 11:54:00+00:00,2026-02-24 11:46:00+00:00,5176.09,Reverse,3.100000000000364
down,2026-02-24 11:47:00+00:00,5175.81,5190.81,5116.83,2026-02-24 13:59:00+00:00,2026-02-24 13:02:00+00:00,5157.09,Reverse,18.720000000000255
up,2026-02-24 13:03:00+00:00,5157.2,5142.2,5187.2,2026-02-24 14:03:00+00:00,2026-02-24 13:03:00+00:00,5153.02,Reverse,-4.1799999999993815
down,2026-02-24 13:04:00+00:00,5152.13,5167.13,5122.13,2026-02-24 14:17:00+00:00,2026-02-24 13:18:00+00:00,5154.35,Reverse,-2.2200000000002547
up,2026-02-24 13:19:00+00:00,5154.63,5139.63,5184.63,2026-02-24 14:19:00+00:00,2026-02-24 13:19:00+00:00,5153.44,Reverse,-1.1900000000005093
down,2026-02-24 13:20:00+00:00,5153.16,5168.16,5068.77,2026-02-24 15:28:00+00:00,2026-02-24 14:29:00+00:00,5114.38,Reverse,38.779999999999745
up,2026-02-24 14:30:00+00:00,5115.93,5100.93,5145.93,2026-02-24 15:30:00+00:00,2026-02-24 14:30:00+00:00,5123.32,Reverse,7.389999999999418
down,2026-02-24 14:31:00+00:00,5121.71,5136.71,5082.48,2026-02-24 15:39:00+00:00,2026-02-24 14:40:00+00:00,5136.71,Stop,-15.0
down,2026-02-24 14:41:00+00:00,5130.34,5145.34,5098.19,2026-02-24 15:47:00+00:00,2026-02-24 14:50:00+00:00,5133.62,Reverse,-3.2799999999997453
up,2026-02-24 14:51:00+00:00,5134.51,5119.51,5164.51,2026-02-24 15:51:00+00:00,2026-02-24 14:53:00+00:00,5131.94,Reverse,-2.5700000000006185
down,2026-02-24 14:54:00+00:00,5130.63,5145.63,5100.63,2026-02-24 15:54:00+00:00,2026-02-24 14:55:00+00:00,5130.87,Reverse,-0.23999999999978172
up,2026-02-24 14:56:00+00:00,5131.14,5116.14,5161.14,2026-02-24 15:56:00+00:00,2026-02-24 14:57:00+00:00,5127.93,Reverse,-3.2100000000000364
down,2026-02-24 14:58:00+00:00,5127.39,5142.39,5097.39,2026-02-24 15:58:00+00:00,2026-02-24 14:58:00+00:00,5128.14,Reverse,-0.75
up,2026-02-24 14:59:00+00:00,5128.41,5113.41,5158.41,2026-02-24 15:59:00+00:00,2026-02-24 15:00:00+00:00,5126.27,Reverse,-2.139999999999418
down,2026-02-24 15:01:00+00:00,5126.21,5141.21,5092.19,2026-02-24 16:15:00+00:00,2026-02-24 15:16:00+00:00,5141.21,Stop,-15.0
down,2026-02-24 15:18:00+00:00,5140.0,5155.0,5109.29,2026-02-24 16:28:00+00:00,2026-02-24 15:30:00+00:00,5139.04,Reverse,0.9600000000000364
up,2026-02-24 15:31:00+00:00,5139.2,5124.2,5179.21,2026-02-24 16:43:00+00:00,2026-02-24 15:46:00+00:00,5154.3,Reverse,15.100000000000364
down,2026-02-24 15:47:00+00:00,5154.02,5169.02,5110.45,2026-02-24 17:57:00+00:00,2026-02-24 17:57:00+00:00,5162.33,Timeout,-8.30999999999949
down,2026-02-24 18:27:00+00:00,5158.59,5173.59,5128.59,2026-02-24 19:27:00+00:00,2026-02-24 19:27:00+00:00,5151.49,Timeout,7.100000000000364
