side,entry_time,entry_price,stop,target,timeout,target_updates,exit_time,exit_price,exit_reason,pnl,pnl_cum
up,2026-01-06 12:24:00+00:00,4465.94,4450.94,5515.94,2026-01-06 16:18:00+00:00,68,2026-01-06 16:18:00+00:00,4479.11,Timeout,13.170000000000073,-0.10999999998875865
up,2026-01-07 05:39:00+00:00,4452.5,4437.5,4482.5,2026-01-07 06:39:00+00:00,0,2026-01-07 06:39:00+00:00,4450.55,Timeout,-1.949999999999818,-2.0599999999885767
up,2026-01-07 12:33:00+00:00,4454.54,4439.54,4589.54,2026-01-07 13:47:00+00:00,7,2026-01-07 13:06:00+00:00,4439.54,Stop,-15.0,-17.059999999988577
up,2026-01-07 13:08:00+00:00,4439.17,4424.17,4739.17,2026-01-07 14:47:00+00:00,18,2026-01-07 14:47:00+00:00,4443.39,Timeout,4.220000000000255,-12.839999999988322
down,2026-01-07 14:48:00+00:00,4443.35,4458.35,3708.3500000000004,2026-01-07 16:39:00+00:00,47,2026-01-07 16:22:00+00:00,4458.35,Stop,-15.0,-27.839999999988322
down,2026-01-07 16:23:00+00:00,4460.54,4475.54,4145.54,2026-01-07 18:01:00+00:00,19,2026-01-07 18:01:00+00:00,4452.99,Timeout,7.550000000000182,-20.28999999998814
down,2026-01-07 20:21:00+00:00,4460.9,4475.9,4400.9,2026-01-07 21:22:00+00:00,2,2026-01-07 21:22:00+00:00,4454.1,Timeout,6.799999999999272,-13.489999999988868
down,2026-01-08 01:09:00+00:00,4458.57,4473.57,4158.57,2026-01-08 02:29:00+00:00,18,2026-01-08 02:29:00+00:00,4441.41,Timeout,17.159999999999854,3.6700000000109867
down,2026-01-08 05:46:00+00:00,4419.26,4434.26,3834.26,2026-01-08 07:32:00+00:00,37,2026-01-08 06:33:00+00:00,4434.26,Stop,-15.0,-11.329999999989013
down,2026-01-08 06:34:00+00:00,4434.63,4449.63,4224.63,2026-01-08 08:03:00+00:00,12,2026-01-08 08:03:00+00:00,4428.5,Timeout,6.130000000000109,-5.199999999988904
down,2026-01-08 08:57:00+00:00,4430.62,4445.62,4295.62,2026-01-08 10:20:00+00:00,7,2026-01-08 10:20:00+00:00,4424.84,Timeout,5.779999999999745,0.5800000000108412
down,2026-01-08 11:42:00+00:00,4426.72,4441.72,2266.7200000000003,2026-01-08 16:07:00+00:00,142,2026-01-08 15:08:00+00:00,4441.72,Stop,-15.0,-14.419999999989159
down,2026-01-08 15:09:00+00:00,4441.71,4456.71,3991.71,2026-01-08 16:39:00+00:00,28,2026-01-08 16:01:00+00:00,4456.71,Stop,-15.0,-29.41999999998916
down,2026-01-08 16:37:00+00:00,4460.12,4475.12,3710.12,2026-01-08 18:51:00+00:00,48,2026-01-08 18:51:00+00:00,4453.69,Timeout,6.430000000000291,-22.989999999988868
down,2026-01-08 19:04:00+00:00,4451.05,4466.05,3761.05,2026-01-08 21:21:00+00:00,44,2026-01-08 20:25:00+00:00,4466.05,Stop,-15.0,-37.98999999998887
down,2026-01-08 20:26:00+00:00,4467.89,4482.89,4212.89,2026-01-08 21:56:00+00:00,15,2026-01-08 21:56:00+00:00,4476.91,Timeout,-9.019999999999527,-47.009999999988395
down,2026-01-09 12:39:00+00:00,4466.05,4481.05,4226.05,2026-01-09 14:31:00+00:00,14,2026-01-09 13:32:00+00:00,4481.05,Stop,-15.0,-62.009999999988395
up,2026-01-09 13:33:00+00:00,4482.92,4467.92,5112.92,2026-01-09 16:06:00+00:00,40,2026-01-09 16:06:00+00:00,4508.78,Timeout,25.859999999999673,-36.14999999998872
down,2026-01-09 16:31:00+00:00,4502.59,4517.59,3422.59,2026-01-09 21:08:00+00:00,70,2026-01-09 21:08:00+00:00,4506.32,Timeout,-3.7299999999995634,-39.879999999988286
up,2026-01-09 21:37:00+00:00,4507.19,4492.19,4807.19,2026-01-09 22:59:00+00:00,18,2026-01-11 23:01:00+00:00,4516.13,Timeout,8.94000000000051,-30.939999999987776
down,2026-01-12 00:22:00+00:00,4563.93,4578.93,4353.93,2026-01-12 01:35:00+00:00,12,2026-01-12 00:36:00+00:00,4578.93,Stop,-15.0,-45.939999999987776
down,2026-01-12 00:37:00+00:00,4577.61,4592.61,4442.61,2026-01-12 01:43:00+00:00,7,2026-01-12 00:44:00+00:00,4592.61,Stop,-15.0,-60.939999999987776
down,2026-01-12 00:45:00+00:00,4591.48,4606.48,3151.4799999999996,2026-01-12 03:33:00+00:00,94,2026-01-12 03:33:00+00:00,4576.71,Timeout,14.769999999999527,-46.16999999998825
down,2026-01-12 05:15:00+00:00,4570.27,4585.27,4345.27,2026-01-12 06:29:00+00:00,13,2026-01-12 06:29:00+00:00,4574.1,Timeout,-3.8299999999999272,-49.99999999998818
up,2026-01-12 07:41:00+00:00,4580.49,4565.49,4640.49,2026-01-12 08:42:00+00:00,2,2026-01-12 08:42:00+00:00,4588.01,Timeout,7.520000000000437,-42.47999999998774
down,2026-01-12 13:15:00+00:00,4606.42,4621.42,3781.42,2026-01-12 16:19:00+00:00,53,2026-01-12 15:26:00+00:00,4621.42,Stop,-15.0,-57.47999999998774
up,2026-01-12 23:05:00+00:00,4596.82,4581.82,4671.82,2026-01-13 00:10:00+00:00,3,2026-01-12 23:12:00+00:00,4581.82,Stop,-15.0,-72.47999999998774
up,2026-01-12 23:15:00+00:00,4578.77,4563.77,4623.77,2026-01-13 00:34:00+00:00,1,2026-01-13 00:34:00+00:00,4587.95,Timeout,9.179999999999382,-63.29999999998836
down,2026-01-13 01:09:00+00:00,4592.4,4607.4,4487.4,2026-01-13 02:15:00+00:00,5,2026-01-13 02:15:00+00:00,4584.95,Timeout,7.449999999999818,-55.84999999998854
up,2026-01-13 05:35:00+00:00,4591.01,4576.01,4906.01,2026-01-13 07:00:00+00:00,19,2026-01-13 06:40:00+00:00,4576.01,Stop,-15.0,-70.84999999998854
down,2026-01-13 13:15:00+00:00,4602.66,4617.66,4347.66,2026-01-13 14:40:00+00:00,15,2026-01-13 13:41:00+00:00,4617.66,Stop,-15.0,-85.84999999998854
down,2026-01-13 13:42:00+00:00,4617.54,4632.54,3957.54,2026-01-13 15:45:00+00:00,42,2026-01-13 14:47:00+00:00,4632.54,Stop,-15.0,-100.84999999998854
up,2026-01-13 14:49:00+00:00,4631.12,4616.12,4691.12,2026-01-13 15:53:00+00:00,2,2026-01-13 15:03:00+00:00,4616.12,Stop,-15.0,-115.84999999998854
down,2026-01-13 15:04:00+00:00,4615.56,4630.56,3235.5600000000004,2026-01-13 18:52:00+00:00,90,2026-01-13 18:52:00+00:00,4599.74,Timeout,15.820000000000618,-100.02999999998792
down,2026-01-13 19:04:00+00:00,4586.3,4601.3,4556.3,2026-01-13 20:04:00+00:00,0,2026-01-13 20:04:00+00:00,4592.75,Timeout,-6.449999999999818,-106.47999999998774
up,2026-01-13 20:34:00+00:00,4577.44,4562.44,4727.44,2026-01-13 22:09:00+00:00,8,2026-01-13 23:01:00+00:00,4591.88,Timeout,14.44000000000051,-92.03999999998723
down,2026-01-14 05:58:00+00:00,4618.65,4633.65,4378.65,2026-01-14 07:12:00+00:00,14,2026-01-14 06:13:00+00:00,4633.65,Stop,-15.0,-107.03999999998723
down,2026-01-14 06:14:00+00:00,4633.42,4648.42,4498.42,2026-01-14 07:24:00+00:00,7,2026-01-14 07:24:00+00:00,4638.31,Timeout,-4.890000000000327,-111.92999999998756
down,2026-01-14 14:44:00+00:00,4616.6,4631.6,3761.6000000000004,2026-01-14 16:53:00+00:00,55,2026-01-14 16:53:00+00:00,4616.06,Timeout,0.5399999999999636,-111.3899999999876
down,2026-01-14 17:23:00+00:00,4610.43,4625.43,4355.43,2026-01-14 18:57:00+00:00,15,2026-01-14 18:16:00+00:00,4625.43,Stop,-15.0,-126.3899999999876
up,2026-01-15 01:32:00+00:00,4587.04,4572.04,4647.04,2026-01-15 02:36:00+00:00,2,2026-01-15 02:36:00+00:00,4609.5,Timeout,22.460000000000036,-103.92999999998756
down,2026-01-15 06:11:00+00:00,4605.99,4620.99,4560.99,2026-01-15 07:12:00+00:00,1,2026-01-15 07:12:00+00:00,4608.89,Timeout,-2.9000000000005457,-106.8299999999881
down,2026-01-15 14:59:00+00:00,4610.92,4625.92,4385.92,2026-01-15 16:14:00+00:00,13,2026-01-15 16:14:00+00:00,4622.36,Timeout,-11.4399999999996,-118.2699999999877
down,2026-01-15 19:26:00+00:00,4620.09,4635.09,4590.09,2026-01-15 20:26:00+00:00,0,2026-01-15 20:26:00+00:00,4604.52,Timeout,15.569999999999709,-102.699999999988
up,2026-01-15 23:35:00+00:00,4608.25,4593.25,4668.25,2026-01-16 00:46:00+00:00,2,2026-01-16 00:46:00+00:00,4600.98,Timeout,-7.270000000000437,-109.96999999998843
down,2026-01-16 06:52:00+00:00,4595.93,4610.93,4475.93,2026-01-16 07:57:00+00:00,6,2026-01-16 07:14:00+00:00,4610.93,Stop,-15.0,-124.96999999998843
up,2026-01-16 07:46:00+00:00,4606.09,4591.09,4786.09,2026-01-16 08:55:00+00:00,10,2026-01-16 08:55:00+00:00,4604.92,Timeout,-1.1700000000000728,-126.1399999999885
down,2026-01-16 11:14:00+00:00,4605.7,4620.7,1770.6999999999998,2026-01-16 18:30:00+00:00,187,2026-01-16 18:30:00+00:00,4591.23,Timeout,14.470000000000255,-111.66999999998825
up,2026-01-16 18:31:00+00:00,4591.22,4576.22,4756.22,2026-01-16 20:30:00+00:00,9,2026-01-16 20:30:00+00:00,4584.12,Timeout,-7.100000000000364,-118.76999999998861
down,2026-01-16 20:31:00+00:00,4584.32,4599.32,4344.32,2026-01-16 21:56:00+00:00,14,2026-01-16 21:56:00+00:00,4596.02,Timeout,-11.700000000000728,-130.46999999998934
down,2026-01-18 23:02:00+00:00,4638.1,4653.1,4593.1,2026-01-19 00:05:00+00:00,1,2026-01-18 23:06:00+00:00,4653.1,Stop,-15.0,-145.46999999998934
down,2026-01-18 23:15:00+00:00,4653.49,4668.49,4608.49,2026-01-19 00:15:00+00:00,1,2026-01-18 23:16:00+00:00,4668.49,Stop,-15.0,-160.46999999998934
down,2026-01-18 23:17:00+00:00,4667.77,4682.77,4532.77,2026-01-19 00:24:00+00:00,7,2026-01-18 23:28:00+00:00,4682.77,Stop,-15.0,-175.46999999998934
down,2026-01-18 23:30:00+00:00,4677.73,4692.73,3432.7299999999996,2026-01-19 03:06:00+00:00,81,2026-01-19 03:06:00+00:00,4664.59,Timeout,13.139999999999418,-162.32999999998992
up,2026-01-19 23:09:00+00:00,4671.48,4656.48,4896.48,2026-01-20 00:51:00+00:00,13,2026-01-20 00:51:00+00:00,4662.38,Timeout,-9.099999999999454,-171.42999999998938
down,2026-01-20 05:36:00+00:00,4702.33,4717.33,4627.33,2026-01-20 07:03:00+00:00,3,2026-01-20 06:07:00+00:00,4717.33,Stop,-15.0,-186.42999999998938
down,2026-01-20 06:08:00+00:00,4714.17,4729.17,4684.17,2026-01-20 07:08:00+00:00,0,2026-01-20 07:08:00+00:00,4714.36,Timeout,-0.18999999999959982,-186.61999999998898
down,2026-01-20 12:13:00+00:00,4730.86,4745.86,4700.86,2026-01-20 13:13:00+00:00,0,2026-01-20 13:13:00+00:00,4724.6,Timeout,6.259999999999309,-180.35999999998967
down,2026-01-20 13:35:00+00:00,4723.85,4738.85,4333.85,2026-01-20 14:59:00+00:00,24,2026-01-20 14:00:00+00:00,4738.85,Stop,-15.0,-195.35999999998967
down,2026-01-20 14:01:00+00:00,4741.24,4756.24,3376.24,2026-01-20 17:39:00+00:00,89,2026-01-20 16:57:00+00:00,4756.24,Stop,-15.0,-210.35999999998967
up,2026-01-20 19:46:00+00:00,4763.5,4748.5,4973.5,2026-01-20 20:57:00+00:00,12,2026-01-20 20:24:00+00:00,4748.5,Stop,-15.0,-225.35999999998967
down,2026-01-20 21:01:00+00:00,4758.01,4773.01,4728.01,2026-01-20 22:01:00+00:00,0,2026-01-20 23:01:00+00:00,4760.95,Timeout,-2.9399999999996,-228.29999999998927
down,2026-01-21 00:09:00+00:00,4775.84,4790.84,4655.84,2026-01-21 02:02:00+00:00,6,2026-01-21 01:04:00+00:00,4790.84,Stop,-15.0,-243.29999999998927
down,2026-01-21 01:07:00+00:00,4796.84,4811.84,4586.84,2026-01-21 02:18:00+00:00,12,2026-01-21 01:19:00+00:00,4811.84,Stop,-15.0,-258.29999999998927
down,2026-01-21 01:20:00+00:00,4813.01,4828.01,4633.01,2026-01-21 02:29:00+00:00,10,2026-01-21 01:30:00+00:00,4828.01,Stop,-15.0,-273.29999999998927
down,2026-01-21 01:31:00+00:00,4830.43,4845.43,4215.43,2026-01-21 03:23:00+00:00,39,2026-01-21 03:04:00+00:00,4845.43,Stop,-15.0,-288.29999999998927
down,2026-01-21 03:39:00+00:00,4841.08,4856.08,4706.08,2026-01-21 05:28:00+00:00,7,2026-01-21 04:35:00+00:00,4856.08,Stop,-15.0,-303.29999999998927
down,2026-01-21 04:37:00+00:00,4858.9,4873.9,4558.9,2026-01-21 06:02:00+00:00,18,2026-01-21 05:19:00+00:00,4873.9,Stop,-15.0,-318.29999999998927
down,2026-01-21 05:25:00+00:00,4870.87,4885.87,4810.87,2026-01-21 06:53:00+00:00,2,2026-01-21 06:27:00+00:00,4885.87,Stop,-15.0,-333.29999999998927
up,2026-01-21 06:28:00+00:00,4884.39,4869.39,5079.39,2026-01-21 07:38:00+00:00,11,2026-01-21 06:39:00+00:00,4869.39,Stop,-15.0,-348.29999999998927
down,2026-01-21 06:41:00+00:00,4867.03,4882.03,4222.03,2026-01-21 08:24:00+00:00,41,2026-01-21 08:24:00+00:00,4865.42,Timeout,1.6099999999996726,-346.6899999999896
down,2026-01-21 14:05:00+00:00,4852.79,4867.79,4807.79,2026-01-21 15:05:00+00:00,1,2026-01-21 14:10:00+00:00,4867.79,Stop,-15.0,-361.6899999999896
up,2026-01-21 14:11:00+00:00,4849.67,4834.67,5539.67,2026-01-21 16:18:00+00:00,44,2026-01-21 15:19:00+00:00,4834.67,Stop,-15.0,-376.6899999999896
down,2026-01-21 15:20:00+00:00,4831.28,4846.28,4351.28,2026-01-21 16:51:00+00:00,30,2026-01-21 15:53:00+00:00,4846.28,Stop,-15.0,-391.6899999999896
up,2026-01-21 15:54:00+00:00,4850.99,4835.99,5000.99,2026-01-21 17:07:00+00:00,8,2026-01-21 16:19:00+00:00,4835.99,Stop,-15.0,-406.6899999999896
down,2026-01-21 16:43:00+00:00,4836.94,4851.94,4371.94,2026-01-21 18:45:00+00:00,29,2026-01-21 18:45:00+00:00,4837.06,Timeout,-0.12000000000080036,-406.8099999999904
down,2026-01-21 19:30:00+00:00,4816.66,4831.66,4366.66,2026-01-21 21:32:00+00:00,28,2026-01-21 21:19:00+00:00,4831.66,Stop,-15.0,-421.8099999999904
up,2026-01-21 23:28:00+00:00,4793.15,4778.15,5063.15,2026-01-22 00:51:00+00:00,16,2026-01-21 23:59:00+00:00,4778.15,Stop,-15.0,-436.8099999999904
up,2026-01-22 00:00:00+00:00,4778.34,4763.34,4898.34,2026-01-22 01:05:00+00:00,6,2026-01-22 01:05:00+00:00,4781.83,Timeout,3.4899999999997817,-433.3199999999906
down,2026-01-22 01:15:00+00:00,4791.69,4806.69,4716.69,2026-01-22 02:19:00+00:00,3,2026-01-22 01:21:00+00:00,4806.69,Stop,-15.0,-448.3199999999906
down,2026-01-22 01:22:00+00:00,4807.21,4822.21,4597.21,2026-01-22 02:41:00+00:00,12,2026-01-22 02:41:00+00:00,4780.93,Timeout,26.279999999999745,-422.03999999999087
down,2026-01-22 06:00:00+00:00,4821.21,4836.21,4776.21,2026-01-22 07:09:00+00:00,1,2026-01-22 07:09:00+00:00,4834.39,Timeout,-13.180000000000291,-435.21999999999116
down,2026-01-22 08:10:00+00:00,4828.56,4843.56,4738.56,2026-01-22 09:31:00+00:00,4,2026-01-22 09:31:00+00:00,4830.52,Timeout,-1.9600000000000364,-437.1799999999912
up,2026-01-22 11:41:00+00:00,4829.14,4814.14,4874.14,2026-01-22 13:02:00+00:00,1,2026-01-22 13:02:00+00:00,4819.39,Timeout,-9.75,-446.9299999999912
down,2026-01-22 13:03:00+00:00,4819.1,4834.1,4504.1,2026-01-22 14:23:00+00:00,19,2026-01-22 13:24:00+00:00,4834.1,Stop,-15.0,-461.9299999999912
up,2026-01-22 13:25:00+00:00,4834.18,4819.18,4909.18,2026-01-22 14:30:00+00:00,3,2026-01-22 13:31:00+00:00,4819.18,Stop,-15.0,-476.9299999999912
up,2026-01-22 13:32:00+00:00,4822.01,4807.01,4867.01,2026-01-22 14:32:00+00:00,1,2026-01-22 14:32:00+00:00,4841.35,Timeout,19.340000000000146,-457.58999999999105
down,2026-01-22 14:37:00+00:00,4838.14,4853.14,4298.14,2026-01-22 16:17:00+00:00,34,2026-01-22 15:26:00+00:00,4853.14,Stop,-15.0,-472.58999999999105
down,2026-01-22 15:29:00+00:00,4854.97,4869.97,4539.97,2026-01-22 16:50:00+00:00,19,2026-01-22 15:52:00+00:00,4869.97,Stop,-15.0,-487.58999999999105
down,2026-01-22 16:09:00+00:00,4871.77,4886.77,4841.77,2026-01-22 17:09:00+00:00,0,2026-01-22 17:09:00+00:00,4876.79,Timeout,-5.019999999999527,-492.6099999999906
down,2026-01-22 17:34:00+00:00,4893.17,4908.17,4848.17,2026-01-22 18:37:00+00:00,1,2026-01-22 18:01:00+00:00,4908.17,Stop,-15.0,-507.6099999999906
up,2026-01-22 20:35:00+00:00,4920.77,4905.77,5025.77,2026-01-22 21:39:00+00:00,5,2026-01-22 21:39:00+00:00,4935.85,Timeout,15.079999999999927,-492.52999999999065
up,2026-01-22 23:15:00+00:00,4943.35,4928.35,5033.35,2026-01-23 00:29:00+00:00,4,2026-01-23 00:29:00+00:00,4952.1,Timeout,8.75,-483.77999999999065
up,2026-01-23 01:03:00+00:00,4940.6,4925.6,4970.6,2026-01-23 02:03:00+00:00,0,2026-01-23 02:03:00+00:00,4953.27,Timeout,12.670000000000073,-471.1099999999906
down,2026-01-23 02:04:00+00:00,4952.42,4967.42,4292.42,2026-01-23 05:13:00+00:00,42,2026-01-23 05:13:00+00:00,4956.85,Timeout,-4.430000000000291,-475.53999999999087
down,2026-01-23 06:10:00+00:00,4955.7,4970.7,1640.6999999999998,2026-01-23 13:05:00+00:00,219,2026-01-23 13:05:00+00:00,4944.42,Timeout,11.279999999999745,-464.2599999999911
up,2026-01-23 13:21:00+00:00,4933.5,4918.5,6688.5,2026-01-23 17:48:00+00:00,115,2026-01-23 17:48:00+00:00,4983.37,Timeout,49.86999999999989,-414.38999999999123
down,2026-01-23 17:56:00+00:00,4966.74,4981.74,4876.74,2026-01-23 19:00:00+00:00,4,2026-01-23 18:12:00+00:00,4981.74,Stop,-15.0,-429.38999999999123
down,2026-01-23 18:27:00+00:00,4982.26,4997.26,4382.26,2026-01-23 20:37:00+00:00,38,2026-01-23 20:37:00+00:00,4982.75,Timeout,-0.4899999999997817,-429.879999999991
down,2026-01-23 21:01:00+00:00,4982.03,4997.03,4892.03,2026-01-23 22:16:00+00:00,4,2026-01-25 23:01:00+00:00,4997.03,Stop,-15.0,-444.879999999991
down,2026-01-25 23:02:00+00:00,5019.75,5034.75,4374.75,2026-01-26 00:45:00+00:00,41,2026-01-25 23:46:00+00:00,5034.75,Stop,-15.0,-459.879999999991
down,2026-01-25 23:49:00+00:00,5032.52,5047.52,4627.52,2026-01-26 01:26:00+00:00,25,2026-01-26 00:33:00+00:00,5047.52,Stop,-15.0,-474.879999999991
down,2026-01-26 00:34:00+00:00,5047.83,5062.83,4522.83,2026-01-26 02:17:00+00:00,33,2026-01-26 01:18:00+00:00,5062.83,Stop,-15.0,-489.879999999991
down,2026-01-26 01:20:00+00:00,5062.65,5077.65,4927.65,2026-01-26 02:31:00+00:00,7,2026-01-26 01:32:00+00:00,5077.65,Stop,-15.0,-504.879999999991
down,2026-01-26 01:33:00+00:00,5078.75,5093.75,4388.75,2026-01-26 04:30:00+00:00,44,2026-01-26 04:30:00+00:00,5073.19,Timeout,5.5600000000004,-499.3199999999906
down,2026-01-26 05:02:00+00:00,5072.33,5087.33,4217.33,2026-01-26 07:41:00+00:00,55,2026-01-26 06:42:00+00:00,5087.33,Stop,-15.0,-514.3199999999906
down,2026-01-26 06:43:00+00:00,5089.0,5104.0,4999.0,2026-01-26 07:46:00+00:00,4,2026-01-26 06:47:00+00:00,5104.0,Stop,-15.0,-529.3199999999906
down,2026-01-26 06:48:00+00:00,5107.9,5122.9,4762.9,2026-01-26 08:08:00+00:00,21,2026-01-26 08:08:00+00:00,5091.28,Timeout,16.61999999999989,-512.6999999999907
down,2026-01-26 13:03:00+00:00,5067.04,5082.04,4917.04,2026-01-26 14:11:00+00:00,8,2026-01-26 13:12:00+00:00,5082.04,Stop,-15.0,-527.6999999999907
down,2026-01-26 13:13:00+00:00,5080.11,5095.11,4465.11,2026-01-26 15:45:00+00:00,39,2026-01-26 14:53:00+00:00,5095.11,Stop,-15.0,-542.6999999999907
down,2026-01-26 15:42:00+00:00,5074.55,5089.55,4954.55,2026-01-26 16:47:00+00:00,6,2026-01-26 15:53:00+00:00,5089.55,Stop,-15.0,-557.6999999999907
down,2026-01-26 16:40:00+00:00,5068.93,5083.93,4948.93,2026-01-26 17:47:00+00:00,6,2026-01-26 16:48:00+00:00,5083.93,Stop,-15.0,-572.6999999999907
down,2026-01-26 16:49:00+00:00,5085.44,5100.44,4965.44,2026-01-26 17:54:00+00:00,6,2026-01-26 17:43:00+00:00,5100.44,Stop,-15.0,-587.6999999999907
down,2026-01-26 18:42:00+00:00,5062.78,5077.78,5002.78,2026-01-26 19:43:00+00:00,2,2026-01-26 18:49:00+00:00,5077.78,Stop,-15.0,-602.6999999999907
down,2026-01-26 18:50:00+00:00,5078.79,5093.79,3743.79,2026-01-26 21:47:00+00:00,87,2026-01-26 21:47:00+00:00,5012.68,Timeout,66.10999999999967,-536.589999999991
up,2026-01-26 21:48:00+00:00,5012.67,4997.67,5222.67,2026-01-26 22:59:00+00:00,12,2026-01-26 23:01:00+00:00,5025.62,Timeout,12.949999999999818,-523.6399999999912
up,2026-01-26 23:02:00+00:00,5025.79,5010.79,5130.79,2026-01-27 00:12:00+00:00,5,2026-01-27 00:12:00+00:00,5052.83,Timeout,27.039999999999964,-496.59999999999127
down,2026-01-27 00:35:00+00:00,5045.66,5060.66,4835.66,2026-01-27 02:10:00+00:00,12,2026-01-27 01:11:00+00:00,5060.66,Stop,-15.0,-511.59999999999127
down,2026-01-27 01:12:00+00:00,5062.3,5077.3,4057.3,2026-01-27 03:29:00+00:00,65,2026-01-27 02:41:00+00:00,5077.3,Stop,-15.0,-526.5999999999913
down,2026-01-27 03:29:00+00:00,5065.36,5080.36,5020.36,2026-01-27 04:41:00+00:00,1,2026-01-27 04:41:00+00:00,5062.69,Timeout,2.6700000000000728,-523.9299999999912
down,2026-01-27 05:41:00+00:00,5071.94,5086.94,4741.94,2026-01-27 07:02:00+00:00,20,2026-01-27 06:03:00+00:00,5086.94,Stop,-15.0,-538.9299999999912
down,2026-01-27 06:04:00+00:00,5086.25,5101.25,4366.25,2026-01-27 08:42:00+00:00,46,2026-01-27 08:42:00+00:00,5081.06,Timeout,5.1899999999996,-533.7399999999916
down,2026-01-27 13:35:00+00:00,5076.79,5091.79,3801.79,2026-01-27 16:33:00+00:00,83,2026-01-27 16:00:00+00:00,5091.79,Stop,-15.0,-548.7399999999916
down,2026-01-27 16:12:00+00:00,5096.26,5111.26,5021.26,2026-01-27 17:30:00+00:00,3,2026-01-27 17:30:00+00:00,5088.29,Timeout,7.970000000000255,-540.7699999999913
up,2026-01-27 18:04:00+00:00,5086.39,5071.39,5716.39,2026-01-27 20:11:00+00:00,40,2026-01-27 20:11:00+00:00,5133.89,Timeout,47.5,-493.26999999999134
down,2026-01-27 20:13:00+00:00,5133.19,5148.19,4998.19,2026-01-27 21:19:00+00:00,7,2026-01-27 20:20:00+00:00,5148.19,Stop,-15.0,-508.26999999999134
down,2026-01-27 20:21:00+00:00,5147.36,5162.36,4742.36,2026-01-27 21:47:00+00:00,25,2026-01-27 20:48:00+00:00,5162.36,Stop,-15.0,-523.2699999999913
down,2026-01-27 20:49:00+00:00,5163.84,5178.84,5043.84,2026-01-27 21:54:00+00:00,6,2026-01-27 20:55:00+00:00,5178.84,Stop,-15.0,-538.2699999999913
down,2026-01-27 20:56:00+00:00,5179.54,5194.54,4789.54,2026-01-27 22:19:00+00:00,24,2026-01-27 23:01:00+00:00,5177.85,Timeout,1.6899999999995998,-536.5799999999917
down,2026-01-27 23:14:00+00:00,5168.52,5183.52,5018.52,2026-01-28 00:22:00+00:00,8,2026-01-28 00:22:00+00:00,5162.32,Timeout,6.200000000000728,-530.379999999991
down,2026-01-28 01:04:00+00:00,5186.05,5201.05,5141.05,2026-01-28 02:06:00+00:00,1,2026-01-28 01:07:00+00:00,5201.05,Stop,-15.0,-545.379999999991
down,2026-01-28 01:11:00+00:00,5186.52,5201.52,4796.52,2026-01-28 02:36:00+00:00,24,2026-01-28 01:37:00+00:00,5201.52,Stop,-15.0,-560.379999999991
down,2026-01-28 01:38:00+00:00,5200.06,5215.06,5125.06,2026-01-28 02:40:00+00:00,3,2026-01-28 01:44:00+00:00,5215.06,Stop,-15.0,-575.379999999991
down,2026-01-28 01:45:00+00:00,5215.24,5230.24,4525.24,2026-01-28 03:53:00+00:00,44,2026-01-28 02:54:00+00:00,5230.24,Stop,-15.0,-590.379999999991
down,2026-01-28 02:55:00+00:00,5234.05,5249.05,4664.05,2026-01-28 05:57:00+00:00,36,2026-01-28 04:58:00+00:00,5249.05,Stop,-15.0,-605.379999999991
down,2026-01-28 04:59:00+00:00,5247.55,5262.55,4872.55,2026-01-28 06:29:00+00:00,23,2026-01-28 05:30:00+00:00,5262.55,Stop,-15.0,-620.379999999991
down,2026-01-28 05:31:00+00:00,5260.48,5275.48,4495.48,2026-01-28 08:07:00+00:00,49,2026-01-28 07:10:00+00:00,5275.48,Stop,-15.0,-635.379999999991
down,2026-01-28 07:12:00+00:00,5270.99,5285.99,4985.99,2026-01-28 08:35:00+00:00,17,2026-01-28 07:49:00+00:00,5285.99,Stop,-15.0,-650.379999999991
up,2026-01-28 07:50:00+00:00,5288.42,5273.42,5438.42,2026-01-28 08:58:00+00:00,8,2026-01-28 08:58:00+00:00,5295.22,Timeout,6.800000000000182,-643.5799999999908
down,2026-01-28 08:59:00+00:00,5295.56,5310.56,4995.56,2026-01-28 10:45:00+00:00,18,2026-01-28 10:45:00+00:00,5277.59,Timeout,17.970000000000255,-625.6099999999906
down,2026-01-28 11:05:00+00:00,5243.55,5258.55,5138.55,2026-01-28 12:09:00+00:00,5,2026-01-28 11:10:00+00:00,5258.55,Stop,-15.0,-640.6099999999906
down,2026-01-28 11:11:00+00:00,5258.75,5273.75,4883.75,2026-01-28 12:33:00+00:00,23,2026-01-28 12:33:00+00:00,5263.47,Timeout,-4.720000000000255,-645.3299999999908
down,2026-01-28 13:46:00+00:00,5256.98,5271.98,5031.98,2026-01-28 15:32:00+00:00,13,2026-01-28 14:35:00+00:00,5271.98,Stop,-15.0,-660.3299999999908
down,2026-01-28 14:36:00+00:00,5270.18,5285.18,4970.18,2026-01-28 15:57:00+00:00,18,2026-01-28 14:58:00+00:00,5285.18,Stop,-15.0,-675.3299999999908
down,2026-01-28 14:59:00+00:00,5286.05,5301.05,4476.05,2026-01-28 16:52:00+00:00,52,2026-01-28 16:52:00+00:00,5291.48,Timeout,-5.4299999999993815,-680.7599999999902
down,2026-01-28 18:33:00+00:00,5281.14,5296.14,4711.14,2026-01-28 20:13:00+00:00,36,2026-01-28 19:14:00+00:00,5296.14,Stop,-15.0,-695.7599999999902
