timestamp,actual,predicted
2025-12-11 03:09:00+00:00,0,0
2025-12-11 13:16:00+00:00,0,0
2025-12-11 14:37:00+00:00,0,0
2025-12-11 14:45:00+00:00,0,0
2025-12-11 14:48:00+00:00,0,0
2025-12-11 14:51:00+00:00,0,1
2025-12-11 15:21:00+00:00,0,0
2025-12-11 15:40:00+00:00,0,0
2025-12-11 15:41:00+00:00,0,0
2025-12-11 15:51:00+00:00,0,0
2025-12-11 15:57:00+00:00,0,0
2025-12-11 15:59:00+00:00,0,0
2025-12-11 16:00:00+00:00,0,0
2025-12-11 16:47:00+00:00,0,1
2025-12-11 16:48:00+00:00,0,1
2025-12-11 16:51:00+00:00,0,1
2025-12-11 16:53:00+00:00,0,0
2025-12-11 17:11:00+00:00,0,0
2025-12-11 19:00:00+00:00,0,0
2025-12-11 19:02:00+00:00,0,0
2025-12-11 19:08:00+00:00,0,0
2025-12-12 11:00:00+00:00,0,0
2025-12-12 13:30:00+00:00,0,0
2025-12-12 14:30:00+00:00,0,0
2025-12-12 14:31:00+00:00,0,0
2025-12-12 14:36:00+00:00,0,0
2025-12-12 14:38:00+00:00,0,0
2025-12-12 14:39:00+00:00,0,1
2025-12-12 14:41:00+00:00,0,1
2025-12-12 14:59:00+00:00,1,0
2025-12-12 15:01:00+00:00,1,0
2025-12-12 15:07:00+00:00,1,0
2025-12-12 15:16:00+00:00,1,1
2025-12-12 15:18:00+00:00,1,0
2025-12-12 15:19:00+00:00,1,1
2025-12-12 15:20:00+00:00,1,1
2025-12-12 15:24:00+00:00,0,1
2025-12-12 15:26:00+00:00,1,1
2025-12-12 15:27:00+00:00,0,1
2025-12-12 15:28:00+00:00,0,1
2025-12-12 15:29:00+00:00,0,0
2025-12-12 15:30:00+00:00,0,0
2025-12-12 15:31:00+00:00,0,1
2025-12-12 15:33:00+00:00,0,1
2025-12-12 15:36:00+00:00,0,1
2025-12-12 15:38:00+00:00,1,1
2025-12-12 15:40:00+00:00,1,1
2025-12-12 15:44:00+00:00,1,0
2025-12-12 15:45:00+00:00,1,0
2025-12-12 15:50:00+00:00,1,0
2025-12-12 15:53:00+00:00,1,1
2025-12-12 15:55:00+00:00,1,0
2025-12-12 15:58:00+00:00,1,0
2025-12-12 15:59:00+00:00,1,0
2025-12-12 16:01:00+00:00,1,0
2025-12-12 16:04:00+00:00,0,0
2025-12-12 16:06:00+00:00,1,0
2025-12-12 16:07:00+00:00,0,0
2025-12-12 16:11:00+00:00,0,0
2025-12-12 16:12:00+00:00,1,1
2025-12-12 16:13:00+00:00,1,1
2025-12-12 16:18:00+00:00,0,1
2025-12-12 16:21:00+00:00,0,1
2025-12-12 16:24:00+00:00,0,1
2025-12-12 16:34:00+00:00,1,1
2025-12-12 16:38:00+00:00,0,1
2025-12-12 16:40:00+00:00,1,0
2025-12-12 16:42:00+00:00,1,1
2025-12-12 16:43:00+00:00,1,0
2025-12-12 16:44:00+00:00,0,0
2025-12-12 16:45:00+00:00,0,0
2025-12-12 16:46:00+00:00,0,1
2025-12-12 16:47:00+00:00,0,1
2025-12-12 16:50:00+00:00,0,1
2025-12-12 16:57:00+00:00,0,0
2025-12-12 17:02:00+00:00,0,1
2025-12-12 17:04:00+00:00,0,1
2025-12-12 17:25:00+00:00,0,0
2025-12-12 17:33:00+00:00,0,0
2025-12-12 17:40:00+00:00,0,0
2025-12-15 14:01:00+00:00,0,0
2025-12-15 14:31:00+00:00,0,0
2025-12-15 14:36:00+00:00,0,0
2025-12-15 14:37:00+00:00,1,0
2025-12-15 14:42:00+00:00,0,0
2025-12-15 14:51:00+00:00,0,1
2025-12-15 14:53:00+00:00,0,0
2025-12-15 15:00:00+00:00,0,0
2025-12-15 15:05:00+00:00,0,0
2025-12-15 15:20:00+00:00,0,1
2025-12-15 15:22:00+00:00,1,1
2025-12-15 15:24:00+00:00,0,1
2025-12-15 15:28:00+00:00,0,1
2025-12-15 15:30:00+00:00,0,1
2025-12-15 16:04:00+00:00,1,0
2025-12-15 16:05:00+00:00,0,0
2025-12-15 16:07:00+00:00,1,0
2025-12-15 16:09:00+00:00,1,0
2025-12-15 16:18:00+00:00,1,0
2025-12-15 16:22:00+00:00,0,0
2025-12-15 16:25:00+00:00,0,0
2025-12-15 16:34:00+00:00,0,0
2025-12-15 16:36:00+00:00,0,0
2025-12-15 16:38:00+00:00,0,1
2025-12-16 02:54:00+00:00,0,0
2025-12-16 02:58:00+00:00,0,0
2025-12-16 03:14:00+00:00,0,0
2025-12-16 05:30:00+00:00,0,0
2025-12-16 13:30:00+00:00,0,0
2025-12-16 13:34:00+00:00,1,0
2025-12-16 13:40:00+00:00,0,1
2025-12-16 13:41:00+00:00,1,1
2025-12-16 13:46:00+00:00,1,0
2025-12-16 13:47:00+00:00,1,0
2025-12-16 13:55:00+00:00,1,1
2025-12-16 14:02:00+00:00,0,1
2025-12-16 14:15:00+00:00,0,1
2025-12-16 14:33:00+00:00,0,0
2025-12-16 14:38:00+00:00,0,0
2025-12-16 14:39:00+00:00,0,0
2025-12-16 14:40:00+00:00,0,1
2025-12-16 14:41:00+00:00,0,1
2025-12-16 14:59:00+00:00,0,0
2025-12-16 15:04:00+00:00,0,1
2025-12-16 15:12:00+00:00,0,0
2025-12-16 15:18:00+00:00,0,0
2025-12-16 15:22:00+00:00,0,1
2025-12-16 15:31:00+00:00,0,1
2025-12-16 15:36:00+00:00,0,0
2025-12-16 16:30:00+00:00,0,0
2025-12-16 16:40:00+00:00,0,0
2025-12-16 19:26:00+00:00,0,0
2025-12-17 13:46:00+00:00,0,0
2025-12-17 13:50:00+00:00,0,0
2025-12-17 13:58:00+00:00,1,0
2025-12-17 14:10:00+00:00,0,0
2025-12-17 14:12:00+00:00,0,0
2025-12-17 14:14:00+00:00,0,1
2025-12-17 14:15:00+00:00,0,0
2025-12-17 14:26:00+00:00,0,0
2025-12-17 14:34:00+00:00,0,0
2025-12-17 14:35:00+00:00,0,0
2025-12-17 14:37:00+00:00,0,0
2025-12-17 15:18:00+00:00,0,0
2025-12-17 15:35:00+00:00,0,0
2025-12-17 15:36:00+00:00,0,0
2025-12-17 15:38:00+00:00,0,0
2025-12-17 15:40:00+00:00,0,0
2025-12-17 15:48:00+00:00,0,0
2025-12-17 15:57:00+00:00,0,0
2025-12-17 16:05:00+00:00,0,1
2025-12-18 13:06:00+00:00,1,0
2025-12-18 13:30:00+00:00,0,1
2025-12-18 13:36:00+00:00,0,1
2025-12-18 13:55:00+00:00,0,0
2025-12-18 13:57:00+00:00,0,0
2025-12-18 14:00:00+00:00,1,0
2025-12-18 14:01:00+00:00,1,0
2025-12-18 14:31:00+00:00,1,0
2025-12-18 14:33:00+00:00,1,1
2025-12-18 14:35:00+00:00,1,0
2025-12-18 14:37:00+00:00,0,1
2025-12-18 14:41:00+00:00,0,1
2025-12-18 14:43:00+00:00,1,1
2025-12-18 14:45:00+00:00,1,0
2025-12-18 14:46:00+00:00,1,1
2025-12-18 14:47:00+00:00,0,1
2025-12-18 14:48:00+00:00,1,1
2025-12-18 14:50:00+00:00,1,1
2025-12-18 14:51:00+00:00,0,1
2025-12-18 14:55:00+00:00,0,1
2025-12-18 15:22:00+00:00,0,1
2025-12-18 16:10:00+00:00,1,0
2025-12-18 16:11:00+00:00,0,0
2025-12-18 16:13:00+00:00,0,0
2025-12-18 16:14:00+00:00,0,0
2025-12-18 16:15:00+00:00,0,1
2025-12-18 16:27:00+00:00,1,0
2025-12-18 16:52:00+00:00,1,0
2025-12-18 17:05:00+00:00,1,0
2025-12-18 17:06:00+00:00,1,0
2025-12-18 17:08:00+00:00,0,0
2025-12-18 17:09:00+00:00,0,0
2025-12-18 17:11:00+00:00,0,0
2025-12-18 17:16:00+00:00,0,0
2025-12-18 17:18:00+00:00,0,0
2025-12-18 17:31:00+00:00,0,0
2025-12-18 17:40:00+00:00,0,0
2025-12-18 17:50:00+00:00,0,0
2025-12-19 14:38:00+00:00,0,1
2025-12-19 14:45:00+00:00,0,0
2025-12-19 14:46:00+00:00,1,0
2025-12-19 14:47:00+00:00,1,0
2025-12-19 14:48:00+00:00,1,1
2025-12-19 15:02:00+00:00,0,0
2025-12-19 15:24:00+00:00,0,0
2025-12-19 15:31:00+00:00,0,0
2025-12-19 16:00:00+00:00,0,0
2025-12-19 16:11:00+00:00,0,0
2025-12-22 00:00:00+00:00,0,1
2025-12-22 00:01:00+00:00,0,1
2025-12-22 01:00:00+00:00,0,0
2025-12-22 01:01:00+00:00,0,0
2025-12-22 01:02:00+00:00,0,0
2025-12-22 01:39:00+00:00,0,0
2025-12-22 05:33:00+00:00,0,0
2025-12-22 05:36:00+00:00,0,0
2025-12-22 05:37:00+00:00,0,0
2025-12-22 13:24:00+00:00,0,0
2025-12-22 13:25:00+00:00,0,0
2025-12-22 14:30:00+00:00,0,0
2025-12-22 14:39:00+00:00,0,0
2025-12-22 14:53:00+00:00,0,0
2025-12-22 15:15:00+00:00,1,0
2025-12-22 15:17:00+00:00,0,0
2025-12-22 15:45:00+00:00,0,0
2025-12-22 16:07:00+00:00,0,0
2025-12-22 16:32:00+00:00,0,0
2025-12-23 01:00:00+00:00,0,0
2025-12-23 01:09:00+00:00,0,1
2025-12-23 01:11:00+00:00,0,1
2025-12-23 01:17:00+00:00,0,0
2025-12-23 01:20:00+00:00,0,0
2025-12-23 01:27:00+00:00,0,0
2025-12-23 02:32:00+00:00,0,0
2025-12-23 13:51:00+00:00,1,1
2025-12-23 13:52:00+00:00,1,1
2025-12-23 13:54:00+00:00,1,0
2025-12-23 13:55:00+00:00,1,0
2025-12-23 14:00:00+00:00,1,0
2025-12-23 14:03:00+00:00,1,1
2025-12-23 14:05:00+00:00,0,0
2025-12-23 14:07:00+00:00,0,0
2025-12-23 14:08:00+00:00,0,1
2025-12-23 14:09:00+00:00,1,0
2025-12-23 14:30:00+00:00,1,1
2025-12-23 14:31:00+00:00,1,1
2025-12-23 14:34:00+00:00,1,1
2025-12-23 14:40:00+00:00,1,1
2025-12-23 14:42:00+00:00,1,1
2025-12-23 14:44:00+00:00,1,0
2025-12-23 14:50:00+00:00,1,1
2025-12-23 14:58:00+00:00,0,1
2025-12-23 15:00:00+00:00,0,0
2025-12-23 15:01:00+00:00,0,1
2025-12-23 15:02:00+00:00,1,1
2025-12-23 15:05:00+00:00,1,1
2025-12-23 15:07:00+00:00,0,0
2025-12-23 15:11:00+00:00,0,0
2025-12-23 15:12:00+00:00,0,0
2025-12-23 19:01:00+00:00,0,0
2025-12-23 23:37:00+00:00,0,0
2025-12-24 01:00:00+00:00,0,1
2025-12-24 01:01:00+00:00,0,0
2025-12-24 01:02:00+00:00,0,0
2025-12-24 01:04:00+00:00,0,0
2025-12-24 01:23:00+00:00,0,0
2025-12-24 02:07:00+00:00,0,0
2025-12-24 02:08:00+00:00,0,0
2025-12-24 02:55:00+00:00,1,0
2025-12-24 02:57:00+00:00,1,0
2025-12-24 02:58:00+00:00,0,0
2025-12-24 02:59:00+00:00,1,1
2025-12-24 03:00:00+00:00,1,1
2025-12-24 03:01:00+00:00,0,0
2025-12-24 03:05:00+00:00,0,0
2025-12-24 03:19:00+00:00,0,0
2025-12-24 14:30:00+00:00,0,0
2025-12-24 14:35:00+00:00,1,1
2025-12-24 14:36:00+00:00,0,1
2025-12-24 14:38:00+00:00,0,0
2025-12-24 14:40:00+00:00,0,0
2025-12-24 14:41:00+00:00,0,0
2025-12-24 14:42:00+00:00,1,1
2025-12-24 14:45:00+00:00,0,0
2025-12-24 14:50:00+00:00,0,1
2025-12-24 14:51:00+00:00,0,1
2025-12-24 14:52:00+00:00,0,1
2025-12-24 14:57:00+00:00,0,1
2025-12-24 15:02:00+00:00,1,1
2025-12-24 15:11:00+00:00,1,1
2025-12-24 15:18:00+00:00,0,1
2025-12-24 15:37:00+00:00,0,0
2025-12-24 15:40:00+00:00,0,0
2025-12-24 15:46:00+00:00,1,0
2025-12-24 15:49:00+00:00,0,0
2025-12-24 16:02:00+00:00,0,0
2025-12-26 01:04:00+00:00,1,1
2025-12-26 01:06:00+00:00,1,0
2025-12-26 01:07:00+00:00,1,0
2025-12-26 01:10:00+00:00,0,0
2025-12-26 01:15:00+00:00,0,0
2025-12-26 01:42:00+00:00,0,0
2025-12-26 01:43:00+00:00,0,0
2025-12-26 13:01:00+00:00,0,0
2025-12-26 14:30:00+00:00,0,0
2025-12-26 14:33:00+00:00,0,0
2025-12-26 14:47:00+00:00,1,0
2025-12-26 14:51:00+00:00,1,1
2025-12-26 14:55:00+00:00,1,0
2025-12-26 15:06:00+00:00,0,0
2025-12-26 15:32:00+00:00,0,0
2025-12-26 15:37:00+00:00,0,1
2025-12-26 15:49:00+00:00,0,0
2025-12-26 16:11:00+00:00,0,0
2025-12-26 17:29:00+00:00,0,0
2025-12-26 17:54:00+00:00,0,0
2025-12-28 23:03:00+00:00,0,0
2025-12-28 23:12:00+00:00,0,0
2025-12-28 23:14:00+00:00,0,1
2025-12-28 23:15:00+00:00,0,1
2025-12-29 00:18:00+00:00,1,1
2025-12-29 00:22:00+00:00,1,1
2025-12-29 00:26:00+00:00,0,1
2025-12-29 00:30:00+00:00,1,1
2025-12-29 00:32:00+00:00,1,1
2025-12-29 00:33:00+00:00,1,1
2025-12-29 00:34:00+00:00,0,1
2025-12-29 00:36:00+00:00,0,0
2025-12-29 00:38:00+00:00,1,1
2025-12-29 00:40:00+00:00,0,0
2025-12-29 00:43:00+00:00,1,0
2025-12-29 00:44:00+00:00,1,1
2025-12-29 00:45:00+00:00,1,0
2025-12-29 00:48:00+00:00,0,0
2025-12-29 00:51:00+00:00,0,1
2025-12-29 01:00:00+00:00,1,1
2025-12-29 01:01:00+00:00,0,1
2025-12-29 01:10:00+00:00,0,0
2025-12-29 01:37:00+00:00,0,1
2025-12-29 06:28:00+00:00,1,0
2025-12-29 06:52:00+00:00,1,1
2025-12-29 07:00:00+00:00,0,1
2025-12-29 07:02:00+00:00,0,1
2025-12-29 07:03:00+00:00,1,1
2025-12-29 07:04:00+00:00,1,1
2025-12-29 07:05:00+00:00,1,1
2025-12-29 07:07:00+00:00,1,1
2025-12-29 07:08:00+00:00,0,0
2025-12-29 07:11:00+00:00,0,0
2025-12-29 07:12:00+00:00,0,0
2025-12-29 08:49:00+00:00,0,0
2025-12-29 08:56:00+00:00,0,0
2025-12-29 09:44:00+00:00,0,0
2025-12-29 11:39:00+00:00,0,0
2025-12-29 11:40:00+00:00,0,0
2025-12-29 11:42:00+00:00,0,0
2025-12-29 11:43:00+00:00,0,0
2025-12-29 11:44:00+00:00,0,0
2025-12-29 13:04:00+00:00,1,0
2025-12-29 13:11:00+00:00,1,1
2025-12-29 13:40:00+00:00,1,1
2025-12-29 13:41:00+00:00,1,0
2025-12-29 13:42:00+00:00,1,1
2025-12-29 13:43:00+00:00,1,1
2025-12-29 13:45:00+00:00,1,1
2025-12-29 13:48:00+00:00,1,1
2025-12-29 13:50:00+00:00,0,1
2025-12-29 13:53:00+00:00,1,1
2025-12-29 13:54:00+00:00,0,1
2025-12-29 13:57:00+00:00,1,1
2025-12-29 13:59:00+00:00,1,1
2025-12-29 14:00:00+00:00,1,1
2025-12-29 14:01:00+00:00,1,0
2025-12-29 14:03:00+00:00,1,1
2025-12-29 14:06:00+00:00,0,1
2025-12-29 14:07:00+00:00,0,1
2025-12-29 14:08:00+00:00,0,1
2025-12-29 14:10:00+00:00,0,1
2025-12-29 14:13:00+00:00,1,1
2025-12-29 14:15:00+00:00,1,1
2025-12-29 14:16:00+00:00,1,0
2025-12-29 14:18:00+00:00,1,1
2025-12-29 14:23:00+00:00,1,1
2025-12-29 14:24:00+00:00,1,1
2025-12-29 14:26:00+00:00,1,1
2025-12-29 14:27:00+00:00,1,1
2025-12-29 14:30:00+00:00,0,1
2025-12-29 14:34:00+00:00,1,1
2025-12-29 14:35:00+00:00,1,1
2025-12-29 14:37:00+00:00,1,1
2025-12-29 14:40:00+00:00,0,1
2025-12-29 14:41:00+00:00,0,1
2025-12-29 14:43:00+00:00,0,1
2025-12-29 14:44:00+00:00,0,1
2025-12-29 14:45:00+00:00,1,1
2025-12-29 14:46:00+00:00,1,1
2025-12-29 14:48:00+00:00,1,0
2025-12-29 14:50:00+00:00,1,1
2025-12-29 14:51:00+00:00,1,1
2025-12-29 14:53:00+00:00,1,1
2025-12-29 14:54:00+00:00,1,1
2025-12-29 14:55:00+00:00,1,1
2025-12-29 14:56:00+00:00,1,1
2025-12-29 14:57:00+00:00,1,1
2025-12-29 14:58:00+00:00,1,1
2025-12-29 15:00:00+00:00,1,1
2025-12-29 15:02:00+00:00,1,1
2025-12-29 15:06:00+00:00,0,1
2025-12-29 15:07:00+00:00,0,1
2025-12-29 15:08:00+00:00,0,1
2025-12-29 15:09:00+00:00,1,1
2025-12-29 15:11:00+00:00,1,1
2025-12-29 15:12:00+00:00,1,1
2025-12-29 15:13:00+00:00,1,1
2025-12-29 15:15:00+00:00,1,1
2025-12-29 15:16:00+00:00,0,1
2025-12-29 15:17:00+00:00,1,1
2025-12-29 15:20:00+00:00,0,1
2025-12-29 15:21:00+00:00,0,1
2025-12-29 15:24:00+00:00,1,0
2025-12-29 15:25:00+00:00,0,1
2025-12-29 15:29:00+00:00,1,1
2025-12-29 15:30:00+00:00,0,1
2025-12-29 15:31:00+00:00,1,1
2025-12-29 15:34:00+00:00,0,1
2025-12-29 15:35:00+00:00,0,1
2025-12-29 15:38:00+00:00,0,1
2025-12-29 15:41:00+00:00,0,1
2025-12-29 15:42:00+00:00,0,1
2025-12-29 15:43:00+00:00,0,0
2025-12-29 15:44:00+00:00,0,1
2025-12-29 15:46:00+00:00,0,1
2025-12-29 15:47:00+00:00,0,1
2025-12-29 15:50:00+00:00,0,1
2025-12-29 15:58:00+00:00,0,1
2025-12-29 16:00:00+00:00,0,1
2025-12-29 16:01:00+00:00,0,1
2025-12-29 16:05:00+00:00,0,1
2025-12-29 16:13:00+00:00,0,1
2025-12-29 16:15:00+00:00,0,1
2025-12-29 16:16:00+00:00,1,1
2025-12-29 16:54:00+00:00,1,0
2025-12-29 17:06:00+00:00,0,0
2025-12-29 17:38:00+00:00,0,0
2025-12-29 17:40:00+00:00,0,0
2025-12-30 01:04:00+00:00,1,0
2025-12-30 01:06:00+00:00,1,0
2025-12-30 06:36:00+00:00,0,0
2025-12-30 10:30:00+00:00,0,0
2025-12-30 10:31:00+00:00,0,0
2025-12-30 13:20:00+00:00,0,0
2025-12-30 13:30:00+00:00,0,0
2025-12-30 13:32:00+00:00,0,0
2025-12-30 13:34:00+00:00,0,1
2025-12-30 13:36:00+00:00,0,1
2025-12-30 13:46:00+00:00,0,0
2025-12-30 13:47:00+00:00,0,0
2025-12-30 14:31:00+00:00,1,0
2025-12-30 14:32:00+00:00,1,1
2025-12-30 14:35:00+00:00,1,1
2025-12-30 14:38:00+00:00,0,1
2025-12-30 14:40:00+00:00,0,0
2025-12-30 14:44:00+00:00,0,1
2025-12-30 14:45:00+00:00,0,1
2025-12-30 14:46:00+00:00,0,0
2025-12-30 14:47:00+00:00,1,1
2025-12-30 14:48:00+00:00,0,1
2025-12-30 14:52:00+00:00,0,1
2025-12-30 14:55:00+00:00,0,1
2025-12-30 15:00:00+00:00,0,1
2025-12-30 15:02:00+00:00,0,0
2025-12-30 15:04:00+00:00,0,0
2025-12-30 15:05:00+00:00,0,0
2025-12-30 15:19:00+00:00,0,1
2025-12-30 15:32:00+00:00,0,0
2025-12-30 15:41:00+00:00,0,0
2025-12-30 17:00:00+00:00,0,0
2025-12-30 19:52:00+00:00,0,0
2025-12-30 19:59:00+00:00,0,0
2025-12-31 05:40:00+00:00,1,0
2025-12-31 05:48:00+00:00,1,0
2025-12-31 05:49:00+00:00,1,1
2025-12-31 05:50:00+00:00,0,1
2025-12-31 05:51:00+00:00,0,1
2025-12-31 05:52:00+00:00,0,1
2025-12-31 05:53:00+00:00,0,1
2025-12-31 05:54:00+00:00,0,1
2025-12-31 05:57:00+00:00,0,1
2025-12-31 05:59:00+00:00,0,1
2025-12-31 06:01:00+00:00,1,1
2025-12-31 06:02:00+00:00,1,1
2025-12-31 06:05:00+00:00,1,0
2025-12-31 06:11:00+00:00,1,0
2025-12-31 06:12:00+00:00,1,1
2025-12-31 10:30:00+00:00,0,0
2025-12-31 13:40:00+00:00,0,0
2025-12-31 14:05:00+00:00,0,0
2025-12-31 14:30:00+00:00,0,1
2025-12-31 14:39:00+00:00,0,1
2025-12-31 14:44:00+00:00,0,1
2025-12-31 14:46:00+00:00,1,1
2025-12-31 14:48:00+00:00,0,1
2026-01-02 12:41:00+00:00,0,0
2026-01-02 13:20:00+00:00,1,0
2026-01-02 13:21:00+00:00,1,0
2026-01-02 13:24:00+00:00,0,0
2026-01-02 13:29:00+00:00,0,0
2026-01-02 14:00:00+00:00,1,0
2026-01-02 14:30:00+00:00,1,0
2026-01-02 14:31:00+00:00,1,0
2026-01-02 14:34:00+00:00,1,0
2026-01-02 14:35:00+00:00,0,0
2026-01-02 14:36:00+00:00,1,0
2026-01-02 14:39:00+00:00,0,0
2026-01-02 14:43:00+00:00,1,0
2026-01-02 14:47:00+00:00,1,0
2026-01-02 15:03:00+00:00,0,0
2026-01-02 15:04:00+00:00,0,0
2026-01-02 15:10:00+00:00,0,1
2026-01-02 15:11:00+00:00,0,1
2026-01-02 15:13:00+00:00,0,1
2026-01-02 15:18:00+00:00,0,1
2026-01-02 15:23:00+00:00,0,0
2026-01-02 15:24:00+00:00,0,0
2026-01-02 15:30:00+00:00,0,1
2026-01-02 15:33:00+00:00,1,1
2026-01-02 16:01:00+00:00,0,0
2026-01-02 16:03:00+00:00,0,1
2026-01-02 16:16:00+00:00,0,1
2026-01-02 16:23:00+00:00,0,0
2026-01-02 16:26:00+00:00,0,1
2026-01-04 23:09:00+00:00,0,1
2026-01-04 23:10:00+00:00,0,1
2026-01-04 23:12:00+00:00,0,1
2026-01-04 23:16:00+00:00,0,1
2026-01-04 23:50:00+00:00,0,0
2026-01-05 00:40:00+00:00,1,0
2026-01-05 01:00:00+00:00,1,0
2026-01-05 01:02:00+00:00,0,1
2026-01-05 01:04:00+00:00,1,1
2026-01-05 01:05:00+00:00,0,1
2026-01-05 01:07:00+00:00,1,1
2026-01-05 01:10:00+00:00,0,1
2026-01-05 01:12:00+00:00,0,1
2026-01-05 01:25:00+00:00,0,0
2026-01-05 01:26:00+00:00,0,1
2026-01-05 01:50:00+00:00,0,0
2026-01-05 01:53:00+00:00,0,1
2026-01-05 02:30:00+00:00,0,0
2026-01-05 03:02:00+00:00,0,0
2026-01-05 06:25:00+00:00,0,0
2026-01-05 11:25:00+00:00,0,0
2026-01-05 11:26:00+00:00,0,0
2026-01-05 11:27:00+00:00,0,1
2026-01-05 11:28:00+00:00,0,0
2026-01-05 12:42:00+00:00,0,0
2026-01-05 13:01:00+00:00,0,0
2026-01-05 13:08:00+00:00,0,0
2026-01-05 13:09:00+00:00,0,0
2026-01-05 13:22:00+00:00,1,1
2026-01-05 13:23:00+00:00,0,0
2026-01-05 13:29:00+00:00,1,0
2026-01-05 13:31:00+00:00,1,0
2026-01-05 13:33:00+00:00,1,0
2026-01-05 14:10:00+00:00,0,0
2026-01-05 14:31:00+00:00,1,0
2026-01-05 14:32:00+00:00,1,0
2026-01-05 14:35:00+00:00,1,0
2026-01-05 14:39:00+00:00,1,0
2026-01-05 14:40:00+00:00,1,0
2026-01-05 14:44:00+00:00,1,0
2026-01-05 14:46:00+00:00,1,0
2026-01-05 15:00:00+00:00,0,0
2026-01-05 15:03:00+00:00,0,0
2026-01-05 15:10:00+00:00,0,0
2026-01-05 15:12:00+00:00,0,0
2026-01-05 15:16:00+00:00,0,0
2026-01-05 15:25:00+00:00,0,0
2026-01-05 15:26:00+00:00,0,0
2026-01-05 15:36:00+00:00,0,0
2026-01-05 15:39:00+00:00,0,0
2026-01-05 15:44:00+00:00,0,0
2026-01-05 16:06:00+00:00,0,0
2026-01-05 16:49:00+00:00,0,0
2026-01-05 16:59:00+00:00,0,0
2026-01-05 17:01:00+00:00,0,0
2026-01-05 17:03:00+00:00,0,0
2026-01-05 17:05:00+00:00,0,0
2026-01-06 05:47:00+00:00,0,0
2026-01-06 05:56:00+00:00,0,0
2026-01-06 09:11:00+00:00,0,0
2026-01-06 09:47:00+00:00,0,0
2026-01-06 13:02:00+00:00,0,0
2026-01-06 13:16:00+00:00,0,0
2026-01-06 13:20:00+00:00,0,0
2026-01-06 13:21:00+00:00,0,0
2026-01-06 13:53:00+00:00,0,0
2026-01-06 14:16:00+00:00,1,0
2026-01-06 14:30:00+00:00,1,0
2026-01-06 14:31:00+00:00,0,0
2026-01-06 14:34:00+00:00,0,1
2026-01-06 14:38:00+00:00,0,0
2026-01-06 14:45:00+00:00,0,0
2026-01-06 14:52:00+00:00,1,1
2026-01-06 15:06:00+00:00,1,0
2026-01-06 15:10:00+00:00,0,0
2026-01-06 15:13:00+00:00,1,0
2026-01-06 15:19:00+00:00,0,0
2026-01-06 15:26:00+00:00,0,0
2026-01-06 15:33:00+00:00,0,1
2026-01-06 15:37:00+00:00,0,0
2026-01-06 15:38:00+00:00,0,1
2026-01-06 15:57:00+00:00,0,0
2026-01-06 16:05:00+00:00,0,0
2026-01-06 16:45:00+00:00,0,0
2026-01-07 01:05:00+00:00,0,0
2026-01-07 01:10:00+00:00,0,0
2026-01-07 01:11:00+00:00,0,0
2026-01-07 01:34:00+00:00,0,1
2026-01-07 05:34:00+00:00,0,0
2026-01-07 12:21:00+00:00,0,0
2026-01-07 13:06:00+00:00,0,0
2026-01-07 13:08:00+00:00,0,0
2026-01-07 13:10:00+00:00,0,1
2026-01-07 13:15:00+00:00,0,1
2026-01-07 13:17:00+00:00,0,1
2026-01-07 13:23:00+00:00,0,0
2026-01-07 13:29:00+00:00,0,0
2026-01-07 13:30:00+00:00,0,1
2026-01-07 13:37:00+00:00,0,1
2026-01-07 13:44:00+00:00,0,1
2026-01-07 13:56:00+00:00,0,1
2026-01-07 14:15:00+00:00,0,1
2026-01-07 14:30:00+00:00,1,1
2026-01-07 14:32:00+00:00,1,1
2026-01-07 14:33:00+00:00,1,1
2026-01-07 14:37:00+00:00,0,1
2026-01-07 14:43:00+00:00,1,1
2026-01-07 14:46:00+00:00,1,1
2026-01-07 14:52:00+00:00,1,1
2026-01-07 14:55:00+00:00,1,1
2026-01-07 15:00:00+00:00,0,1
2026-01-07 15:07:00+00:00,0,1
2026-01-07 15:08:00+00:00,1,1
2026-01-07 15:10:00+00:00,0,1
2026-01-07 15:11:00+00:00,0,1
2026-01-07 15:14:00+00:00,1,1
2026-01-07 15:18:00+00:00,1,1
2026-01-07 15:20:00+00:00,1,1
2026-01-07 15:25:00+00:00,0,1
2026-01-07 15:29:00+00:00,0,1
2026-01-07 15:32:00+00:00,0,1
2026-01-07 15:44:00+00:00,0,1
2026-01-07 16:21:00+00:00,0,0
2026-01-07 16:22:00+00:00,0,0
2026-01-08 05:43:00+00:00,0,0
2026-01-08 06:04:00+00:00,0,0
2026-01-08 12:05:00+00:00,0,0
2026-01-08 12:06:00+00:00,0,0
2026-01-08 13:30:00+00:00,0,0
2026-01-08 14:32:00+00:00,1,1
2026-01-08 14:33:00+00:00,1,1
2026-01-08 14:38:00+00:00,1,1
2026-01-08 14:39:00+00:00,1,1
2026-01-08 14:43:00+00:00,1,1
2026-01-08 14:50:00+00:00,1,1
2026-01-08 15:00:00+00:00,1,1
2026-01-08 15:05:00+00:00,0,0
2026-01-08 15:09:00+00:00,0,0
2026-01-08 15:14:00+00:00,0,0
2026-01-08 15:16:00+00:00,0,0
2026-01-08 16:32:00+00:00,0,0
2026-01-08 20:27:00+00:00,0,0
2026-01-08 20:30:00+00:00,0,1
2026-01-09 13:31:00+00:00,0,1
