entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,pnl_usd,reason
180818,180827,2025-11-19 13:51:00+00:00,2025-11-19 14:00:00+00:00,4108.13,4113.13,-5.0,stop
180847,180877,2025-11-19 14:20:00+00:00,2025-11-19 14:50:00+00:00,4113.02,4111.14,1.8800000000001091,timeout
180893,180901,2025-11-19 15:06:00+00:00,2025-11-19 15:14:00+00:00,4122.53,4127.53,-5.0,stop
180913,180943,2025-11-19 15:26:00+00:00,2025-11-19 15:56:00+00:00,4119.54,4094.46,25.079999999999927,timeout
181139,181169,2025-11-19 19:12:00+00:00,2025-11-19 19:42:00+00:00,4077.02,4071.33,5.690000000000055,timeout
181435,181465,2025-11-20 01:09:00+00:00,2025-11-20 01:39:00+00:00,4101.91,4091.37,10.539999999999964,timeout
181561,181574,2025-11-20 03:15:00+00:00,2025-11-20 03:28:00+00:00,4073.43,4078.43,-5.0,stop
181803,181833,2025-11-20 07:17:00+00:00,2025-11-20 07:47:00+00:00,4067.26,4060.08,7.180000000000291,timeout
181925,181928,2025-11-20 09:19:00+00:00,2025-11-20 09:22:00+00:00,4063.6,4068.6,-5.0,stop
181937,181940,2025-11-20 09:31:00+00:00,2025-11-20 09:34:00+00:00,4056.19,4061.19,-5.0,stop
182072,182093,2025-11-20 11:46:00+00:00,2025-11-20 12:07:00+00:00,4061.85,4066.85,-5.0,stop
182109,182119,2025-11-20 12:23:00+00:00,2025-11-20 12:33:00+00:00,4072.71,4077.71,-5.0,stop
182176,182183,2025-11-20 13:30:00+00:00,2025-11-20 13:37:00+00:00,4083.01,4088.01,-5.0,stop
182198,182224,2025-11-20 13:52:00+00:00,2025-11-20 14:18:00+00:00,4081.71,4086.71,-5.0,stop
182237,182239,2025-11-20 14:31:00+00:00,2025-11-20 14:33:00+00:00,4075.07,4080.07,-5.0,stop
182261,182291,2025-11-20 14:55:00+00:00,2025-11-20 15:25:00+00:00,4094.6,4093.35,1.25,timeout
182296,182326,2025-11-20 15:30:00+00:00,2025-11-20 16:00:00+00:00,4091.98,4073.17,18.809999999999945,timeout
182339,182369,2025-11-20 16:13:00+00:00,2025-11-20 16:43:00+00:00,4076.67,4062.15,14.519999999999982,timeout
182419,182427,2025-11-20 17:33:00+00:00,2025-11-20 17:41:00+00:00,4053.25,4058.25,-5.0,stop
182461,182491,2025-11-20 18:15:00+00:00,2025-11-20 18:45:00+00:00,4062.98,4057.36,5.619999999999891,timeout
182883,182895,2025-11-21 02:18:00+00:00,2025-11-21 02:30:00+00:00,4068.97,4073.97,-5.0,stop
182912,182942,2025-11-21 02:47:00+00:00,2025-11-21 03:17:00+00:00,4066.66,4052.86,13.799999999999727,timeout
183120,183150,2025-11-21 06:15:00+00:00,2025-11-21 06:45:00+00:00,4048.39,4036.35,12.039999999999964,timeout
183244,183246,2025-11-21 08:19:00+00:00,2025-11-21 08:21:00+00:00,4034.38,4039.38,-5.0,stop
183324,183354,2025-11-21 09:39:00+00:00,2025-11-21 10:09:00+00:00,4053.22,4042.5,10.7199999999998,timeout
