feature_idx,channel,bar,bars_ago,importance_s1,importance_s2,importance_avg
402,low_rel,102,47,0.00010482955006922442,3.576838263108283e-05,7.029896635015362e-05
403,low_rel,103,46,1.4573275572728601e-05,0.0,7.286637786364301e-06
404,low_rel,104,45,0.000142490020571107,0.00020289605540901883,0.0001726930379900629
405,low_rel,105,44,0.0,4.633529086429228e-05,2.316764543214614e-05
406,low_rel,106,43,6.933555126989681e-05,2.092698217424135e-06,3.5714124743660474e-05
407,low_rel,107,42,0.0007470015876587697,0.0,0.00037350079382938485
408,low_rel,108,41,8.373005919674451e-05,0.0033859701051494814,0.001734850082173113
409,low_rel,109,40,0.0,0.0,0.0
410,low_rel,110,39,0.00022279630515840385,2.2730949449754956e-05,0.0001227636273040794
411,low_rel,111,38,0.00013259442122611357,0.024875358060675947,0.01250397624095103
412,low_rel,112,37,0.0,0.0003381806331682913,0.00016909031658414564
413,low_rel,113,36,0.00026465774332885556,5.832993588795593e-06,0.00013524536845882558
414,low_rel,114,35,0.00023370346609681838,0.00020627978488823345,0.0002199916254925259
415,low_rel,115,34,2.7006127825143623e-05,0.00017390405257445153,0.00010045509019979758
416,low_rel,116,33,0.000972065115657877,0.005090487041340045,0.003031276078498961
417,low_rel,117,32,2.9561752251496206e-05,0.00020324742555549716,0.00011640458890349668
418,low_rel,118,31,0.0,0.00033652847680160276,0.00016826423840080138
419,low_rel,119,30,0.0,0.00035240860713715714,0.00017620430356857857
420,low_rel,120,29,7.053444974402058e-05,2.393181081208217e-06,3.6463815412614396e-05
421,low_rel,121,28,0.0004809644580308225,0.0,0.00024048222901541124
422,low_rel,122,27,4.186110746475866e-05,1.3937899048804907e-06,2.1627448684819575e-05
423,low_rel,123,26,0.0,6.609357660613831e-07,3.3046788303069157e-07
424,low_rel,124,25,0.0003006733641116749,0.0006799534433984461,0.0004903134037550605
425,low_rel,125,24,6.200143845283512e-05,0.0,3.100071922641756e-05
426,low_rel,126,23,0.0,3.366758971824354e-16,1.683379485912177e-16
427,low_rel,127,22,0.00020531753325862153,4.15424835674473e-07,0.000102866479047148
428,low_rel,128,21,0.0005637806175156824,1.363252183977879e-07,0.0002819584713670401
429,low_rel,129,20,0.00033761892478465416,3.704778485188206e-05,0.0001873333548182681
430,low_rel,130,19,5.9614384522129316e-05,5.979948240390842e-05,5.9706933463018864e-05
431,low_rel,131,18,7.338419476879568e-06,0.004737014053399135,0.0023721762364380073
432,low_rel,132,17,0.00028854258633392496,0.0035067696962932564,0.0018976561413135908
433,low_rel,133,16,6.105559937725649e-05,1.7348159586689472e-05,3.920187948197298e-05
434,low_rel,134,15,6.899253292453463e-05,0.0001938682181752624,0.0001314303755498985
435,low_rel,135,14,0.0007475636756681149,0.00015838862683621166,0.00045297615125216325
436,low_rel,136,13,2.294123467501251e-05,6.20324302601803e-05,4.24868324675964e-05
437,low_rel,137,12,0.00026412131708058426,1.4850526060640831e-05,0.00013948592157061253
438,low_rel,138,11,0.0007596730072794783,2.678531118442428e-06,0.00038117576919896037
439,low_rel,139,10,1.5359772027437672e-05,9.884064381696303e-05,5.710020792220035e-05
440,low_rel,140,9,0.0005759894107420007,0.00011064396980247524,0.00034331669027223795
441,low_rel,141,8,0.001008037363822896,0.0010013897443261579,0.0010047135540745269
442,low_rel,142,7,0.0,6.645906689918596e-05,3.322953344959298e-05
443,low_rel,143,6,0.003719725738566596,0.0030661022623143406,0.0033929140004404683
444,low_rel,144,5,7.150270104327148e-05,0.0011335262415221987,0.000602514471282735
445,low_rel,145,4,0.00029264707033403535,0.005693899133102069,0.0029932731017180522
446,low_rel,146,3,0.00030551341593341633,0.017323857895967725,0.00881468565595057
447,low_rel,147,2,0.00047567749538118554,0.06961272614762282,0.035044201821502
448,low_rel,148,1,1.4557970593485808e-05,0.0002608459721267431,0.00013770197136011444
449,low_rel,149,0,0.0004610699298901508,0.0029457074230563136,0.0017033886764732322
450,close_rel,0,149,0.0,0.0,0.0
451,close_rel,1,148,7.885490871580497e-05,0.0,3.9427454357902485e-05
452,close_rel,2,147,4.8332150099471586e-05,2.241024317657182e-05,3.53711966380217e-05
453,close_rel,3,146,0.00024499409930687,7.442071569543054e-13,0.0001224970500255386
454,close_rel,4,145,0.00025877128499039465,1.1952144577394224e-05,0.00013536171478389445
455,close_rel,5,144,9.064588540479406e-06,3.9240857073482514e-11,4.5323138906682395e-06
456,close_rel,6,143,0.0,0.0,0.0
457,close_rel,7,142,0.00047245610488002465,6.314637262473954e-07,0.00023654378430313603
458,close_rel,8,141,9.086289562270599e-06,0.00012729931429626698,6.819280192926879e-05
459,close_rel,9,140,0.0005490143629513017,2.5875536538932347e-06,0.00027580095830259747
460,close_rel,10,139,2.114805980328142e-05,0.0001990392460479107,0.00011009365292559607
461,close_rel,11,138,0.000279247664641627,0.0,0.0001396238323208135
462,close_rel,12,137,5.001742469877967e-05,0.0002348363645989049,0.00014242689464884228
463,close_rel,13,136,0.0005408811227201562,0.00011983304199516532,0.00033035708235766077
464,close_rel,14,135,9.5789131801491e-06,2.3632198605344313e-06,5.971066520341765e-06
465,close_rel,15,134,5.0457330509344e-06,0.0,2.5228665254672e-06
466,close_rel,16,133,7.549376414235297e-05,0.0,3.7746882071176484e-05
467,close_rel,17,132,0.00015253877659562737,2.4819970898873822e-08,7.628179828326313e-05
468,close_rel,18,131,0.00013124674973510444,2.3738751385098216e-06,6.681031243680713e-05
469,close_rel,19,130,0.00016338235397658527,0.0,8.169117698829263e-05
470,close_rel,20,129,5.069692390265303e-05,0.0,2.5348461951326514e-05
471,close_rel,21,128,0.0,0.0,0.0
472,close_rel,22,127,3.999431242469057e-06,0.0,1.9997156212345285e-06
473,close_rel,23,126,0.0,0.0,0.0
474,close_rel,24,125,0.0,0.0,0.0
475,close_rel,25,124,1.725186494502333e-05,2.1344964927535766e-12,8.625933539759911e-06
476,close_rel,26,123,3.0132017391909427e-06,4.719614613528644e-11,1.506624467668539e-06
477,close_rel,27,122,6.0470785521675476e-06,2.579219994001725e-07,3.15250027578386e-06
478,close_rel,28,121,2.595688546374368e-05,0.0,1.297844273187184e-05
479,close_rel,29,120,0.0,2.7480765783885414e-07,1.3740382891942707e-07
480,close_rel,30,119,0.0,1.07739439880235e-06,5.38697199401175e-07
481,close_rel,31,118,1.6661194707480592e-05,3.266275979714429e-16,8.33059735390361e-06
482,close_rel,32,117,8.687187965108312e-06,2.7483743243551863e-14,4.343593996296027e-06
483,close_rel,33,116,0.00016268422240696135,0.0,8.134211120348068e-05
484,close_rel,34,115,2.1757243195488032e-06,0.0,1.0878621597744016e-06
485,close_rel,35,114,5.456703087409433e-05,0.0,2.7283515437047166e-05
486,close_rel,36,113,0.0,0.0,0.0
487,close_rel,37,112,1.5887847728195427e-05,0.0,7.943923864097713e-06
488,close_rel,38,111,4.389369009087195e-06,0.0,2.1946845045435974e-06
489,close_rel,39,110,0.0,0.0,0.0
490,close_rel,40,109,0.0,0.0,0.0
491,close_rel,41,108,0.0,0.0,0.0
492,close_rel,42,107,0.0,9.149618752630627e-07,4.5748093763153136e-07
493,close_rel,43,106,2.4288409137266576e-05,0.0,1.2144204568633288e-05
494,close_rel,44,105,0.0,0.0,0.0
495,close_rel,45,104,0.0,0.0,0.0
496,close_rel,46,103,4.595291830806747e-05,0.0,2.2976459154033735e-05
497,close_rel,47,102,1.3664667555335007e-05,0.0,6.832333777667503e-06
498,close_rel,48,101,0.0,0.0,0.0
499,close_rel,49,100,0.00038225851857260495,0.0,0.00019112925928630248
500,close_rel,50,99,7.901920448118637e-05,1.523308136089503e-05,4.71261429210407e-05
501,close_rel,51,98,4.885127213978881e-06,0.0,2.4425636069894404e-06
502,close_rel,52,97,0.0,0.0,0.0
503,close_rel,53,96,1.4314129950377647e-06,0.0,7.157064975188824e-07
504,close_rel,54,95,0.0,0.005744130070397534,0.002872065035198767
505,close_rel,55,94,0.0,6.194035376247998e-06,3.097017688123999e-06
506,close_rel,56,93,0.0,4.1623162238086134e-10,2.0811581119043067e-10
507,close_rel,57,92,4.098869629087053e-05,2.622012566983249e-06,2.180535442892689e-05
508,close_rel,58,91,0.0,0.0,0.0
509,close_rel,59,90,0.0,0.0,0.0
510,close_rel,60,89,0.00017987496293446495,0.0002554915300448463,0.0002176832464896556
511,close_rel,61,88,0.00033865971617019275,2.658943054629029e-05,0.00018262457335824152
512,close_rel,62,87,1.700766890587482e-05,0.0,8.50383445293741e-06
513,close_rel,63,86,1.3110895363819858e-05,0.0,6.555447681909929e-06
514,close_rel,64,85,0.0001967857931191325,0.0,9.839289655956626e-05
515,close_rel,65,84,0.0,3.9464558840630754e-05,1.9732279420315377e-05
516,close_rel,66,83,0.00029979713269064973,3.8135680596537147e-07,0.00015008924474830756
517,close_rel,67,82,3.465421683093607e-05,5.10017600247414e-05,4.282798842783874e-05
518,close_rel,68,81,0.0,2.2598784539056325e-05,1.1299392269528163e-05
519,close_rel,69,80,8.477118937917636e-06,0.0,4.238559468958818e-06
520,close_rel,70,79,7.805849560021618e-05,5.5632485108147326e-06,4.181087205551546e-05
521,close_rel,71,78,1.269660373929859e-05,0.0,6.348301869649295e-06
522,close_rel,72,77,0.0004014818210294814,5.288131912144664e-05,0.000227181570075464
523,close_rel,73,76,0.00026924396837761986,0.0012267789871473415,0.0007480114777624807
524,close_rel,74,75,6.561358048899254e-06,0.0,3.280679024449627e-06
525,close_rel,75,74,2.3767184945977195e-05,0.0,1.1883592472988597e-05
526,close_rel,76,73,0.0002650829853471052,8.821675195236465e-06,0.00013695233027117084
527,close_rel,77,72,0.0,8.193095818067659e-05,4.0965479090338295e-05
528,close_rel,78,71,0.0,0.0,0.0
529,close_rel,79,70,1.556122035623143e-05,0.0,7.780610178115715e-06
